timestamp, lastAccessTime, proximity, UUID 
1495509336249,1495509336383,far,,903d185fccf839df
1495509336249,1495509336487,far,,903d185fccf839df
1495509336249,1495509336577,far,,903d185fccf839df
1495509336249,1495509336651,far,,903d185fccf839df
1495509336249,1495509336726,far,,903d185fccf839df
1495509336249,1495509336777,far,,903d185fccf839df
1495509336249,1495509336862,far,,903d185fccf839df
1495509336249,1495509336917,far,,903d185fccf839df
1495509336249,1495509336937,far,,903d185fccf839df
1495509336249,1495509336985,far,,903d185fccf839df
1495509336249,1495509337014,far,,903d185fccf839df
1495509336249,1495509337041,far,,903d185fccf839df
1495509336249,1495509337090,far,,903d185fccf839df
1495509336249,1495509337124,far,,903d185fccf839df
1495509336249,1495509337166,far,,903d185fccf839df
1495509336249,1495509337208,far,,903d185fccf839df
1495509336249,1495509337225,far,,903d185fccf839df
1495509336249,1495509337257,far,,903d185fccf839df
1495509336249,1495509337307,far,,903d185fccf839df
1495509336249,1495509337340,far,,903d185fccf839df
1495509336249,1495509337377,far,,903d185fccf839df
1495509336249,1495509337399,far,,903d185fccf839df
1495509336249,1495509337436,far,,903d185fccf839df
1495509336249,1495509337462,far,,903d185fccf839df
1495509336249,1495509337493,far,,903d185fccf839df
1495509336249,1495509337511,far,,903d185fccf839df
1495509336249,1495509337533,far,,903d185fccf839df
1495509336249,1495509337562,far,,903d185fccf839df
1495509336249,1495509337607,far,,903d185fccf839df
1495509336249,1495509337628,far,,903d185fccf839df
1495509336249,1495509337649,far,,903d185fccf839df
1495509336249,1495509337671,far,,903d185fccf839df
1495509336249,1495509337690,far,,903d185fccf839df
1495509336249,1495509337707,far,,903d185fccf839df
1495509336249,1495509337738,far,,903d185fccf839df
1495509336249,1495509337867,far,,903d185fccf839df
1495509336249,1495509337892,far,,903d185fccf839df
1495509336249,1495509337912,far,,903d185fccf839df
1495509336249,1495509337926,far,,903d185fccf839df
1495509336249,1495509337944,far,,903d185fccf839df
1495509336249,1495509338002,far,,903d185fccf839df
1495509336249,1495509338053,far,,903d185fccf839df
1495509336249,1495509338144,far,,903d185fccf839df
1495509336249,1495509338214,far,,903d185fccf839df
1495509336249,1495509338259,far,,903d185fccf839df
1495509336249,1495509338319,far,,903d185fccf839df
