timestamp, light1, light2, light3, UUID 
1494319450524,6321,6147,6321,,903d185fccf839df
1494319450716,7000,6155,7000,,903d185fccf839df
1494319450716,7000,6155,7000,,903d185fccf839df
1494319450887,7930,6130,7930,,903d185fccf839df
1494319450887,7930,6130,7930,,903d185fccf839df
1494319450887,7930,6130,7930,,903d185fccf839df
1494319451064,9036,6080,9036,,903d185fccf839df
1494319451064,9036,6080,9036,,903d185fccf839df
1494319451064,9036,6080,9036,,903d185fccf839df
1494319451064,9036,6080,9036,,903d185fccf839df
1494319451064,9036,6080,9036,,903d185fccf839df
1494319451244,10254,6025,10254,,903d185fccf839df
1494319451244,10254,6025,10254,,903d185fccf839df
1494319451244,10254,6025,10254,,903d185fccf839df
1494319451244,10254,6025,10254,,903d185fccf839df
1494319451440,10890,5976,10890,,903d185fccf839df
1494319451440,10890,5976,10890,,903d185fccf839df
1494319451440,10890,5976,10890,,903d185fccf839df
1494319451605,10214,5952,10214,,903d185fccf839df
1494319451605,10214,5952,10214,,903d185fccf839df
1494319451605,10214,5952,10214,,903d185fccf839df
1494319451786,10187,5872,10187,,903d185fccf839df
1494319451786,10187,5872,10187,,903d185fccf839df
1494319451786,10187,5872,10187,,903d185fccf839df
1494319451786,10187,5872,10187,,903d185fccf839df
1494319451965,9754,5834,9754,,903d185fccf839df
1494319451965,9754,5834,9754,,903d185fccf839df
1494319451965,9754,5834,9754,,903d185fccf839df
1494319452149,9130,5799,9130,,903d185fccf839df
1494319452149,9130,5799,9130,,903d185fccf839df
1494319452149,9130,5799,9130,,903d185fccf839df
1494319452149,9130,5799,9130,,903d185fccf839df
1494319452327,8924,5802,8924,,903d185fccf839df
1494319452327,8924,5802,8924,,903d185fccf839df
1494319452327,8924,5802,8924,,903d185fccf839df
1494319452506,8458,5794,8458,,903d185fccf839df
1494319452506,8458,5794,8458,,903d185fccf839df
1494319452506,8458,5794,8458,,903d185fccf839df
1494319452506,8458,5794,8458,,903d185fccf839df
1494319452687,9270,5743,9270,,903d185fccf839df
1494319452687,9270,5743,9270,,903d185fccf839df
1494319452687,9270,5743,9270,,903d185fccf839df
1494319452687,9270,5743,9270,,903d185fccf839df
1494319452865,11286,5642,11286,,903d185fccf839df
1494319452865,11286,5642,11286,,903d185fccf839df
1494319452865,11286,5642,11286,,903d185fccf839df
1494319453045,12831,5601,12831,,903d185fccf839df
1494319453045,12831,5601,12831,,903d185fccf839df
1494319453045,12831,5601,12831,,903d185fccf839df
1494319453045,12831,5601,12831,,903d185fccf839df
1494319453225,12215,5623,12215,,903d185fccf839df
1494319453225,12215,5623,12215,,903d185fccf839df
1494319453225,12215,5623,12215,,903d185fccf839df
1494319453225,12215,5623,12215,,903d185fccf839df
1494319453408,11487,5788,11487,,903d185fccf839df
1494319453408,11487,5788,11487,,903d185fccf839df
1494319453408,11487,5788,11487,,903d185fccf839df
1494319453586,10674,5763,10674,,903d185fccf839df
1494319453586,10674,5763,10674,,903d185fccf839df
1494319453586,10674,5763,10674,,903d185fccf839df
1494319453586,10674,5763,10674,,903d185fccf839df
1494319453765,12055,5690,12055,,903d185fccf839df
1494319453765,12055,5690,12055,,903d185fccf839df
1494319453765,12055,5690,12055,,903d185fccf839df
1494319453765,12055,5690,12055,,903d185fccf839df
1494319453947,13504,5586,13504,,903d185fccf839df
1494319453947,13504,5586,13504,,903d185fccf839df
1494319453947,13504,5586,13504,,903d185fccf839df
1494319454125,13948,5510,13948,,903d185fccf839df
1494319454125,13948,5510,13948,,903d185fccf839df
1494319454125,13948,5510,13948,,903d185fccf839df
1494319454125,13948,5510,13948,,903d185fccf839df
1494319454305,12660,5561,12660,,903d185fccf839df
1494319454305,12660,5561,12660,,903d185fccf839df
1494319454305,12660,5561,12660,,903d185fccf839df
1494319454488,9771,5690,9771,,903d185fccf839df
1494319454488,9771,5690,9771,,903d185fccf839df
1494319454488,9771,5690,9771,,903d185fccf839df
1494319454488,9771,5690,9771,,903d185fccf839df
1494319454665,9195,5765,9195,,903d185fccf839df
1494319454665,9195,5765,9195,,903d185fccf839df
1494319454665,9195,5765,9195,,903d185fccf839df
1494319454665,9195,5765,9195,,903d185fccf839df
1494319454845,10013,5796,10013,,903d185fccf839df
1494319454845,10013,5796,10013,,903d185fccf839df
1494319455025,10273,5723,10273,,903d185fccf839df
1494319455025,10273,5723,10273,,903d185fccf839df
1494319455025,10273,5723,10273,,903d185fccf839df
1494319455025,10273,5723,10273,,903d185fccf839df
1494319455025,10273,5723,10273,,903d185fccf839df
1494319455207,9492,5693,9492,,903d185fccf839df
1494319455207,9492,5693,9492,,903d185fccf839df
1494319455207,9492,5693,9492,,903d185fccf839df
1494319455386,9630,5831,9630,,903d185fccf839df
1494319455386,9630,5831,9630,,903d185fccf839df
1494319455386,9630,5831,9630,,903d185fccf839df
1494319455386,9630,5831,9630,,903d185fccf839df
1494319455566,8913,5887,8913,,903d185fccf839df
1494319455566,8913,5887,8913,,903d185fccf839df
1494319455566,8913,5887,8913,,903d185fccf839df
1494319455746,9796,5865,9796,,903d185fccf839df
1494319455746,9796,5865,9796,,903d185fccf839df
1494319455746,9796,5865,9796,,903d185fccf839df
1494319455746,9796,5865,9796,,903d185fccf839df
1494319455925,9996,5809,9996,,903d185fccf839df
1494319455925,9996,5809,9996,,903d185fccf839df
1494319455925,9996,5809,9996,,903d185fccf839df
1494319455925,9996,5809,9996,,903d185fccf839df
1494319456106,8873,5743,8873,,903d185fccf839df
1494319456106,8873,5743,8873,,903d185fccf839df
1494319456106,8873,5743,8873,,903d185fccf839df
1494319456297,8861,5884,8861,,903d185fccf839df
1494319456297,8861,5884,8861,,903d185fccf839df
1494319456297,8861,5884,8861,,903d185fccf839df
1494319456297,8861,5884,8861,,903d185fccf839df
1494319456467,7799,5916,7799,,903d185fccf839df
1494319456467,7799,5916,7799,,903d185fccf839df
1494319456467,7799,5916,7799,,903d185fccf839df
1494319456645,8616,5960,8616,,903d185fccf839df
1494319456645,8616,5960,8616,,903d185fccf839df
1494319456645,8616,5960,8616,,903d185fccf839df
1494319456645,8616,5960,8616,,903d185fccf839df
1494319456825,9038,5908,9038,,903d185fccf839df
1494319456825,9038,5908,9038,,903d185fccf839df
1494319456825,9038,5908,9038,,903d185fccf839df
