startDate, endDate, numberOfSteps, distance, floorsAscended, floorsDescended, UUID 
1498460181631,1498460181650,0,,903d185fccf839df
1498460181631,1498460181805,1,,903d185fccf839df
1498460181631,1498460182375,2,,903d185fccf839df
1498460181631,1498460182995,3,,903d185fccf839df
1498460181631,1498460183538,4,,903d185fccf839df
1498460181631,1498460184224,5,,903d185fccf839df
1498460181631,1498460184744,6,,903d185fccf839df
1498460181631,1498460185335,7,,903d185fccf839df
1498460181631,1498460185896,8,,903d185fccf839df
1498460181631,1498460186497,9,,903d185fccf839df
1498460181631,1498460187039,10,,903d185fccf839df
1498460181631,1498460187619,11,,903d185fccf839df
1498460181631,1498460188163,12,,903d185fccf839df
1498460181631,1498460188777,13,,903d185fccf839df
1498460181631,1498460189299,14,,903d185fccf839df
1498460181631,1498460189916,15,,903d185fccf839df
1498460181631,1498460190426,16,,903d185fccf839df
1498460181631,1498460191036,17,,903d185fccf839df
1498460181631,1498460191578,18,,903d185fccf839df
1498460181631,1498460192197,19,,903d185fccf839df
1498460181631,1498460192724,20,,903d185fccf839df
1498460181631,1498460193317,21,,903d185fccf839df
1498460181631,1498460193818,22,,903d185fccf839df
1498460181631,1498460194457,23,,903d185fccf839df
1498460181631,1498460194986,24,,903d185fccf839df
1498460181631,1498460195577,25,,903d185fccf839df
1498460181631,1498460196096,26,,903d185fccf839df
1498460181631,1498460196717,27,,903d185fccf839df
1498460181631,1498460197259,28,,903d185fccf839df
1498460181631,1498460197856,29,,903d185fccf839df
1498460181631,1498460198396,30,,903d185fccf839df
1498460181631,1498460199016,31,,903d185fccf839df
1498460181631,1498460199539,32,,903d185fccf839df
1498460181631,1498460200137,33,,903d185fccf839df
1498460181631,1498460200718,34,,903d185fccf839df
1498460181631,1498460201371,35,,903d185fccf839df
1498460181631,1498460201859,36,,903d185fccf839df
1498460181631,1498460202479,37,,903d185fccf839df
1498460181631,1498460202979,38,,903d185fccf839df
1498460181631,1498460203577,39,,903d185fccf839df
1498460181631,1498460204120,40,,903d185fccf839df
1498460181631,1498460204738,41,,903d185fccf839df
1498460181631,1498460205264,42,,903d185fccf839df
1498460181631,1498460205858,43,,903d185fccf839df
1498460181631,1498460206398,44,,903d185fccf839df
1498460181631,1498460207020,45,,903d185fccf839df
1498460181631,1498460207538,46,,903d185fccf839df
1498460181631,1498460208140,47,,903d185fccf839df
1498460181631,1498460208706,48,,903d185fccf839df
1498460181631,1498460209298,49,,903d185fccf839df
1498460181631,1498460209823,50,,903d185fccf839df
1498460181631,1498460210436,51,,903d185fccf839df
1498460181631,1498460210936,52,,903d185fccf839df
1498460181631,1498460211556,53,,903d185fccf839df
1498460181631,1498460212097,54,,903d185fccf839df
1498460181631,1498460212731,55,,903d185fccf839df
1498460181631,1498460213236,56,,903d185fccf839df
1498460181631,1498460213860,57,,903d185fccf839df
1498460181631,1498460214400,58,,903d185fccf839df
1498460181631,1498460214999,59,,903d185fccf839df
1498460181631,1498460215544,60,,903d185fccf839df
1498460181631,1498460216126,61,,903d185fccf839df
1498460181631,1498460216623,62,,903d185fccf839df
1498460181631,1498460217201,63,,903d185fccf839df
1498460181631,1498460217704,64,,903d185fccf839df
1498460181631,1498460218320,65,,903d185fccf839df
1498460181631,1498460218818,66,,903d185fccf839df
1498460181631,1498460219423,67,,903d185fccf839df
1498460181631,1498460219937,68,,903d185fccf839df
1498460181631,1498460220516,69,,903d185fccf839df
1498460181631,1498460221037,70,,903d185fccf839df
1498460181631,1498460221638,71,,903d185fccf839df
1498460181631,1498460222158,72,,903d185fccf839df
1498460181631,1498460222717,73,,903d185fccf839df
1498460181631,1498460223222,74,,903d185fccf839df
1498460181631,1498460223821,75,,903d185fccf839df
1498460181631,1498460224358,76,,903d185fccf839df
1498460181631,1498460224959,77,,903d185fccf839df
1498460181631,1498460225479,78,,903d185fccf839df
1498460181631,1498460226079,79,,903d185fccf839df
1498460181631,1498460226597,80,,903d185fccf839df
1498460181631,1498460227201,81,,903d185fccf839df
1498460181631,1498460227717,82,,903d185fccf839df
1498460181631,1498460228297,83,,903d185fccf839df
1498460181631,1498460228827,84,,903d185fccf839df
1498460181631,1498460229420,85,,903d185fccf839df
1498460181631,1498460229918,86,,903d185fccf839df
1498460181631,1498460230522,87,,903d185fccf839df
1498460181631,1498460231020,88,,903d185fccf839df
1498460181631,1498460231796,89,,903d185fccf839df
1498460181631,1498460232139,90,,903d185fccf839df
1498460181631,1498460232721,91,,903d185fccf839df
1498460181631,1498460233241,92,,903d185fccf839df
1498460181631,1498460233858,93,,903d185fccf839df
1498460181631,1498460234359,94,,903d185fccf839df
1498460181631,1498460234944,95,,903d185fccf839df
1498460181631,1498460235481,96,,903d185fccf839df
1498460181631,1498460236081,97,,903d185fccf839df
1498460181631,1498460236577,98,,903d185fccf839df
1498460181631,1498460237177,99,,903d185fccf839df
1498460181631,1498460237710,100,,903d185fccf839df
1498460181631,1498460238280,101,,903d185fccf839df
1498460181631,1498460238817,102,,903d185fccf839df
1498460181631,1498460239421,103,,903d185fccf839df
1498460181631,1498460239937,104,,903d185fccf839df
1498460181631,1498460240547,105,,903d185fccf839df
1498460181631,1498460241040,106,,903d185fccf839df
1498460181631,1498460241638,107,,903d185fccf839df
1498460181631,1498460242158,108,,903d185fccf839df
1498460181631,1498460242760,109,,903d185fccf839df
1498460181631,1498460243258,110,,903d185fccf839df
1498460181631,1498460243864,111,,903d185fccf839df
1498460181631,1498460244377,112,,903d185fccf839df
1498460181631,1498460244958,113,,903d185fccf839df
1498460181631,1498460245483,114,,903d185fccf839df
1498460181631,1498460246058,115,,903d185fccf839df
1498460181631,1498460246602,116,,903d185fccf839df
1498460181631,1498460247200,117,,903d185fccf839df
1498460181631,1498460247720,118,,903d185fccf839df
1498460181631,1498460248339,119,,903d185fccf839df
1498460181631,1498460248859,120,,903d185fccf839df
1498460181631,1498460249406,121,,903d185fccf839df
1498460181631,1498460249939,122,,903d185fccf839df
1498460181631,1498460250520,123,,903d185fccf839df
1498460181631,1498460251046,124,,903d185fccf839df
1498460181631,1498460251618,125,,903d185fccf839df
1498460181631,1498460252159,126,,903d185fccf839df
1498460181631,1498460252739,127,,903d185fccf839df
1498460181631,1498460253289,128,,903d185fccf839df
1498460181631,1498460253879,129,,903d185fccf839df
1498460181631,1498460254403,130,,903d185fccf839df
1498460181631,1498460254981,131,,903d185fccf839df
1498460181631,1498460255523,132,,903d185fccf839df
1498460181631,1498460256099,133,,903d185fccf839df
1498460181631,1498460256602,134,,903d185fccf839df
1498460181631,1498460257180,135,,903d185fccf839df
1498460181631,1498460257719,136,,903d185fccf839df
1498460181631,1498460258324,137,,903d185fccf839df
1498460181631,1498460258842,138,,903d185fccf839df
1498460181631,1498460259438,139,,903d185fccf839df
1498460181631,1498460259980,140,,903d185fccf839df
1498460181631,1498460260622,141,,903d185fccf839df
1498460181631,1498460261118,142,,903d185fccf839df
1498460181631,1498460261746,143,,903d185fccf839df
1498460181631,1498460262241,144,,903d185fccf839df
1498460181631,1498460262860,145,,903d185fccf839df
1498460181631,1498460263382,146,,903d185fccf839df
1498460181631,1498460263961,147,,903d185fccf839df
1498460181631,1498460264462,148,,903d185fccf839df
1498460181631,1498460265039,149,,903d185fccf839df
1498460181631,1498460265558,150,,903d185fccf839df
1498460181631,1498460266119,151,,903d185fccf839df
1498460181631,1498460266639,152,,903d185fccf839df
1498460181631,1498460267241,153,,903d185fccf839df
1498460181631,1498460267760,154,,903d185fccf839df
1498460181631,1498460268360,155,,903d185fccf839df
1498460181631,1498460268840,156,,903d185fccf839df
1498460181631,1498460269439,157,,903d185fccf839df
1498460181631,1498460269922,158,,903d185fccf839df
1498460181631,1498460270478,159,,903d185fccf839df
1498460181631,1498460271031,160,,903d185fccf839df
1498460181631,1498460271583,161,,903d185fccf839df
1498460181631,1498460272061,162,,903d185fccf839df
1498460181631,1498460272641,163,,903d185fccf839df
1498460181631,1498460273160,164,,903d185fccf839df
1498460181631,1498460273743,165,,903d185fccf839df
1498460181631,1498460274247,166,,903d185fccf839df
1498460181631,1498460274839,167,,903d185fccf839df
1498460181631,1498460275340,168,,903d185fccf839df
1498460181631,1498460275920,169,,903d185fccf839df
1498460181631,1498460276439,170,,903d185fccf839df
1498460181631,1498460277003,171,,903d185fccf839df
1498460181631,1498460277540,172,,903d185fccf839df
1498460181631,1498460278120,173,,903d185fccf839df
1498460181631,1498460278642,174,,903d185fccf839df
1498460181631,1498460279219,175,,903d185fccf839df
1498460181631,1498460279740,176,,903d185fccf839df
1498460181631,1498460280380,177,,903d185fccf839df
1498460181631,1498460280846,178,,903d185fccf839df
1498460181631,1498460281423,179,,903d185fccf839df
1498460181631,1498460281939,180,,903d185fccf839df
1498460181631,1498460282500,181,,903d185fccf839df
1498460181631,1498460283019,182,,903d185fccf839df
1498460181631,1498460283603,183,,903d185fccf839df
1498460181631,1498460284098,184,,903d185fccf839df
1498460181631,1498460284660,185,,903d185fccf839df
1498460181631,1498460285180,186,,903d185fccf839df
1498460181631,1498460285738,187,,903d185fccf839df
1498460181631,1498460286240,188,,903d185fccf839df
1498460181631,1498460286820,189,,903d185fccf839df
1498460181631,1498460287360,190,,903d185fccf839df
1498460181631,1498460287940,191,,903d185fccf839df
1498460181631,1498460288427,192,,903d185fccf839df
1498460181631,1498460288992,193,,903d185fccf839df
1498460181631,1498460289499,194,,903d185fccf839df
1498460181631,1498460290080,195,,903d185fccf839df
1498460181631,1498460290605,196,,903d185fccf839df
1498460181631,1498460291181,197,,903d185fccf839df
1498460181631,1498460291680,198,,903d185fccf839df
1498460181631,1498460292264,199,,903d185fccf839df
1498460181631,1498460292781,200,,903d185fccf839df
1498460181631,1498460293384,201,,903d185fccf839df
1498460181631,1498460293881,202,,903d185fccf839df
1498460181631,1498460294461,203,,903d185fccf839df
1498460181631,1498460294959,204,,903d185fccf839df
1498460181631,1498460295519,205,,903d185fccf839df
1498460181631,1498460296023,206,,903d185fccf839df
1498460181631,1498460296620,207,,903d185fccf839df
1498460181631,1498460297120,208,,903d185fccf839df
1498460181631,1498460297721,209,,903d185fccf839df
1498460181631,1498460298239,210,,903d185fccf839df
1498460181631,1498460298821,211,,903d185fccf839df
1498460181631,1498460299299,212,,903d185fccf839df
1498460181631,1498460299880,213,,903d185fccf839df
1498460181631,1498460300406,214,,903d185fccf839df
1498460181631,1498460301001,215,,903d185fccf839df
1498460181631,1498460301484,216,,903d185fccf839df
1498460181631,1498460302168,217,,903d185fccf839df
1498460181631,1498460302616,218,,903d185fccf839df
1498460181631,1498460303204,219,,903d185fccf839df
