timestamp, heading, UUID 
1498460181878,0,,903d185fccf839df
1498460183280,315.9876403808594,,903d185fccf839df
1498460183524,320.54931640625,,903d185fccf839df
1498460183570,321.9502868652344,,903d185fccf839df
1498460183591,322.60791015625,,903d185fccf839df
1498460183631,324.32122802734375,,903d185fccf839df
1498460183675,324.9644470214844,,903d185fccf839df
1498460183737,325.72491455078125,,903d185fccf839df
1498460183802,326.65045166015625,,903d185fccf839df
1498460183853,326.69403076171875,,903d185fccf839df
1498460183870,326.2413024902344,,903d185fccf839df
1498460183890,325.7842712402344,,903d185fccf839df
1498460183911,325.4364929199219,,903d185fccf839df
1498460183941,324.93743896484375,,903d185fccf839df
1498460183965,324.64111328125,,903d185fccf839df
1498460183991,324.0911560058594,,903d185fccf839df
1498460184010,323.7158508300781,,903d185fccf839df
1498460184059,323.10595703125,,903d185fccf839df
1498460184102,322.33172607421875,,903d185fccf839df
1498460184141,321.75286865234375,,903d185fccf839df
1498460184161,321.7571716308594,,903d185fccf839df
1498460184172,321.8565979003906,,903d185fccf839df
1498460184191,322.203125,,903d185fccf839df
1498460184232,322.58392333984375,,903d185fccf839df
1498460184250,322.53729248046875,,903d185fccf839df
1498460184280,322.3997497558594,,903d185fccf839df
1498460184314,322.23724365234375,,903d185fccf839df
1498460184342,321.72052001953125,,903d185fccf839df
1498460184371,320.7620544433594,,903d185fccf839df
1498460184381,320.40423583984375,,903d185fccf839df
1498460184421,319.3565673828125,,903d185fccf839df
1498460184443,319.23797607421875,,903d185fccf839df
1498460184473,319.4242248535156,,903d185fccf839df
1498460184501,320.0004577636719,,903d185fccf839df
1498460184524,320.495849609375,,903d185fccf839df
1498460184550,321.29644775390625,,903d185fccf839df
1498460184561,321.5920715332031,,903d185fccf839df
1498460184580,322.2778015136719,,903d185fccf839df
1498460184601,323.220458984375,,903d185fccf839df
1498460184623,324.4631652832031,,903d185fccf839df
1498460184642,325.7012634277344,,903d185fccf839df
1498460184661,326.38934326171875,,903d185fccf839df
1498460184671,326.554443359375,,903d185fccf839df
1498460184700,326.5765075683594,,903d185fccf839df
1498460184881,321.37744140625,,903d185fccf839df
1498460184901,320.9063415527344,,903d185fccf839df
1498460184921,320.1960754394531,,903d185fccf839df
1498460184933,319.7799377441406,,903d185fccf839df
1498460184971,318.14422607421875,,903d185fccf839df
1498460185011,316.4468688964844,,903d185fccf839df
1498460185041,315.4839172363281,,903d185fccf839df
1498460185065,314.53369140625,,903d185fccf839df
1498460185089,313.431640625,,903d185fccf839df
1498460185120,312.4528503417969,,903d185fccf839df
1498460185142,311.95379638671875,,903d185fccf839df
1498460185162,311.427490234375,,903d185fccf839df
1498460185171,311.1668701171875,,903d185fccf839df
1498460185213,310.3539123535156,,903d185fccf839df
1498460185241,310.17681884765625,,903d185fccf839df
1498460185267,310.3319091796875,,903d185fccf839df
1498460185286,310.69921875,,903d185fccf839df
1498460185312,311.32086181640625,,903d185fccf839df
1498460185341,312.08624267578125,,903d185fccf839df
1498460185351,312.46441650390625,,903d185fccf839df
1498460185371,313.3388671875,,903d185fccf839df
1498460185403,314.1322326660156,,903d185fccf839df
1498460185431,314.49713134765625,,903d185fccf839df
1498460185452,314.8942565917969,,903d185fccf839df
1498460185469,315.16351318359375,,903d185fccf839df
1498460185482,315.7269592285156,,903d185fccf839df
1498460185510,316.1004333496094,,903d185fccf839df
1498460185541,315.8572692871094,,903d185fccf839df
