timestamp, accelerationX, accelerationY, accelerationZ, UUID 
1497536086944,0.12090718746185303,2.896984100341797,9.57441234588623,,903d185fccf839df
1497536087145,0.21428105235099792,1.9345149993896484,9.495404243469238,,903d185fccf839df
1497536087241,-0.14006079733371735,1.533486247062683,10.781089782714844,,903d185fccf839df
1497536087293,0.09816227108240128,1.9357120990753174,8.744821548461914,,903d185fccf839df
1497536087321,0.41778820753097534,2.2170307636260986,9.101557731628418,,903d185fccf839df
1497536087338,0.017956512048840523,2.455253839492798,9.32661247253418,,903d185fccf839df
1497536087512,0.13527239859104156,2.5031378269195557,8.531737327575684,,903d185fccf839df
1497536087546,-0.6572083830833435,2.431311845779419,8.08282470703125,,903d185fccf839df
1497536087595,-0.7110779285430908,5.835866451263428,7.261613845825195,,903d185fccf839df
1497536087606,-0.6619967818260193,5.595249176025391,7.808688640594482,,903d185fccf839df
1497536087665,-3.6727054119110107,6.831854343414307,6.6355299949646,,903d185fccf839df
1497536087713,-0.4836287498474121,3.161543369293213,9.125499725341797,,903d185fccf839df
1497536087763,-1.3395558595657349,2.8095955848693848,10.426748275756836,,903d185fccf839df
1497536087792,-1.7812861204147339,3.272873640060425,10.678139686584473,,903d185fccf839df
1497536087829,-1.1121066808700562,2.63362193107605,9.510966300964355,,903d185fccf839df
1497536087857,-0.5566518902778625,2.517503023147583,10.005369186401367,,903d185fccf839df
1497536087912,-0.3447650372982025,3.5446155071258545,8.394071578979492,,903d185fccf839df
1497536087915,0.0347159244120121,3.2800562381744385,7.9415669441223145,,903d185fccf839df
1497536087990,0.6033388376235962,1.8363527059555054,7.9631147384643555,,903d185fccf839df
1497536088050,-1.3024457693099976,3.5625722408294678,9.906009674072266,,903d185fccf839df
1497536088092,-2.5929205417633057,5.935225963592529,7.0317702293396,,903d185fccf839df
1497536088110,-1.823184609413147,4.9619832038879395,7.079654216766357,,903d185fccf839df
1497536088123,-2.273294448852539,2.121262788772583,7.24605131149292,,903d185fccf839df
1497536088146,-1.3419500589370728,1.8519150018692017,7.965508937835693,,903d185fccf839df
1497536088190,0.8092401623725891,2.182314872741699,12.187684059143066,,903d185fccf839df
1497536088214,-0.1867477297782898,1.9069817066192627,10.162189483642578,,903d185fccf839df
1497536088234,-0.02753331884741783,2.056619167327881,9.376891136169434,,903d185fccf839df
1497536088282,0.5841852426528931,1.725022315979004,9.593565940856934,,903d185fccf839df
1497536088343,-0.7326257228851318,1.294066071510315,10.202890396118164,,903d185fccf839df
1497536088527,1.0989385843276978,1.0618284940719604,8.151060104370117,,903d185fccf839df
1497536088570,0.7601590156555176,0.8870517015457153,7.643488883972168,,903d185fccf839df
1497536088594,0.21188685297966003,0.5027823448181152,8.246828079223633,,903d185fccf839df
1497536088624,0.3411737382411957,0.4908113479614258,9.181763648986816,,903d185fccf839df
1497536088659,0.6823474764823914,0.7793126702308655,9.453505516052246,,903d185fccf839df
1497536088722,0.6607996821403503,1.3970166444778442,9.510966300964355,,903d185fccf839df
1497536088758,1.0271124839782715,1.1671733856201172,10.995370864868164,,903d185fccf839df
1497536088807,1.136048674583435,1.0618284940719604,10.338163375854492,,903d185fccf839df
1497536088844,0.18794482946395874,1.260547161102295,9.81024169921875,,903d185fccf839df
1497536088921,1.2246341705322266,1.2102689743041992,11.647790908813477,,903d185fccf839df
1497536088968,1.2749123573303223,1.459265947341919,10.605116844177246,,903d185fccf839df
1497536089014,0.35673606395721436,1.9548656940460205,9.295488357543945,,903d185fccf839df
1497536089061,-0.4165911078453064,2.008735179901123,9.526528358459473,,903d185fccf839df
1497536089127,-0.4836287498474121,-0.5674257874488831,13.03164005279541,,903d185fccf839df
1497536089190,0.3423708379268646,-0.09696517139673233,10.289081573486328,,903d185fccf839df
1497536089230,0.1711854189634323,1.4915876388549805,5.944802761077881,,903d185fccf839df
1497536089261,-0.8451532125473022,2.292448043823242,4.738125324249268,,903d185fccf839df
1497536089295,-0.4129997789859772,1.1671733856201172,7.994239330291748,,903d185fccf839df
1497536089328,0.5793967843055725,-0.3196259140968323,11.241973876953125,,903d185fccf839df
1497536089349,0.2849099934101105,-0.5530605912208557,12.386402130126953,,903d185fccf839df
1497536089415,1.3694833517074585,0.4189853072166443,8.981847763061523,,903d185fccf839df
1497536089514,1.780089020729065,2.144007682800293,6.687005519866943,,903d185fccf839df
1497536089564,1.4329297542572021,2.1356279850006104,8.990227699279785,,903d185fccf839df
1497536089634,2.1511902809143066,2.7281928062438965,7.914033889770508,,903d185fccf839df
1497536089693,1.9776105880737305,2.7066450119018555,9.63187313079834,,903d185fccf839df
1497536089735,2.167949676513672,2.7293899059295654,11.320982933044434,,903d185fccf839df
1497536089790,3.0873231887817383,3.021482467651367,9.21288776397705,,903d185fccf839df
1497536089849,0.9552865028381348,0.015562310814857483,14.154520034790039,,903d185fccf839df
1497536089914,0.09935937076807022,-1.3670891523361206,11.289857864379883,,903d185fccf839df
1497536089970,0.5877765417098999,-0.6009446382522583,10.169371604919434,,903d185fccf839df
1497536090009,1.4987702369689941,0.6045359373092651,8.53652572631836,,903d185fccf839df
1497536090028,2.1152772903442383,0.4920084476470947,7.408857345581055,,903d185fccf839df
1497536090054,0.6979097723960876,0.37469255924224854,8.17141056060791,,903d185fccf839df
1497536090095,-0.5207388401031494,1.988384485244751,7.078457355499268,,903d185fccf839df
1497536090154,0.6093243360519409,3.757699489593506,4.060565948486328,,903d185fccf839df
1497536090244,0.019153613597154617,2.8143839836120605,7.181407928466797,,903d185fccf839df
1497536090307,-2.630030632019043,2.296039342880249,9.370905876159668,,903d185fccf839df
1497536090336,-0.37828385829925537,0.6129156351089478,15.236700057983398,,903d185fccf839df
1497536090362,3.4141316413879395,-0.15442600846290588,16.15367889404297,,903d185fccf839df
1497536090395,6.3697733879089355,0.2669534981250763,14.513650894165039,,903d185fccf839df
1497536090438,3.0992941856384277,1.036689281463623,12.33372974395752,,903d185fccf839df
1497536090460,3.4548330307006836,1.0426748991012573,10.309432983398438,,903d185fccf839df
1497536090503,2.4193408489227295,-0.0694318488240242,11.374852180480957,,903d185fccf839df
1497536090524,1.2246341705322266,0.152031809091568,11.530475616455078,,903d185fccf839df
1497536090553,2.0242974758148193,-0.40462008118629456,9.973047256469727,,903d185fccf839df
1497536090585,1.1492167711257935,-1.886630892753601,10.985794067382812,,903d185fccf839df
1497536090604,-0.6488286852836609,-1.7537527084350586,11.783063888549805,,903d185fccf839df
1497536090654,0.008379706181585789,0.5051765441894531,7.497442722320557,,903d185fccf839df
1497536090701,2.4600422382354736,1.3623007535934448,6.023811340332031,,903d185fccf839df
1497536090730,1.2186486721038818,1.0977414846420288,8.242039680480957,,903d185fccf839df
1497536090754,1.2761094570159912,0.8786720037460327,9.648633003234863,,903d185fccf839df
1497536090805,1.8555063009262085,1.2042834758758545,7.07606315612793,,903d185fccf839df
1497536090834,1.3994108438491821,1.679532527923584,6.66785192489624,,903d185fccf839df
1497536090865,1.3922282457351685,2.3307554721832275,7.402871608734131,,903d185fccf839df
1497536090914,1.7729063034057617,2.742558002471924,6.783970355987549,,903d185fccf839df
1497536090932,1.1982979774475098,2.7269957065582275,7.266402244567871,,903d185fccf839df
1497536091030,0.9457096457481384,2.583343744277954,11.17852783203125,,903d185fccf839df
1497536091070,0.8978256583213806,1.9297266006469727,12.279860496520996,,903d185fccf839df
1497536091115,0.5446808934211731,1.3563152551651,12.154165267944336,,903d185fccf839df
1497536091130,0.585382342338562,1.7836803197860718,11.148600578308105,,903d185fccf839df
1497536091152,0.910993754863739,2.4193408489227295,8.668207168579102,,903d185fccf839df
1497536091175,1.656787633895874,2.647987127304077,5.439626216888428,,903d185fccf839df
1497536091204,1.623268723487854,1.0402805805206299,8.493430137634277,,903d185fccf839df
1497536091227,1.1180921792984009,-0.4141969084739685,12.650961875915527,,903d185fccf839df
1497536091233,0.9349357485771179,-0.8786720037460327,14.717158317565918,,903d185fccf839df
1497536091265,1.3335703611373901,-0.7338228225708008,16.590620040893555,,903d185fccf839df
1497536091285,1.680729627609253,-0.4776432514190674,12.634202003479004,,903d185fccf839df
1497536091315,1.923741102218628,0.1951274424791336,9.126696586608887,,903d185fccf839df
1497536091363,1.6208745241165161,0.48243165016174316,9.29309368133545,,903d185fccf839df
1497536091412,1.0965443849563599,0.08858546614646912,6.390124320983887,,903d185fccf839df
1497536091430,0.3363853394985199,-0.18315643072128296,7.557297706604004,,903d185fccf839df
1497536091457,-0.32441434264183044,0.08619125932455063,8.13669490814209,,903d185fccf839df
1497536091490,0.026336219161748886,0.851138710975647,5.916072368621826,,903d185fccf839df
1497536091510,0.22385786473751068,1.478419542312622,5.313930511474609,,903d185fccf839df
1497536091567,1.9405004978179932,2.7329812049865723,7.107187747955322,,903d185fccf839df
1497536091591,2.366668462753296,2.6204538345336914,8.933963775634766,,903d185fccf839df
1497536091623,1.9309237003326416,2.7042508125305176,9.485827445983887,,903d185fccf839df
1497536091650,1.095347285270691,2.9245173931121826,9.750386238098145,,903d185fccf839df
1497536091695,-0.19153612852096558,3.161543369293213,10.145429611206055,,903d185fccf839df
1497536091727,-0.47644615173339844,2.8155810832977295,11.354501724243164,,903d185fccf839df
1497536091822,-0.8451532125473022,2.096123695373535,9.749189376831055,,903d185fccf839df
1497536091870,0.10175357013940811,-0.5793967843055725,15.928624153137207,,903d185fccf839df
1497536091910,0.026336219161748886,-0.52552729845047,12.801796913146973,,903d185fccf839df
1497536091947,-0.4082113802433014,-0.06464344263076782,11.370063781738281,,903d185fccf839df
1497536091993,1.3395558595657349,-0.4381389021873474,11.251550674438477,,903d185fccf839df
1497536092015,1.7202339172363281,-0.6057330369949341,11.420342445373535,,903d185fccf839df
1497536092024,1.5741876363754272,-0.5793967843055725,11.191696166992188,,903d185fccf839df
1497536092045,1.213860273361206,-0.35075053572654724,10.176554679870605,,903d185fccf839df
1497536092094,1.280897855758667,0.49320554733276367,6.467936038970947,,903d185fccf839df
1497536092106,1.3060370683670044,0.6763619780540466,5.7760114669799805,,903d185fccf839df
1497536092133,1.157596468925476,1.1013327836990356,5.263652324676514,,903d185fccf839df
1497536092150,1.173158884048462,1.334767460823059,5.455188751220703,,903d185fccf839df
1497536092191,1.7298107147216797,1.703474521636963,4.819528102874756,,903d185fccf839df
1497536092221,1.4628572463989258,1.868674397468567,5.286397457122803,,903d185fccf839df
1497536092252,0.7733271718025208,2.2409727573394775,5.886145114898682,,903d185fccf839df
1497536092275,0.6177040338516235,2.6635494232177734,6.238092422485352,,903d185fccf839df
1497536092285,0.6775590777397156,2.7916390895843506,6.563704013824463,,903d185fccf839df
1497536092310,0.7481880187988281,2.9724013805389404,7.979874134063721,,903d185fccf839df
1497536092326,0.730231523513794,2.871845006942749,8.571242332458496,,903d185fccf839df
1497536092349,0.608127236366272,2.584540843963623,9.794678688049316,,903d185fccf839df
1497536092395,1.0594342947006226,3.2764649391174316,12.45583438873291,,903d185fccf839df
1497536092404,1.4891934394836426,3.242946147918701,11.41675090789795,,903d185fccf839df
1497536092415,1.8818424940109253,3.1926679611206055,10.844536781311035,,903d185fccf839df
1497536092452,1.9560627937316895,1.1348515748977661,14.340070724487305,,903d185fccf839df
1497536092512,1.3898340463638306,-0.7230489253997803,17.029956817626953,,903d185fccf839df
1497536092535,2.1727380752563477,-0.4944026470184326,12.334927558898926,,903d185fccf839df
1497536092585,3.1244332790374756,-0.507570743560791,9.75278091430664,,903d185fccf839df
1497536092604,3.3638534545898438,-0.48961424827575684,9.344569206237793,,903d185fccf839df
1497536092622,3.355473756790161,-0.3124433159828186,8.647856712341309,,903d185fccf839df
1497536092653,2.632424831390381,0.4082113802433014,6.447585105895996,,903d185fccf839df
1497536092694,1.1264718770980835,1.4975731372833252,4.284423828125,,903d185fccf839df
1497536092711,0.8810662031173706,1.7142484188079834,3.8570590019226074,,903d185fccf839df
1497536092722,0.7422025203704834,1.8064252138137817,4.247313976287842,,903d185fccf839df
1497536092752,-0.02753331884741783,2.097320795059204,5.345055103302002,,903d185fccf839df
1497536092775,-0.4596867263317108,2.6431987285614014,5.428852558135986,,903d185fccf839df
1497536092842,0.35434186458587646,2.935291290283203,7.301117897033691,,903d185fccf839df
1497536092914,-0.6979097723960876,3.0382418632507324,10.216058731079102,,903d185fccf839df
1497536092930,-0.33039984107017517,3.183091163635254,9.917980194091797,,903d185fccf839df
1497536092954,0.4082113802433014,3.160346269607544,11.0887451171875,,903d185fccf839df
1497536092974,0.11611878126859665,3.0825347900390625,11.710040092468262,,903d185fccf839df
1497536092990,-0.2059013396501541,3.507505416870117,11.966219902038574,,903d185fccf839df
1497536093005,-0.2753331959247589,4.043806552886963,11.745953559875488,,903d185fccf839df
1497536093023,0.47405192255973816,4.040215492248535,10.631452560424805,,903d185fccf839df
1497536093044,1.581370234489441,2.3331496715545654,12.466608047485352,,903d185fccf839df
1497536093074,0.750582218170166,-0.751779317855835,18.09777069091797,,903d185fccf839df
1497536093125,-0.5183446407318115,-1.0330979824066162,13.132196426391602,,903d185fccf839df
1497536093143,-0.1735796183347702,-0.28371289372444153,9.75517463684082,,903d185fccf839df
1497536093203,0.48722004890441895,0.06584054976701736,10.20887565612793,,903d185fccf839df
1497536093224,1.294066071510315,-0.38546648621559143,11.125855445861816,,903d185fccf839df
1497536093257,1.8854337930679321,-0.6033388376235962,10.326191902160645,,903d185fccf839df
1497536093305,1.4616601467132568,-0.03950432687997818,7.694964408874512,,903d185fccf839df
1497536093331,0.8259995579719543,0.28730419278144836,7.141903877258301,,903d185fccf839df
1497536093356,0.5123591423034668,0.5351040959358215,6.501454830169678,,903d185fccf839df
