1494404074311,c0:25:06:a0:ab:c8,-84;,20:2b:c1:e9:cc:67,-71;,0e:96:d7:b4:63:50,-64;,00:1c:28:a9:70:2f,-69;,7c:4f:b5:0c:d9:64,-72;,c8:0e:14:01:f8:00,-73;,94:4a:0c:32:d5:bc,-73;,dc:53:7c:82:14:fe,-73;,9c:c7:a6:56:9b:6b,-76;,18:83:bf:47:ab:9f,-77;,80:b6:86:a5:e8:5b,-79;,00:1c:4a:44:a2:61,-79;,5c:49:79:03:be:eb,-80;,00:1c:28:9b:ae:e7,-82;,48:d7:05:f0:39:34,-83;,f4:06:8d:56:84:10,-83;,8a:25:2c:20:ea:9c,-83;,e0:60:66:40:99:93,-84;,26:65:11:fc:61:c0,-85;,24:65:11:fc:61:c0,-86;,f4:f2:6d:34:17:f6,-86;,00:0b:3b:ee:31:2e,-88;,1c:74:0d:60:73:43,-88;,6c:70:9f:ee:4e:38,-88;,c0:25:06:6e:87:c0,-89;,b4:a5:ef:3a:1e:e4,-89;,9c:d3:6d:b9:b0:7c,-89;,ce:0e:14:47:f8:71,-89;,a0:e4:cb:e5:1d:6f,-91;,04:53:7c:82:14:00,-72;,38:ea:a7:4c:12:54,-73;,18:83:bf:47:ab:a0,-79;,bc:4d:fb:0b:8f:cb,-87;,38:d5:47:47:56:2d,-88;,,903d185fccf839df
1494404074596,c0:25:06:a0:ab:c8,-84;,20:2b:c1:e9:cc:67,-71;,0e:96:d7:b4:63:50,-64;,00:1c:28:a9:70:2f,-69;,7c:4f:b5:0c:d9:64,-72;,c8:0e:14:01:f8:00,-73;,94:4a:0c:32:d5:bc,-73;,dc:53:7c:82:14:fe,-73;,9c:c7:a6:56:9b:6b,-76;,18:83:bf:47:ab:9f,-77;,80:b6:86:a5:e8:5b,-79;,00:1c:4a:44:a2:61,-79;,5c:49:79:03:be:eb,-80;,00:1c:28:9b:ae:e7,-82;,48:d7:05:f0:39:34,-83;,f4:06:8d:56:84:10,-83;,8a:25:2c:20:ea:9c,-83;,e0:60:66:40:99:93,-84;,26:65:11:fc:61:c0,-85;,24:65:11:fc:61:c0,-86;,f4:f2:6d:34:17:f6,-86;,00:0b:3b:ee:31:2e,-88;,1c:74:0d:60:73:43,-88;,6c:70:9f:ee:4e:38,-88;,c0:25:06:6e:87:c0,-89;,b4:a5:ef:3a:1e:e4,-89;,9c:d3:6d:b9:b0:7c,-89;,ce:0e:14:47:f8:71,-89;,a0:e4:cb:e5:1d:6f,-91;,04:53:7c:82:14:00,-72;,38:ea:a7:4c:12:54,-73;,18:83:bf:47:ab:a0,-79;,bc:4d:fb:0b:8f:cb,-87;,38:d5:47:47:56:2d,-88;,,903d185fccf839df
1494404074893,c0:25:06:a0:ab:c8,-86;,20:2b:c1:e9:cc:67,-72;,0e:96:d7:b4:63:50,-66;,00:1c:28:a9:70:2f,-70;,7c:4f:b5:0c:d9:64,-74;,c8:0e:14:01:f8:00,-74;,94:4a:0c:32:d5:bc,-75;,dc:53:7c:82:14:fe,-74;,9c:c7:a6:56:9b:6b,-78;,18:83:bf:47:ab:9f,-78;,80:b6:86:a5:e8:5b,-81;,00:1c:4a:44:a2:61,-80;,5c:49:79:03:be:eb,-82;,00:1c:28:9b:ae:e7,-83;,48:d7:05:f0:39:34,-85;,f4:06:8d:56:84:10,-84;,8a:25:2c:20:ea:9c,-85;,e0:60:66:40:99:93,-85;,26:65:11:fc:61:c0,-87;,24:65:11:fc:61:c0,-87;,f4:f2:6d:34:17:f6,-88;,00:0b:3b:ee:31:2e,-89;,1c:74:0d:60:73:43,-90;,6c:70:9f:ee:4e:38,-89;,c0:25:06:6e:87:c0,-91;,b4:a5:ef:3a:1e:e4,-90;,9c:d3:6d:b9:b0:7c,-91;,ce:0e:14:47:f8:71,-90;,a0:e4:cb:e5:1d:6f,-93;,04:53:7c:82:14:00,-73;,38:ea:a7:4c:12:54,-75;,18:83:bf:47:ab:a0,-80;,bc:4d:fb:0b:8f:cb,-89;,38:d5:47:47:56:2d,-89;,,903d185fccf839df
1494404075178,c0:25:06:a0:ab:c8,-86;,20:2b:c1:e9:cc:67,-72;,0e:96:d7:b4:63:50,-66;,00:1c:28:a9:70:2f,-70;,7c:4f:b5:0c:d9:64,-74;,c8:0e:14:01:f8:00,-74;,94:4a:0c:32:d5:bc,-75;,dc:53:7c:82:14:fe,-74;,9c:c7:a6:56:9b:6b,-78;,18:83:bf:47:ab:9f,-78;,80:b6:86:a5:e8:5b,-81;,00:1c:4a:44:a2:61,-80;,5c:49:79:03:be:eb,-82;,00:1c:28:9b:ae:e7,-83;,48:d7:05:f0:39:34,-85;,f4:06:8d:56:84:10,-84;,8a:25:2c:20:ea:9c,-85;,e0:60:66:40:99:93,-85;,26:65:11:fc:61:c0,-87;,24:65:11:fc:61:c0,-87;,f4:f2:6d:34:17:f6,-88;,00:0b:3b:ee:31:2e,-89;,1c:74:0d:60:73:43,-90;,6c:70:9f:ee:4e:38,-89;,c0:25:06:6e:87:c0,-91;,b4:a5:ef:3a:1e:e4,-90;,9c:d3:6d:b9:b0:7c,-91;,ce:0e:14:47:f8:71,-90;,a0:e4:cb:e5:1d:6f,-93;,04:53:7c:82:14:00,-73;,38:ea:a7:4c:12:54,-75;,18:83:bf:47:ab:a0,-80;,bc:4d:fb:0b:8f:cb,-89;,38:d5:47:47:56:2d,-89;,,903d185fccf839df
1494404075506,c0:25:06:a0:ab:c8,-82;,20:2b:c1:e9:cc:67,-74;,0e:96:d7:b4:63:50,-68;,00:1c:28:a9:70:2f,-71;,7c:4f:b5:0c:d9:64,-79;,c8:0e:14:01:f8:00,-72;,94:4a:0c:32:d5:bc,-79;,dc:53:7c:82:14:fe,-73;,9c:c7:a6:56:9b:6b,-76;,18:83:bf:47:ab:9f,-78;,80:b6:86:a5:e8:5b,-81;,00:1c:4a:44:a2:61,-75;,5c:49:79:03:be:eb,-77;,00:1c:28:9b:ae:e7,-81;,48:d7:05:f0:39:34,-80;,f4:06:8d:56:84:10,-84;,8a:25:2c:20:ea:9c,-84;,e0:60:66:40:99:93,-81;,26:65:11:fc:61:c0,-85;,24:65:11:fc:61:c0,-86;,f4:f2:6d:34:17:f6,-87;,00:0b:3b:ee:31:2e,-87;,1c:74:0d:60:73:43,-90;,6c:70:9f:ee:4e:38,-88;,c0:25:06:6e:87:c0,-87;,b4:a5:ef:3a:1e:e4,-89;,9c:d3:6d:b9:b0:7c,-89;,ce:0e:14:47:f8:71,-89;,a0:e4:cb:e5:1d:6f,-91;,04:53:7c:82:14:00,-78;,38:ea:a7:4c:12:54,-77;,18:83:bf:47:ab:a0,-81;,bc:4d:fb:0b:8f:cb,-85;,38:d5:47:47:56:2d,-89;,38:10:d5:87:5e:12,-73;,dc:53:7c:a4:e3:ee,-74;,5c:49:79:6f:5e:16,-74;,a4:2b:b0:a2:21:e6,-81;,00:25:5e:c7:4b:1c,-81;,e0:28:6d:ce:a8:db,-85;,c8:0e:14:92:43:93,-86;,90:27:e4:5c:64:c7,-90;,70:73:cb:b5:eb:e7,-92;,88:51:fb:07:3d:bd,-90;,bc:4d:fb:0b:8f:ca,-86;,,903d185fccf839df
1494404075805,c0:25:06:a0:ab:c8,-82;,20:2b:c1:e9:cc:67,-74;,0e:96:d7:b4:63:50,-68;,00:1c:28:a9:70:2f,-71;,7c:4f:b5:0c:d9:64,-79;,c8:0e:14:01:f8:00,-72;,94:4a:0c:32:d5:bc,-79;,dc:53:7c:82:14:fe,-73;,9c:c7:a6:56:9b:6b,-76;,18:83:bf:47:ab:9f,-78;,80:b6:86:a5:e8:5b,-81;,00:1c:4a:44:a2:61,-75;,5c:49:79:03:be:eb,-77;,00:1c:28:9b:ae:e7,-81;,48:d7:05:f0:39:34,-80;,f4:06:8d:56:84:10,-84;,8a:25:2c:20:ea:9c,-84;,e0:60:66:40:99:93,-81;,26:65:11:fc:61:c0,-85;,24:65:11:fc:61:c0,-86;,f4:f2:6d:34:17:f6,-87;,00:0b:3b:ee:31:2e,-87;,1c:74:0d:60:73:43,-90;,6c:70:9f:ee:4e:38,-88;,c0:25:06:6e:87:c0,-87;,b4:a5:ef:3a:1e:e4,-89;,9c:d3:6d:b9:b0:7c,-89;,ce:0e:14:47:f8:71,-89;,a0:e4:cb:e5:1d:6f,-91;,04:53:7c:82:14:00,-78;,38:ea:a7:4c:12:54,-77;,18:83:bf:47:ab:a0,-81;,bc:4d:fb:0b:8f:cb,-85;,38:d5:47:47:56:2d,-89;,38:10:d5:87:5e:12,-73;,dc:53:7c:a4:e3:ee,-74;,5c:49:79:6f:5e:16,-74;,a4:2b:b0:a2:21:e6,-81;,00:25:5e:c7:4b:1c,-81;,e0:28:6d:ce:a8:db,-85;,c8:0e:14:92:43:93,-86;,90:27:e4:5c:64:c7,-90;,70:73:cb:b5:eb:e7,-92;,88:51:fb:07:3d:bd,-90;,bc:4d:fb:0b:8f:ca,-86;,,903d185fccf839df
1494404076096,c0:25:06:a0:ab:c8,-82;,20:2b:c1:e9:cc:67,-74;,0e:96:d7:b4:63:50,-68;,00:1c:28:a9:70:2f,-71;,7c:4f:b5:0c:d9:64,-79;,c8:0e:14:01:f8:00,-72;,94:4a:0c:32:d5:bc,-79;,dc:53:7c:82:14:fe,-73;,9c:c7:a6:56:9b:6b,-76;,18:83:bf:47:ab:9f,-78;,80:b6:86:a5:e8:5b,-81;,00:1c:4a:44:a2:61,-75;,5c:49:79:03:be:eb,-77;,00:1c:28:9b:ae:e7,-81;,48:d7:05:f0:39:34,-80;,f4:06:8d:56:84:10,-84;,8a:25:2c:20:ea:9c,-84;,e0:60:66:40:99:93,-81;,26:65:11:fc:61:c0,-85;,24:65:11:fc:61:c0,-86;,f4:f2:6d:34:17:f6,-87;,00:0b:3b:ee:31:2e,-87;,1c:74:0d:60:73:43,-90;,6c:70:9f:ee:4e:38,-88;,c0:25:06:6e:87:c0,-87;,b4:a5:ef:3a:1e:e4,-89;,9c:d3:6d:b9:b0:7c,-89;,ce:0e:14:47:f8:71,-89;,a0:e4:cb:e5:1d:6f,-91;,04:53:7c:82:14:00,-78;,38:ea:a7:4c:12:54,-77;,18:83:bf:47:ab:a0,-81;,bc:4d:fb:0b:8f:cb,-85;,38:d5:47:47:56:2d,-89;,38:10:d5:87:5e:12,-73;,dc:53:7c:a4:e3:ee,-74;,5c:49:79:6f:5e:16,-74;,a4:2b:b0:a2:21:e6,-81;,00:25:5e:c7:4b:1c,-81;,e0:28:6d:ce:a8:db,-85;,c8:0e:14:92:43:93,-86;,90:27:e4:5c:64:c7,-90;,70:73:cb:b5:eb:e7,-92;,88:51:fb:07:3d:bd,-90;,bc:4d:fb:0b:8f:ca,-86;,,903d185fccf839df
1494404076392,c0:25:06:a0:ab:c8,-82;,20:2b:c1:e9:cc:67,-74;,0e:96:d7:b4:63:50,-68;,00:1c:28:a9:70:2f,-71;,7c:4f:b5:0c:d9:64,-79;,c8:0e:14:01:f8:00,-72;,94:4a:0c:32:d5:bc,-79;,dc:53:7c:82:14:fe,-73;,9c:c7:a6:56:9b:6b,-76;,18:83:bf:47:ab:9f,-78;,80:b6:86:a5:e8:5b,-81;,00:1c:4a:44:a2:61,-75;,5c:49:79:03:be:eb,-77;,00:1c:28:9b:ae:e7,-81;,48:d7:05:f0:39:34,-80;,f4:06:8d:56:84:10,-84;,8a:25:2c:20:ea:9c,-84;,e0:60:66:40:99:93,-81;,26:65:11:fc:61:c0,-85;,24:65:11:fc:61:c0,-86;,f4:f2:6d:34:17:f6,-87;,00:0b:3b:ee:31:2e,-87;,1c:74:0d:60:73:43,-90;,6c:70:9f:ee:4e:38,-88;,c0:25:06:6e:87:c0,-87;,b4:a5:ef:3a:1e:e4,-89;,9c:d3:6d:b9:b0:7c,-89;,ce:0e:14:47:f8:71,-89;,a0:e4:cb:e5:1d:6f,-91;,04:53:7c:82:14:00,-78;,38:ea:a7:4c:12:54,-77;,18:83:bf:47:ab:a0,-81;,bc:4d:fb:0b:8f:cb,-85;,38:d5:47:47:56:2d,-89;,38:10:d5:87:5e:12,-73;,dc:53:7c:a4:e3:ee,-74;,5c:49:79:6f:5e:16,-74;,a4:2b:b0:a2:21:e6,-81;,00:25:5e:c7:4b:1c,-81;,e0:28:6d:ce:a8:db,-85;,c8:0e:14:92:43:93,-86;,90:27:e4:5c:64:c7,-90;,70:73:cb:b5:eb:e7,-92;,88:51:fb:07:3d:bd,-90;,bc:4d:fb:0b:8f:ca,-86;,,903d185fccf839df
1494404076689,c0:25:06:a0:ab:c8,-82;,20:2b:c1:e9:cc:67,-74;,0e:96:d7:b4:63:50,-68;,00:1c:28:a9:70:2f,-71;,7c:4f:b5:0c:d9:64,-79;,c8:0e:14:01:f8:00,-72;,94:4a:0c:32:d5:bc,-79;,dc:53:7c:82:14:fe,-73;,9c:c7:a6:56:9b:6b,-76;,18:83:bf:47:ab:9f,-78;,80:b6:86:a5:e8:5b,-81;,00:1c:4a:44:a2:61,-75;,5c:49:79:03:be:eb,-77;,00:1c:28:9b:ae:e7,-81;,48:d7:05:f0:39:34,-80;,f4:06:8d:56:84:10,-84;,8a:25:2c:20:ea:9c,-84;,e0:60:66:40:99:93,-81;,26:65:11:fc:61:c0,-85;,24:65:11:fc:61:c0,-86;,f4:f2:6d:34:17:f6,-87;,00:0b:3b:ee:31:2e,-87;,1c:74:0d:60:73:43,-90;,6c:70:9f:ee:4e:38,-88;,c0:25:06:6e:87:c0,-87;,b4:a5:ef:3a:1e:e4,-89;,9c:d3:6d:b9:b0:7c,-89;,ce:0e:14:47:f8:71,-89;,a0:e4:cb:e5:1d:6f,-91;,04:53:7c:82:14:00,-78;,38:ea:a7:4c:12:54,-77;,18:83:bf:47:ab:a0,-81;,bc:4d:fb:0b:8f:cb,-85;,38:d5:47:47:56:2d,-89;,38:10:d5:87:5e:12,-73;,dc:53:7c:a4:e3:ee,-74;,5c:49:79:6f:5e:16,-74;,a4:2b:b0:a2:21:e6,-81;,00:25:5e:c7:4b:1c,-81;,e0:28:6d:ce:a8:db,-85;,c8:0e:14:92:43:93,-86;,90:27:e4:5c:64:c7,-90;,70:73:cb:b5:eb:e7,-92;,88:51:fb:07:3d:bd,-90;,bc:4d:fb:0b:8f:ca,-86;,,903d185fccf839df
1494404076999,c0:25:06:a0:ab:c8,-82;,20:2b:c1:e9:cc:67,-74;,0e:96:d7:b4:63:50,-68;,00:1c:28:a9:70:2f,-71;,7c:4f:b5:0c:d9:64,-79;,c8:0e:14:01:f8:00,-72;,94:4a:0c:32:d5:bc,-79;,dc:53:7c:82:14:fe,-73;,9c:c7:a6:56:9b:6b,-76;,18:83:bf:47:ab:9f,-78;,80:b6:86:a5:e8:5b,-81;,00:1c:4a:44:a2:61,-75;,5c:49:79:03:be:eb,-77;,00:1c:28:9b:ae:e7,-81;,48:d7:05:f0:39:34,-80;,f4:06:8d:56:84:10,-84;,8a:25:2c:20:ea:9c,-84;,e0:60:66:40:99:93,-81;,26:65:11:fc:61:c0,-85;,24:65:11:fc:61:c0,-86;,f4:f2:6d:34:17:f6,-87;,00:0b:3b:ee:31:2e,-87;,1c:74:0d:60:73:43,-90;,6c:70:9f:ee:4e:38,-88;,c0:25:06:6e:87:c0,-87;,b4:a5:ef:3a:1e:e4,-89;,9c:d3:6d:b9:b0:7c,-89;,ce:0e:14:47:f8:71,-89;,a0:e4:cb:e5:1d:6f,-91;,04:53:7c:82:14:00,-78;,38:ea:a7:4c:12:54,-77;,18:83:bf:47:ab:a0,-81;,bc:4d:fb:0b:8f:cb,-85;,38:d5:47:47:56:2d,-89;,38:10:d5:87:5e:12,-73;,dc:53:7c:a4:e3:ee,-74;,5c:49:79:6f:5e:16,-74;,a4:2b:b0:a2:21:e6,-81;,00:25:5e:c7:4b:1c,-81;,e0:28:6d:ce:a8:db,-85;,c8:0e:14:92:43:93,-86;,90:27:e4:5c:64:c7,-90;,70:73:cb:b5:eb:e7,-92;,88:51:fb:07:3d:bd,-90;,bc:4d:fb:0b:8f:ca,-86;,,903d185fccf839df
1494404077291,c0:25:06:a0:ab:c8,-82;,20:2b:c1:e9:cc:67,-74;,0e:96:d7:b4:63:50,-68;,00:1c:28:a9:70:2f,-71;,7c:4f:b5:0c:d9:64,-79;,c8:0e:14:01:f8:00,-72;,94:4a:0c:32:d5:bc,-79;,dc:53:7c:82:14:fe,-73;,9c:c7:a6:56:9b:6b,-76;,18:83:bf:47:ab:9f,-78;,80:b6:86:a5:e8:5b,-81;,00:1c:4a:44:a2:61,-75;,5c:49:79:03:be:eb,-77;,00:1c:28:9b:ae:e7,-81;,48:d7:05:f0:39:34,-80;,f4:06:8d:56:84:10,-84;,8a:25:2c:20:ea:9c,-84;,e0:60:66:40:99:93,-81;,26:65:11:fc:61:c0,-85;,24:65:11:fc:61:c0,-86;,f4:f2:6d:34:17:f6,-87;,00:0b:3b:ee:31:2e,-87;,1c:74:0d:60:73:43,-90;,6c:70:9f:ee:4e:38,-88;,c0:25:06:6e:87:c0,-87;,b4:a5:ef:3a:1e:e4,-89;,9c:d3:6d:b9:b0:7c,-89;,ce:0e:14:47:f8:71,-89;,a0:e4:cb:e5:1d:6f,-91;,04:53:7c:82:14:00,-78;,38:ea:a7:4c:12:54,-77;,18:83:bf:47:ab:a0,-81;,bc:4d:fb:0b:8f:cb,-85;,38:d5:47:47:56:2d,-89;,38:10:d5:87:5e:12,-73;,dc:53:7c:a4:e3:ee,-74;,5c:49:79:6f:5e:16,-74;,a4:2b:b0:a2:21:e6,-81;,00:25:5e:c7:4b:1c,-81;,e0:28:6d:ce:a8:db,-85;,c8:0e:14:92:43:93,-86;,90:27:e4:5c:64:c7,-90;,70:73:cb:b5:eb:e7,-92;,88:51:fb:07:3d:bd,-90;,bc:4d:fb:0b:8f:ca,-86;,,903d185fccf839df
1494404077597,c0:25:06:a0:ab:c8,-82;,20:2b:c1:e9:cc:67,-74;,0e:96:d7:b4:63:50,-68;,00:1c:28:a9:70:2f,-71;,7c:4f:b5:0c:d9:64,-79;,c8:0e:14:01:f8:00,-72;,94:4a:0c:32:d5:bc,-79;,dc:53:7c:82:14:fe,-73;,9c:c7:a6:56:9b:6b,-76;,18:83:bf:47:ab:9f,-78;,80:b6:86:a5:e8:5b,-81;,00:1c:4a:44:a2:61,-75;,5c:49:79:03:be:eb,-77;,00:1c:28:9b:ae:e7,-81;,48:d7:05:f0:39:34,-80;,f4:06:8d:56:84:10,-84;,8a:25:2c:20:ea:9c,-84;,e0:60:66:40:99:93,-81;,26:65:11:fc:61:c0,-85;,24:65:11:fc:61:c0,-86;,f4:f2:6d:34:17:f6,-87;,00:0b:3b:ee:31:2e,-87;,1c:74:0d:60:73:43,-90;,6c:70:9f:ee:4e:38,-88;,c0:25:06:6e:87:c0,-87;,b4:a5:ef:3a:1e:e4,-89;,9c:d3:6d:b9:b0:7c,-89;,ce:0e:14:47:f8:71,-89;,a0:e4:cb:e5:1d:6f,-91;,04:53:7c:82:14:00,-78;,38:ea:a7:4c:12:54,-77;,18:83:bf:47:ab:a0,-81;,bc:4d:fb:0b:8f:cb,-85;,38:d5:47:47:56:2d,-89;,38:10:d5:87:5e:12,-73;,dc:53:7c:a4:e3:ee,-74;,5c:49:79:6f:5e:16,-74;,a4:2b:b0:a2:21:e6,-81;,00:25:5e:c7:4b:1c,-81;,e0:28:6d:ce:a8:db,-85;,c8:0e:14:92:43:93,-86;,90:27:e4:5c:64:c7,-90;,70:73:cb:b5:eb:e7,-92;,88:51:fb:07:3d:bd,-90;,bc:4d:fb:0b:8f:ca,-86;,,903d185fccf839df
1494404077888,c0:25:06:a0:ab:c8,-82;,20:2b:c1:e9:cc:67,-74;,0e:96:d7:b4:63:50,-68;,00:1c:28:a9:70:2f,-71;,7c:4f:b5:0c:d9:64,-79;,c8:0e:14:01:f8:00,-72;,94:4a:0c:32:d5:bc,-79;,dc:53:7c:82:14:fe,-73;,9c:c7:a6:56:9b:6b,-76;,18:83:bf:47:ab:9f,-78;,80:b6:86:a5:e8:5b,-81;,00:1c:4a:44:a2:61,-75;,5c:49:79:03:be:eb,-77;,00:1c:28:9b:ae:e7,-81;,48:d7:05:f0:39:34,-80;,f4:06:8d:56:84:10,-84;,8a:25:2c:20:ea:9c,-84;,e0:60:66:40:99:93,-81;,26:65:11:fc:61:c0,-85;,24:65:11:fc:61:c0,-86;,f4:f2:6d:34:17:f6,-87;,00:0b:3b:ee:31:2e,-87;,1c:74:0d:60:73:43,-90;,6c:70:9f:ee:4e:38,-88;,c0:25:06:6e:87:c0,-87;,b4:a5:ef:3a:1e:e4,-89;,9c:d3:6d:b9:b0:7c,-89;,ce:0e:14:47:f8:71,-89;,a0:e4:cb:e5:1d:6f,-91;,04:53:7c:82:14:00,-78;,38:ea:a7:4c:12:54,-77;,18:83:bf:47:ab:a0,-81;,bc:4d:fb:0b:8f:cb,-85;,38:d5:47:47:56:2d,-89;,38:10:d5:87:5e:12,-73;,dc:53:7c:a4:e3:ee,-74;,5c:49:79:6f:5e:16,-74;,a4:2b:b0:a2:21:e6,-81;,00:25:5e:c7:4b:1c,-81;,e0:28:6d:ce:a8:db,-85;,c8:0e:14:92:43:93,-86;,90:27:e4:5c:64:c7,-90;,70:73:cb:b5:eb:e7,-92;,88:51:fb:07:3d:bd,-90;,bc:4d:fb:0b:8f:ca,-86;,,903d185fccf839df
1494404078187,c0:25:06:a0:ab:c8,-82;,20:2b:c1:e9:cc:67,-74;,0e:96:d7:b4:63:50,-68;,00:1c:28:a9:70:2f,-71;,7c:4f:b5:0c:d9:64,-79;,c8:0e:14:01:f8:00,-72;,94:4a:0c:32:d5:bc,-79;,dc:53:7c:82:14:fe,-73;,9c:c7:a6:56:9b:6b,-76;,18:83:bf:47:ab:9f,-78;,80:b6:86:a5:e8:5b,-81;,00:1c:4a:44:a2:61,-75;,5c:49:79:03:be:eb,-77;,00:1c:28:9b:ae:e7,-81;,48:d7:05:f0:39:34,-80;,f4:06:8d:56:84:10,-84;,8a:25:2c:20:ea:9c,-84;,e0:60:66:40:99:93,-81;,26:65:11:fc:61:c0,-85;,24:65:11:fc:61:c0,-86;,f4:f2:6d:34:17:f6,-87;,00:0b:3b:ee:31:2e,-87;,1c:74:0d:60:73:43,-90;,6c:70:9f:ee:4e:38,-88;,c0:25:06:6e:87:c0,-87;,b4:a5:ef:3a:1e:e4,-89;,9c:d3:6d:b9:b0:7c,-89;,ce:0e:14:47:f8:71,-89;,a0:e4:cb:e5:1d:6f,-91;,04:53:7c:82:14:00,-78;,38:ea:a7:4c:12:54,-77;,18:83:bf:47:ab:a0,-81;,bc:4d:fb:0b:8f:cb,-85;,38:d5:47:47:56:2d,-89;,38:10:d5:87:5e:12,-73;,dc:53:7c:a4:e3:ee,-74;,5c:49:79:6f:5e:16,-74;,a4:2b:b0:a2:21:e6,-81;,00:25:5e:c7:4b:1c,-81;,e0:28:6d:ce:a8:db,-85;,c8:0e:14:92:43:93,-86;,90:27:e4:5c:64:c7,-90;,70:73:cb:b5:eb:e7,-92;,88:51:fb:07:3d:bd,-90;,bc:4d:fb:0b:8f:ca,-86;,,903d185fccf839df
