prediction, timestamp 
sitting,1495191358556
sitting,1495191359905
sitting,1495191361529
sitting,1495191362878
sitting,1495191364401
sitting,1495191365928
sitting,1495191367432
sitting,1495191368919
sitting,1495191370395
sitting,1495191371995
sitting,1495191373440
sitting,1495191374914
sitting,1495191376392
sitting,1495191377895
sitting,1495191379382
sitting,1495191380884
walking,1495191382387
walking,1495191383889
sitting,1495191385419
walking downstairs,1495191386905
walking downstairs,1495191388379
sitting,1495191389896
walking downstairs,1495191391388
sitting,1495191392890
sitting,1495191394387
walking downstairs,1495191395928
walking downstairs,1495191397395
sitting,1495191398885
sitting,1495191400386
sitting,1495191401895
sitting,1495191403375
sitting,1495191404899
sitting,1495191406413
sitting,1495191407900
sitting,1495191409388
sitting,1495191410889
sitting,1495191412381
sitting,1495191413882
sitting,1495191415399
sitting,1495191416910
sitting,1495191418405
sitting,1495191419892
sitting,1495191421390
sitting,1495191422901
sitting,1495191424396
sitting,1495191425881
sitting,1495191427396
sitting,1495191428932
sitting,1495191430392
sitting,1495191431879
sitting,1495191433372
sitting,1495191434872
sitting,1495191436378
sitting,1495191437874
sitting,1495191439380
sitting,1495191440908
sitting,1495191442376
sitting,1495191443881
sitting,1495191445378
sitting,1495191446873
sitting,1495191448377
sitting,1495191449870
sitting,1495191451376
sitting,1495191452901
sitting,1495191454372
sitting,1495191455874
sitting,1495191457381
sitting,1495191458865
sitting,1495191460372
sitting,1495191461874
sitting,1495191463370
sitting,1495191464908
sitting,1495191466385
sitting,1495191467883
sitting,1495191469536
sitting,1495191470873
sitting,1495191472370
sitting,1495191473877
sitting,1495191475398
sitting,1495191476915
sitting,1495191478373
sitting,1495191479869
sitting,1495191481381
sitting,1495191482872
sitting,1495191484370
sitting,1495191485874
sitting,1495191487378
sitting,1495191488878
sitting,1495191490402
sitting,1495191491879
sitting,1495191493384
sitting,1495191494873
sitting,1495191496376
sitting,1495191497875
sitting,1495191499382
sitting,1495191500905
sitting,1495191502401
sitting,1495191503874
sitting,1495191505390
sitting,1495191506878
sitting,1495191508372
sitting,1495191509887
sitting,1495191511368
sitting,1495191512867
sitting,1495191514404
sitting,1495191515876
sitting,1495191517367
sitting,1495191518877
sitting,1495191520375
sitting,1495191521866
sitting,1495191523403
sitting,1495191524852
sitting,1495191526349
sitting,1495191527869
sitting,1495191529374
sitting,1495191530886
sitting,1495191532398
sitting,1495191533869
sitting,1495191535374
sitting,1495191536879
sitting,1495191538378
sitting,1495191539870
sitting,1495191541385
sitting,1495191542903
sitting,1495191544381
sitting,1495191545866
sitting,1495191550680
sitting,1495191551864
sitting,1495191553375
sitting,1495191554868
sitting,1495191556376
sitting,1495191557919
sitting,1495191559380
sitting,1495191560870
sitting,1495191562369
sitting,1495191563872
sitting,1495191565368
sitting,1495191566871
sitting,1495191568439
sitting,1495191569871
sitting,1495191571371
sitting,1495191572865
sitting,1495191574383
sitting,1495191575873
sitting,1495191577376
sitting,1495191578922
sitting,1495191580371
sitting,1495191581868
sitting,1495191583405
sitting,1495191584925
sitting,1495191586382
sitting,1495191587875
sitting,1495191589378
sitting,1495191590882
sitting,1495191592450
sitting,1495191593875
sitting,1495191595379
sitting,1495191596881
sitting,1495191598368
sitting,1495191599864
sitting,1495191601378
sitting,1495191602928
sitting,1495191604374
sitting,1495191605891
sitting,1495191607364
sitting,1495191608958
sitting,1495191610375
sitting,1495191611867
sitting,1495191613405
sitting,1495191614875
sitting,1495191616379
sitting,1495191617883
sitting,1495191619377
sitting,1495191620878
sitting,1495191622375
sitting,1495191623919
sitting,1495191625370
sitting,1495191626869
sitting,1495191628376
sitting,1495191629871
sitting,1495191631370
sitting,1495191632876
sitting,1495191634415
sitting,1495191635904
sitting,1495191637392
sitting,1495191638868
sitting,1495191640369
sitting,1495191641871
sitting,1495191643374
sitting,1495191644886
sitting,1495191646430
sitting,1495191647870
sitting,1495191649375
sitting,1495191650880
sitting,1495191652373
sitting,1495191653882
sitting,1495191655379
sitting,1495191656871
sitting,1495191658589
sitting,1495191659911
sitting,1495191661376
sitting,1495191662881
sitting,1495191664376
sitting,1495191665874
sitting,1495191667380
sitting,1495191668880
sitting,1495191670375
sitting,1495191671926
sitting,1495191673384
sitting,1495191674871
sitting,1495191676373
sitting,1495191677888
sitting,1495191679377
sitting,1495191680876
sitting,1495191685480
sitting,1495191686870
sitting,1495191688422
sitting,1495191689897
sitting,1495191691371
sitting,1495191692873
sitting,1495191694370
sitting,1495191695873
sitting,1495191697378
sitting,1495191698873
sitting,1495191700377
sitting,1495191701913
sitting,1495191703371
sitting,1495191704882
sitting,1495191706378
sitting,1495191707881
sitting,1495191709394
sitting,1495191710871
sitting,1495191712369
sitting,1495191713876
sitting,1495191715434
sitting,1495191716872
sitting,1495191718371
sitting,1495191719874
sitting,1495191721379
sitting,1495191722885
sitting,1495191724371
sitting,1495191725891
sitting,1495191727446
sitting,1495191728876
sitting,1495191730394
sitting,1495191731866
sitting,1495191733376
sitting,1495191734870
sitting,1495191736378
sitting,1495191737879
sitting,1495191739453
sitting,1495191740867
sitting,1495191742381
sitting,1495191743880
sitting,1495191745373
sitting,1495191746877
sitting,1495191748383
sitting,1495191749875
sitting,1495191751373
sitting,1495191752921
sitting,1495191754385
sitting,1495191755856
sitting,1495191757384
sitting,1495191758873
sitting,1495191760390
sitting,1495191761873
sitting,1495191763382
sitting,1495191764875
sitting,1495191766435
sitting,1495191767872
sitting,1495191769377
sitting,1495191770873
sitting,1495191772383
sitting,1495191773889
sitting,1495191775388
sitting,1495191776881
sitting,1495191778375
sitting,1495191779934
sitting,1495191781388
sitting,1495191782867
sitting,1495191784389
sitting,1495191785887
sitting,1495191787386
sitting,1495191788873
sitting,1495191790365
sitting,1495191791873
sitting,1495191793433
sitting,1495191794879
sitting,1495191796378
sitting,1495191797869
sitting,1495191799372
sitting,1495191801297
sitting,1495191802376
sitting,1495191803889
sitting,1495191805760
sitting,1495191806880
sitting,1495191808378
sitting,1495191809881
sitting,1495191811416
sitting,1495191812885
sitting,1495191814379
sitting,1495191815880
sitting,1495191817374
sitting,1495191818885
sitting,1495191820387
sitting,1495191821872
sitting,1495191823387
sitting,1495191824938
sitting,1495191826377
sitting,1495191827874
sitting,1495191829378
sitting,1495191830885
sitting,1495191832378
sitting,1495191834187
sitting,1495191835378
sitting,1495191836889
sitting,1495191839942
sitting,1495191841386
sitting,1495191842879
sitting,1495191844372
sitting,1495191845876
sitting,1495191847392
sitting,1495191848873
sitting,1495191850372
sitting,1495191851938
sitting,1495191853402
sitting,1495191854879
sitting,1495191856393
sitting,1495191857880
sitting,1495191859370
sitting,1495191860873
sitting,1495191862381
sitting,1495191863955
sitting,1495191865383
sitting,1495191866880
sitting,1495191868375
sitting,1495191869871
sitting,1495191871381
sitting,1495191872879
sitting,1495191874374
sitting,1495191875953
sitting,1495191877421
sitting,1495191878883
sitting,1495191880376
sitting,1495191881875
sitting,1495191883374
sitting,1495191884880
sitting,1495191886370
sitting,1495191887877
sitting,1495191889442
sitting,1495191890879
sitting,1495191892408
sitting,1495191893867
sitting,1495191895371
sitting,1495191896872
sitting,1495191898375
sitting,1495191899955
sitting,1495191901365
sitting,1495191902872
sitting,1495191904362
sitting,1495191905877
sitting,1495191907380
sitting,1495191908886
sitting,1495191910382
sitting,1495191911908
sitting,1495191913434
sitting,1495191914875
sitting,1495191916378
sitting,1495191917894
sitting,1495191919370
sitting,1495191920882
walking downstairs,1495191922380
sitting,1495191923876
sitting,1495191925437
sitting,1495191926880
sitting,1495191928386
sitting,1495191929872
sitting,1495191931369
sitting,1495191932877
sitting,1495191935546
sitting,1495191935878
sitting,1495191939178
sitting,1495191940381
sitting,1495191941947
sitting,1495191943370
sitting,1495191944874
sitting,1495191946372
sitting,1495191947870
sitting,1495191949383
sitting,1495191950875
sitting,1495191952444
sitting,1495191953897
sitting,1495191955391
sitting,1495191956906
sitting,1495191958373
sitting,1495191959880
sitting,1495191961376
sitting,1495191962887
sitting,1495191964453
sitting,1495191965887
sitting,1495191967375
sitting,1495191968875
sitting,1495191970377
sitting,1495191971871
sitting,1495191973374
sitting,1495191974874
sitting,1495191976450
sitting,1495191977875
sitting,1495191980732
sitting,1495191980881
sitting,1495191982374
sitting,1495191983875
sitting,1495191985383
sitting,1495191986882
sitting,1495191988387
sitting,1495191989944
sitting,1495191992420
sitting,1495191992887
sitting,1495191994723
sitting,1495191995881
sitting,1495191997383
sitting,1495191998875
sitting,1495192000376
sitting,1495192001876
sitting,1495192003389
sitting,1495192004913
sitting,1495192006375
sitting,1495192007872
sitting,1495192009382
sitting,1495192010872
sitting,1495192012370
sitting,1495192013880
sitting,1495192015369
sitting,1495192016951
sitting,1495192018373
sitting,1495192019883
sitting,1495192021379
sitting,1495192022873
sitting,1495192024381
sitting,1495192025883
sitting,1495192027377
sitting,1495192028927
sitting,1495192030422
sitting,1495192031882
sitting,1495192033373
sitting,1495192034877
sitting,1495192036387
sitting,1495192037879
sitting,1495192039363
sitting,1495192043027
sitting,1495192043935
sitting,1495192045389
sitting,1495192046868
sitting,1495192048375
sitting,1495192049877
sitting,1495192051385
sitting,1495192052878
sitting,1495192054371
sitting,1495192055923
sitting,1495192057388
sitting,1495192058878
sitting,1495192060379
sitting,1495192061864
sitting,1495192063353
sitting,1495192064876
sitting,1495192066374
sitting,1495192067962
sitting,1495192069380
sitting,1495192070890
sitting,1495192072406
sitting,1495192073873
sitting,1495192075410
sitting,1495192076940
sitting,1495192078400
sitting,1495192079939
sitting,1495192081369
sitting,1495192082878
sitting,1495192084396
sitting,1495192085897
sitting,1495192087414
sitting,1495192088871
sitting,1495192090434
