timestamp, gyroscopeX, gyroscopeY, gyroscopeZ, UUID 
1496247407674,-0.07563377916812897,-0.1906823366880417,0.10120012611150742,,903d185fccf839df
1496247407876,0.1438107043504715,0.29507824778556824,0.48363006114959717,,903d185fccf839df
1496247407943,-0.4921521842479706,0.03941478580236435,0.35473304986953735,,903d185fccf839df
1496247408032,-0.5645901560783386,0.06604639440774918,0.5603290796279907,,903d185fccf839df
1496247408133,-0.22583606839179993,-0.1395496428012848,0.09693906456232071,,903d185fccf839df
1496247408189,1.038632869720459,-0.1757686287164688,0.4772384762763977,,903d185fccf839df
1496247408208,1.361407995223999,-0.15233281254768372,0.2727077007293701,,903d185fccf839df
1496247408292,-0.27590349316596985,-0.026631612330675125,-0.011717909015715122,,903d185fccf839df
1496247408305,-0.4133225977420807,-0.08628641813993454,-0.02130528911948204,,903d185fccf839df
1496247408364,0.41864892840385437,0.823449432849884,0.03941478580236435,,903d185fccf839df
1496247408398,0.7435545921325684,0.03834952041506767,-0.16618125140666962,,903d185fccf839df
1496247408414,0.5060006380081177,-0.1672465205192566,-0.06817692518234253,,903d185fccf839df
1496247408429,-0.015978965908288956,0.014913702383637428,0.017044231295585632,,903d185fccf839df
1496247408475,0.3802994191646576,1.02584969997406,-0.24714136123657227,,903d185fccf839df
1496247408485,0.6434197425842285,1.3049489259719849,-0.2322276532649994,,903d185fccf839df
1496247408533,0.047936901450157166,0.09800432622432709,0.30466562509536743,,903d185fccf839df
1496247408564,1.143028736114502,-0.3941478431224823,0.42397525906562805,,903d185fccf839df
1496247408584,1.4871091842651367,-0.18429075181484222,0.6103965044021606,,903d185fccf839df
1496247408603,1.3060141801834106,0.21411815285682678,0.6391586661338806,,903d185fccf839df
1496247408619,0.823449432849884,0.3802994191646576,0.4921521842479706,,903d185fccf839df
1496247408666,-0.07350324839353561,-0.4090615510940552,0.18216022849082947,,903d185fccf839df
1496247408705,0.13635385036468506,0.10120012611150742,0.9502158761024475,,903d185fccf839df
1496247408725,-0.3014698326587677,0.5305017232894897,1.2357068061828613,,903d185fccf839df
1496247408774,-1.7800569534301758,-0.41864892840385437,1.7427726984024048,,903d185fccf839df
1496247408799,-1.1440939903259277,-0.18748654425144196,1.7310547828674316,,903d185fccf839df
1496247408819,-0.5848301649093628,-0.05645901709794998,1.3976269960403442,,903d185fccf839df
1496247408888,0.18642127513885498,-0.5209143161773682,1.154746651649475,,903d185fccf839df
1496247408904,0.052197959274053574,-0.5166532397270203,1.1856393814086914,,903d185fccf839df
1496247408928,-0.23861923813819885,-0.11504855751991272,0.9885654449462891,,903d185fccf839df
1496247408964,-0.21944448351860046,-0.08735168725252151,0.7360977530479431,,903d185fccf839df
1496247408983,-0.08522115647792816,-0.28975194692611694,0.6700513362884521,,903d185fccf839df
1496247408999,-0.17257283627986908,-0.30253511667251587,0.7190535068511963,,903d185fccf839df
1496247409040,-0.07243798673152924,-0.13741911947727203,1.0396981239318848,,903d185fccf839df
1496247409075,-0.1810949593782425,0.22050973773002625,0.9853696227073669,,903d185fccf839df
1496247409340,0.7201187610626221,0.06711166352033615,0.21944448351860046,,903d185fccf839df
1496247409364,0.3888215124607086,-0.26631611585617065,0.3579288721084595,,903d185fccf839df
1496247409389,-0.15126755833625793,-0.27696874737739563,0.28016453981399536,,903d185fccf839df
1496247409415,-0.6636597514152527,-0.13528858125209808,0.11930961906909943,,903d185fccf839df
1496247409443,-0.6157228350639343,-0.2684466540813446,0.10865697264671326,,903d185fccf839df
1496247409478,-0.287621408700943,-0.4399542212486267,0.2034655064344406,,903d185fccf839df
1496247409500,0.1853560209274292,-0.3888215124607086,0.3483414649963379,,903d185fccf839df
1496247409510,0.39095205068588257,-0.362189918756485,0.42823630571365356,,903d185fccf839df
1496247409551,0.6274407505989075,-0.24820661544799805,0.5155879855155945,,903d185fccf839df
1496247409579,0.4538026452064514,-0.1161138266324997,0.36964675784111023,,903d185fccf839df
1496247409593,0.3792341351509094,-0.10439591854810715,0.3430151641368866,,903d185fccf839df
1496247409626,0.2173139452934265,-0.11824435740709305,0.44634580612182617,,903d185fccf839df
1496247409649,0.03195793181657791,-0.02556634694337845,0.500674307346344,,903d185fccf839df
1496247409656,0.03302319720387459,-0.002130528911948204,0.4921521842479706,,903d185fccf839df
1496247409674,0.1342233270406723,0.015978965908288956,0.34621095657348633,,903d185fccf839df
1496247409686,0.1906823366880417,-0.007456851191818714,0.24394555389881134,,903d185fccf839df
1496247409699,0.23116238415241241,-0.03621899336576462,0.1065264493227005,,903d185fccf839df
1496247409753,0.14487597346305847,0.05752427875995636,0.14594122767448425,,903d185fccf839df
1496247409779,0.20666129887104034,0.14913702011108398,0.260989785194397,,903d185fccf839df
1496247409809,-0.09587380290031433,0.18748654425144196,0.26631611585617065,,903d185fccf839df
1496247409824,-0.2407497614622116,0.23329292237758636,0.20985709130764008,,903d185fccf839df
1496247409860,-0.1438107043504715,0.18002969026565552,0.3281014561653137,,903d185fccf839df
1496247409880,-0.09480853378772736,0.27483823895454407,0.4548679292201996,,903d185fccf839df
1496247409909,-0.3834952116012573,0.7499461770057678,0.37390783429145813,,903d185fccf839df
1496247409965,0.3749730885028839,0.16298545897006989,0.4165183901786804,,903d185fccf839df
1496247409985,0.4676510989665985,-0.16511599719524384,0.46232476830482483,,903d185fccf839df
1496247410013,0.10333064943552017,-0.15552860498428345,0.22477079927921295,,903d185fccf839df
1496247410059,-0.0926780104637146,0.09693906456232071,0.24927188456058502,,903d185fccf839df
1496247410074,-0.27696874737739563,0.12783172726631165,0.25672873854637146,,903d185fccf839df
1496247410097,-0.3344930410385132,0.21518342196941376,0.1438107043504715,,903d185fccf839df
1496247410124,0.250337153673172,0.01065264455974102,-0.013848437927663326,,903d185fccf839df
1496247410164,0.3472762107849121,-0.3440804183483124,-0.06604639440774918,,903d185fccf839df
1496247410194,0.17470337450504303,-0.4410194754600525,-0.09161274135112762,,903d185fccf839df
1496247410213,-0.030892670154571533,-0.2886866629123688,-0.15126755833625793,,903d185fccf839df
1496247410220,-0.23542344570159912,-0.1576591432094574,-0.213052898645401,,903d185fccf839df
1496247410252,-1.0578075647354126,0.15552860498428345,-0.426105797290802,,903d185fccf839df
1496247410281,-1.1707255840301514,0.11717908829450607,-0.3163835406303406,,903d185fccf839df
1496247410304,-0.9086706042289734,-0.0926780104637146,-0.06924218684434891,,903d185fccf839df
1496247410333,-0.5901564955711365,-0.16618125140666962,-0.003195793367922306,,903d185fccf839df
1496247410376,0.6700513362884521,0.3430151641368866,-0.1906823366880417,,903d185fccf839df
1496247410389,0.6242449879646301,0.2822950780391693,-0.26738137006759644,,903d185fccf839df
1496247410404,0.22796659171581268,0.23755396902561188,-0.48895639181137085,,903d185fccf839df
1496247410445,0.25246766209602356,0.3163835406303406,-0.7595335841178894,,903d185fccf839df
1496247410469,0.9651296138763428,0.05965480953454971,-0.5454154014587402,,903d185fccf839df
1496247410489,0.8681905269622803,-0.15659387409687042,-0.45167213678359985,,903d185fccf839df
1496247410520,0.13315805792808533,-0.16618125140666962,-0.4303668439388275,,903d185fccf839df
1496247410554,-1.031175971031189,-0.07563377916812897,-0.008522115647792816,,903d185fccf839df
1496247410573,-0.7062703371047974,-0.1065264493227005,0.09374327212572098,,903d185fccf839df
1496247410586,-0.34621095657348633,-0.1022653877735138,0.1161138266324997,,903d185fccf839df
1496247410639,1.0769823789596558,-0.44315001368522644,0.034088462591171265,,903d185fccf839df
1496247410693,-0.07137271761894226,-0.5049353241920471,-0.14913702011108398,,903d185fccf839df
1496247410703,-0.10013485699892044,-0.5336974859237671,-0.16831178963184357,,903d185fccf839df
1496247410724,0.029827404767274857,-0.5368933081626892,-0.20985709130764008,,903d185fccf839df
1496247410773,-0.11717908829450607,0.11291803419589996,-0.2407497614622116,,903d185fccf839df
1496247410793,-0.08202536404132843,0.3004045784473419,-0.23861923813819885,,903d185fccf839df
1496247410808,-0.007456851191818714,0.2886866629123688,-0.2183792144060135,,903d185fccf839df
