timestamp, light1, light2, light3, UUID 
1496247407752,1606,7187,1606,,903d185fccf839df
1496247407752,1606,7187,1606,,903d185fccf839df
1496247407913,1715,7214,1715,,903d185fccf839df
1496247407913,1715,7214,1715,,903d185fccf839df
1496247408094,1895,7257,1895,,903d185fccf839df
1496247408094,1895,7257,1895,,903d185fccf839df
1496247408282,1813,7249,1813,,903d185fccf839df
1496247408282,1813,7249,1813,,903d185fccf839df
1496247408467,1885,7253,1885,,903d185fccf839df
1496247408619,1672,7119,1672,,903d185fccf839df
1496247408619,1672,7119,1672,,903d185fccf839df
1496247408799,1546,7056,1546,,903d185fccf839df
1496247408799,1546,7056,1546,,903d185fccf839df
1496247408980,1884,7236,1884,,903d185fccf839df
1496247408980,1884,7236,1884,,903d185fccf839df
1496247409341,2912,7163,2912,,903d185fccf839df
1496247409341,2912,7163,2912,,903d185fccf839df
1496247409523,3171,7105,3171,,903d185fccf839df
1496247409523,3171,7105,3171,,903d185fccf839df
1496247409701,3062,7067,3062,,903d185fccf839df
1496247409701,3062,7067,3062,,903d185fccf839df
1496247409881,3144,7031,3144,,903d185fccf839df
1496247409881,3144,7031,3144,,903d185fccf839df
1496247410060,3446,6981,3446,,903d185fccf839df
1496247410060,3446,6981,3446,,903d185fccf839df
1496247410246,3556,6942,3556,,903d185fccf839df
1496247410422,4145,6912,4145,,903d185fccf839df
1496247410422,4145,6912,4145,,903d185fccf839df
1496247410600,4461,6805,4461,,903d185fccf839df
1496247410600,4461,6805,4461,,903d185fccf839df
1496247410782,4065,6902,4065,,903d185fccf839df
1496247410782,4065,6902,4065,,903d185fccf839df
1496247410960,4160,6862,4160,,903d185fccf839df
1496247410960,4160,6862,4160,,903d185fccf839df
1496247411144,4305,6824,4305,,903d185fccf839df
1496247411323,4327,6807,4327,,903d185fccf839df
1496247411323,4327,6807,4327,,903d185fccf839df
1496247411512,4617,6778,4617,,903d185fccf839df
1496247411512,4617,6778,4617,,903d185fccf839df
1496247411680,4507,6736,4507,,903d185fccf839df
1496247411680,4507,6736,4507,,903d185fccf839df
1496247411860,4656,6770,4656,,903d185fccf839df
1496247411860,4656,6770,4656,,903d185fccf839df
1496247412041,4310,6839,4310,,903d185fccf839df
1496247412220,4410,6836,4410,,903d185fccf839df
1496247412220,4410,6836,4410,,903d185fccf839df
1496247412405,4343,6769,4343,,903d185fccf839df
1496247412405,4343,6769,4343,,903d185fccf839df
1496247412580,4329,6825,4329,,903d185fccf839df
1496247412580,4329,6825,4329,,903d185fccf839df
1496247412760,4685,6753,4685,,903d185fccf839df
1496247412760,4685,6753,4685,,903d185fccf839df
1496247412948,4703,6660,4703,,903d185fccf839df
1496247413120,4547,6705,4547,,903d185fccf839df
1496247413120,4547,6705,4547,,903d185fccf839df
1496247413300,4550,6810,4550,,903d185fccf839df
1496247413300,4550,6810,4550,,903d185fccf839df
1496247413481,4594,6850,4594,,903d185fccf839df
1496247413481,4594,6850,4594,,903d185fccf839df
1496247413661,4286,6842,4286,,903d185fccf839df
1496247413661,4286,6842,4286,,903d185fccf839df
1496247413840,4455,6903,4455,,903d185fccf839df
1496247414022,3667,6903,3667,,903d185fccf839df
1496247414022,3667,6903,3667,,903d185fccf839df
1496247414203,3754,6906,3754,,903d185fccf839df
1496247414203,3754,6906,3754,,903d185fccf839df
1496247414381,3897,7009,3897,,903d185fccf839df
1496247414381,3897,7009,3897,,903d185fccf839df
1496247414562,3701,7079,3701,,903d185fccf839df
1496247414562,3701,7079,3701,,903d185fccf839df
1496247414749,4017,7118,4017,,903d185fccf839df
1496247414922,4163,7111,4163,,903d185fccf839df
1496247414922,4163,7111,4163,,903d185fccf839df
1496247415103,5085,7075,5085,,903d185fccf839df
1496247415103,5085,7075,5085,,903d185fccf839df
1496247415280,5856,7040,5856,,903d185fccf839df
1496247415280,5856,7040,5856,,903d185fccf839df
1496247415465,6174,7027,6174,,903d185fccf839df
1496247415465,6174,7027,6174,,903d185fccf839df
1496247415644,6444,7030,6444,,903d185fccf839df
1496247415829,6377,7067,6377,,903d185fccf839df
1496247415829,6377,7067,6377,,903d185fccf839df
1496247416000,6394,7084,6394,,903d185fccf839df
1496247416000,6394,7084,6394,,903d185fccf839df
1496247416180,6468,7090,6468,,903d185fccf839df
1496247416180,6468,7090,6468,,903d185fccf839df
1496247416366,6420,7083,6420,,903d185fccf839df
1496247416366,6420,7083,6420,,903d185fccf839df
1496247416540,6112,7068,6112,,903d185fccf839df
1496247416723,6128,7090,6128,,903d185fccf839df
1496247416723,6128,7090,6128,,903d185fccf839df
1496247416901,6176,7085,6176,,903d185fccf839df
1496247416901,6176,7085,6176,,903d185fccf839df
1496247417086,6134,7076,6134,,903d185fccf839df
1496247417086,6134,7076,6134,,903d185fccf839df
1496247417260,6280,7065,6280,,903d185fccf839df
1496247417260,6280,7065,6280,,903d185fccf839df
1496247417441,6377,7067,6377,,903d185fccf839df
1496247417625,6408,7068,6408,,903d185fccf839df
1496247417625,6408,7068,6408,,903d185fccf839df
1496247417800,6417,7080,6417,,903d185fccf839df
1496247417800,6417,7080,6417,,903d185fccf839df
1496247417980,6363,7079,6363,,903d185fccf839df
1496247417980,6363,7079,6363,,903d185fccf839df
