prediction, timestamp 
sitting,1497357605794
walking downstairs,1497357607280
walking downstairs,1497357608771
walking downstairs,1497357610281
walking downstairs,1497357611754
walking downstairs,1497357613318
walking downstairs,1497357614820
walking downstairs,1497357616285
walking downstairs,1497357617747
walking downstairs,1497357619273
walking downstairs,1497357620751
walking downstairs,1497357622314
walking downstairs,1497357623764
walking downstairs,1497357625264
walking downstairs,1497357626736
walking downstairs,1497357628385
walking downstairs,1497357629744
walking downstairs,1497357631251
walking downstairs,1497357632747
walking downstairs,1497357634266
walking downstairs,1497357635789
walking downstairs,1497357637238
walking downstairs,1497357638841
walking downstairs,1497357640268
walking downstairs,1497357641789
sitting,1497357643290
sitting,1497357644942
sitting,1497357646250
sitting,1497357647760
sitting,1497357649244
walking downstairs,1497357650765
walking downstairs,1497357652360
walking downstairs,1497357653743
walking downstairs,1497357655246
walking downstairs,1497357656789
walking downstairs,1497357658253
walking downstairs,1497357659745
sitting,1497357661262
sitting,1497357662749
sitting,1497357664333
walking,1497357665856
walking downstairs,1497357667254
walking downstairs,1497357668776
walking downstairs,1497357670337
walking downstairs,1497357671746
sitting,1497357673229
sitting,1497357674804
sitting,1497357676252
sitting,1497357677734
sitting,1497357679234
sitting,1497357680721
sitting,1497357682225
sitting,1497357683742
sitting,1497357685271
sitting,1497357686793
sitting,1497357688305
sitting,1497357689823
sitting,1497357691373
sitting,1497357692827
sitting,1497357694385
walking,1497357695882
walking downstairs,1497357697328
walking downstairs,1497357698835
walking downstairs,1497357700390
walking downstairs,1497357701846
walking downstairs,1497357703337
walking downstairs,1497357704859
walking downstairs,1497357706334
walking downstairs,1497357707837
walking downstairs,1497357709334
walking downstairs,1497357710886
walking downstairs,1497357712353
walking downstairs,1497357713854
walking downstairs,1497357715373
walking downstairs,1497357716839
walking downstairs,1497357718345
walking downstairs,1497357719830
walking downstairs,1497357721344
walking downstairs,1497357722870
walking downstairs,1497357724346
walking downstairs,1497357725853
walking downstairs,1497357727366
walking downstairs,1497357728832
walking downstairs,1497357730337
walking downstairs,1497357731839
walking downstairs,1497357733333
sitting,1497357734852
sitting,1497357736338
sitting,1497357737881
walking downstairs,1497357739350
walking downstairs,1497357740948
walking downstairs,1497357742368
walking downstairs,1497357743926
walking downstairs,1497357745378
walking downstairs,1497357746851
walking downstairs,1497357748336
walking,1497357749849
walking downstairs,1497357751345
walking downstairs,1497357752870
walking downstairs,1497357754355
walking downstairs,1497357755983
walking downstairs,1497357757364
walking downstairs,1497357758949
walking downstairs,1497357760331
walking downstairs,1497357761858
walking downstairs,1497357763341
walking downstairs,1497357764881
walking downstairs,1497357766451
sitting,1497357767862
sitting,1497357769313
sitting,1497357770965
sitting,1497357772402
sitting,1497357773933
sitting,1497357775353
walking downstairs,1497357776917
walking downstairs,1497357778354
walking downstairs,1497357779830
walking downstairs,1497357781373
walking downstairs,1497357782925
walking downstairs,1497357784352
walking downstairs,1497357785853
walking downstairs,1497357787343
walking downstairs,1497357788852
walking downstairs,1497357790359
walking downstairs,1497357791842
walking downstairs,1497357793380
sitting,1497357794839
sitting,1497357796352
sitting,1497357797880
sitting,1497357799341
walking,1497357800886
sitting,1497357802358
sitting,1497357803888
sitting,1497357805356
sitting,1497357806865
sitting,1497357808385
sitting,1497357809841
sitting,1497357811363
sitting,1497357812896
