prediction, timestamp 
sitting,1498238835135
sitting,1498238836530
walking downstairs,1498238838038
walking downstairs,1498238839535
walking downstairs,1498238841022
walking downstairs,1498238842607
walking downstairs,1498238844037
walking downstairs,1498238845543
walking downstairs,1498238847081
walking downstairs,1498238848557
walking downstairs,1498238850037
walking downstairs,1498238851545
walking downstairs,1498238853028
walking downstairs,1498238854513
walking downstairs,1498238856018
walking downstairs,1498238857522
walking downstairs,1498238859049
walking downstairs,1498238860527
walking downstairs,1498238862053
walking downstairs,1498238863509
walking downstairs,1498238865013
walking downstairs,1498238866502
walking downstairs,1498238867984
sitting,1498238869497
sitting,1498238870978
sitting,1498238872488
sitting,1498238873980
sitting,1498238875477
sitting,1498238876997
sitting,1498238878504
sitting,1498238880020
sitting,1498238881496
sitting,1498238883040
sitting,1498238884571
walking downstairs,1498238886001
walking downstairs,1498238887503
walking downstairs,1498238889033
walking downstairs,1498238890520
walking downstairs,1498238891697
walking downstairs,1498238893340
walking downstairs,1498238894424
walking downstairs,1498238895867
walking downstairs,1498238897347
walking downstairs,1498238898871
walking downstairs,1498238900368
walking downstairs,1498238901979
walking downstairs,1498238903359
walking downstairs,1498238904891
walking downstairs,1498238906374
walking downstairs,1498238907866
walking downstairs,1498238909376
walking downstairs,1498238910856
walking downstairs,1498238912368
walking downstairs,1498238913867
walking downstairs,1498238915374
walking downstairs,1498238916899
walking downstairs,1498238918376
walking downstairs,1498238919870
walking downstairs,1498238921363
walking downstairs,1498238922867
walking downstairs,1498238924373
walking downstairs,1498238925884
walking downstairs,1498238927330
sitting,1498238928910
walking downstairs,1498238930366
sitting,1498238931893
sitting,1498238933363
sitting,1498238934865
sitting,1498238936359
sitting,1498238937866
sitting,1498238939363
sitting,1498238941031
sitting,1498238942367
sitting,1498238943875
sitting,1498238945368
sitting,1498238946855
sitting,1498238948361
sitting,1498238950061
sitting,1498238951340
sitting,1498238952915
sitting,1498238954390
sitting,1498238955869
sitting,1498238957363
sitting,1498238958893
sitting,1498238960349
sitting,1498238961870
sitting,1498238963372
sitting,1498238964879
sitting,1498238966425
sitting,1498238967872
sitting,1498238969365
sitting,1498238970869
sitting,1498238972390
sitting,1498238973865
sitting,1498238975360
sitting,1498238976884
sitting,1498238978360
sitting,1498238979930
sitting,1498238981416
sitting,1498238982903
sitting,1498238984364
sitting,1498238985883
sitting,1498238987365
sitting,1498238988881
sitting,1498238990378
sitting,1498238991860
sitting,1498238993368
sitting,1498238994935
sitting,1498238996366
sitting,1498238997888
sitting,1498238999361
sitting,1498239000887
sitting,1498239002376
sitting,1498239003865
sitting,1498239005380
sitting,1498239007353
sitting,1498239008369
sitting,1498239009916
sitting,1498239011375
sitting,1498239013416
sitting,1498239014364
sitting,1498239015855
sitting,1498239017364
sitting,1498239018864
sitting,1498239020361
sitting,1498239022205
sitting,1498239023397
sitting,1498239025222
sitting,1498239026351
elevator up,1498239027921
sitting,1498239029380
sitting,1498239030879
sitting,1498239032370
sitting,1498239033871
sitting,1498239035352
sitting,1498239036868
sitting,1498239038368
sitting,1498239039881
sitting,1498239041407
sitting,1498239042858
sitting,1498239044381
sitting,1498239045870
sitting,1498239047376
sitting,1498239048886
sitting,1498239050366
sitting,1498239051911
sitting,1498239055111
sitting,1498239056436
sitting,1498239057925
sitting,1498239059411
sitting,1498239060878
sitting,1498239062379
sitting,1498239063865
sitting,1498239065380
sitting,1498239066861
sitting,1498239068369
sitting,1498239069953
sitting,1498239071393
sitting,1498239072912
sitting,1498239074347
sitting,1498239075862
sitting,1498239077346
sitting,1498239078869
sitting,1498239080355
sitting,1498239081862
sitting,1498239083400
sitting,1498239084904
sitting,1498239086368
sitting,1498239087877
sitting,1498239089349
sitting,1498239090874
sitting,1498239092366
sitting,1498239093873
sitting,1498239095378
sitting,1498239096895
sitting,1498239098484
sitting,1498239099895
sitting,1498239101469
sitting,1498239102867
sitting,1498239104390
sitting,1498239105874
sitting,1498239107381
sitting,1498239108886
sitting,1498239110364
sitting,1498239111864
sitting,1498239113403
walking downstairs,1498239114886
sitting,1498239116372
sitting,1498239117864
sitting,1498239119378
sitting,1498239120881
sitting,1498239122376
walking downstairs,1498239123873
walking,1498239125386
walking,1498239126940
sitting,1498239128387
sitting,1498239129892
sitting,1498239131360
sitting,1498239132882
sitting,1498239134610
sitting,1498239135853
sitting,1498239137416
sitting,1498239138954
sitting,1498239140376
sitting,1498239141917
sitting,1498239143349
sitting,1498239144852
sitting,1498239146376
sitting,1498239147911
sitting,1498239149364
sitting,1498239150897
sitting,1498239152399
sitting,1498239153970
sitting,1498239155420
sitting,1498239156859
sitting,1498239158372
sitting,1498239162112
sitting,1498239162878
sitting,1498239164364
sitting,1498239165863
sitting,1498239167360
sitting,1498239168849
sitting,1498239170420
sitting,1498239171926
sitting,1498239173367
sitting,1498239174857
sitting,1498239176365
sitting,1498239177869
sitting,1498239179838
sitting,1498239180925
sitting,1498239182361
sitting,1498239183847
sitting,1498239185387
sitting,1498239186931
sitting,1498239188362
