timestamp, pressure, UUID 
1.49E+12,942.8188477,903d185fccf839df
1.49E+12,942.7990723,903d185fccf839df
1.49E+12,942.7856445,903d185fccf839df
1.49E+12,942.7941895,903d185fccf839df
1.49E+12,942.7851563,903d185fccf839df
1.49E+12,942.7746582,903d185fccf839df
1.49E+12,942.7683105,903d185fccf839df
1.49E+12,942.763916,903d185fccf839df
1.49E+12,942.7663574,903d185fccf839df
1.49E+12,942.7661133,903d185fccf839df
1.49E+12,942.7556152,903d185fccf839df
1.49E+12,942.7490234,903d185fccf839df
1.49E+12,942.7600098,903d185fccf839df
1.49E+12,942.7580566,903d185fccf839df
1.49E+12,942.7492676,903d185fccf839df
1.49E+12,942.7646484,903d185fccf839df
1.49E+12,942.7546387,903d185fccf839df
1.49E+12,942.7612305,903d185fccf839df
1.49E+12,942.760498,903d185fccf839df
1.49E+12,942.7561035,903d185fccf839df
1.49E+12,942.7480469,903d185fccf839df
1.49E+12,942.7587891,903d185fccf839df
1.49E+12,942.762207,903d185fccf839df
1.49E+12,942.7712402,903d185fccf839df
1.49E+12,942.7885742,903d185fccf839df
1.49E+12,942.7900391,903d185fccf839df
1.49E+12,942.7998047,903d185fccf839df
1.49E+12,942.815918,903d185fccf839df
1.49E+12,942.8286133,903d185fccf839df
1.49E+12,942.8220215,903d185fccf839df
1.49E+12,942.8244629,903d185fccf839df
1.49E+12,942.8061523,903d185fccf839df
1.49E+12,942.7875977,903d185fccf839df
1.49E+12,942.7832031,903d185fccf839df
1.49E+12,942.7739258,903d185fccf839df
1.49E+12,942.7634277,903d185fccf839df
1.49E+12,942.7368164,903d185fccf839df
1.49E+12,942.7561035,903d185fccf839df
1.49E+12,942.7597656,903d185fccf839df
1.49E+12,942.7590332,903d185fccf839df
1.49E+12,942.7600098,903d185fccf839df
1.49E+12,942.7683105,903d185fccf839df
1.49E+12,942.7636719,903d185fccf839df
1.49E+12,942.7595215,903d185fccf839df
1.49E+12,942.7607422,903d185fccf839df
1.49E+12,942.7539063,903d185fccf839df
1.49E+12,942.7573242,903d185fccf839df
1.49E+12,942.7416992,903d185fccf839df
1.49E+12,942.7353516,903d185fccf839df
1.49E+12,942.7329102,903d185fccf839df
1.49E+12,942.7248535,903d185fccf839df
1.49E+12,942.7087402,903d185fccf839df
1.49E+12,942.7553711,903d185fccf839df
1.49E+12,942.7619629,903d185fccf839df
1.49E+12,942.7744141,903d185fccf839df
1.49E+12,942.7648926,903d185fccf839df
1.49E+12,942.7612305,903d185fccf839df
1.49E+12,942.7600098,903d185fccf839df
1.49E+12,942.7573242,903d185fccf839df
1.49E+12,942.7568359,903d185fccf839df
1.49E+12,942.7597656,903d185fccf839df
1.49E+12,942.7636719,903d185fccf839df
1.49E+12,942.7775879,903d185fccf839df
1.49E+12,942.7712402,903d185fccf839df
1.49E+12,942.7751465,903d185fccf839df
1.49E+12,942.7729492,903d185fccf839df
1.49E+12,942.7775879,903d185fccf839df
1.49E+12,942.769043,903d185fccf839df
1.49E+12,942.7624512,903d185fccf839df
1.49E+12,942.7553711,903d185fccf839df
1.49E+12,942.7626953,903d185fccf839df
1.49E+12,942.7685547,903d185fccf839df
