timestamp, light1, light2, light3, UUID 
1497840937694,7,5892,7,,903d185fccf839df
1497840937867,9,5775,9,,903d185fccf839df
1497840937867,9,5775,9,,903d185fccf839df
1497840938046,10,5734,10,,903d185fccf839df
1497840938236,9,5775,9,,903d185fccf839df
1497840938236,9,5775,9,,903d185fccf839df
1497840938408,10,5734,10,,903d185fccf839df
1497840938408,10,5734,10,,903d185fccf839df
1497840938588,10,6185,10,,903d185fccf839df
1497840938588,10,6185,10,,903d185fccf839df
1497840938768,10,6185,10,,903d185fccf839df
1497840938768,10,6185,10,,903d185fccf839df
1497840938974,9,5775,9,,903d185fccf839df
1497840939127,11,5701,11,,903d185fccf839df
1497840939308,15,5892,15,,903d185fccf839df
1497840939308,15,5892,15,,903d185fccf839df
1497840939491,15,6217,15,,903d185fccf839df
1497840939491,15,6217,15,,903d185fccf839df
1497840939666,13,6371,13,,903d185fccf839df
1497840939846,12,6472,12,,903d185fccf839df
1497840939846,12,6472,12,,903d185fccf839df
1497840939846,12,6472,12,,903d185fccf839df
1497840940055,10,6185,10,,903d185fccf839df
1497840940208,9,6749,9,,903d185fccf839df
1497840940208,9,6749,9,,903d185fccf839df
1497840940389,11,6103,11,,903d185fccf839df
1497840940389,11,6103,11,,903d185fccf839df
1497840940568,11,7005,11,,903d185fccf839df
1497840940568,11,7005,11,,903d185fccf839df
1497840940749,13,7210,13,,903d185fccf839df
1497840940928,18,6595,18,,903d185fccf839df
1497840940928,18,6595,18,,903d185fccf839df
1497840941107,22,6595,22,,903d185fccf839df
1497840941107,22,6595,22,,903d185fccf839df
1497840941288,20,6749,20,,903d185fccf839df
1497840941288,20,6749,20,,903d185fccf839df
1497840941466,20,6749,20,,903d185fccf839df
1497840941466,20,6749,20,,903d185fccf839df
1497840941648,16,7068,16,,903d185fccf839df
1497840941829,17,7351,17,,903d185fccf839df
1497840941829,17,7351,17,,903d185fccf839df
1497840942007,12,6841,12,,903d185fccf839df
1497840942007,12,6841,12,,903d185fccf839df
1497840942195,11,7005,11,,903d185fccf839df
1497840942195,11,7005,11,,903d185fccf839df
1497840942368,11,8132,11,,903d185fccf839df
1497840942368,11,8132,11,,903d185fccf839df
1497840942552,12,8593,12,,903d185fccf839df
1497840942728,11,8132,11,,903d185fccf839df
1497840942728,11,8132,11,,903d185fccf839df
1497840942907,11,8132,11,,903d185fccf839df
1497840942907,11,8132,11,,903d185fccf839df
1497840943091,9,8000,9,,903d185fccf839df
1497840943091,9,8000,9,,903d185fccf839df
1497840943267,9,8000,9,,903d185fccf839df
1497840943267,9,8000,9,,903d185fccf839df
1497840943447,9,7473,9,,903d185fccf839df
1497840943627,11,8132,11,,903d185fccf839df
1497840943627,11,8132,11,,903d185fccf839df
1497840943813,10,8527,10,,903d185fccf839df
1497840943813,10,8527,10,,903d185fccf839df
1497840943993,11,7671,11,,903d185fccf839df
1497840943993,11,7671,11,,903d185fccf839df
1497840944167,11,7671,11,,903d185fccf839df
1497840944167,11,7671,11,,903d185fccf839df
1497840944350,9,7473,9,,903d185fccf839df
1497840944527,8,7824,8,,903d185fccf839df
1497840944527,8,7824,8,,903d185fccf839df
1497840944707,9,7473,9,,903d185fccf839df
1497840944707,9,7473,9,,903d185fccf839df
1497840944887,7,7210,7,,903d185fccf839df
1497840944887,7,7210,7,,903d185fccf839df
1497840945069,7,7210,7,,903d185fccf839df
1497840945247,9,7473,9,,903d185fccf839df
1497840945247,9,7473,9,,903d185fccf839df
1497840945431,7,8316,7,,903d185fccf839df
1497840945431,7,8316,7,,903d185fccf839df
1497840945614,7,8316,7,,903d185fccf839df
1497840945614,7,8316,7,,903d185fccf839df
1497840945787,9,8439,9,,903d185fccf839df
1497840945787,9,8439,9,,903d185fccf839df
1497840945970,9,7473,9,,903d185fccf839df
1497840946150,10,7210,10,,903d185fccf839df
1497840946150,10,7210,10,,903d185fccf839df
1497840946327,10,8000,10,,903d185fccf839df
1497840946327,10,8000,10,,903d185fccf839df
1497840946512,9,7473,9,,903d185fccf839df
1497840946687,10,6749,10,,903d185fccf839df
1497840946687,10,6749,10,,903d185fccf839df
1497840946687,10,6749,10,,903d185fccf839df
1497840946868,11,7671,11,,903d185fccf839df
1497840947048,11,8132,11,,903d185fccf839df
1497840947048,11,8132,11,,903d185fccf839df
1497840947227,12,7414,12,,903d185fccf839df
1497840947227,12,7414,12,,903d185fccf839df
1497840947412,12,7414,12,,903d185fccf839df
1497840947412,12,7414,12,,903d185fccf839df
1497840947589,10,6749,10,,903d185fccf839df
1497840947589,10,6749,10,,903d185fccf839df
1497840947767,9,6288,9,,903d185fccf839df
1497840947767,9,6288,9,,903d185fccf839df
1497840947951,9,6946,9,,903d185fccf839df
1497840948128,9,7473,9,,903d185fccf839df
1497840948128,9,7473,9,,903d185fccf839df
1497840948308,9,6946,9,,903d185fccf839df
1497840948308,9,6946,9,,903d185fccf839df
1497840948490,7,8316,7,,903d185fccf839df
1497840948490,7,8316,7,,903d185fccf839df
1497840948669,7,6595,7,,903d185fccf839df
1497840948847,6,6841,6,,903d185fccf839df
1497840948847,6,6841,6,,903d185fccf839df
1497840949027,5,8132,5,,903d185fccf839df
1497840949027,5,8132,5,,903d185fccf839df
1497840949209,6,6841,6,,903d185fccf839df
1497840949209,6,6841,6,,903d185fccf839df
1497840949388,5,7210,5,,903d185fccf839df
1497840949388,5,7210,5,,903d185fccf839df
1497840949569,4,7824,4,,903d185fccf839df
1497840949747,4,7824,4,,903d185fccf839df
1497840949747,4,7824,4,,903d185fccf839df
1497840949747,4,7824,4,,903d185fccf839df
1497840949935,4,7824,4,,903d185fccf839df
1497840950107,4,7824,4,,903d185fccf839df
1497840950107,4,7824,4,,903d185fccf839df
1497840950290,5,7210,5,,903d185fccf839df
1497840950290,5,7210,5,,903d185fccf839df
1497840950468,4,7824,4,,903d185fccf839df
1497840950647,4,6288,4,,903d185fccf839df
1497840950647,4,6288,4,,903d185fccf839df
1497840950829,4,7824,4,,903d185fccf839df
1497840950829,4,7824,4,,903d185fccf839df
1497840951011,4,6288,4,,903d185fccf839df
1497840951011,4,6288,4,,903d185fccf839df
1497840951187,4,7824,4,,903d185fccf839df
1497840951187,4,7824,4,,903d185fccf839df
1497840951367,4,6288,4,,903d185fccf839df
