1497840937892,62:02:b4:09:45:bd,-84;,28:27:bf:25:60:45,-85;,4c:09:d4:0c:fd:5c,-83;,9e:c7:a6:83:ce:8b,-80;,58:7f:66:a5:96:df,-84;,9c:c7:a6:83:ce:8b,-81;,4c:09:d4:0c:fd:5b,-80;,58:7f:66:a5:96:e0,-86;,54:a0:50:76:0b:18,-82;,bc:67:1c:f9:8c:e1,-85;,34:a8:4e:c5:7f:b2,-85;,c4:e9:84:a3:a9:2a,-87;,bc:67:1c:1e:53:c1,-88;,28:27:bf:25:5d:81,-88;,a0:e4:cb:b2:48:78,-90;,e2:28:6d:34:09:c0,-90;,e0:28:6d:34:09:c0,-90;,18:83:bf:bd:1c:4c,-91;,c8:0e:14:d6:74:0a,-91;,64:66:b3:4c:8b:cc,-92;,00:16:b6:b7:3d:43,-84;,bc:67:1c:f9:8c:e2,-85;,34:a8:4e:c5:7f:b1,-86;,bc:67:1c:1e:53:c2,-88;,,903d185fccf839df
1497840938122,62:02:b4:09:45:bd,-84;,28:27:bf:25:60:45,-85;,4c:09:d4:0c:fd:5c,-83;,9e:c7:a6:83:ce:8b,-80;,58:7f:66:a5:96:df,-84;,9c:c7:a6:83:ce:8b,-81;,4c:09:d4:0c:fd:5b,-80;,58:7f:66:a5:96:e0,-86;,54:a0:50:76:0b:18,-82;,bc:67:1c:f9:8c:e1,-85;,34:a8:4e:c5:7f:b2,-85;,c4:e9:84:a3:a9:2a,-87;,bc:67:1c:1e:53:c1,-88;,28:27:bf:25:5d:81,-88;,a0:e4:cb:b2:48:78,-90;,e2:28:6d:34:09:c0,-90;,e0:28:6d:34:09:c0,-90;,18:83:bf:bd:1c:4c,-91;,c8:0e:14:d6:74:0a,-91;,64:66:b3:4c:8b:cc,-92;,00:16:b6:b7:3d:43,-84;,bc:67:1c:f9:8c:e2,-85;,34:a8:4e:c5:7f:b1,-86;,bc:67:1c:1e:53:c2,-88;,,903d185fccf839df
1497840938359,62:02:b4:09:45:bd,-84;,28:27:bf:25:60:45,-85;,4c:09:d4:0c:fd:5c,-83;,9e:c7:a6:83:ce:8b,-80;,58:7f:66:a5:96:df,-84;,9c:c7:a6:83:ce:8b,-81;,4c:09:d4:0c:fd:5b,-80;,58:7f:66:a5:96:e0,-86;,54:a0:50:76:0b:18,-82;,bc:67:1c:f9:8c:e1,-85;,34:a8:4e:c5:7f:b2,-85;,c4:e9:84:a3:a9:2a,-87;,bc:67:1c:1e:53:c1,-88;,28:27:bf:25:5d:81,-88;,a0:e4:cb:b2:48:78,-90;,e2:28:6d:34:09:c0,-90;,e0:28:6d:34:09:c0,-90;,18:83:bf:bd:1c:4c,-91;,c8:0e:14:d6:74:0a,-91;,64:66:b3:4c:8b:cc,-92;,00:16:b6:b7:3d:43,-84;,bc:67:1c:f9:8c:e2,-85;,34:a8:4e:c5:7f:b1,-86;,bc:67:1c:1e:53:c2,-88;,,903d185fccf839df
1497840938656,62:02:b4:09:45:bd,-79;,28:27:bf:25:60:45,-83;,4c:09:d4:0c:fd:5c,-78;,9e:c7:a6:83:ce:8b,-78;,58:7f:66:a5:96:df,-79;,9c:c7:a6:83:ce:8b,-79;,4c:09:d4:0c:fd:5b,-75;,58:7f:66:a5:96:e0,-84;,54:a0:50:76:0b:18,-77;,bc:67:1c:f9:8c:e1,-83;,34:a8:4e:c5:7f:b2,-80;,c4:e9:84:a3:a9:2a,-85;,bc:67:1c:1e:53:c1,-83;,28:27:bf:25:5d:81,-86;,a0:e4:cb:b2:48:78,-85;,e2:28:6d:34:09:c0,-88;,e0:28:6d:34:09:c0,-85;,18:83:bf:bd:1c:4c,-89;,c8:0e:14:d6:74:0a,-86;,64:66:b3:4c:8b:cc,-90;,00:16:b6:b7:3d:43,-79;,bc:67:1c:f9:8c:e2,-83;,34:a8:4e:c5:7f:b1,-81;,bc:67:1c:1e:53:c2,-86;,,903d185fccf839df
1497840938928,62:02:b4:09:45:bd,-84;,28:27:bf:25:60:45,-89;,4c:09:d4:0c:fd:5c,-83;,9e:c7:a6:83:ce:8b,-84;,58:7f:66:a5:96:df,-84;,9c:c7:a6:83:ce:8b,-85;,4c:09:d4:0c:fd:5b,-80;,58:7f:66:a5:96:e0,-90;,54:a0:50:76:0b:18,-82;,bc:67:1c:f9:8c:e1,-89;,34:a8:4e:c5:7f:b2,-85;,c4:e9:84:a3:a9:2a,-91;,bc:67:1c:1e:53:c1,-88;,28:27:bf:25:5d:81,-92;,a0:e4:cb:b2:48:78,-90;,e2:28:6d:34:09:c0,-94;,e0:28:6d:34:09:c0,-90;,18:83:bf:bd:1c:4c,-95;,c8:0e:14:d6:74:0a,-91;,64:66:b3:4c:8b:cc,-96;,00:16:b6:b7:3d:43,-84;,bc:67:1c:f9:8c:e2,-89;,34:a8:4e:c5:7f:b1,-86;,bc:67:1c:1e:53:c2,-92;,,903d185fccf839df
1497840939269,62:02:b4:09:45:bd,-89;,28:27:bf:25:60:45,-82;,4c:09:d4:0c:fd:5c,-83;,9e:c7:a6:83:ce:8b,-81;,9c:c7:a6:83:ce:8b,-83;,4c:09:d4:0c:fd:5b,-86;,54:a0:50:76:0b:18,-93;,c4:e9:84:a3:a9:2a,-88;,28:27:bf:25:5d:81,-84;,18:83:bf:bd:1c:4c,-86;,00:16:b6:b7:3d:43,-90;,24:65:11:b0:ea:7b,-80;,2a:65:11:b0:ea:7b,-81;,08:96:d7:d1:20:70,-85;,e0:28:6d:50:b7:97,-86;,00:23:08:bd:a2:7f,-87;,e0:28:6d:01:da:19,-87;,ee:de:27:70:0b:d6,-88;,c0:4a:00:f7:73:24,-90;,7c:4f:b5:5b:6d:26,-91;,80:2a:a8:4a:b7:89,-91;,e8:de:27:70:0b:d6,-91;,62:28:6d:50:b7:97,-88;,,903d185fccf839df
1497840939545,62:02:b4:09:45:bd,-89;,28:27:bf:25:60:45,-82;,4c:09:d4:0c:fd:5c,-83;,9e:c7:a6:83:ce:8b,-81;,9c:c7:a6:83:ce:8b,-83;,4c:09:d4:0c:fd:5b,-86;,54:a0:50:76:0b:18,-93;,c4:e9:84:a3:a9:2a,-88;,28:27:bf:25:5d:81,-84;,18:83:bf:bd:1c:4c,-86;,00:16:b6:b7:3d:43,-90;,24:65:11:b0:ea:7b,-80;,2a:65:11:b0:ea:7b,-81;,08:96:d7:d1:20:70,-85;,e0:28:6d:50:b7:97,-86;,00:23:08:bd:a2:7f,-87;,e0:28:6d:01:da:19,-87;,ee:de:27:70:0b:d6,-88;,c0:4a:00:f7:73:24,-90;,7c:4f:b5:5b:6d:26,-91;,80:2a:a8:4a:b7:89,-91;,e8:de:27:70:0b:d6,-91;,62:28:6d:50:b7:97,-88;,,903d185fccf839df
1497840939877,62:02:b4:09:45:bd,-89;,28:27:bf:25:60:45,-82;,4c:09:d4:0c:fd:5c,-83;,9e:c7:a6:83:ce:8b,-81;,9c:c7:a6:83:ce:8b,-83;,4c:09:d4:0c:fd:5b,-86;,54:a0:50:76:0b:18,-93;,c4:e9:84:a3:a9:2a,-88;,28:27:bf:25:5d:81,-84;,18:83:bf:bd:1c:4c,-86;,00:16:b6:b7:3d:43,-90;,24:65:11:b0:ea:7b,-80;,2a:65:11:b0:ea:7b,-81;,08:96:d7:d1:20:70,-85;,e0:28:6d:50:b7:97,-86;,00:23:08:bd:a2:7f,-87;,e0:28:6d:01:da:19,-87;,ee:de:27:70:0b:d6,-88;,c0:4a:00:f7:73:24,-90;,7c:4f:b5:5b:6d:26,-91;,80:2a:a8:4a:b7:89,-91;,e8:de:27:70:0b:d6,-91;,62:28:6d:50:b7:97,-88;,,903d185fccf839df
1497840940136,62:02:b4:09:45:bd,-89;,28:27:bf:25:60:45,-82;,4c:09:d4:0c:fd:5c,-83;,9e:c7:a6:83:ce:8b,-81;,9c:c7:a6:83:ce:8b,-83;,4c:09:d4:0c:fd:5b,-86;,54:a0:50:76:0b:18,-93;,c4:e9:84:a3:a9:2a,-88;,28:27:bf:25:5d:81,-84;,18:83:bf:bd:1c:4c,-86;,00:16:b6:b7:3d:43,-90;,24:65:11:b0:ea:7b,-80;,2a:65:11:b0:ea:7b,-81;,08:96:d7:d1:20:70,-85;,e0:28:6d:50:b7:97,-86;,00:23:08:bd:a2:7f,-87;,e0:28:6d:01:da:19,-87;,ee:de:27:70:0b:d6,-88;,c0:4a:00:f7:73:24,-90;,7c:4f:b5:5b:6d:26,-91;,80:2a:a8:4a:b7:89,-91;,e8:de:27:70:0b:d6,-91;,62:28:6d:50:b7:97,-88;,,903d185fccf839df
1497840940440,62:02:b4:09:45:bd,-89;,28:27:bf:25:60:45,-82;,4c:09:d4:0c:fd:5c,-83;,9e:c7:a6:83:ce:8b,-81;,9c:c7:a6:83:ce:8b,-83;,4c:09:d4:0c:fd:5b,-86;,54:a0:50:76:0b:18,-93;,c4:e9:84:a3:a9:2a,-88;,28:27:bf:25:5d:81,-84;,18:83:bf:bd:1c:4c,-86;,00:16:b6:b7:3d:43,-90;,24:65:11:b0:ea:7b,-80;,2a:65:11:b0:ea:7b,-81;,08:96:d7:d1:20:70,-85;,e0:28:6d:50:b7:97,-86;,00:23:08:bd:a2:7f,-87;,e0:28:6d:01:da:19,-87;,ee:de:27:70:0b:d6,-88;,c0:4a:00:f7:73:24,-90;,7c:4f:b5:5b:6d:26,-91;,80:2a:a8:4a:b7:89,-91;,e8:de:27:70:0b:d6,-91;,62:28:6d:50:b7:97,-88;,,903d185fccf839df
1497840940730,62:02:b4:09:45:bd,-89;,28:27:bf:25:60:45,-82;,4c:09:d4:0c:fd:5c,-83;,9e:c7:a6:83:ce:8b,-81;,9c:c7:a6:83:ce:8b,-83;,4c:09:d4:0c:fd:5b,-86;,54:a0:50:76:0b:18,-93;,c4:e9:84:a3:a9:2a,-88;,28:27:bf:25:5d:81,-84;,18:83:bf:bd:1c:4c,-86;,00:16:b6:b7:3d:43,-90;,24:65:11:b0:ea:7b,-80;,2a:65:11:b0:ea:7b,-81;,08:96:d7:d1:20:70,-85;,e0:28:6d:50:b7:97,-86;,00:23:08:bd:a2:7f,-87;,e0:28:6d:01:da:19,-87;,ee:de:27:70:0b:d6,-88;,c0:4a:00:f7:73:24,-90;,7c:4f:b5:5b:6d:26,-91;,80:2a:a8:4a:b7:89,-91;,e8:de:27:70:0b:d6,-91;,62:28:6d:50:b7:97,-88;,,903d185fccf839df
1497840941041,62:02:b4:09:45:bd,-89;,28:27:bf:25:60:45,-82;,4c:09:d4:0c:fd:5c,-83;,9e:c7:a6:83:ce:8b,-81;,9c:c7:a6:83:ce:8b,-83;,4c:09:d4:0c:fd:5b,-86;,54:a0:50:76:0b:18,-93;,c4:e9:84:a3:a9:2a,-88;,28:27:bf:25:5d:81,-84;,18:83:bf:bd:1c:4c,-86;,00:16:b6:b7:3d:43,-90;,24:65:11:b0:ea:7b,-80;,2a:65:11:b0:ea:7b,-81;,08:96:d7:d1:20:70,-85;,e0:28:6d:50:b7:97,-86;,00:23:08:bd:a2:7f,-87;,e0:28:6d:01:da:19,-87;,ee:de:27:70:0b:d6,-88;,c0:4a:00:f7:73:24,-90;,7c:4f:b5:5b:6d:26,-91;,80:2a:a8:4a:b7:89,-91;,e8:de:27:70:0b:d6,-91;,62:28:6d:50:b7:97,-88;,,903d185fccf839df
1497840941331,62:02:b4:09:45:bd,-89;,28:27:bf:25:60:45,-82;,4c:09:d4:0c:fd:5c,-83;,9e:c7:a6:83:ce:8b,-81;,9c:c7:a6:83:ce:8b,-83;,4c:09:d4:0c:fd:5b,-86;,54:a0:50:76:0b:18,-93;,c4:e9:84:a3:a9:2a,-88;,28:27:bf:25:5d:81,-84;,18:83:bf:bd:1c:4c,-86;,00:16:b6:b7:3d:43,-90;,24:65:11:b0:ea:7b,-80;,2a:65:11:b0:ea:7b,-81;,08:96:d7:d1:20:70,-85;,e0:28:6d:50:b7:97,-86;,00:23:08:bd:a2:7f,-87;,e0:28:6d:01:da:19,-87;,ee:de:27:70:0b:d6,-88;,c0:4a:00:f7:73:24,-90;,7c:4f:b5:5b:6d:26,-91;,80:2a:a8:4a:b7:89,-91;,e8:de:27:70:0b:d6,-91;,62:28:6d:50:b7:97,-88;,,903d185fccf839df
1497840941633,62:02:b4:09:45:bd,-89;,28:27:bf:25:60:45,-82;,4c:09:d4:0c:fd:5c,-83;,9e:c7:a6:83:ce:8b,-81;,9c:c7:a6:83:ce:8b,-83;,4c:09:d4:0c:fd:5b,-86;,54:a0:50:76:0b:18,-93;,c4:e9:84:a3:a9:2a,-88;,28:27:bf:25:5d:81,-84;,18:83:bf:bd:1c:4c,-86;,00:16:b6:b7:3d:43,-90;,24:65:11:b0:ea:7b,-80;,2a:65:11:b0:ea:7b,-81;,08:96:d7:d1:20:70,-85;,e0:28:6d:50:b7:97,-86;,00:23:08:bd:a2:7f,-87;,e0:28:6d:01:da:19,-87;,ee:de:27:70:0b:d6,-88;,c0:4a:00:f7:73:24,-90;,7c:4f:b5:5b:6d:26,-91;,80:2a:a8:4a:b7:89,-91;,e8:de:27:70:0b:d6,-91;,62:28:6d:50:b7:97,-88;,,903d185fccf839df
1497840941947,62:02:b4:09:45:bd,-89;,28:27:bf:25:60:45,-82;,4c:09:d4:0c:fd:5c,-83;,9e:c7:a6:83:ce:8b,-81;,9c:c7:a6:83:ce:8b,-83;,4c:09:d4:0c:fd:5b,-86;,54:a0:50:76:0b:18,-93;,c4:e9:84:a3:a9:2a,-88;,28:27:bf:25:5d:81,-84;,18:83:bf:bd:1c:4c,-86;,00:16:b6:b7:3d:43,-90;,24:65:11:b0:ea:7b,-80;,2a:65:11:b0:ea:7b,-81;,08:96:d7:d1:20:70,-85;,e0:28:6d:50:b7:97,-86;,00:23:08:bd:a2:7f,-87;,e0:28:6d:01:da:19,-87;,ee:de:27:70:0b:d6,-88;,c0:4a:00:f7:73:24,-90;,7c:4f:b5:5b:6d:26,-91;,80:2a:a8:4a:b7:89,-91;,e8:de:27:70:0b:d6,-91;,62:28:6d:50:b7:97,-88;,,903d185fccf839df
