timestamp, signal strength, UUID 
,,,903d185fccf839df
1499137264943,-91,,903d185fccf839df
1499137265050,-91,,903d185fccf839df
1499137265280,-91,,903d185fccf839df
1499137265355,-91,,903d185fccf839df
1499137265442,-91,,903d185fccf839df
1499137265543,-91,,903d185fccf839df
1499137265670,-91,,903d185fccf839df
1499137265753,-91,,903d185fccf839df
1499137265861,-91,,903d185fccf839df
1499137265961,-91,,903d185fccf839df
1499137266062,-91,,903d185fccf839df
1499137266144,-91,,903d185fccf839df
1499137266253,-91,,903d185fccf839df
1499137266367,-91,,903d185fccf839df
1499137266451,-91,,903d185fccf839df
1499137266548,-91,,903d185fccf839df
1499137266738,-91,,903d185fccf839df
1499137266771,-91,,903d185fccf839df
1499137266852,-91,,903d185fccf839df
1499137266946,-91,,903d185fccf839df
1499137267053,-91,,903d185fccf839df
1499137267151,-91,,903d185fccf839df
1499137267256,-91,,903d185fccf839df
1499137267352,-91,,903d185fccf839df
1499137267446,-91,,903d185fccf839df
1499137267552,-91,,903d185fccf839df
1499137267640,-91,,903d185fccf839df
1499137267764,-91,,903d185fccf839df
1499137267850,-91,,903d185fccf839df
1499137267947,-91,,903d185fccf839df
1499137268056,-91,,903d185fccf839df
1499137268143,-91,,903d185fccf839df
1499137268254,-91,,903d185fccf839df
1499137268346,-91,,903d185fccf839df
1499137268452,-91,,903d185fccf839df
1499137268551,-91,,903d185fccf839df
1499137268657,-91,,903d185fccf839df
1499137268755,-91,,903d185fccf839df
1499137268844,-91,,903d185fccf839df
1499137268980,-91,,903d185fccf839df
1499137269049,-91,,903d185fccf839df
1499137269149,-91,,903d185fccf839df
1499137269262,-91,,903d185fccf839df
1499137269348,-91,,903d185fccf839df
1499137269448,-91,,903d185fccf839df
1499137269569,-91,,903d185fccf839df
1499137269663,-91,,903d185fccf839df
1499137269758,-91,,903d185fccf839df
1499137269858,-91,,903d185fccf839df
1499137269950,-91,,903d185fccf839df
1499137270059,-91,,903d185fccf839df
1499137270151,-91,,903d185fccf839df
1499137270262,-91,,903d185fccf839df
1499137270351,-91,,903d185fccf839df
1499137270456,-91,,903d185fccf839df
1499137270548,-91,,903d185fccf839df
1499137270654,-91,,903d185fccf839df
1499137270768,-91,,903d185fccf839df
1499137270851,-91,,903d185fccf839df
1499137270946,-91,,903d185fccf839df
1499137271052,-91,,903d185fccf839df
1499137271154,-91,,903d185fccf839df
1499137271244,-91,,903d185fccf839df
1499137271350,-91,,903d185fccf839df
1499137271455,-91,,903d185fccf839df
1499137271549,-91,,903d185fccf839df
1499137271660,-91,,903d185fccf839df
1499137271759,-91,,903d185fccf839df
1499137271855,-91,,903d185fccf839df
1499137271943,-91,,903d185fccf839df
1499137272059,-91,,903d185fccf839df
1499137272157,-91,,903d185fccf839df
1499137272252,-91,,903d185fccf839df
1499137272347,-91,,903d185fccf839df
1499137272450,-91,,903d185fccf839df
1499137272549,-91,,903d185fccf839df
1499137272647,-91,,903d185fccf839df
1499137272758,-91,,903d185fccf839df
1499137272846,-91,,903d185fccf839df
1499137272953,-91,,903d185fccf839df
1499137273055,-91,,903d185fccf839df
1499137273156,-91,,903d185fccf839df
1499137273266,-91,,903d185fccf839df
1499137273342,-91,,903d185fccf839df
1499137273456,-91,,903d185fccf839df
1499137273549,-91,,903d185fccf839df
1499137273659,-91,,903d185fccf839df
1499137273755,-91,,903d185fccf839df
1499137273852,-91,,903d185fccf839df
1499137273948,-91,,903d185fccf839df
1499137274048,-91,,903d185fccf839df
1499137274155,-91,,903d185fccf839df
1499137274243,-91,,903d185fccf839df
1499137274352,-91,,903d185fccf839df
1499137274452,-91,,903d185fccf839df
1499137274552,-91,,903d185fccf839df
1499137274659,-91,,903d185fccf839df
1499137274762,-91,,903d185fccf839df
1499137274852,-91,,903d185fccf839df
1499137274947,-91,,903d185fccf839df
1499137275055,-91,,903d185fccf839df
1499137275155,-91,,903d185fccf839df
1499137275255,-91,,903d185fccf839df
1499137275357,-91,,903d185fccf839df
1499137275452,-91,,903d185fccf839df
1499137275564,-91,,903d185fccf839df
1499137275639,-91,,903d185fccf839df
1499137275753,-91,,903d185fccf839df
1499137275945,-91,,903d185fccf839df
1499137276050,-91,,903d185fccf839df
1499137276105,-91,,903d185fccf839df
1499137276158,-91,,903d185fccf839df
1499137276267,-91,,903d185fccf839df
1499137276342,-91,,903d185fccf839df
1499137276448,-91,,903d185fccf839df
1499137276556,-91,,903d185fccf839df
1499137276663,-91,,903d185fccf839df
1499137276750,-91,,903d185fccf839df
1499137276858,-91,,903d185fccf839df
1499137276951,-91,,903d185fccf839df
1499137277052,-91,,903d185fccf839df
1499137277154,-91,,903d185fccf839df
1499137277251,-91,,903d185fccf839df
1499137277344,-91,,903d185fccf839df
1499137277452,-91,,903d185fccf839df
1499137277553,-91,,903d185fccf839df
1499137277648,-91,,903d185fccf839df
1499137277745,-91,,903d185fccf839df
1499137277857,-91,,903d185fccf839df
1499137277956,-91,,903d185fccf839df
1499137278060,-91,,903d185fccf839df
1499137278155,-91,,903d185fccf839df
1499137278252,-91,,903d185fccf839df
1499137278342,-91,,903d185fccf839df
1499137278449,-91,,903d185fccf839df
1499137278557,-91,,903d185fccf839df
1499137278655,-91,,903d185fccf839df
1499137278746,-91,,903d185fccf839df
1499137278848,-91,,903d185fccf839df
1499137278957,-91,,903d185fccf839df
1499137279043,-91,,903d185fccf839df
1499137279155,-91,,903d185fccf839df
1499137279255,-91,,903d185fccf839df
1499137279351,-91,,903d185fccf839df
1499137279447,-91,,903d185fccf839df
1499137279553,-91,,903d185fccf839df
1499137279663,-91,,903d185fccf839df
1499137279748,-91,,903d185fccf839df
1499137279852,-91,,903d185fccf839df
1499137279958,-91,,903d185fccf839df
1499137280048,-91,,903d185fccf839df
1499137280148,-91,,903d185fccf839df
1499137280249,-91,,903d185fccf839df
1499137280348,-91,,903d185fccf839df
1499137280451,-91,,903d185fccf839df
1499137280555,-91,,903d185fccf839df
1499137280648,-91,,903d185fccf839df
1499137280751,-91,,903d185fccf839df
1499137280846,-91,,903d185fccf839df
1499137280951,-91,,903d185fccf839df
1499137281049,-91,,903d185fccf839df
1499137281139,-91,,903d185fccf839df
1499137281243,-91,,903d185fccf839df
1499137281347,-91,,903d185fccf839df
1499137281450,-91,,903d185fccf839df
1499137281541,-91,,903d185fccf839df
1499137281659,-91,,903d185fccf839df
1499137281749,-91,,903d185fccf839df
