timestamp, light1, light2, light3, UUID 
1499137263706,7,6595,7,,903d185fccf839df
1499137264966,8,6419,8,,903d185fccf839df
1499137265145,9,5366,9,,903d185fccf839df
1499137265145,9,5366,9,,903d185fccf839df
1499137265341,11,5734,11,,903d185fccf839df
1499137265504,11,5734,11,,903d185fccf839df
1499137265504,11,5734,11,,903d185fccf839df
1499137265685,9,6288,9,,903d185fccf839df
1499137265685,9,6288,9,,903d185fccf839df
1499137265864,9,6946,9,,903d185fccf839df
1499137266044,9,6288,9,,903d185fccf839df
1499137266044,9,6288,9,,903d185fccf839df
1499137266227,10,5366,10,,903d185fccf839df
1499137266227,10,5366,10,,903d185fccf839df
1499137266405,9,7473,9,,903d185fccf839df
1499137266405,9,7473,9,,903d185fccf839df
1499137266585,11,5734,11,,903d185fccf839df
1499137266768,11,5734,11,,903d185fccf839df
1499137266768,11,5734,11,,903d185fccf839df
1499137266945,8,8439,8,,903d185fccf839df
1499137267125,11,6103,11,,903d185fccf839df
1499137267125,11,6103,11,,903d185fccf839df
1499137267306,12,5082,12,,903d185fccf839df
1499137267306,12,5082,12,,903d185fccf839df
1499137267488,9,8000,9,,903d185fccf839df
1499137267488,9,8000,9,,903d185fccf839df
1499137267664,9,7473,9,,903d185fccf839df
1499137267664,9,7473,9,,903d185fccf839df
1499137267846,9,8439,9,,903d185fccf839df
1499137267846,9,8439,9,,903d185fccf839df
1499137268027,10,8527,10,,903d185fccf839df
1499137268209,10,8000,10,,903d185fccf839df
1499137268209,10,8000,10,,903d185fccf839df
1499137268384,10,7210,10,,903d185fccf839df
1499137268384,10,7210,10,,903d185fccf839df
1499137268564,10,8527,10,,903d185fccf839df
1499137268564,10,8527,10,,903d185fccf839df
1499137268745,10,8527,10,,903d185fccf839df
1499137268745,10,8527,10,,903d185fccf839df
1499137268941,10,8527,10,,903d185fccf839df
1499137269106,11,9054,11,,903d185fccf839df
1499137269106,11,9054,11,,903d185fccf839df
1499137269286,11,9054,11,,903d185fccf839df
1499137269286,11,9054,11,,903d185fccf839df
1499137269467,9,9054,9,,903d185fccf839df
1499137269467,9,9054,9,,903d185fccf839df
1499137269647,11,9054,11,,903d185fccf839df
1499137269824,11,9054,11,,903d185fccf839df
1499137269824,11,9054,11,,903d185fccf839df
1499137270012,10,8527,10,,903d185fccf839df
1499137270012,10,8527,10,,903d185fccf839df
1499137270185,11,9580,11,,903d185fccf839df
1499137270185,11,9580,11,,903d185fccf839df
1499137270364,11,9054,11,,903d185fccf839df
1499137270364,11,9054,11,,903d185fccf839df
1499137270549,10,9668,10,,903d185fccf839df
1499137270730,12,8593,12,,903d185fccf839df
1499137270730,12,8593,12,,903d185fccf839df
1499137270904,12,8593,12,,903d185fccf839df
1499137270904,12,8593,12,,903d185fccf839df
1499137271086,12,8593,12,,903d185fccf839df
1499137271086,12,8593,12,,903d185fccf839df
1499137271266,13,8644,13,,903d185fccf839df
1499137271266,13,8644,13,,903d185fccf839df
1499137271445,12,9054,12,,903d185fccf839df
1499137271445,12,9054,12,,903d185fccf839df
1499137271630,12,8593,12,,903d185fccf839df
1499137271811,14,9054,14,,903d185fccf839df
1499137271811,14,9054,14,,903d185fccf839df
1499137271984,12,9054,12,,903d185fccf839df
1499137271984,12,9054,12,,903d185fccf839df
1499137272165,12,8593,12,,903d185fccf839df
1499137272165,12,8593,12,,903d185fccf839df
1499137272345,12,9054,12,,903d185fccf839df
1499137272345,12,9054,12,,903d185fccf839df
1499137272532,12,8593,12,,903d185fccf839df
1499137272710,11,9054,11,,903d185fccf839df
1499137272710,11,9054,11,,903d185fccf839df
1499137272886,12,9054,12,,903d185fccf839df
1499137272886,12,9054,12,,903d185fccf839df
1499137273065,11,9054,11,,903d185fccf839df
1499137273065,11,9054,11,,903d185fccf839df
1499137273245,13,8644,13,,903d185fccf839df
1499137273425,12,9054,12,,903d185fccf839df
1499137273425,12,9054,12,,903d185fccf839df
1499137273607,11,9580,11,,903d185fccf839df
1499137273607,11,9580,11,,903d185fccf839df
1499137273786,12,8593,12,,903d185fccf839df
1499137273786,12,8593,12,,903d185fccf839df
1499137273967,14,9054,14,,903d185fccf839df
1499137273967,14,9054,14,,903d185fccf839df
1499137274153,15,8316,15,,903d185fccf839df
1499137274153,15,8316,15,,903d185fccf839df
1499137274342,16,8383,16,,903d185fccf839df
1499137274504,16,8383,16,,903d185fccf839df
1499137274504,16,8383,16,,903d185fccf839df
1499137274685,16,8048,16,,903d185fccf839df
1499137274685,16,8048,16,,903d185fccf839df
1499137274864,15,8685,15,,903d185fccf839df
1499137274864,15,8685,15,,903d185fccf839df
1499137275046,16,8383,16,,903d185fccf839df
1499137275046,16,8383,16,,903d185fccf839df
1499137275231,16,8048,16,,903d185fccf839df
1499137275409,15,9463,15,,903d185fccf839df
1499137275409,15,9463,15,,903d185fccf839df
1499137275590,15,9054,15,,903d185fccf839df
1499137275590,15,9054,15,,903d185fccf839df
1499137275767,14,9054,14,,903d185fccf839df
1499137275945,14,9054,14,,903d185fccf839df
1499137275945,14,9054,14,,903d185fccf839df
1499137276133,14,9054,14,,903d185fccf839df
1499137276133,14,9054,14,,903d185fccf839df
1499137276305,14,9054,14,,903d185fccf839df
1499137276305,14,9054,14,,903d185fccf839df
1499137276488,14,9054,14,,903d185fccf839df
1499137276488,14,9054,14,,903d185fccf839df
1499137276665,14,9054,14,,903d185fccf839df
1499137276665,14,9054,14,,903d185fccf839df
1499137276845,13,9515,13,,903d185fccf839df
1499137277024,14,9054,14,,903d185fccf839df
1499137277024,14,9054,14,,903d185fccf839df
1499137277206,13,9976,13,,903d185fccf839df
1499137277206,13,9976,13,,903d185fccf839df
1499137277387,13,9515,13,,903d185fccf839df
