1494404695767,9c:c7:a6:56:9b:6b,-64;,20:2b:c1:e9:cc:67,-68;,5c:49:79:35:e6:ed,-83;,c8:0e:14:01:f8:01,-86;,0e:96:d7:b4:63:50,-65;,74:31:70:71:c8:ad,-80;,b4:a5:ef:3a:1e:e4,-84;,18:83:bf:47:ab:a1,-87;,5c:49:79:03:be:ec,-84;,c0:25:06:f4:f5:7d,-86;,54:67:51:4b:c0:20,-71;,6c:70:9f:ee:4e:39,-78;,f4:9f:f3:c1:ce:05,-79;,26:65:11:fc:61:bc,-81;,24:65:11:fc:61:bc,-78;,00:1a:8c:0a:c5:00,-79;,9c:80:df:df:d8:df,-84;,8a:25:2c:20:ea:9c,-85;,18:83:bf:47:ab:a2,-85;,fa:8f:ca:94:e6:af,-89;,e0:60:66:40:99:93,-70;,e0:60:66:fa:da:6d,-75;,e0:60:66:fa:da:6c,-74;,bc:4d:fb:0b:8f:c8,-76;,f8:1e:df:fa:35:46,-86;,00:1a:2b:9b:fd:42,-85;,38:10:d5:ab:bd:b2,-81;,f4:06:8d:56:84:11,-86;,f4:06:8d:56:84:10,-69;,a0:e4:cb:ce:b8:98,-80;,38:ea:a7:4c:12:54,-71;,88:25:2c:c5:99:76,-71;,fc:75:16:79:fa:93,-81;,ce:0e:14:47:f8:71,-82;,54:67:51:4b:c0:91,-66;,38:10:d5:2b:9f:6f,-79;,88:03:55:cd:f1:2a,-78;,c8:0e:14:57:3d:5c,-83;,9c:c7:a6:24:99:ec,-81;,d4:21:22:9c:34:95,-83;,32:cd:a7:f0:9a:5a,-77;,c8:0e:14:92:43:94,-84;,e0:28:6d:53:ea:9f,-84;,90:27:e4:5c:64:c8,-86;,96:27:e4:5c:64:c8,-84;,e0:28:6d:04:fd:a1,-86;,18:d6:c7:85:4d:3a,-85;,5c:49:79:4f:18:56,-87;,b2:7c:9c:74:63:35,-86;,c8:0e:14:47:f8:71,-81;,96:27:e4:5c:64:c7,-83;,bc:4d:fb:0b:8f:ca,-70;,bc:4d:fb:0b:8f:cb,-70;,d4:21:22:9c:34:96,-82;,5c:49:79:6f:5e:16,-60;,00:25:5e:c7:4b:1c,-71;,88:03:55:cd:f1:2c,-71;,5c:49:79:35:e6:ec,-75;,80:b6:86:a5:e8:5b,-75;,38:10:d5:2b:9f:6e,-80;,c8:0e:14:92:43:93,-78;,08:96:d7:b3:58:d7,-81;,74:31:70:71:c8:ac,-80;,c0:25:06:f4:f5:7c,-84;,5c:49:79:4f:18:55,-83;,c0:25:06:6e:87:c0,-85;,20:2b:c1:eb:26:bb,-83;,c0:25:06:32:95:5a,-85;,,903d185fccf839df
1494404696109,20:2b:c1:e9:cc:67,-71;,5c:49:79:35:e6:ed,-88;,c8:0e:14:01:f8:01,-89;,0e:96:d7:b4:63:50,-70;,74:31:70:71:c8:ad,-83;,18:83:bf:47:ab:a1,-90;,5c:49:79:03:be:ec,-89;,c0:25:06:f4:f5:7d,-89;,54:67:51:4b:c0:20,-76;,6c:70:9f:ee:4e:39,-81;,f4:9f:f3:c1:ce:05,-84;,26:65:11:fc:61:bc,-84;,24:65:11:fc:61:bc,-83;,00:1a:8c:0a:c5:00,-77;,8a:25:2c:20:ea:9c,-79;,18:83:bf:47:ab:a2,-90;,fa:8f:ca:94:e6:af,-92;,e0:60:66:40:99:93,-76;,e0:60:66:fa:da:6d,-78;,e0:60:66:fa:da:6c,-79;,bc:4d:fb:0b:8f:c8,-79;,f8:1e:df:fa:35:46,-91;,00:1a:2b:9b:fd:42,-88;,38:10:d5:ab:bd:b2,-86;,f4:06:8d:56:84:11,-89;,f4:06:8d:56:84:10,-73;,38:ea:a7:4c:12:54,-73;,fc:75:16:79:fa:93,-84;,ce:0e:14:47:f8:71,-85;,54:67:51:4b:c0:91,-76;,38:10:d5:2b:9f:6f,-82;,88:03:55:cd:f1:2a,-83;,c8:0e:14:57:3d:5c,-86;,9c:c7:a6:24:99:ec,-86;,d4:21:22:9c:34:95,-86;,c8:0e:14:92:43:94,-87;,e0:28:6d:53:ea:9f,-89;,90:27:e4:5c:64:c8,-89;,96:27:e4:5c:64:c8,-89;,e0:28:6d:04:fd:a1,-89;,18:d6:c7:85:4d:3a,-90;,5c:49:79:4f:18:56,-90;,b2:7c:9c:74:63:35,-91;,bc:4d:fb:0b:8f:ca,-75;,d4:21:22:9c:34:96,-85;,00:25:5e:c7:4b:1c,-72;,88:03:55:cd:f1:2c,-78;,38:10:d5:2b:9f:6e,-76;,08:96:d7:b3:58:d7,-72;,74:31:70:71:c8:ac,-80;,20:2b:c1:eb:26:bb,-90;,38:10:d5:ab:bd:b1,-71;,26:65:11:fc:61:c0,-71;,d4:21:22:9c:34:93,-72;,24:65:11:fc:61:c0,-72;,a4:99:47:cb:02:9b,-75;,34:81:c4:16:6d:8d,-79;,70:73:cb:b5:eb:e7,-79;,dc:53:7c:9b:b8:24,-82;,e4:3e:d7:e8:33:f7,-82;,a0:04:60:45:10:2e,-88;,d4:21:22:9c:34:94,-73;,a4:99:47:cb:02:9c,-77;,,903d185fccf839df
1494404696218,20:2b:c1:e9:cc:67,-71;,5c:49:79:35:e6:ed,-88;,c8:0e:14:01:f8:01,-89;,0e:96:d7:b4:63:50,-70;,74:31:70:71:c8:ad,-83;,18:83:bf:47:ab:a1,-90;,5c:49:79:03:be:ec,-89;,c0:25:06:f4:f5:7d,-89;,54:67:51:4b:c0:20,-76;,6c:70:9f:ee:4e:39,-81;,f4:9f:f3:c1:ce:05,-84;,26:65:11:fc:61:bc,-84;,24:65:11:fc:61:bc,-83;,00:1a:8c:0a:c5:00,-77;,8a:25:2c:20:ea:9c,-79;,18:83:bf:47:ab:a2,-90;,fa:8f:ca:94:e6:af,-92;,e0:60:66:40:99:93,-76;,e0:60:66:fa:da:6d,-78;,e0:60:66:fa:da:6c,-79;,bc:4d:fb:0b:8f:c8,-79;,f8:1e:df:fa:35:46,-91;,00:1a:2b:9b:fd:42,-88;,38:10:d5:ab:bd:b2,-86;,f4:06:8d:56:84:11,-89;,f4:06:8d:56:84:10,-73;,38:ea:a7:4c:12:54,-73;,fc:75:16:79:fa:93,-84;,ce:0e:14:47:f8:71,-85;,54:67:51:4b:c0:91,-76;,38:10:d5:2b:9f:6f,-82;,88:03:55:cd:f1:2a,-83;,c8:0e:14:57:3d:5c,-86;,9c:c7:a6:24:99:ec,-86;,d4:21:22:9c:34:95,-86;,c8:0e:14:92:43:94,-87;,e0:28:6d:53:ea:9f,-89;,90:27:e4:5c:64:c8,-89;,96:27:e4:5c:64:c8,-89;,e0:28:6d:04:fd:a1,-89;,18:d6:c7:85:4d:3a,-90;,5c:49:79:4f:18:56,-90;,b2:7c:9c:74:63:35,-91;,bc:4d:fb:0b:8f:ca,-75;,d4:21:22:9c:34:96,-85;,00:25:5e:c7:4b:1c,-72;,88:03:55:cd:f1:2c,-78;,38:10:d5:2b:9f:6e,-76;,08:96:d7:b3:58:d7,-72;,74:31:70:71:c8:ac,-80;,20:2b:c1:eb:26:bb,-90;,38:10:d5:ab:bd:b1,-71;,26:65:11:fc:61:c0,-71;,d4:21:22:9c:34:93,-72;,24:65:11:fc:61:c0,-72;,a4:99:47:cb:02:9b,-75;,34:81:c4:16:6d:8d,-79;,70:73:cb:b5:eb:e7,-79;,dc:53:7c:9b:b8:24,-82;,e4:3e:d7:e8:33:f7,-82;,a0:04:60:45:10:2e,-88;,d4:21:22:9c:34:94,-73;,a4:99:47:cb:02:9c,-77;,,903d185fccf839df
1494404696521,20:2b:c1:e9:cc:67,-71;,5c:49:79:35:e6:ed,-88;,c8:0e:14:01:f8:01,-89;,0e:96:d7:b4:63:50,-70;,74:31:70:71:c8:ad,-83;,18:83:bf:47:ab:a1,-90;,5c:49:79:03:be:ec,-89;,c0:25:06:f4:f5:7d,-89;,54:67:51:4b:c0:20,-76;,6c:70:9f:ee:4e:39,-81;,f4:9f:f3:c1:ce:05,-84;,26:65:11:fc:61:bc,-84;,24:65:11:fc:61:bc,-83;,00:1a:8c:0a:c5:00,-77;,8a:25:2c:20:ea:9c,-79;,18:83:bf:47:ab:a2,-90;,fa:8f:ca:94:e6:af,-92;,e0:60:66:40:99:93,-76;,e0:60:66:fa:da:6d,-78;,e0:60:66:fa:da:6c,-79;,bc:4d:fb:0b:8f:c8,-79;,f8:1e:df:fa:35:46,-91;,00:1a:2b:9b:fd:42,-88;,38:10:d5:ab:bd:b2,-86;,f4:06:8d:56:84:11,-89;,f4:06:8d:56:84:10,-73;,38:ea:a7:4c:12:54,-73;,fc:75:16:79:fa:93,-84;,ce:0e:14:47:f8:71,-85;,54:67:51:4b:c0:91,-76;,38:10:d5:2b:9f:6f,-82;,88:03:55:cd:f1:2a,-83;,c8:0e:14:57:3d:5c,-86;,9c:c7:a6:24:99:ec,-86;,d4:21:22:9c:34:95,-86;,c8:0e:14:92:43:94,-87;,e0:28:6d:53:ea:9f,-89;,90:27:e4:5c:64:c8,-89;,96:27:e4:5c:64:c8,-89;,e0:28:6d:04:fd:a1,-89;,18:d6:c7:85:4d:3a,-90;,5c:49:79:4f:18:56,-90;,b2:7c:9c:74:63:35,-91;,bc:4d:fb:0b:8f:ca,-75;,d4:21:22:9c:34:96,-85;,00:25:5e:c7:4b:1c,-72;,88:03:55:cd:f1:2c,-78;,38:10:d5:2b:9f:6e,-76;,08:96:d7:b3:58:d7,-72;,74:31:70:71:c8:ac,-80;,20:2b:c1:eb:26:bb,-90;,38:10:d5:ab:bd:b1,-71;,26:65:11:fc:61:c0,-71;,d4:21:22:9c:34:93,-72;,24:65:11:fc:61:c0,-72;,a4:99:47:cb:02:9b,-75;,34:81:c4:16:6d:8d,-79;,70:73:cb:b5:eb:e7,-79;,dc:53:7c:9b:b8:24,-82;,e4:3e:d7:e8:33:f7,-82;,a0:04:60:45:10:2e,-88;,d4:21:22:9c:34:94,-73;,a4:99:47:cb:02:9c,-77;,,903d185fccf839df
1494404696821,20:2b:c1:e9:cc:67,-71;,5c:49:79:35:e6:ed,-88;,c8:0e:14:01:f8:01,-89;,0e:96:d7:b4:63:50,-70;,74:31:70:71:c8:ad,-83;,18:83:bf:47:ab:a1,-90;,5c:49:79:03:be:ec,-89;,c0:25:06:f4:f5:7d,-89;,54:67:51:4b:c0:20,-76;,6c:70:9f:ee:4e:39,-81;,f4:9f:f3:c1:ce:05,-84;,26:65:11:fc:61:bc,-84;,24:65:11:fc:61:bc,-83;,00:1a:8c:0a:c5:00,-77;,8a:25:2c:20:ea:9c,-79;,18:83:bf:47:ab:a2,-90;,fa:8f:ca:94:e6:af,-92;,e0:60:66:40:99:93,-76;,e0:60:66:fa:da:6d,-78;,e0:60:66:fa:da:6c,-79;,bc:4d:fb:0b:8f:c8,-79;,f8:1e:df:fa:35:46,-91;,00:1a:2b:9b:fd:42,-88;,38:10:d5:ab:bd:b2,-86;,f4:06:8d:56:84:11,-89;,f4:06:8d:56:84:10,-73;,38:ea:a7:4c:12:54,-73;,fc:75:16:79:fa:93,-84;,ce:0e:14:47:f8:71,-85;,54:67:51:4b:c0:91,-76;,38:10:d5:2b:9f:6f,-82;,88:03:55:cd:f1:2a,-83;,c8:0e:14:57:3d:5c,-86;,9c:c7:a6:24:99:ec,-86;,d4:21:22:9c:34:95,-86;,c8:0e:14:92:43:94,-87;,e0:28:6d:53:ea:9f,-89;,90:27:e4:5c:64:c8,-89;,96:27:e4:5c:64:c8,-89;,e0:28:6d:04:fd:a1,-89;,18:d6:c7:85:4d:3a,-90;,5c:49:79:4f:18:56,-90;,b2:7c:9c:74:63:35,-91;,bc:4d:fb:0b:8f:ca,-75;,d4:21:22:9c:34:96,-85;,00:25:5e:c7:4b:1c,-72;,88:03:55:cd:f1:2c,-78;,38:10:d5:2b:9f:6e,-76;,08:96:d7:b3:58:d7,-72;,74:31:70:71:c8:ac,-80;,20:2b:c1:eb:26:bb,-90;,38:10:d5:ab:bd:b1,-71;,26:65:11:fc:61:c0,-71;,d4:21:22:9c:34:93,-72;,24:65:11:fc:61:c0,-72;,a4:99:47:cb:02:9b,-75;,34:81:c4:16:6d:8d,-79;,70:73:cb:b5:eb:e7,-79;,dc:53:7c:9b:b8:24,-82;,e4:3e:d7:e8:33:f7,-82;,a0:04:60:45:10:2e,-88;,d4:21:22:9c:34:94,-73;,a4:99:47:cb:02:9c,-77;,,903d185fccf839df
1494404697128,20:2b:c1:e9:cc:67,-71;,5c:49:79:35:e6:ed,-88;,c8:0e:14:01:f8:01,-89;,0e:96:d7:b4:63:50,-70;,74:31:70:71:c8:ad,-83;,18:83:bf:47:ab:a1,-90;,5c:49:79:03:be:ec,-89;,c0:25:06:f4:f5:7d,-89;,54:67:51:4b:c0:20,-76;,6c:70:9f:ee:4e:39,-81;,f4:9f:f3:c1:ce:05,-84;,26:65:11:fc:61:bc,-84;,24:65:11:fc:61:bc,-83;,00:1a:8c:0a:c5:00,-77;,8a:25:2c:20:ea:9c,-79;,18:83:bf:47:ab:a2,-90;,fa:8f:ca:94:e6:af,-92;,e0:60:66:40:99:93,-76;,e0:60:66:fa:da:6d,-78;,e0:60:66:fa:da:6c,-79;,bc:4d:fb:0b:8f:c8,-79;,f8:1e:df:fa:35:46,-91;,00:1a:2b:9b:fd:42,-88;,38:10:d5:ab:bd:b2,-86;,f4:06:8d:56:84:11,-89;,f4:06:8d:56:84:10,-73;,38:ea:a7:4c:12:54,-73;,fc:75:16:79:fa:93,-84;,ce:0e:14:47:f8:71,-85;,54:67:51:4b:c0:91,-76;,38:10:d5:2b:9f:6f,-82;,88:03:55:cd:f1:2a,-83;,c8:0e:14:57:3d:5c,-86;,9c:c7:a6:24:99:ec,-86;,d4:21:22:9c:34:95,-86;,c8:0e:14:92:43:94,-87;,e0:28:6d:53:ea:9f,-89;,90:27:e4:5c:64:c8,-89;,96:27:e4:5c:64:c8,-89;,e0:28:6d:04:fd:a1,-89;,18:d6:c7:85:4d:3a,-90;,5c:49:79:4f:18:56,-90;,b2:7c:9c:74:63:35,-91;,bc:4d:fb:0b:8f:ca,-75;,d4:21:22:9c:34:96,-85;,00:25:5e:c7:4b:1c,-72;,88:03:55:cd:f1:2c,-78;,38:10:d5:2b:9f:6e,-76;,08:96:d7:b3:58:d7,-72;,74:31:70:71:c8:ac,-80;,20:2b:c1:eb:26:bb,-90;,38:10:d5:ab:bd:b1,-71;,26:65:11:fc:61:c0,-71;,d4:21:22:9c:34:93,-72;,24:65:11:fc:61:c0,-72;,a4:99:47:cb:02:9b,-75;,34:81:c4:16:6d:8d,-79;,70:73:cb:b5:eb:e7,-79;,dc:53:7c:9b:b8:24,-82;,e4:3e:d7:e8:33:f7,-82;,a0:04:60:45:10:2e,-88;,d4:21:22:9c:34:94,-73;,a4:99:47:cb:02:9c,-77;,,903d185fccf839df
1494404697449,20:2b:c1:e9:cc:67,-71;,5c:49:79:35:e6:ed,-88;,c8:0e:14:01:f8:01,-89;,0e:96:d7:b4:63:50,-70;,74:31:70:71:c8:ad,-83;,18:83:bf:47:ab:a1,-90;,5c:49:79:03:be:ec,-89;,c0:25:06:f4:f5:7d,-89;,54:67:51:4b:c0:20,-76;,6c:70:9f:ee:4e:39,-81;,f4:9f:f3:c1:ce:05,-84;,26:65:11:fc:61:bc,-84;,24:65:11:fc:61:bc,-83;,00:1a:8c:0a:c5:00,-77;,8a:25:2c:20:ea:9c,-79;,18:83:bf:47:ab:a2,-90;,fa:8f:ca:94:e6:af,-92;,e0:60:66:40:99:93,-76;,e0:60:66:fa:da:6d,-78;,e0:60:66:fa:da:6c,-79;,bc:4d:fb:0b:8f:c8,-79;,f8:1e:df:fa:35:46,-91;,00:1a:2b:9b:fd:42,-88;,38:10:d5:ab:bd:b2,-86;,f4:06:8d:56:84:11,-89;,f4:06:8d:56:84:10,-73;,38:ea:a7:4c:12:54,-73;,fc:75:16:79:fa:93,-84;,ce:0e:14:47:f8:71,-85;,54:67:51:4b:c0:91,-76;,38:10:d5:2b:9f:6f,-82;,88:03:55:cd:f1:2a,-83;,c8:0e:14:57:3d:5c,-86;,9c:c7:a6:24:99:ec,-86;,d4:21:22:9c:34:95,-86;,c8:0e:14:92:43:94,-87;,e0:28:6d:53:ea:9f,-89;,90:27:e4:5c:64:c8,-89;,96:27:e4:5c:64:c8,-89;,e0:28:6d:04:fd:a1,-89;,18:d6:c7:85:4d:3a,-90;,5c:49:79:4f:18:56,-90;,b2:7c:9c:74:63:35,-91;,bc:4d:fb:0b:8f:ca,-75;,d4:21:22:9c:34:96,-85;,00:25:5e:c7:4b:1c,-72;,88:03:55:cd:f1:2c,-78;,38:10:d5:2b:9f:6e,-76;,08:96:d7:b3:58:d7,-72;,74:31:70:71:c8:ac,-80;,20:2b:c1:eb:26:bb,-90;,38:10:d5:ab:bd:b1,-71;,26:65:11:fc:61:c0,-71;,d4:21:22:9c:34:93,-72;,24:65:11:fc:61:c0,-72;,a4:99:47:cb:02:9b,-75;,34:81:c4:16:6d:8d,-79;,70:73:cb:b5:eb:e7,-79;,dc:53:7c:9b:b8:24,-82;,e4:3e:d7:e8:33:f7,-82;,a0:04:60:45:10:2e,-88;,d4:21:22:9c:34:94,-73;,a4:99:47:cb:02:9c,-77;,,903d185fccf839df
1494404697728,20:2b:c1:e9:cc:67,-71;,5c:49:79:35:e6:ed,-88;,c8:0e:14:01:f8:01,-89;,0e:96:d7:b4:63:50,-70;,74:31:70:71:c8:ad,-83;,18:83:bf:47:ab:a1,-90;,5c:49:79:03:be:ec,-89;,c0:25:06:f4:f5:7d,-89;,54:67:51:4b:c0:20,-76;,6c:70:9f:ee:4e:39,-81;,f4:9f:f3:c1:ce:05,-84;,26:65:11:fc:61:bc,-84;,24:65:11:fc:61:bc,-83;,00:1a:8c:0a:c5:00,-77;,8a:25:2c:20:ea:9c,-79;,18:83:bf:47:ab:a2,-90;,fa:8f:ca:94:e6:af,-92;,e0:60:66:40:99:93,-76;,e0:60:66:fa:da:6d,-78;,e0:60:66:fa:da:6c,-79;,bc:4d:fb:0b:8f:c8,-79;,f8:1e:df:fa:35:46,-91;,00:1a:2b:9b:fd:42,-88;,38:10:d5:ab:bd:b2,-86;,f4:06:8d:56:84:11,-89;,f4:06:8d:56:84:10,-73;,38:ea:a7:4c:12:54,-73;,fc:75:16:79:fa:93,-84;,ce:0e:14:47:f8:71,-85;,54:67:51:4b:c0:91,-76;,38:10:d5:2b:9f:6f,-82;,88:03:55:cd:f1:2a,-83;,c8:0e:14:57:3d:5c,-86;,9c:c7:a6:24:99:ec,-86;,d4:21:22:9c:34:95,-86;,c8:0e:14:92:43:94,-87;,e0:28:6d:53:ea:9f,-89;,90:27:e4:5c:64:c8,-89;,96:27:e4:5c:64:c8,-89;,e0:28:6d:04:fd:a1,-89;,18:d6:c7:85:4d:3a,-90;,5c:49:79:4f:18:56,-90;,b2:7c:9c:74:63:35,-91;,bc:4d:fb:0b:8f:ca,-75;,d4:21:22:9c:34:96,-85;,00:25:5e:c7:4b:1c,-72;,88:03:55:cd:f1:2c,-78;,38:10:d5:2b:9f:6e,-76;,08:96:d7:b3:58:d7,-72;,74:31:70:71:c8:ac,-80;,20:2b:c1:eb:26:bb,-90;,38:10:d5:ab:bd:b1,-71;,26:65:11:fc:61:c0,-71;,d4:21:22:9c:34:93,-72;,24:65:11:fc:61:c0,-72;,a4:99:47:cb:02:9b,-75;,34:81:c4:16:6d:8d,-79;,70:73:cb:b5:eb:e7,-79;,dc:53:7c:9b:b8:24,-82;,e4:3e:d7:e8:33:f7,-82;,a0:04:60:45:10:2e,-88;,d4:21:22:9c:34:94,-73;,a4:99:47:cb:02:9c,-77;,,903d185fccf839df
1494404698011,20:2b:c1:e9:cc:67,-71;,5c:49:79:35:e6:ed,-88;,c8:0e:14:01:f8:01,-89;,0e:96:d7:b4:63:50,-70;,74:31:70:71:c8:ad,-83;,18:83:bf:47:ab:a1,-90;,5c:49:79:03:be:ec,-89;,c0:25:06:f4:f5:7d,-89;,54:67:51:4b:c0:20,-76;,6c:70:9f:ee:4e:39,-81;,f4:9f:f3:c1:ce:05,-84;,26:65:11:fc:61:bc,-84;,24:65:11:fc:61:bc,-83;,00:1a:8c:0a:c5:00,-77;,8a:25:2c:20:ea:9c,-79;,18:83:bf:47:ab:a2,-90;,fa:8f:ca:94:e6:af,-92;,e0:60:66:40:99:93,-76;,e0:60:66:fa:da:6d,-78;,e0:60:66:fa:da:6c,-79;,bc:4d:fb:0b:8f:c8,-79;,f8:1e:df:fa:35:46,-91;,00:1a:2b:9b:fd:42,-88;,38:10:d5:ab:bd:b2,-86;,f4:06:8d:56:84:11,-89;,f4:06:8d:56:84:10,-73;,38:ea:a7:4c:12:54,-73;,fc:75:16:79:fa:93,-84;,ce:0e:14:47:f8:71,-85;,54:67:51:4b:c0:91,-76;,38:10:d5:2b:9f:6f,-82;,88:03:55:cd:f1:2a,-83;,c8:0e:14:57:3d:5c,-86;,9c:c7:a6:24:99:ec,-86;,d4:21:22:9c:34:95,-86;,c8:0e:14:92:43:94,-87;,e0:28:6d:53:ea:9f,-89;,90:27:e4:5c:64:c8,-89;,96:27:e4:5c:64:c8,-89;,e0:28:6d:04:fd:a1,-89;,18:d6:c7:85:4d:3a,-90;,5c:49:79:4f:18:56,-90;,b2:7c:9c:74:63:35,-91;,bc:4d:fb:0b:8f:ca,-75;,d4:21:22:9c:34:96,-85;,00:25:5e:c7:4b:1c,-72;,88:03:55:cd:f1:2c,-78;,38:10:d5:2b:9f:6e,-76;,08:96:d7:b3:58:d7,-72;,74:31:70:71:c8:ac,-80;,20:2b:c1:eb:26:bb,-90;,38:10:d5:ab:bd:b1,-71;,26:65:11:fc:61:c0,-71;,d4:21:22:9c:34:93,-72;,24:65:11:fc:61:c0,-72;,a4:99:47:cb:02:9b,-75;,34:81:c4:16:6d:8d,-79;,70:73:cb:b5:eb:e7,-79;,dc:53:7c:9b:b8:24,-82;,e4:3e:d7:e8:33:f7,-82;,a0:04:60:45:10:2e,-88;,d4:21:22:9c:34:94,-73;,a4:99:47:cb:02:9c,-77;,,903d185fccf839df
1494404698328,20:2b:c1:e9:cc:67,-71;,5c:49:79:35:e6:ed,-88;,c8:0e:14:01:f8:01,-89;,0e:96:d7:b4:63:50,-70;,74:31:70:71:c8:ad,-83;,18:83:bf:47:ab:a1,-90;,5c:49:79:03:be:ec,-89;,c0:25:06:f4:f5:7d,-89;,54:67:51:4b:c0:20,-76;,6c:70:9f:ee:4e:39,-81;,f4:9f:f3:c1:ce:05,-84;,26:65:11:fc:61:bc,-84;,24:65:11:fc:61:bc,-83;,00:1a:8c:0a:c5:00,-77;,8a:25:2c:20:ea:9c,-79;,18:83:bf:47:ab:a2,-90;,fa:8f:ca:94:e6:af,-92;,e0:60:66:40:99:93,-76;,e0:60:66:fa:da:6d,-78;,e0:60:66:fa:da:6c,-79;,bc:4d:fb:0b:8f:c8,-79;,f8:1e:df:fa:35:46,-91;,00:1a:2b:9b:fd:42,-88;,38:10:d5:ab:bd:b2,-86;,f4:06:8d:56:84:11,-89;,f4:06:8d:56:84:10,-73;,38:ea:a7:4c:12:54,-73;,fc:75:16:79:fa:93,-84;,ce:0e:14:47:f8:71,-85;,54:67:51:4b:c0:91,-76;,38:10:d5:2b:9f:6f,-82;,88:03:55:cd:f1:2a,-83;,c8:0e:14:57:3d:5c,-86;,9c:c7:a6:24:99:ec,-86;,d4:21:22:9c:34:95,-86;,c8:0e:14:92:43:94,-87;,e0:28:6d:53:ea:9f,-89;,90:27:e4:5c:64:c8,-89;,96:27:e4:5c:64:c8,-89;,e0:28:6d:04:fd:a1,-89;,18:d6:c7:85:4d:3a,-90;,5c:49:79:4f:18:56,-90;,b2:7c:9c:74:63:35,-91;,bc:4d:fb:0b:8f:ca,-75;,d4:21:22:9c:34:96,-85;,00:25:5e:c7:4b:1c,-72;,88:03:55:cd:f1:2c,-78;,38:10:d5:2b:9f:6e,-76;,08:96:d7:b3:58:d7,-72;,74:31:70:71:c8:ac,-80;,20:2b:c1:eb:26:bb,-90;,38:10:d5:ab:bd:b1,-71;,26:65:11:fc:61:c0,-71;,d4:21:22:9c:34:93,-72;,24:65:11:fc:61:c0,-72;,a4:99:47:cb:02:9b,-75;,34:81:c4:16:6d:8d,-79;,70:73:cb:b5:eb:e7,-79;,dc:53:7c:9b:b8:24,-82;,e4:3e:d7:e8:33:f7,-82;,a0:04:60:45:10:2e,-88;,d4:21:22:9c:34:94,-73;,a4:99:47:cb:02:9c,-77;,,903d185fccf839df
1494404698623,20:2b:c1:e9:cc:67,-71;,5c:49:79:35:e6:ed,-88;,c8:0e:14:01:f8:01,-89;,0e:96:d7:b4:63:50,-70;,74:31:70:71:c8:ad,-83;,18:83:bf:47:ab:a1,-90;,5c:49:79:03:be:ec,-89;,c0:25:06:f4:f5:7d,-89;,54:67:51:4b:c0:20,-76;,6c:70:9f:ee:4e:39,-81;,f4:9f:f3:c1:ce:05,-84;,26:65:11:fc:61:bc,-84;,24:65:11:fc:61:bc,-83;,00:1a:8c:0a:c5:00,-77;,8a:25:2c:20:ea:9c,-79;,18:83:bf:47:ab:a2,-90;,fa:8f:ca:94:e6:af,-92;,e0:60:66:40:99:93,-76;,e0:60:66:fa:da:6d,-78;,e0:60:66:fa:da:6c,-79;,bc:4d:fb:0b:8f:c8,-79;,f8:1e:df:fa:35:46,-91;,00:1a:2b:9b:fd:42,-88;,38:10:d5:ab:bd:b2,-86;,f4:06:8d:56:84:11,-89;,f4:06:8d:56:84:10,-73;,38:ea:a7:4c:12:54,-73;,fc:75:16:79:fa:93,-84;,ce:0e:14:47:f8:71,-85;,54:67:51:4b:c0:91,-76;,38:10:d5:2b:9f:6f,-82;,88:03:55:cd:f1:2a,-83;,c8:0e:14:57:3d:5c,-86;,9c:c7:a6:24:99:ec,-86;,d4:21:22:9c:34:95,-86;,c8:0e:14:92:43:94,-87;,e0:28:6d:53:ea:9f,-89;,90:27:e4:5c:64:c8,-89;,96:27:e4:5c:64:c8,-89;,e0:28:6d:04:fd:a1,-89;,18:d6:c7:85:4d:3a,-90;,5c:49:79:4f:18:56,-90;,b2:7c:9c:74:63:35,-91;,bc:4d:fb:0b:8f:ca,-75;,d4:21:22:9c:34:96,-85;,00:25:5e:c7:4b:1c,-72;,88:03:55:cd:f1:2c,-78;,38:10:d5:2b:9f:6e,-76;,08:96:d7:b3:58:d7,-72;,74:31:70:71:c8:ac,-80;,20:2b:c1:eb:26:bb,-90;,38:10:d5:ab:bd:b1,-71;,26:65:11:fc:61:c0,-71;,d4:21:22:9c:34:93,-72;,24:65:11:fc:61:c0,-72;,a4:99:47:cb:02:9b,-75;,34:81:c4:16:6d:8d,-79;,70:73:cb:b5:eb:e7,-79;,dc:53:7c:9b:b8:24,-82;,e4:3e:d7:e8:33:f7,-82;,a0:04:60:45:10:2e,-88;,d4:21:22:9c:34:94,-73;,a4:99:47:cb:02:9c,-77;,,903d185fccf839df
