timestamp, signal strength, UUID 
1495893941614,-81,,903d185fccf839df
1495893965056,-81,,903d185fccf839df
1495893965114,-81,,903d185fccf839df
1495893965204,-81,,903d185fccf839df
1495893965302,-81,,903d185fccf839df
1495893965411,-81,,903d185fccf839df
1495893965545,-81,,903d185fccf839df
1495893965653,-81,,903d185fccf839df
1495893965741,-81,,903d185fccf839df
1495893965851,-81,,903d185fccf839df
1495893965933,-81,,903d185fccf839df
1495893966047,-81,,903d185fccf839df
1495893966141,-81,,903d185fccf839df
1495893966244,-81,,903d185fccf839df
1495893966344,-81,,903d185fccf839df
1495893966588,-81,,903d185fccf839df
1495893966659,-81,,903d185fccf839df
1495893966739,-81,,903d185fccf839df
1495893966841,-81,,903d185fccf839df
1495893966948,-81,,903d185fccf839df
1495893967032,-81,,903d185fccf839df
1495893967133,-81,,903d185fccf839df
1495893967231,-81,,903d185fccf839df
1495893967331,-81,,903d185fccf839df
1495893967426,-81,,903d185fccf839df
1495893967537,-81,,903d185fccf839df
1495893967633,-81,,903d185fccf839df
1495893967732,-81,,903d185fccf839df
1495893967827,-81,,903d185fccf839df
1495893967937,-81,,903d185fccf839df
1495893968024,-81,,903d185fccf839df
1495893968126,-81,,903d185fccf839df
1495893968248,-81,,903d185fccf839df
1495893968365,-81,,903d185fccf839df
1495893968438,-81,,903d185fccf839df
1495893968530,-81,,903d185fccf839df
1495893968637,-81,,903d185fccf839df
1495893968734,-81,,903d185fccf839df
1495893968831,-81,,903d185fccf839df
1495893968929,-81,,903d185fccf839df
1495893969032,-81,,903d185fccf839df
1495893969125,-81,,903d185fccf839df
1495893969221,-81,,903d185fccf839df
1495893969346,-81,,903d185fccf839df
1495893969427,-81,,903d185fccf839df
1495893969538,-81,,903d185fccf839df
1495893969628,-81,,903d185fccf839df
1495893969733,-81,,903d185fccf839df
1495893969829,-81,,903d185fccf839df
1495893969936,-81,,903d185fccf839df
1495893970036,-81,,903d185fccf839df
1495893970124,-81,,903d185fccf839df
1495893970241,-81,,903d185fccf839df
1495893970332,-81,,903d185fccf839df
1495893970437,-81,,903d185fccf839df
1495893970533,-81,,903d185fccf839df
1495893970623,-81,,903d185fccf839df
1495893970724,-81,,903d185fccf839df
1495893970826,-81,,903d185fccf839df
1495893970935,-81,,903d185fccf839df
1495893971026,-81,,903d185fccf839df
1495893971124,-81,,903d185fccf839df
1495893971221,-81,,903d185fccf839df
1495893971337,-81,,903d185fccf839df
1495893971425,-81,,903d185fccf839df
1495893971519,-81,,903d185fccf839df
1495893971633,-81,,903d185fccf839df
1495893971731,-81,,903d185fccf839df
1495893971826,-81,,903d185fccf839df
1495893971924,-81,,903d185fccf839df
1495893972023,-81,,903d185fccf839df
1495893972137,-81,,903d185fccf839df
1495893972232,-81,,903d185fccf839df
1495893972337,-81,,903d185fccf839df
1495893972441,-81,,903d185fccf839df
1495893972536,-81,,903d185fccf839df
1495893972639,-81,,903d185fccf839df
1495893972737,-81,,903d185fccf839df
1495893972827,-81,,903d185fccf839df
1495893972926,-81,,903d185fccf839df
1495893973031,-81,,903d185fccf839df
1495893973138,-81,,903d185fccf839df
1495893973225,-81,,903d185fccf839df
1495893973339,-81,,903d185fccf839df
1495893973422,-81,,903d185fccf839df
1495893973538,-81,,903d185fccf839df
1495893973628,-81,,903d185fccf839df
1495893973725,-81,,903d185fccf839df
1495893973844,-81,,903d185fccf839df
1495893973926,-81,,903d185fccf839df
1495893974037,-81,,903d185fccf839df
1495893974132,-81,,903d185fccf839df
1495893974229,-81,,903d185fccf839df
1495893974343,-81,,903d185fccf839df
1495893974452,-81,,903d185fccf839df
1495893974528,-81,,903d185fccf839df
1495893974625,-81,,903d185fccf839df
1495893974734,-81,,903d185fccf839df
1495893974830,-81,,903d185fccf839df
1495893974939,-81,,903d185fccf839df
1495893975029,-81,,903d185fccf839df
1495893975134,-81,,903d185fccf839df
1495893975226,-81,,903d185fccf839df
1495893975331,-81,,903d185fccf839df
1495893975432,-81,,903d185fccf839df
1495893975533,-81,,903d185fccf839df
1495893975634,-81,,903d185fccf839df
1495893975727,-81,,903d185fccf839df
1495893975825,-81,,903d185fccf839df
1495893975931,-81,,903d185fccf839df
1495893976033,-81,,903d185fccf839df
1495893976132,-81,,903d185fccf839df
1495893976226,-81,,903d185fccf839df
1495893976326,-81,,903d185fccf839df
1495893976427,-81,,903d185fccf839df
1495893976532,-81,,903d185fccf839df
1495893976630,-81,,903d185fccf839df
1495893976742,-81,,903d185fccf839df
1495893976835,-81,,903d185fccf839df
1495893976974,-81,,903d185fccf839df
1495893977045,-81,,903d185fccf839df
1495893977141,-81,,903d185fccf839df
1495893977223,-81,,903d185fccf839df
1495893977331,-81,,903d185fccf839df
1495893977426,-81,,903d185fccf839df
1495893977534,-81,,903d185fccf839df
1495893977632,-81,,903d185fccf839df
1495893977727,-81,,903d185fccf839df
1495893977827,-81,,903d185fccf839df
1495893977920,-81,,903d185fccf839df
1495893978033,-81,,903d185fccf839df
1495893978143,-81,,903d185fccf839df
1495893978222,-81,,903d185fccf839df
1495893978322,-81,,903d185fccf839df
1495893978432,-81,,903d185fccf839df
1495893978533,-81,,903d185fccf839df
1495893978628,-81,,903d185fccf839df
1495893978731,-81,,903d185fccf839df
1495893978824,-81,,903d185fccf839df
1495893978929,-81,,903d185fccf839df
1495893979013,-81,,903d185fccf839df
1495893979125,-81,,903d185fccf839df
1495893979226,-81,,903d185fccf839df
1495893979323,-81,,903d185fccf839df
1495893979426,-81,,903d185fccf839df
1495893979539,-81,,903d185fccf839df
1495893979631,-81,,903d185fccf839df
1495893979730,-81,,903d185fccf839df
1495893979826,-81,,903d185fccf839df
1495893979928,-81,,903d185fccf839df
1495893980023,-81,,903d185fccf839df
1495893980145,-81,,903d185fccf839df
1495893980225,-81,,903d185fccf839df
1495893980325,-81,,903d185fccf839df
1495893980421,-81,,903d185fccf839df
1495893980523,-81,,903d185fccf839df
1495893980624,-81,,903d185fccf839df
1495893980725,-81,,903d185fccf839df
1495893980822,-81,,903d185fccf839df
1495893980925,-81,,903d185fccf839df
1495893981018,-81,,903d185fccf839df
1495893981121,-81,,903d185fccf839df
1495893981216,-81,,903d185fccf839df
1495893981326,-81,,903d185fccf839df
1495893981429,-81,,903d185fccf839df
1495893981525,-81,,903d185fccf839df
1495893981624,-81,,903d185fccf839df
1495893981725,-81,,903d185fccf839df
1495893981828,-81,,903d185fccf839df
1495893981924,-81,,903d185fccf839df
1495893982029,-81,,903d185fccf839df
1495893982135,-81,,903d185fccf839df
1495893982219,-81,,903d185fccf839df
1495893982326,-81,,903d185fccf839df
1495893982420,-81,,903d185fccf839df
1495893982535,-81,,903d185fccf839df
1495893982623,-81,,903d185fccf839df
1495893982730,-81,,903d185fccf839df
1495893982821,-81,,903d185fccf839df
1495893982925,-81,,903d185fccf839df
1495893983034,-81,,903d185fccf839df
1495893983149,-81,,903d185fccf839df
1495893983237,-81,,903d185fccf839df
1495893983327,-81,,903d185fccf839df
1495893983431,-81,,903d185fccf839df
1495893983537,-81,,903d185fccf839df
1495893983625,-81,,903d185fccf839df
1495893983725,-81,,903d185fccf839df
1495893983829,-81,,903d185fccf839df
1495893983935,-81,,903d185fccf839df
1495893984030,-81,,903d185fccf839df
1495893984139,-81,,903d185fccf839df
1495893984231,-81,,903d185fccf839df
1495893984326,-81,,903d185fccf839df
1495893984424,-81,,903d185fccf839df
1495893984526,-81,,903d185fccf839df
1495893984639,-81,,903d185fccf839df
1495893984733,-81,,903d185fccf839df
1495893984823,-81,,903d185fccf839df
1495893984921,-81,,903d185fccf839df
1495893985024,-81,,903d185fccf839df
1495893985144,-81,,903d185fccf839df
1495893985227,-81,,903d185fccf839df
1495893985332,-81,,903d185fccf839df
1495893985424,-81,,903d185fccf839df
1495893985522,-81,,903d185fccf839df
1495893985640,-81,,903d185fccf839df
1495893985733,-81,,903d185fccf839df
1495893985835,-81,,903d185fccf839df
1495893985939,-81,,903d185fccf839df
1495893986020,-81,,903d185fccf839df
