timestamp, heading, UUID 
1495893964909,313.0175476074219,,903d185fccf839df
1495893965075,310.5512390136719,,903d185fccf839df
1495893965157,307.2690734863281,,903d185fccf839df
1495893965208,305.8936767578125,,903d185fccf839df
1495893965354,309.04193115234375,,903d185fccf839df
1495893965430,310.6964111328125,,903d185fccf839df
1495893965550,315.2896728515625,,903d185fccf839df
1495893965567,315.59027099609375,,903d185fccf839df
1495893965619,313.8738708496094,,903d185fccf839df
1495893965663,299.993408203125,,903d185fccf839df
1495893965702,299.08465576171875,,903d185fccf839df
1495893965747,300.2277526855469,,903d185fccf839df
1495893965768,300.99664306640625,,903d185fccf839df
1495893965795,302.1269836425781,,903d185fccf839df
1495893965887,310.2159118652344,,903d185fccf839df
1495893965910,315.7405090332031,,903d185fccf839df
1495893965947,324.48052978515625,,903d185fccf839df
1495893965979,322.6951904296875,,903d185fccf839df
1495893966010,317.0971984863281,,903d185fccf839df
1495893966057,312.6409606933594,,903d185fccf839df
1495893966081,312.6819763183594,,903d185fccf839df
1495893966108,313.0208740234375,,903d185fccf839df
1495893966138,314.03680419921875,,903d185fccf839df
1495893966159,315.16986083984375,,903d185fccf839df
1495893966182,316.30316162109375,,903d185fccf839df
1495893966218,317.95684814453125,,903d185fccf839df
1495893966250,318.7198486328125,,903d185fccf839df
1495893966260,319.07916259765625,,903d185fccf839df
1495893966284,319.5667419433594,,903d185fccf839df
1495893966568,302.1532897949219,,903d185fccf839df
1495893966609,303.2108154296875,,903d185fccf839df
1495893966668,328.6152648925781,,903d185fccf839df
1495893966690,333.6795349121094,,903d185fccf839df
1495893966720,331.340576171875,,903d185fccf839df
1495893966760,308.5176086425781,,903d185fccf839df
1495893966788,301.0352783203125,,903d185fccf839df
1495893966809,300.12127685546875,,903d185fccf839df
1495893966857,299.3780822753906,,903d185fccf839df
1495893966879,299.015380859375,,903d185fccf839df
1495893966928,298.83990478515625,,903d185fccf839df
1495893966957,300.291259765625,,903d185fccf839df
1495893966978,303.26654052734375,,903d185fccf839df
1495893967017,311.74920654296875,,903d185fccf839df
1495893967049,315.775146484375,,903d185fccf839df
1495893967058,317.3811340332031,,903d185fccf839df
1495893967078,321.420654296875,,903d185fccf839df
1495893967098,324.7013244628906,,903d185fccf839df
