1495395428452,18:83:bf:59:bf:5a,-59;,f4:f2:6d:d5:3a:cc,-73;,e8:de:27:3e:45:28,-69;,ea:de:27:3c:45:28,-69;,c0:25:06:9f:5b:19,-62;,c8:0e:14:1b:0a:0b,-77;,9c:c7:a6:fe:d9:98,-76;,5c:49:79:57:c8:d5,-70;,00:1d:19:a0:1b:76,-73;,ce:07:e4:2e:b9:90,-70;,54:67:51:54:e9:c1,-77;,00:71:c2:31:01:32,-78;,d4:63:fe:1f:a6:1a,-79;,00:71:c2:2e:71:f1,-83;,70:3a:d8:4e:a3:c0,-74;,5c:7d:5e:2c:79:f4,-88;,bc:4d:fb:32:e9:f8,-89;,04:bf:6d:a4:ec:fa,-83;,bc:4d:fb:32:e9:fa,-84;,5c:49:79:27:bd:ee,-73;,9c:c7:a6:4d:d6:e2,-75;,c0:25:06:67:ab:93,-76;,34:31:c4:89:7b:bf,-78;,84:9c:a6:25:02:80,-79;,34:31:c4:7b:e0:af,-79;,54:67:51:4c:24:87,-79;,36:31:c4:0d:2c:ad,-82;,b4:30:52:d3:3d:03,-82;,04:bf:6d:4f:04:6e,-82;,00:1c:28:d1:3c:ef,-83;,5c:49:79:19:6f:66,-86;,34:81:c4:32:16:07,-88;,54:67:51:84:84:4a,-90;,00:1e:69:9f:b3:1d,-83;,84:94:8c:b3:5b:ab,-74;,bc:4d:fb:32:e9:fb,-80;,fa:8f:ca:36:61:8e,-84;,b4:30:52:d3:3d:04,-85;,9c:c1:72:a4:4c:af,-86;,,903d185fccf839df
1495395428742,18:83:bf:59:bf:5a,-59;,f4:f2:6d:d5:3a:cc,-73;,e8:de:27:3e:45:28,-69;,ea:de:27:3c:45:28,-69;,c0:25:06:9f:5b:19,-62;,c8:0e:14:1b:0a:0b,-77;,9c:c7:a6:fe:d9:98,-76;,5c:49:79:57:c8:d5,-70;,00:1d:19:a0:1b:76,-73;,ce:07:e4:2e:b9:90,-70;,54:67:51:54:e9:c1,-77;,00:71:c2:31:01:32,-78;,d4:63:fe:1f:a6:1a,-79;,00:71:c2:2e:71:f1,-83;,70:3a:d8:4e:a3:c0,-74;,5c:7d:5e:2c:79:f4,-88;,bc:4d:fb:32:e9:f8,-89;,04:bf:6d:a4:ec:fa,-83;,bc:4d:fb:32:e9:fa,-84;,5c:49:79:27:bd:ee,-73;,9c:c7:a6:4d:d6:e2,-75;,c0:25:06:67:ab:93,-76;,34:31:c4:89:7b:bf,-78;,84:9c:a6:25:02:80,-79;,34:31:c4:7b:e0:af,-79;,54:67:51:4c:24:87,-79;,36:31:c4:0d:2c:ad,-82;,b4:30:52:d3:3d:03,-82;,04:bf:6d:4f:04:6e,-82;,00:1c:28:d1:3c:ef,-83;,5c:49:79:19:6f:66,-86;,34:81:c4:32:16:07,-88;,54:67:51:84:84:4a,-90;,00:1e:69:9f:b3:1d,-83;,84:94:8c:b3:5b:ab,-74;,bc:4d:fb:32:e9:fb,-80;,fa:8f:ca:36:61:8e,-84;,b4:30:52:d3:3d:04,-85;,9c:c1:72:a4:4c:af,-86;,,903d185fccf839df
1495395428920,18:83:bf:59:bf:5a,-59;,f4:f2:6d:d5:3a:cc,-73;,e8:de:27:3e:45:28,-69;,ea:de:27:3c:45:28,-69;,c0:25:06:9f:5b:19,-62;,c8:0e:14:1b:0a:0b,-77;,9c:c7:a6:fe:d9:98,-76;,5c:49:79:57:c8:d5,-70;,00:1d:19:a0:1b:76,-73;,ce:07:e4:2e:b9:90,-70;,54:67:51:54:e9:c1,-77;,00:71:c2:31:01:32,-78;,d4:63:fe:1f:a6:1a,-79;,00:71:c2:2e:71:f1,-83;,70:3a:d8:4e:a3:c0,-74;,5c:7d:5e:2c:79:f4,-88;,bc:4d:fb:32:e9:f8,-89;,04:bf:6d:a4:ec:fa,-83;,bc:4d:fb:32:e9:fa,-84;,5c:49:79:27:bd:ee,-73;,9c:c7:a6:4d:d6:e2,-75;,c0:25:06:67:ab:93,-76;,34:31:c4:89:7b:bf,-78;,84:9c:a6:25:02:80,-79;,34:31:c4:7b:e0:af,-79;,54:67:51:4c:24:87,-79;,36:31:c4:0d:2c:ad,-82;,b4:30:52:d3:3d:03,-82;,04:bf:6d:4f:04:6e,-82;,00:1c:28:d1:3c:ef,-83;,5c:49:79:19:6f:66,-86;,34:81:c4:32:16:07,-88;,54:67:51:84:84:4a,-90;,00:1e:69:9f:b3:1d,-83;,84:94:8c:b3:5b:ab,-74;,bc:4d:fb:32:e9:fb,-80;,fa:8f:ca:36:61:8e,-84;,b4:30:52:d3:3d:04,-85;,9c:c1:72:a4:4c:af,-86;,,903d185fccf839df
1495395430602,18:83:bf:59:bf:5a,-59;,f4:f2:6d:d5:3a:cc,-73;,e8:de:27:3e:45:28,-69;,ea:de:27:3c:45:28,-69;,c0:25:06:9f:5b:19,-62;,c8:0e:14:1b:0a:0b,-77;,9c:c7:a6:fe:d9:98,-76;,5c:49:79:57:c8:d5,-70;,00:1d:19:a0:1b:76,-73;,ce:07:e4:2e:b9:90,-70;,54:67:51:54:e9:c1,-77;,00:71:c2:31:01:32,-78;,d4:63:fe:1f:a6:1a,-79;,00:71:c2:2e:71:f1,-83;,70:3a:d8:4e:a3:c0,-74;,5c:7d:5e:2c:79:f4,-88;,bc:4d:fb:32:e9:f8,-89;,04:bf:6d:a4:ec:fa,-83;,bc:4d:fb:32:e9:fa,-84;,5c:49:79:27:bd:ee,-73;,9c:c7:a6:4d:d6:e2,-75;,c0:25:06:67:ab:93,-76;,34:31:c4:89:7b:bf,-78;,84:9c:a6:25:02:80,-79;,34:31:c4:7b:e0:af,-79;,54:67:51:4c:24:87,-79;,36:31:c4:0d:2c:ad,-82;,b4:30:52:d3:3d:03,-82;,04:bf:6d:4f:04:6e,-82;,00:1c:28:d1:3c:ef,-83;,5c:49:79:19:6f:66,-86;,34:81:c4:32:16:07,-88;,54:67:51:84:84:4a,-90;,00:1e:69:9f:b3:1d,-83;,84:94:8c:b3:5b:ab,-74;,bc:4d:fb:32:e9:fb,-80;,fa:8f:ca:36:61:8e,-84;,b4:30:52:d3:3d:04,-85;,9c:c1:72:a4:4c:af,-86;,,903d185fccf839df
1495395430796,18:83:bf:59:bf:5a,-59;,f4:f2:6d:d5:3a:cc,-73;,e8:de:27:3e:45:28,-69;,ea:de:27:3c:45:28,-69;,c0:25:06:9f:5b:19,-62;,c8:0e:14:1b:0a:0b,-77;,9c:c7:a6:fe:d9:98,-76;,5c:49:79:57:c8:d5,-70;,00:1d:19:a0:1b:76,-73;,ce:07:e4:2e:b9:90,-70;,54:67:51:54:e9:c1,-77;,00:71:c2:31:01:32,-78;,d4:63:fe:1f:a6:1a,-79;,00:71:c2:2e:71:f1,-83;,70:3a:d8:4e:a3:c0,-74;,5c:7d:5e:2c:79:f4,-88;,bc:4d:fb:32:e9:f8,-89;,04:bf:6d:a4:ec:fa,-83;,bc:4d:fb:32:e9:fa,-84;,5c:49:79:27:bd:ee,-73;,9c:c7:a6:4d:d6:e2,-75;,c0:25:06:67:ab:93,-76;,34:31:c4:89:7b:bf,-78;,84:9c:a6:25:02:80,-79;,34:31:c4:7b:e0:af,-79;,54:67:51:4c:24:87,-79;,36:31:c4:0d:2c:ad,-82;,b4:30:52:d3:3d:03,-82;,04:bf:6d:4f:04:6e,-82;,00:1c:28:d1:3c:ef,-83;,5c:49:79:19:6f:66,-86;,34:81:c4:32:16:07,-88;,54:67:51:84:84:4a,-90;,00:1e:69:9f:b3:1d,-83;,84:94:8c:b3:5b:ab,-74;,bc:4d:fb:32:e9:fb,-80;,fa:8f:ca:36:61:8e,-84;,b4:30:52:d3:3d:04,-85;,9c:c1:72:a4:4c:af,-86;,,903d185fccf839df
1495395432819,18:83:bf:59:bf:5a,-59;,f4:f2:6d:d5:3a:cc,-73;,e8:de:27:3e:45:28,-69;,ea:de:27:3c:45:28,-69;,c0:25:06:9f:5b:19,-62;,c8:0e:14:1b:0a:0b,-77;,9c:c7:a6:fe:d9:98,-76;,5c:49:79:57:c8:d5,-70;,00:1d:19:a0:1b:76,-73;,ce:07:e4:2e:b9:90,-70;,54:67:51:54:e9:c1,-77;,00:71:c2:31:01:32,-78;,d4:63:fe:1f:a6:1a,-79;,00:71:c2:2e:71:f1,-83;,70:3a:d8:4e:a3:c0,-74;,5c:7d:5e:2c:79:f4,-88;,bc:4d:fb:32:e9:f8,-89;,04:bf:6d:a4:ec:fa,-83;,bc:4d:fb:32:e9:fa,-84;,5c:49:79:27:bd:ee,-73;,9c:c7:a6:4d:d6:e2,-75;,c0:25:06:67:ab:93,-76;,34:31:c4:89:7b:bf,-78;,84:9c:a6:25:02:80,-79;,34:31:c4:7b:e0:af,-79;,54:67:51:4c:24:87,-79;,36:31:c4:0d:2c:ad,-82;,b4:30:52:d3:3d:03,-82;,04:bf:6d:4f:04:6e,-82;,00:1c:28:d1:3c:ef,-83;,5c:49:79:19:6f:66,-86;,34:81:c4:32:16:07,-88;,54:67:51:84:84:4a,-90;,00:1e:69:9f:b3:1d,-83;,84:94:8c:b3:5b:ab,-74;,bc:4d:fb:32:e9:fb,-80;,fa:8f:ca:36:61:8e,-84;,b4:30:52:d3:3d:04,-85;,9c:c1:72:a4:4c:af,-86;,,903d185fccf839df
1495395433080,18:83:bf:59:bf:5a,-59;,f4:f2:6d:d5:3a:cc,-73;,e8:de:27:3e:45:28,-69;,ea:de:27:3c:45:28,-69;,c0:25:06:9f:5b:19,-62;,c8:0e:14:1b:0a:0b,-77;,9c:c7:a6:fe:d9:98,-76;,5c:49:79:57:c8:d5,-70;,00:1d:19:a0:1b:76,-73;,ce:07:e4:2e:b9:90,-70;,54:67:51:54:e9:c1,-77;,00:71:c2:31:01:32,-78;,d4:63:fe:1f:a6:1a,-79;,00:71:c2:2e:71:f1,-83;,70:3a:d8:4e:a3:c0,-74;,5c:7d:5e:2c:79:f4,-88;,bc:4d:fb:32:e9:f8,-89;,04:bf:6d:a4:ec:fa,-83;,bc:4d:fb:32:e9:fa,-84;,5c:49:79:27:bd:ee,-73;,9c:c7:a6:4d:d6:e2,-75;,c0:25:06:67:ab:93,-76;,34:31:c4:89:7b:bf,-78;,84:9c:a6:25:02:80,-79;,34:31:c4:7b:e0:af,-79;,54:67:51:4c:24:87,-79;,36:31:c4:0d:2c:ad,-82;,b4:30:52:d3:3d:03,-82;,04:bf:6d:4f:04:6e,-82;,00:1c:28:d1:3c:ef,-83;,5c:49:79:19:6f:66,-86;,34:81:c4:32:16:07,-88;,54:67:51:84:84:4a,-90;,00:1e:69:9f:b3:1d,-83;,84:94:8c:b3:5b:ab,-74;,bc:4d:fb:32:e9:fb,-80;,fa:8f:ca:36:61:8e,-84;,b4:30:52:d3:3d:04,-85;,9c:c1:72:a4:4c:af,-86;,,903d185fccf839df
1495395433404,18:83:bf:59:bf:5a,-59;,f4:f2:6d:d5:3a:cc,-73;,e8:de:27:3e:45:28,-69;,ea:de:27:3c:45:28,-69;,c0:25:06:9f:5b:19,-62;,c8:0e:14:1b:0a:0b,-77;,9c:c7:a6:fe:d9:98,-76;,5c:49:79:57:c8:d5,-70;,00:1d:19:a0:1b:76,-73;,ce:07:e4:2e:b9:90,-70;,54:67:51:54:e9:c1,-77;,00:71:c2:31:01:32,-78;,d4:63:fe:1f:a6:1a,-79;,00:71:c2:2e:71:f1,-83;,70:3a:d8:4e:a3:c0,-74;,5c:7d:5e:2c:79:f4,-88;,bc:4d:fb:32:e9:f8,-89;,04:bf:6d:a4:ec:fa,-83;,bc:4d:fb:32:e9:fa,-84;,5c:49:79:27:bd:ee,-73;,9c:c7:a6:4d:d6:e2,-75;,c0:25:06:67:ab:93,-76;,34:31:c4:89:7b:bf,-78;,84:9c:a6:25:02:80,-79;,34:31:c4:7b:e0:af,-79;,54:67:51:4c:24:87,-79;,36:31:c4:0d:2c:ad,-82;,b4:30:52:d3:3d:03,-82;,04:bf:6d:4f:04:6e,-82;,00:1c:28:d1:3c:ef,-83;,5c:49:79:19:6f:66,-86;,34:81:c4:32:16:07,-88;,54:67:51:84:84:4a,-90;,00:1e:69:9f:b3:1d,-83;,84:94:8c:b3:5b:ab,-74;,bc:4d:fb:32:e9:fb,-80;,fa:8f:ca:36:61:8e,-84;,b4:30:52:d3:3d:04,-85;,9c:c1:72:a4:4c:af,-86;,,903d185fccf839df
1495395433695,18:83:bf:59:bf:5a,-59;,f4:f2:6d:d5:3a:cc,-73;,e8:de:27:3e:45:28,-69;,ea:de:27:3c:45:28,-69;,c0:25:06:9f:5b:19,-62;,c8:0e:14:1b:0a:0b,-77;,9c:c7:a6:fe:d9:98,-76;,5c:49:79:57:c8:d5,-70;,00:1d:19:a0:1b:76,-73;,ce:07:e4:2e:b9:90,-70;,54:67:51:54:e9:c1,-77;,00:71:c2:31:01:32,-78;,d4:63:fe:1f:a6:1a,-79;,00:71:c2:2e:71:f1,-83;,70:3a:d8:4e:a3:c0,-74;,5c:7d:5e:2c:79:f4,-88;,bc:4d:fb:32:e9:f8,-89;,04:bf:6d:a4:ec:fa,-83;,bc:4d:fb:32:e9:fa,-84;,5c:49:79:27:bd:ee,-73;,9c:c7:a6:4d:d6:e2,-75;,c0:25:06:67:ab:93,-76;,34:31:c4:89:7b:bf,-78;,84:9c:a6:25:02:80,-79;,34:31:c4:7b:e0:af,-79;,54:67:51:4c:24:87,-79;,36:31:c4:0d:2c:ad,-82;,b4:30:52:d3:3d:03,-82;,04:bf:6d:4f:04:6e,-82;,00:1c:28:d1:3c:ef,-83;,5c:49:79:19:6f:66,-86;,34:81:c4:32:16:07,-88;,54:67:51:84:84:4a,-90;,00:1e:69:9f:b3:1d,-83;,84:94:8c:b3:5b:ab,-74;,bc:4d:fb:32:e9:fb,-80;,fa:8f:ca:36:61:8e,-84;,b4:30:52:d3:3d:04,-85;,9c:c1:72:a4:4c:af,-86;,,903d185fccf839df
1495395434007,18:83:bf:59:bf:5a,-69;,f4:f2:6d:d5:3a:cc,-59;,e8:de:27:3e:45:28,-73;,ea:de:27:3c:45:28,-76;,c0:25:06:9f:5b:19,-62;,c8:0e:14:1b:0a:0b,-73;,9c:c7:a6:fe:d9:98,-75;,5c:49:79:57:c8:d5,-52;,00:1d:19:a0:1b:76,-77;,ce:07:e4:2e:b9:90,-71;,00:71:c2:31:01:32,-83;,d4:63:fe:1f:a6:1a,-80;,00:71:c2:2e:71:f1,-73;,70:3a:d8:4e:a3:c0,-74;,04:bf:6d:a4:ec:fa,-87;,b4:30:52:d3:3d:03,-74;,84:94:8c:b3:5b:ab,-70;,b4:30:52:d3:3d:04,-73;,bc:4d:fb:0d:44:08,-68;,84:94:8c:e4:51:88,-70;,c6:25:06:54:ec:07,-75;,4c:09:d4:14:bc:0a,-77;,c0:25:06:54:ec:07,-78;,e0:28:6d:11:91:28,-78;,c4:6e:1f:9e:83:4c,-79;,00:24:d1:87:74:fc,-79;,30:b5:c2:56:60:81,-80;,74:31:70:e1:f9:21,-81;,00:11:32:75:2e:1f,-85;,84:94:8c:b3:5b:aa,-69;,84:94:8c:e4:51:8b,-71;,bc:4d:fb:0d:44:0a,-74;,bc:4d:fb:0d:44:0b,-75;,84:94:8c:e4:51:8a,-76;,,903d185fccf839df
1495395434297,18:83:bf:59:bf:5a,-69;,f4:f2:6d:d5:3a:cc,-59;,e8:de:27:3e:45:28,-73;,ea:de:27:3c:45:28,-76;,c0:25:06:9f:5b:19,-62;,c8:0e:14:1b:0a:0b,-73;,9c:c7:a6:fe:d9:98,-75;,5c:49:79:57:c8:d5,-52;,00:1d:19:a0:1b:76,-77;,ce:07:e4:2e:b9:90,-71;,00:71:c2:31:01:32,-83;,d4:63:fe:1f:a6:1a,-80;,00:71:c2:2e:71:f1,-73;,70:3a:d8:4e:a3:c0,-74;,04:bf:6d:a4:ec:fa,-87;,b4:30:52:d3:3d:03,-74;,84:94:8c:b3:5b:ab,-70;,b4:30:52:d3:3d:04,-73;,bc:4d:fb:0d:44:08,-68;,84:94:8c:e4:51:88,-70;,c6:25:06:54:ec:07,-75;,4c:09:d4:14:bc:0a,-77;,c0:25:06:54:ec:07,-78;,e0:28:6d:11:91:28,-78;,c4:6e:1f:9e:83:4c,-79;,00:24:d1:87:74:fc,-79;,30:b5:c2:56:60:81,-80;,74:31:70:e1:f9:21,-81;,00:11:32:75:2e:1f,-85;,84:94:8c:b3:5b:aa,-69;,84:94:8c:e4:51:8b,-71;,bc:4d:fb:0d:44:0a,-74;,bc:4d:fb:0d:44:0b,-75;,84:94:8c:e4:51:8a,-76;,,903d185fccf839df
1495395434583,18:83:bf:59:bf:5a,-69;,f4:f2:6d:d5:3a:cc,-59;,e8:de:27:3e:45:28,-73;,ea:de:27:3c:45:28,-76;,c0:25:06:9f:5b:19,-62;,c8:0e:14:1b:0a:0b,-73;,9c:c7:a6:fe:d9:98,-75;,5c:49:79:57:c8:d5,-52;,00:1d:19:a0:1b:76,-77;,ce:07:e4:2e:b9:90,-71;,00:71:c2:31:01:32,-83;,d4:63:fe:1f:a6:1a,-80;,00:71:c2:2e:71:f1,-73;,70:3a:d8:4e:a3:c0,-74;,04:bf:6d:a4:ec:fa,-87;,b4:30:52:d3:3d:03,-74;,84:94:8c:b3:5b:ab,-70;,b4:30:52:d3:3d:04,-73;,bc:4d:fb:0d:44:08,-68;,84:94:8c:e4:51:88,-70;,c6:25:06:54:ec:07,-75;,4c:09:d4:14:bc:0a,-77;,c0:25:06:54:ec:07,-78;,e0:28:6d:11:91:28,-78;,c4:6e:1f:9e:83:4c,-79;,00:24:d1:87:74:fc,-79;,30:b5:c2:56:60:81,-80;,74:31:70:e1:f9:21,-81;,00:11:32:75:2e:1f,-85;,84:94:8c:b3:5b:aa,-69;,84:94:8c:e4:51:8b,-71;,bc:4d:fb:0d:44:0a,-74;,bc:4d:fb:0d:44:0b,-75;,84:94:8c:e4:51:8a,-76;,,903d185fccf839df
1495395434906,18:83:bf:59:bf:5a,-69;,f4:f2:6d:d5:3a:cc,-59;,e8:de:27:3e:45:28,-73;,ea:de:27:3c:45:28,-76;,c0:25:06:9f:5b:19,-62;,c8:0e:14:1b:0a:0b,-73;,9c:c7:a6:fe:d9:98,-75;,5c:49:79:57:c8:d5,-52;,00:1d:19:a0:1b:76,-77;,ce:07:e4:2e:b9:90,-71;,00:71:c2:31:01:32,-83;,d4:63:fe:1f:a6:1a,-80;,00:71:c2:2e:71:f1,-73;,70:3a:d8:4e:a3:c0,-74;,04:bf:6d:a4:ec:fa,-87;,b4:30:52:d3:3d:03,-74;,84:94:8c:b3:5b:ab,-70;,b4:30:52:d3:3d:04,-73;,bc:4d:fb:0d:44:08,-68;,84:94:8c:e4:51:88,-70;,c6:25:06:54:ec:07,-75;,4c:09:d4:14:bc:0a,-77;,c0:25:06:54:ec:07,-78;,e0:28:6d:11:91:28,-78;,c4:6e:1f:9e:83:4c,-79;,00:24:d1:87:74:fc,-79;,30:b5:c2:56:60:81,-80;,74:31:70:e1:f9:21,-81;,00:11:32:75:2e:1f,-85;,84:94:8c:b3:5b:aa,-69;,84:94:8c:e4:51:8b,-71;,bc:4d:fb:0d:44:0a,-74;,bc:4d:fb:0d:44:0b,-75;,84:94:8c:e4:51:8a,-76;,,903d185fccf839df
1495395435178,18:83:bf:59:bf:5a,-69;,f4:f2:6d:d5:3a:cc,-59;,e8:de:27:3e:45:28,-73;,ea:de:27:3c:45:28,-76;,c0:25:06:9f:5b:19,-62;,c8:0e:14:1b:0a:0b,-73;,9c:c7:a6:fe:d9:98,-75;,5c:49:79:57:c8:d5,-52;,00:1d:19:a0:1b:76,-77;,ce:07:e4:2e:b9:90,-71;,00:71:c2:31:01:32,-83;,d4:63:fe:1f:a6:1a,-80;,00:71:c2:2e:71:f1,-73;,70:3a:d8:4e:a3:c0,-74;,04:bf:6d:a4:ec:fa,-87;,b4:30:52:d3:3d:03,-74;,84:94:8c:b3:5b:ab,-70;,b4:30:52:d3:3d:04,-73;,bc:4d:fb:0d:44:08,-68;,84:94:8c:e4:51:88,-70;,c6:25:06:54:ec:07,-75;,4c:09:d4:14:bc:0a,-77;,c0:25:06:54:ec:07,-78;,e0:28:6d:11:91:28,-78;,c4:6e:1f:9e:83:4c,-79;,00:24:d1:87:74:fc,-79;,30:b5:c2:56:60:81,-80;,74:31:70:e1:f9:21,-81;,00:11:32:75:2e:1f,-85;,84:94:8c:b3:5b:aa,-69;,84:94:8c:e4:51:8b,-71;,bc:4d:fb:0d:44:0a,-74;,bc:4d:fb:0d:44:0b,-75;,84:94:8c:e4:51:8a,-76;,,903d185fccf839df
1495395435485,18:83:bf:59:bf:5a,-69;,f4:f2:6d:d5:3a:cc,-59;,e8:de:27:3e:45:28,-73;,ea:de:27:3c:45:28,-76;,c0:25:06:9f:5b:19,-62;,c8:0e:14:1b:0a:0b,-73;,9c:c7:a6:fe:d9:98,-75;,5c:49:79:57:c8:d5,-52;,00:1d:19:a0:1b:76,-77;,ce:07:e4:2e:b9:90,-71;,00:71:c2:31:01:32,-83;,d4:63:fe:1f:a6:1a,-80;,00:71:c2:2e:71:f1,-73;,70:3a:d8:4e:a3:c0,-74;,04:bf:6d:a4:ec:fa,-87;,b4:30:52:d3:3d:03,-74;,84:94:8c:b3:5b:ab,-70;,b4:30:52:d3:3d:04,-73;,bc:4d:fb:0d:44:08,-68;,84:94:8c:e4:51:88,-70;,c6:25:06:54:ec:07,-75;,4c:09:d4:14:bc:0a,-77;,c0:25:06:54:ec:07,-78;,e0:28:6d:11:91:28,-78;,c4:6e:1f:9e:83:4c,-79;,00:24:d1:87:74:fc,-79;,30:b5:c2:56:60:81,-80;,74:31:70:e1:f9:21,-81;,00:11:32:75:2e:1f,-85;,84:94:8c:b3:5b:aa,-69;,84:94:8c:e4:51:8b,-71;,bc:4d:fb:0d:44:0a,-74;,bc:4d:fb:0d:44:0b,-75;,84:94:8c:e4:51:8a,-76;,,903d185fccf839df
1495395435789,18:83:bf:59:bf:5a,-69;,f4:f2:6d:d5:3a:cc,-59;,e8:de:27:3e:45:28,-73;,ea:de:27:3c:45:28,-76;,c0:25:06:9f:5b:19,-62;,c8:0e:14:1b:0a:0b,-73;,9c:c7:a6:fe:d9:98,-75;,5c:49:79:57:c8:d5,-52;,00:1d:19:a0:1b:76,-77;,ce:07:e4:2e:b9:90,-71;,00:71:c2:31:01:32,-83;,d4:63:fe:1f:a6:1a,-80;,00:71:c2:2e:71:f1,-73;,70:3a:d8:4e:a3:c0,-74;,04:bf:6d:a4:ec:fa,-87;,b4:30:52:d3:3d:03,-74;,84:94:8c:b3:5b:ab,-70;,b4:30:52:d3:3d:04,-73;,bc:4d:fb:0d:44:08,-68;,84:94:8c:e4:51:88,-70;,c6:25:06:54:ec:07,-75;,4c:09:d4:14:bc:0a,-77;,c0:25:06:54:ec:07,-78;,e0:28:6d:11:91:28,-78;,c4:6e:1f:9e:83:4c,-79;,00:24:d1:87:74:fc,-79;,30:b5:c2:56:60:81,-80;,74:31:70:e1:f9:21,-81;,00:11:32:75:2e:1f,-85;,84:94:8c:b3:5b:aa,-69;,84:94:8c:e4:51:8b,-71;,bc:4d:fb:0d:44:0a,-74;,bc:4d:fb:0d:44:0b,-75;,84:94:8c:e4:51:8a,-76;,,903d185fccf839df
1495395436093,18:83:bf:59:bf:5a,-69;,f4:f2:6d:d5:3a:cc,-59;,e8:de:27:3e:45:28,-73;,ea:de:27:3c:45:28,-76;,c0:25:06:9f:5b:19,-62;,c8:0e:14:1b:0a:0b,-73;,9c:c7:a6:fe:d9:98,-75;,5c:49:79:57:c8:d5,-52;,00:1d:19:a0:1b:76,-77;,ce:07:e4:2e:b9:90,-71;,00:71:c2:31:01:32,-83;,d4:63:fe:1f:a6:1a,-80;,00:71:c2:2e:71:f1,-73;,70:3a:d8:4e:a3:c0,-74;,04:bf:6d:a4:ec:fa,-87;,b4:30:52:d3:3d:03,-74;,84:94:8c:b3:5b:ab,-70;,b4:30:52:d3:3d:04,-73;,bc:4d:fb:0d:44:08,-68;,84:94:8c:e4:51:88,-70;,c6:25:06:54:ec:07,-75;,4c:09:d4:14:bc:0a,-77;,c0:25:06:54:ec:07,-78;,e0:28:6d:11:91:28,-78;,c4:6e:1f:9e:83:4c,-79;,00:24:d1:87:74:fc,-79;,30:b5:c2:56:60:81,-80;,74:31:70:e1:f9:21,-81;,00:11:32:75:2e:1f,-85;,84:94:8c:b3:5b:aa,-69;,84:94:8c:e4:51:8b,-71;,bc:4d:fb:0d:44:0a,-74;,bc:4d:fb:0d:44:0b,-75;,84:94:8c:e4:51:8a,-76;,,903d185fccf839df
1495395436384,18:83:bf:59:bf:5a,-69;,f4:f2:6d:d5:3a:cc,-59;,e8:de:27:3e:45:28,-73;,ea:de:27:3c:45:28,-76;,c0:25:06:9f:5b:19,-62;,c8:0e:14:1b:0a:0b,-73;,9c:c7:a6:fe:d9:98,-75;,5c:49:79:57:c8:d5,-52;,00:1d:19:a0:1b:76,-77;,ce:07:e4:2e:b9:90,-71;,00:71:c2:31:01:32,-83;,d4:63:fe:1f:a6:1a,-80;,00:71:c2:2e:71:f1,-73;,70:3a:d8:4e:a3:c0,-74;,04:bf:6d:a4:ec:fa,-87;,b4:30:52:d3:3d:03,-74;,84:94:8c:b3:5b:ab,-70;,b4:30:52:d3:3d:04,-73;,bc:4d:fb:0d:44:08,-68;,84:94:8c:e4:51:88,-70;,c6:25:06:54:ec:07,-75;,4c:09:d4:14:bc:0a,-77;,c0:25:06:54:ec:07,-78;,e0:28:6d:11:91:28,-78;,c4:6e:1f:9e:83:4c,-79;,00:24:d1:87:74:fc,-79;,30:b5:c2:56:60:81,-80;,74:31:70:e1:f9:21,-81;,00:11:32:75:2e:1f,-85;,84:94:8c:b3:5b:aa,-69;,84:94:8c:e4:51:8b,-71;,bc:4d:fb:0d:44:0a,-74;,bc:4d:fb:0d:44:0b,-75;,84:94:8c:e4:51:8a,-76;,,903d185fccf839df
1495395436688,18:83:bf:59:bf:5a,-69;,f4:f2:6d:d5:3a:cc,-59;,e8:de:27:3e:45:28,-73;,ea:de:27:3c:45:28,-76;,c0:25:06:9f:5b:19,-62;,c8:0e:14:1b:0a:0b,-73;,9c:c7:a6:fe:d9:98,-75;,5c:49:79:57:c8:d5,-52;,00:1d:19:a0:1b:76,-77;,ce:07:e4:2e:b9:90,-71;,00:71:c2:31:01:32,-83;,d4:63:fe:1f:a6:1a,-80;,00:71:c2:2e:71:f1,-73;,70:3a:d8:4e:a3:c0,-74;,04:bf:6d:a4:ec:fa,-87;,b4:30:52:d3:3d:03,-74;,84:94:8c:b3:5b:ab,-70;,b4:30:52:d3:3d:04,-73;,bc:4d:fb:0d:44:08,-68;,84:94:8c:e4:51:88,-70;,c6:25:06:54:ec:07,-75;,4c:09:d4:14:bc:0a,-77;,c0:25:06:54:ec:07,-78;,e0:28:6d:11:91:28,-78;,c4:6e:1f:9e:83:4c,-79;,00:24:d1:87:74:fc,-79;,30:b5:c2:56:60:81,-80;,74:31:70:e1:f9:21,-81;,00:11:32:75:2e:1f,-85;,84:94:8c:b3:5b:aa,-69;,84:94:8c:e4:51:8b,-71;,bc:4d:fb:0d:44:0a,-74;,bc:4d:fb:0d:44:0b,-75;,84:94:8c:e4:51:8a,-76;,,903d185fccf839df
