timestamp, pressure, UUID 
1498936380336,953.527099609375,903d185fccf839df
1498936381827,952.74462890625,903d185fccf839df
1498936381963,953.45947265625,903d185fccf839df
1498936382160,953.438232421875,903d185fccf839df
1498936382316,953.405517578125,903d185fccf839df
1498936382496,953.3818359375,903d185fccf839df
1498936382676,953.360107421875,903d185fccf839df
1498936382860,953.320556640625,903d185fccf839df
1498936383039,953.30029296875,903d185fccf839df
1498936383217,953.283935546875,903d185fccf839df
1498936383397,953.279052734375,903d185fccf839df
1498936383580,953.28662109375,903d185fccf839df
1498936383761,953.2763671875,903d185fccf839df
1498936383943,953.2744140625,903d185fccf839df
1498936384123,953.2783203125,903d185fccf839df
1498936384298,953.279052734375,903d185fccf839df
1498936384478,953.278564453125,903d185fccf839df
1498936384657,953.279296875,903d185fccf839df
1498936384839,953.27734375,903d185fccf839df
1498936385018,953.27001953125,903d185fccf839df
1498936385198,953.2744140625,903d185fccf839df
1498936385387,953.2734375,903d185fccf839df
1498936385558,953.274169921875,903d185fccf839df
1498936385741,953.272216796875,903d185fccf839df
1498936385917,953.251220703125,903d185fccf839df
1498936386097,953.24755859375,903d185fccf839df
1498936386277,953.2568359375,903d185fccf839df
1498936386462,953.26416015625,903d185fccf839df
1498936386637,953.257080078125,903d185fccf839df
1498936386817,953.259521484375,903d185fccf839df
1498936386999,953.260498046875,903d185fccf839df
1498936387182,953.27978515625,903d185fccf839df
1498936387357,953.29296875,903d185fccf839df
1498936387537,953.296875,903d185fccf839df
1498936387717,953.303955078125,903d185fccf839df
1498936387898,953.28662109375,903d185fccf839df
1498936388077,953.307861328125,903d185fccf839df
1498936388260,953.311767578125,903d185fccf839df
1498936388441,953.312744140625,903d185fccf839df
1498936388621,953.312255859375,903d185fccf839df
1498936388799,953.29931640625,903d185fccf839df
1498936388978,953.29638671875,903d185fccf839df
1498936389157,953.302001953125,903d185fccf839df
1498936389337,953.287109375,903d185fccf839df
1498936389520,953.291259765625,903d185fccf839df
1498936389697,953.29248046875,903d185fccf839df
1498936389881,953.288818359375,903d185fccf839df
1498936390065,953.2958984375,903d185fccf839df
1498936390239,953.29248046875,903d185fccf839df
1498936390418,953.2958984375,903d185fccf839df
1498936390599,953.307373046875,903d185fccf839df
1498936390778,953.298583984375,903d185fccf839df
1498936390957,953.29736328125,903d185fccf839df
1498936391144,953.301025390625,903d185fccf839df
1498936391319,953.28759765625,903d185fccf839df
1498936391499,953.287841796875,903d185fccf839df
1498936391677,953.288330078125,903d185fccf839df
1498936391864,953.281005859375,903d185fccf839df
1498936392040,953.280517578125,903d185fccf839df
1498936392224,953.283935546875,903d185fccf839df
1498936392397,953.274658203125,903d185fccf839df
1498936392577,953.287353515625,903d185fccf839df
1498936392760,953.295166015625,903d185fccf839df
1498936392944,953.2978515625,903d185fccf839df
1498936393123,953.30078125,903d185fccf839df
1498936393297,953.322509765625,903d185fccf839df
1498936393487,953.329833984375,903d185fccf839df
1498936393660,953.31884765625,903d185fccf839df
1498936393837,953.32763671875,903d185fccf839df
1498936394017,953.322998046875,903d185fccf839df
1498936394201,953.3251953125,903d185fccf839df
1498936394377,953.341552734375,903d185fccf839df
1498936394565,953.34228515625,903d185fccf839df
1498936394741,953.3310546875,903d185fccf839df
1498936394918,953.349853515625,903d185fccf839df
1498936395097,953.331298828125,903d185fccf839df
1498936395279,953.32958984375,903d185fccf839df
1498936395458,953.318359375,903d185fccf839df
1498936395641,953.2861328125,903d185fccf839df
1498936395820,953.268798828125,903d185fccf839df
1498936395998,953.248779296875,903d185fccf839df
1498936396177,953.231689453125,903d185fccf839df
1498936396358,953.233154296875,903d185fccf839df
1498936396539,953.235595703125,903d185fccf839df
1498936396720,953.235107421875,903d185fccf839df
1498936396898,953.2333984375,903d185fccf839df
1498936397082,953.2353515625,903d185fccf839df
1498936397263,953.239013671875,903d185fccf839df
1498936397438,953.246826171875,903d185fccf839df
1498936397623,953.252685546875,903d185fccf839df
1498936397798,953.250732421875,903d185fccf839df
1498936397985,953.26025390625,903d185fccf839df
1498936398158,953.26806640625,903d185fccf839df
1498936398339,953.276123046875,903d185fccf839df
1498936398519,953.28759765625,903d185fccf839df
1498936398698,953.291015625,903d185fccf839df
1498936398882,953.287841796875,903d185fccf839df
1498936399060,953.296630859375,903d185fccf839df
1498936399241,953.282470703125,903d185fccf839df
1498936399419,953.286865234375,903d185fccf839df
1498936399599,953.2900390625,903d185fccf839df
1498936399777,953.287109375,903d185fccf839df
1498936399961,953.28271484375,903d185fccf839df
1498936400138,953.29736328125,903d185fccf839df
1498936400321,953.2958984375,903d185fccf839df
1498936400498,953.2978515625,903d185fccf839df
1498936400677,953.30859375,903d185fccf839df
1498936400867,953.312744140625,903d185fccf839df
1498936401038,953.302734375,903d185fccf839df
1498936401217,953.314208984375,903d185fccf839df
1498936401400,953.3203125,903d185fccf839df
1498936401577,953.31982421875,903d185fccf839df
1498936401758,953.3291015625,903d185fccf839df
1498936401939,953.32421875,903d185fccf839df
1498936402126,953.31298828125,903d185fccf839df
1498936402298,953.314208984375,903d185fccf839df
1498936402482,953.3134765625,903d185fccf839df
1498936402658,953.3056640625,903d185fccf839df
1498936402841,953.312255859375,903d185fccf839df
1498936403018,953.30029296875,903d185fccf839df
