timestamp, light1, light2, light3, UUID 
1498936380334,64,9636,64,,903d185fccf839df
1498936381828,129,9532,129,,903d185fccf839df
1498936381958,119,9686,119,,903d185fccf839df
1498936381958,119,9686,119,,903d185fccf839df
1498936382160,119,9573,119,,903d185fccf839df
1498936382315,130,9526,130,,903d185fccf839df
1498936382315,130,9526,130,,903d185fccf839df
1498936382496,128,9437,128,,903d185fccf839df
1498936382496,128,9437,128,,903d185fccf839df
1498936382676,126,9442,126,,903d185fccf839df
1498936382858,133,9327,133,,903d185fccf839df
1498936382858,133,9327,133,,903d185fccf839df
1498936383039,140,9225,140,,903d185fccf839df
1498936383039,140,9225,140,,903d185fccf839df
1498936383216,152,9054,152,,903d185fccf839df
1498936383396,146,9054,146,,903d185fccf839df
1498936383396,146,9054,146,,903d185fccf839df
1498936383578,154,8977,154,,903d185fccf839df
1498936383761,155,8865,155,,903d185fccf839df
1498936383761,155,8865,155,,903d185fccf839df
1498936383938,151,8823,151,,903d185fccf839df
1498936383938,151,8823,151,,903d185fccf839df
1498936384118,156,8830,156,,903d185fccf839df
1498936384118,156,8830,156,,903d185fccf839df
1498936384296,173,8754,173,,903d185fccf839df
1498936384296,173,8754,173,,903d185fccf839df
1498936384477,165,8843,165,,903d185fccf839df
1498936384657,152,8787,152,,903d185fccf839df
1498936384657,152,8787,152,,903d185fccf839df
1498936384838,161,8767,161,,903d185fccf839df
1498936384838,161,8767,161,,903d185fccf839df
1498936385016,161,8873,161,,903d185fccf839df
1498936385016,161,8873,161,,903d185fccf839df
1498936385197,157,8832,157,,903d185fccf839df
1498936385197,157,8832,157,,903d185fccf839df
1498936385385,164,8773,164,,903d185fccf839df
1498936385557,172,8655,172,,903d185fccf839df
1498936385557,172,8655,172,,903d185fccf839df
1498936385740,162,8803,162,,903d185fccf839df
1498936385740,162,8803,162,,903d185fccf839df
1498936385917,161,8767,161,,903d185fccf839df
1498936385917,161,8767,161,,903d185fccf839df
1498936386096,170,8715,170,,903d185fccf839df
1498936386096,170,8715,170,,903d185fccf839df
1498936386276,168,8914,168,,903d185fccf839df
1498936386457,165,8843,165,,903d185fccf839df
1498936386457,165,8843,165,,903d185fccf839df
1498936386637,164,8841,164,,903d185fccf839df
1498936386637,164,8841,164,,903d185fccf839df
1498936386816,140,9054,140,,903d185fccf839df
1498936386816,140,9054,140,,903d185fccf839df
1498936386997,135,9097,135,,903d185fccf839df
1498936386997,135,9097,135,,903d185fccf839df
1498936387179,131,9054,131,,903d185fccf839df
1498936387356,129,9008,129,,903d185fccf839df
1498936387356,129,9008,129,,903d185fccf839df
1498936387536,118,9004,118,,903d185fccf839df
1498936387536,118,9004,118,,903d185fccf839df
1498936387716,117,9003,117,,903d185fccf839df
1498936387716,117,9003,117,,903d185fccf839df
1498936387897,112,9214,112,,903d185fccf839df
1498936387897,112,9214,112,,903d185fccf839df
1498936388076,109,9219,109,,903d185fccf839df
1498936388258,115,9209,115,,903d185fccf839df
1498936388258,115,9209,115,,903d185fccf839df
1498936388438,119,9205,119,,903d185fccf839df
1498936388438,119,9205,119,,903d185fccf839df
1498936388619,111,9160,111,,903d185fccf839df
1498936388619,111,9160,111,,903d185fccf839df
1498936388797,101,9232,101,,903d185fccf839df
1498936388797,101,9232,101,,903d185fccf839df
1498936388978,117,9365,117,,903d185fccf839df
1498936389156,111,9439,111,,903d185fccf839df
1498936389156,111,9439,111,,903d185fccf839df
1498936389337,115,9317,115,,903d185fccf839df
1498936389337,115,9317,115,,903d185fccf839df
1498936389519,127,9341,127,,903d185fccf839df
1498936389519,127,9341,127,,903d185fccf839df
1498936389696,128,9290,128,,903d185fccf839df
1498936389696,128,9290,128,,903d185fccf839df
1498936389879,123,9299,123,,903d185fccf839df
1498936390061,108,9333,108,,903d185fccf839df
1498936390061,108,9333,108,,903d185fccf839df
1498936390236,104,9346,104,,903d185fccf839df
1498936390236,104,9346,104,,903d185fccf839df
1498936390417,99,9361,99,,903d185fccf839df
1498936390417,99,9361,99,,903d185fccf839df
1498936390597,101,9416,101,,903d185fccf839df
1498936390597,101,9416,101,,903d185fccf839df
1498936390778,98,9491,98,,903d185fccf839df
1498936390957,92,9590,92,,903d185fccf839df
1498936390957,92,9590,92,,903d185fccf839df
1498936391142,96,9701,96,,903d185fccf839df
1498936391142,96,9701,96,,903d185fccf839df
1498936391318,99,9616,99,,903d185fccf839df
1498936391318,99,9616,99,,903d185fccf839df
1498936391498,106,9457,106,,903d185fccf839df
1498936391498,106,9457,106,,903d185fccf839df
1498936391676,113,9487,113,,903d185fccf839df
1498936391860,108,9630,108,,903d185fccf839df
1498936391860,108,9630,108,,903d185fccf839df
1498936392037,110,9621,110,,903d185fccf839df
1498936392037,110,9621,110,,903d185fccf839df
1498936392220,109,9564,109,,903d185fccf839df
1498936392220,109,9564,109,,903d185fccf839df
1498936392396,115,9481,115,,903d185fccf839df
1498936392396,115,9481,115,,903d185fccf839df
1498936392577,117,9365,117,,903d185fccf839df
1498936392758,120,9357,120,,903d185fccf839df
1498936392758,120,9357,120,,903d185fccf839df
1498936392942,119,9463,119,,903d185fccf839df
1498936392942,119,9463,119,,903d185fccf839df
1498936393121,114,9428,114,,903d185fccf839df
1498936393121,114,9428,114,,903d185fccf839df
1498936393296,109,9621,109,,903d185fccf839df
1498936393296,109,9621,109,,903d185fccf839df
1498936393480,118,9521,118,,903d185fccf839df
1498936393658,121,9458,121,,903d185fccf839df
1498936393658,121,9458,121,,903d185fccf839df
1498936393836,126,9293,126,,903d185fccf839df
1498936393836,126,9293,126,,903d185fccf839df
1498936394016,124,9398,124,,903d185fccf839df
1498936394016,124,9398,124,,903d185fccf839df
1498936394199,118,9310,118,,903d185fccf839df
1498936394199,118,9310,118,,903d185fccf839df
1498936394377,115,9317,115,,903d185fccf839df
1498936394562,115,9054,115,,903d185fccf839df
1498936394562,115,9054,115,,903d185fccf839df
