1495874726473,ac:a3:1e:07:42:92,-89;,90:5c:44:06:ab:bc,-67;,ac:a3:1e:07:42:91,-87;,ac:a3:1e:07:42:94,-88;,ac:a3:1e:07:42:90,-89;,ac:a3:1e:07:42:93,-87;,e0:28:6d:07:87:9f,-86;,e2:28:6d:9b:e2:60,-89;,38:10:d5:ac:6b:e0,-89;,00:1a:2b:a1:0f:bc,-88;,34:31:c4:1f:73:9b,-90;,e0:28:6d:e6:24:a2,-87;,ac:a3:1e:07:42:80,-81;,30:b5:c2:ed:55:1e,-84;,d4:21:22:cb:6d:7d,-78;,9c:1c:12:c0:2e:94,-88;,9c:1c:12:c0:2e:91,-89;,9c:1c:12:c0:2e:92,-90;,d4:21:22:cb:6d:7e,-78;,9c:1c:12:c0:2e:93,-87;,9c:1c:12:c0:2e:90,-88;,60:e3:27:e7:80:d0,-76;,74:31:70:f9:8e:3e,-78;,60:e3:27:76:cf:46,-76;,c4:6e:1f:b9:07:24,-71;,60:f4:45:e8:42:4a,-76;,64:d1:a3:16:d7:85,-74;,84:16:f9:52:7a:27,-84;,18:a6:f7:05:a0:e4,-80;,f4:f2:6d:f2:7e:34,-84;,70:5a:0f:54:ee:34,-79;,f4:f2:6d:81:24:f0,-62;,34:81:c4:14:38:25,-76;,a0:e4:cb:24:f9:55,-78;,34:31:c4:1f:73:98,-78;,5c:49:79:22:ec:9e,-79;,50:7e:5d:a8:f1:71,-80;,5c:4c:a9:73:7b:e3,-82;,30:b5:c2:cb:5f:f0,-83;,a0:63:91:bd:e0:6a,-83;,e0:3f:49:41:ef:c0,-84;,54:67:51:c5:d8:a9,-84;,c8:0e:14:eb:d5:b1,-84;,10:0d:7f:90:13:16,-85;,e8:de:27:2f:a5:b2,-88;,bc:4d:fb:0d:44:0a,-81;,,903d185fccf839df
1495874726767,ac:a3:1e:07:42:92,-89;,90:5c:44:06:ab:bc,-67;,ac:a3:1e:07:42:91,-87;,ac:a3:1e:07:42:94,-88;,ac:a3:1e:07:42:90,-89;,ac:a3:1e:07:42:93,-87;,e0:28:6d:07:87:9f,-86;,e2:28:6d:9b:e2:60,-89;,38:10:d5:ac:6b:e0,-89;,00:1a:2b:a1:0f:bc,-88;,34:31:c4:1f:73:9b,-90;,e0:28:6d:e6:24:a2,-87;,ac:a3:1e:07:42:80,-81;,30:b5:c2:ed:55:1e,-84;,d4:21:22:cb:6d:7d,-78;,9c:1c:12:c0:2e:94,-88;,9c:1c:12:c0:2e:91,-89;,9c:1c:12:c0:2e:92,-90;,d4:21:22:cb:6d:7e,-78;,9c:1c:12:c0:2e:93,-87;,9c:1c:12:c0:2e:90,-88;,60:e3:27:e7:80:d0,-76;,74:31:70:f9:8e:3e,-78;,60:e3:27:76:cf:46,-76;,c4:6e:1f:b9:07:24,-71;,60:f4:45:e8:42:4a,-76;,64:d1:a3:16:d7:85,-74;,84:16:f9:52:7a:27,-84;,18:a6:f7:05:a0:e4,-80;,f4:f2:6d:f2:7e:34,-84;,70:5a:0f:54:ee:34,-79;,f4:f2:6d:81:24:f0,-62;,34:81:c4:14:38:25,-76;,a0:e4:cb:24:f9:55,-78;,34:31:c4:1f:73:98,-78;,5c:49:79:22:ec:9e,-79;,50:7e:5d:a8:f1:71,-80;,5c:4c:a9:73:7b:e3,-82;,30:b5:c2:cb:5f:f0,-83;,a0:63:91:bd:e0:6a,-83;,e0:3f:49:41:ef:c0,-84;,54:67:51:c5:d8:a9,-84;,c8:0e:14:eb:d5:b1,-84;,10:0d:7f:90:13:16,-85;,e8:de:27:2f:a5:b2,-88;,bc:4d:fb:0d:44:0a,-81;,,903d185fccf839df
1495874727040,ac:a3:1e:07:42:92,-89;,90:5c:44:06:ab:bc,-67;,ac:a3:1e:07:42:91,-87;,ac:a3:1e:07:42:94,-88;,ac:a3:1e:07:42:90,-89;,ac:a3:1e:07:42:93,-87;,e0:28:6d:07:87:9f,-86;,e2:28:6d:9b:e2:60,-89;,38:10:d5:ac:6b:e0,-89;,00:1a:2b:a1:0f:bc,-88;,34:31:c4:1f:73:9b,-90;,e0:28:6d:e6:24:a2,-87;,ac:a3:1e:07:42:80,-81;,30:b5:c2:ed:55:1e,-84;,d4:21:22:cb:6d:7d,-78;,9c:1c:12:c0:2e:94,-88;,9c:1c:12:c0:2e:91,-89;,9c:1c:12:c0:2e:92,-90;,d4:21:22:cb:6d:7e,-78;,9c:1c:12:c0:2e:93,-87;,9c:1c:12:c0:2e:90,-88;,60:e3:27:e7:80:d0,-76;,74:31:70:f9:8e:3e,-78;,60:e3:27:76:cf:46,-76;,c4:6e:1f:b9:07:24,-71;,60:f4:45:e8:42:4a,-76;,64:d1:a3:16:d7:85,-74;,84:16:f9:52:7a:27,-84;,18:a6:f7:05:a0:e4,-80;,f4:f2:6d:f2:7e:34,-84;,70:5a:0f:54:ee:34,-79;,f4:f2:6d:81:24:f0,-62;,34:81:c4:14:38:25,-76;,a0:e4:cb:24:f9:55,-78;,34:31:c4:1f:73:98,-78;,5c:49:79:22:ec:9e,-79;,50:7e:5d:a8:f1:71,-80;,5c:4c:a9:73:7b:e3,-82;,30:b5:c2:cb:5f:f0,-83;,a0:63:91:bd:e0:6a,-83;,e0:3f:49:41:ef:c0,-84;,54:67:51:c5:d8:a9,-84;,c8:0e:14:eb:d5:b1,-84;,10:0d:7f:90:13:16,-85;,e8:de:27:2f:a5:b2,-88;,bc:4d:fb:0d:44:0a,-81;,,903d185fccf839df
1495874727308,ac:a3:1e:07:42:92,-87;,90:5c:44:06:ab:bc,-62;,ac:a3:1e:07:42:91,-85;,ac:a3:1e:07:42:94,-83;,ac:a3:1e:07:42:90,-87;,ac:a3:1e:07:42:93,-82;,e0:28:6d:07:87:9f,-84;,e2:28:6d:9b:e2:60,-84;,38:10:d5:ac:6b:e0,-87;,00:1a:2b:a1:0f:bc,-83;,34:31:c4:1f:73:9b,-88;,e0:28:6d:e6:24:a2,-82;,ac:a3:1e:07:42:80,-79;,30:b5:c2:ed:55:1e,-79;,d4:21:22:cb:6d:7d,-76;,9c:1c:12:c0:2e:94,-83;,9c:1c:12:c0:2e:91,-87;,9c:1c:12:c0:2e:92,-85;,d4:21:22:cb:6d:7e,-76;,9c:1c:12:c0:2e:93,-82;,9c:1c:12:c0:2e:90,-86;,60:e3:27:e7:80:d0,-71;,74:31:70:f9:8e:3e,-76;,60:e3:27:76:cf:46,-71;,c4:6e:1f:b9:07:24,-69;,60:f4:45:e8:42:4a,-71;,64:d1:a3:16:d7:85,-72;,84:16:f9:52:7a:27,-79;,18:a6:f7:05:a0:e4,-78;,f4:f2:6d:f2:7e:34,-79;,70:5a:0f:54:ee:34,-77;,f4:f2:6d:81:24:f0,-57;,34:81:c4:14:38:25,-74;,a0:e4:cb:24:f9:55,-73;,34:31:c4:1f:73:98,-76;,5c:49:79:22:ec:9e,-74;,50:7e:5d:a8:f1:71,-78;,5c:4c:a9:73:7b:e3,-77;,30:b5:c2:cb:5f:f0,-81;,a0:63:91:bd:e0:6a,-78;,e0:3f:49:41:ef:c0,-82;,54:67:51:c5:d8:a9,-79;,c8:0e:14:eb:d5:b1,-82;,10:0d:7f:90:13:16,-80;,e8:de:27:2f:a5:b2,-86;,bc:4d:fb:0d:44:0a,-76;,,903d185fccf839df
1495874727616,ac:a3:1e:07:42:92,-89;,90:5c:44:06:ab:bc,-67;,ac:a3:1e:07:42:91,-87;,ac:a3:1e:07:42:94,-88;,ac:a3:1e:07:42:90,-89;,ac:a3:1e:07:42:93,-87;,e0:28:6d:07:87:9f,-86;,e2:28:6d:9b:e2:60,-89;,38:10:d5:ac:6b:e0,-89;,00:1a:2b:a1:0f:bc,-88;,34:31:c4:1f:73:9b,-90;,e0:28:6d:e6:24:a2,-87;,ac:a3:1e:07:42:80,-81;,d4:21:22:cb:6d:7d,-78;,9c:1c:12:c0:2e:94,-88;,9c:1c:12:c0:2e:91,-89;,9c:1c:12:c0:2e:92,-90;,d4:21:22:cb:6d:7e,-78;,9c:1c:12:c0:2e:93,-87;,9c:1c:12:c0:2e:90,-88;,60:e3:27:e7:80:d0,-78;,74:31:70:f9:8e:3e,-76;,60:e3:27:76:cf:46,-79;,c4:6e:1f:b9:07:24,-69;,64:d1:a3:16:d7:85,-76;,84:16:f9:52:7a:27,-87;,18:a6:f7:05:a0:e4,-75;,f4:f2:6d:f2:7e:34,-77;,70:5a:0f:54:ee:34,-80;,f4:f2:6d:81:24:f0,-64;,34:81:c4:14:38:25,-83;,a0:e4:cb:24:f9:55,-84;,34:31:c4:1f:73:98,-76;,a0:63:91:bd:e0:6a,-81;,54:67:51:c5:d8:a9,-81;,38:10:d5:78:fd:89,-77;,98:de:d0:91:fa:14,-80;,cc:ce:1e:50:c9:e4,-80;,74:31:70:88:5f:4d,-80;,9c:c7:a6:38:bd:79,-80;,00:f7:6f:d2:ff:06,-83;,c4:6e:1f:f5:ff:2c,-84;,00:0f:61:1f:6d:21,-89;,60:e3:27:b2:ac:7a,-75;,00:0f:61:1f:6d:20,-88;,,903d185fccf839df
1495874727917,ac:a3:1e:07:42:92,-89;,90:5c:44:06:ab:bc,-67;,ac:a3:1e:07:42:91,-87;,ac:a3:1e:07:42:94,-88;,ac:a3:1e:07:42:90,-89;,ac:a3:1e:07:42:93,-87;,e0:28:6d:07:87:9f,-86;,e2:28:6d:9b:e2:60,-89;,38:10:d5:ac:6b:e0,-89;,00:1a:2b:a1:0f:bc,-88;,34:31:c4:1f:73:9b,-90;,e0:28:6d:e6:24:a2,-87;,ac:a3:1e:07:42:80,-81;,d4:21:22:cb:6d:7d,-78;,9c:1c:12:c0:2e:94,-88;,9c:1c:12:c0:2e:91,-89;,9c:1c:12:c0:2e:92,-90;,d4:21:22:cb:6d:7e,-78;,9c:1c:12:c0:2e:93,-87;,9c:1c:12:c0:2e:90,-88;,60:e3:27:e7:80:d0,-78;,74:31:70:f9:8e:3e,-76;,60:e3:27:76:cf:46,-79;,c4:6e:1f:b9:07:24,-69;,64:d1:a3:16:d7:85,-76;,84:16:f9:52:7a:27,-87;,18:a6:f7:05:a0:e4,-75;,f4:f2:6d:f2:7e:34,-77;,70:5a:0f:54:ee:34,-80;,f4:f2:6d:81:24:f0,-64;,34:81:c4:14:38:25,-83;,a0:e4:cb:24:f9:55,-84;,34:31:c4:1f:73:98,-76;,a0:63:91:bd:e0:6a,-81;,54:67:51:c5:d8:a9,-81;,38:10:d5:78:fd:89,-77;,98:de:d0:91:fa:14,-80;,cc:ce:1e:50:c9:e4,-80;,74:31:70:88:5f:4d,-80;,9c:c7:a6:38:bd:79,-80;,00:f7:6f:d2:ff:06,-83;,c4:6e:1f:f5:ff:2c,-84;,00:0f:61:1f:6d:21,-89;,60:e3:27:b2:ac:7a,-75;,00:0f:61:1f:6d:20,-88;,,903d185fccf839df
1495874728217,ac:a3:1e:07:42:92,-89;,90:5c:44:06:ab:bc,-67;,ac:a3:1e:07:42:91,-87;,ac:a3:1e:07:42:94,-88;,ac:a3:1e:07:42:90,-89;,ac:a3:1e:07:42:93,-87;,e0:28:6d:07:87:9f,-86;,e2:28:6d:9b:e2:60,-89;,38:10:d5:ac:6b:e0,-89;,00:1a:2b:a1:0f:bc,-88;,34:31:c4:1f:73:9b,-90;,e0:28:6d:e6:24:a2,-87;,ac:a3:1e:07:42:80,-81;,d4:21:22:cb:6d:7d,-78;,9c:1c:12:c0:2e:94,-88;,9c:1c:12:c0:2e:91,-89;,9c:1c:12:c0:2e:92,-90;,d4:21:22:cb:6d:7e,-78;,9c:1c:12:c0:2e:93,-87;,9c:1c:12:c0:2e:90,-88;,60:e3:27:e7:80:d0,-78;,74:31:70:f9:8e:3e,-76;,60:e3:27:76:cf:46,-79;,c4:6e:1f:b9:07:24,-69;,64:d1:a3:16:d7:85,-76;,84:16:f9:52:7a:27,-87;,18:a6:f7:05:a0:e4,-75;,f4:f2:6d:f2:7e:34,-77;,70:5a:0f:54:ee:34,-80;,f4:f2:6d:81:24:f0,-64;,34:81:c4:14:38:25,-83;,a0:e4:cb:24:f9:55,-84;,34:31:c4:1f:73:98,-76;,a0:63:91:bd:e0:6a,-81;,54:67:51:c5:d8:a9,-81;,38:10:d5:78:fd:89,-77;,98:de:d0:91:fa:14,-80;,cc:ce:1e:50:c9:e4,-80;,74:31:70:88:5f:4d,-80;,9c:c7:a6:38:bd:79,-80;,00:f7:6f:d2:ff:06,-83;,c4:6e:1f:f5:ff:2c,-84;,00:0f:61:1f:6d:21,-89;,60:e3:27:b2:ac:7a,-75;,00:0f:61:1f:6d:20,-88;,,903d185fccf839df
1495874728508,ac:a3:1e:07:42:92,-89;,90:5c:44:06:ab:bc,-67;,ac:a3:1e:07:42:91,-87;,ac:a3:1e:07:42:94,-88;,ac:a3:1e:07:42:90,-89;,ac:a3:1e:07:42:93,-87;,e0:28:6d:07:87:9f,-86;,e2:28:6d:9b:e2:60,-89;,38:10:d5:ac:6b:e0,-89;,00:1a:2b:a1:0f:bc,-88;,34:31:c4:1f:73:9b,-90;,e0:28:6d:e6:24:a2,-87;,ac:a3:1e:07:42:80,-81;,d4:21:22:cb:6d:7d,-78;,9c:1c:12:c0:2e:94,-88;,9c:1c:12:c0:2e:91,-89;,9c:1c:12:c0:2e:92,-90;,d4:21:22:cb:6d:7e,-78;,9c:1c:12:c0:2e:93,-87;,9c:1c:12:c0:2e:90,-88;,60:e3:27:e7:80:d0,-78;,74:31:70:f9:8e:3e,-76;,60:e3:27:76:cf:46,-79;,c4:6e:1f:b9:07:24,-69;,64:d1:a3:16:d7:85,-76;,84:16:f9:52:7a:27,-87;,18:a6:f7:05:a0:e4,-75;,f4:f2:6d:f2:7e:34,-77;,70:5a:0f:54:ee:34,-80;,f4:f2:6d:81:24:f0,-64;,34:81:c4:14:38:25,-83;,a0:e4:cb:24:f9:55,-84;,34:31:c4:1f:73:98,-76;,a0:63:91:bd:e0:6a,-81;,54:67:51:c5:d8:a9,-81;,38:10:d5:78:fd:89,-77;,98:de:d0:91:fa:14,-80;,cc:ce:1e:50:c9:e4,-80;,74:31:70:88:5f:4d,-80;,9c:c7:a6:38:bd:79,-80;,00:f7:6f:d2:ff:06,-83;,c4:6e:1f:f5:ff:2c,-84;,00:0f:61:1f:6d:21,-89;,60:e3:27:b2:ac:7a,-75;,00:0f:61:1f:6d:20,-88;,,903d185fccf839df
1495874728818,ac:a3:1e:07:42:92,-89;,90:5c:44:06:ab:bc,-67;,ac:a3:1e:07:42:91,-87;,ac:a3:1e:07:42:94,-88;,ac:a3:1e:07:42:90,-89;,ac:a3:1e:07:42:93,-87;,e0:28:6d:07:87:9f,-86;,e2:28:6d:9b:e2:60,-89;,38:10:d5:ac:6b:e0,-89;,00:1a:2b:a1:0f:bc,-88;,34:31:c4:1f:73:9b,-90;,e0:28:6d:e6:24:a2,-87;,ac:a3:1e:07:42:80,-81;,d4:21:22:cb:6d:7d,-78;,9c:1c:12:c0:2e:94,-88;,9c:1c:12:c0:2e:91,-89;,9c:1c:12:c0:2e:92,-90;,d4:21:22:cb:6d:7e,-78;,9c:1c:12:c0:2e:93,-87;,9c:1c:12:c0:2e:90,-88;,60:e3:27:e7:80:d0,-78;,74:31:70:f9:8e:3e,-76;,60:e3:27:76:cf:46,-79;,c4:6e:1f:b9:07:24,-69;,64:d1:a3:16:d7:85,-76;,84:16:f9:52:7a:27,-87;,18:a6:f7:05:a0:e4,-75;,f4:f2:6d:f2:7e:34,-77;,70:5a:0f:54:ee:34,-80;,f4:f2:6d:81:24:f0,-64;,34:81:c4:14:38:25,-83;,a0:e4:cb:24:f9:55,-84;,34:31:c4:1f:73:98,-76;,a0:63:91:bd:e0:6a,-81;,54:67:51:c5:d8:a9,-81;,38:10:d5:78:fd:89,-77;,98:de:d0:91:fa:14,-80;,cc:ce:1e:50:c9:e4,-80;,74:31:70:88:5f:4d,-80;,9c:c7:a6:38:bd:79,-80;,00:f7:6f:d2:ff:06,-83;,c4:6e:1f:f5:ff:2c,-84;,00:0f:61:1f:6d:21,-89;,60:e3:27:b2:ac:7a,-75;,00:0f:61:1f:6d:20,-88;,,903d185fccf839df
1495874729114,ac:a3:1e:07:42:92,-89;,90:5c:44:06:ab:bc,-67;,ac:a3:1e:07:42:91,-87;,ac:a3:1e:07:42:94,-88;,ac:a3:1e:07:42:90,-89;,ac:a3:1e:07:42:93,-87;,e0:28:6d:07:87:9f,-86;,e2:28:6d:9b:e2:60,-89;,38:10:d5:ac:6b:e0,-89;,00:1a:2b:a1:0f:bc,-88;,34:31:c4:1f:73:9b,-90;,e0:28:6d:e6:24:a2,-87;,ac:a3:1e:07:42:80,-81;,d4:21:22:cb:6d:7d,-78;,9c:1c:12:c0:2e:94,-88;,9c:1c:12:c0:2e:91,-89;,9c:1c:12:c0:2e:92,-90;,d4:21:22:cb:6d:7e,-78;,9c:1c:12:c0:2e:93,-87;,9c:1c:12:c0:2e:90,-88;,60:e3:27:e7:80:d0,-78;,74:31:70:f9:8e:3e,-76;,60:e3:27:76:cf:46,-79;,c4:6e:1f:b9:07:24,-69;,64:d1:a3:16:d7:85,-76;,84:16:f9:52:7a:27,-87;,18:a6:f7:05:a0:e4,-75;,f4:f2:6d:f2:7e:34,-77;,70:5a:0f:54:ee:34,-80;,f4:f2:6d:81:24:f0,-64;,34:81:c4:14:38:25,-83;,a0:e4:cb:24:f9:55,-84;,34:31:c4:1f:73:98,-76;,a0:63:91:bd:e0:6a,-81;,54:67:51:c5:d8:a9,-81;,38:10:d5:78:fd:89,-77;,98:de:d0:91:fa:14,-80;,cc:ce:1e:50:c9:e4,-80;,74:31:70:88:5f:4d,-80;,9c:c7:a6:38:bd:79,-80;,00:f7:6f:d2:ff:06,-83;,c4:6e:1f:f5:ff:2c,-84;,00:0f:61:1f:6d:21,-89;,60:e3:27:b2:ac:7a,-75;,00:0f:61:1f:6d:20,-88;,,903d185fccf839df
1495874729414,ac:a3:1e:07:42:92,-89;,90:5c:44:06:ab:bc,-67;,ac:a3:1e:07:42:91,-87;,ac:a3:1e:07:42:94,-88;,ac:a3:1e:07:42:90,-89;,ac:a3:1e:07:42:93,-87;,e0:28:6d:07:87:9f,-86;,e2:28:6d:9b:e2:60,-89;,38:10:d5:ac:6b:e0,-89;,00:1a:2b:a1:0f:bc,-88;,34:31:c4:1f:73:9b,-90;,e0:28:6d:e6:24:a2,-87;,ac:a3:1e:07:42:80,-81;,d4:21:22:cb:6d:7d,-78;,9c:1c:12:c0:2e:94,-88;,9c:1c:12:c0:2e:91,-89;,9c:1c:12:c0:2e:92,-90;,d4:21:22:cb:6d:7e,-78;,9c:1c:12:c0:2e:93,-87;,9c:1c:12:c0:2e:90,-88;,60:e3:27:e7:80:d0,-78;,74:31:70:f9:8e:3e,-76;,60:e3:27:76:cf:46,-79;,c4:6e:1f:b9:07:24,-69;,64:d1:a3:16:d7:85,-76;,84:16:f9:52:7a:27,-87;,18:a6:f7:05:a0:e4,-75;,f4:f2:6d:f2:7e:34,-77;,70:5a:0f:54:ee:34,-80;,f4:f2:6d:81:24:f0,-64;,34:81:c4:14:38:25,-83;,a0:e4:cb:24:f9:55,-84;,34:31:c4:1f:73:98,-76;,a0:63:91:bd:e0:6a,-81;,54:67:51:c5:d8:a9,-81;,38:10:d5:78:fd:89,-77;,98:de:d0:91:fa:14,-80;,cc:ce:1e:50:c9:e4,-80;,74:31:70:88:5f:4d,-80;,9c:c7:a6:38:bd:79,-80;,00:f7:6f:d2:ff:06,-83;,c4:6e:1f:f5:ff:2c,-84;,00:0f:61:1f:6d:21,-89;,60:e3:27:b2:ac:7a,-75;,00:0f:61:1f:6d:20,-88;,,903d185fccf839df
1495874729717,ac:a3:1e:07:42:92,-89;,90:5c:44:06:ab:bc,-67;,ac:a3:1e:07:42:91,-87;,ac:a3:1e:07:42:94,-88;,ac:a3:1e:07:42:90,-89;,ac:a3:1e:07:42:93,-87;,e0:28:6d:07:87:9f,-86;,e2:28:6d:9b:e2:60,-89;,38:10:d5:ac:6b:e0,-89;,00:1a:2b:a1:0f:bc,-88;,34:31:c4:1f:73:9b,-90;,e0:28:6d:e6:24:a2,-87;,ac:a3:1e:07:42:80,-81;,d4:21:22:cb:6d:7d,-78;,9c:1c:12:c0:2e:94,-88;,9c:1c:12:c0:2e:91,-89;,9c:1c:12:c0:2e:92,-90;,d4:21:22:cb:6d:7e,-78;,9c:1c:12:c0:2e:93,-87;,9c:1c:12:c0:2e:90,-88;,60:e3:27:e7:80:d0,-78;,74:31:70:f9:8e:3e,-76;,60:e3:27:76:cf:46,-79;,c4:6e:1f:b9:07:24,-69;,64:d1:a3:16:d7:85,-76;,84:16:f9:52:7a:27,-87;,18:a6:f7:05:a0:e4,-75;,f4:f2:6d:f2:7e:34,-77;,70:5a:0f:54:ee:34,-80;,f4:f2:6d:81:24:f0,-64;,34:81:c4:14:38:25,-83;,a0:e4:cb:24:f9:55,-84;,34:31:c4:1f:73:98,-76;,a0:63:91:bd:e0:6a,-81;,54:67:51:c5:d8:a9,-81;,38:10:d5:78:fd:89,-77;,98:de:d0:91:fa:14,-80;,cc:ce:1e:50:c9:e4,-80;,74:31:70:88:5f:4d,-80;,9c:c7:a6:38:bd:79,-80;,00:f7:6f:d2:ff:06,-83;,c4:6e:1f:f5:ff:2c,-84;,00:0f:61:1f:6d:21,-89;,60:e3:27:b2:ac:7a,-75;,00:0f:61:1f:6d:20,-88;,,903d185fccf839df
1495874730015,ac:a3:1e:07:42:92,-89;,90:5c:44:06:ab:bc,-67;,ac:a3:1e:07:42:91,-87;,ac:a3:1e:07:42:94,-88;,ac:a3:1e:07:42:90,-89;,ac:a3:1e:07:42:93,-87;,e0:28:6d:07:87:9f,-86;,e2:28:6d:9b:e2:60,-89;,38:10:d5:ac:6b:e0,-89;,00:1a:2b:a1:0f:bc,-88;,34:31:c4:1f:73:9b,-90;,e0:28:6d:e6:24:a2,-87;,ac:a3:1e:07:42:80,-81;,d4:21:22:cb:6d:7d,-78;,9c:1c:12:c0:2e:94,-88;,9c:1c:12:c0:2e:91,-89;,9c:1c:12:c0:2e:92,-90;,d4:21:22:cb:6d:7e,-78;,9c:1c:12:c0:2e:93,-87;,9c:1c:12:c0:2e:90,-88;,60:e3:27:e7:80:d0,-78;,74:31:70:f9:8e:3e,-76;,60:e3:27:76:cf:46,-79;,c4:6e:1f:b9:07:24,-69;,64:d1:a3:16:d7:85,-76;,84:16:f9:52:7a:27,-87;,18:a6:f7:05:a0:e4,-75;,f4:f2:6d:f2:7e:34,-77;,70:5a:0f:54:ee:34,-80;,f4:f2:6d:81:24:f0,-64;,34:81:c4:14:38:25,-83;,a0:e4:cb:24:f9:55,-84;,34:31:c4:1f:73:98,-76;,a0:63:91:bd:e0:6a,-81;,54:67:51:c5:d8:a9,-81;,38:10:d5:78:fd:89,-77;,98:de:d0:91:fa:14,-80;,cc:ce:1e:50:c9:e4,-80;,74:31:70:88:5f:4d,-80;,9c:c7:a6:38:bd:79,-80;,00:f7:6f:d2:ff:06,-83;,c4:6e:1f:f5:ff:2c,-84;,00:0f:61:1f:6d:21,-89;,60:e3:27:b2:ac:7a,-75;,00:0f:61:1f:6d:20,-88;,,903d185fccf839df
1495874730307,ac:a3:1e:07:42:92,-89;,90:5c:44:06:ab:bc,-67;,ac:a3:1e:07:42:91,-87;,ac:a3:1e:07:42:94,-88;,ac:a3:1e:07:42:90,-89;,ac:a3:1e:07:42:93,-87;,e0:28:6d:07:87:9f,-86;,e2:28:6d:9b:e2:60,-89;,38:10:d5:ac:6b:e0,-89;,00:1a:2b:a1:0f:bc,-88;,34:31:c4:1f:73:9b,-90;,e0:28:6d:e6:24:a2,-87;,ac:a3:1e:07:42:80,-81;,d4:21:22:cb:6d:7d,-78;,9c:1c:12:c0:2e:94,-88;,9c:1c:12:c0:2e:91,-89;,9c:1c:12:c0:2e:92,-90;,d4:21:22:cb:6d:7e,-78;,9c:1c:12:c0:2e:93,-87;,9c:1c:12:c0:2e:90,-88;,60:e3:27:e7:80:d0,-78;,74:31:70:f9:8e:3e,-76;,60:e3:27:76:cf:46,-79;,c4:6e:1f:b9:07:24,-69;,64:d1:a3:16:d7:85,-76;,84:16:f9:52:7a:27,-87;,18:a6:f7:05:a0:e4,-75;,f4:f2:6d:f2:7e:34,-77;,70:5a:0f:54:ee:34,-80;,f4:f2:6d:81:24:f0,-64;,34:81:c4:14:38:25,-83;,a0:e4:cb:24:f9:55,-84;,34:31:c4:1f:73:98,-76;,a0:63:91:bd:e0:6a,-81;,54:67:51:c5:d8:a9,-81;,38:10:d5:78:fd:89,-77;,98:de:d0:91:fa:14,-80;,cc:ce:1e:50:c9:e4,-80;,74:31:70:88:5f:4d,-80;,9c:c7:a6:38:bd:79,-80;,00:f7:6f:d2:ff:06,-83;,c4:6e:1f:f5:ff:2c,-84;,00:0f:61:1f:6d:21,-89;,60:e3:27:b2:ac:7a,-75;,00:0f:61:1f:6d:20,-88;,,903d185fccf839df
