timestamp, magneticFieldX, magneticFieldY, magneticFieldZ, magneticFieldMagnitude, UUID 
1498057709247,-15.300000190734863,-10.199999809265137,-16.600000381469727,24.772767355332068,,903d185fccf839df
1498057717215,-16.30000114440918,-6.599999904632568,-16.100000381469727,23.842400308908378,,903d185fccf839df
1498057717315,-16.5,-5.300000190734863,-16.399999618530273,23.860008246331656,,903d185fccf839df
1498057717344,-16.5,-5.300000190734863,-16.5,23.928852919852563,,903d185fccf839df
1498057717574,-16,-8.90000057220459,-18.5,26.028061908522254,,903d185fccf839df
1498057717631,-15.699999809265137,-10.100000381469727,-18.600000381469727,26.35260939589581,,903d185fccf839df
1498057717724,-15,-12.90000057220459,-17.899999618530273,26.864474342325277,,903d185fccf839df
1498057717804,-14.5,-14.699999809265137,-17.700000762939453,27.196140082746865,,903d185fccf839df
1498057717904,-14.40000057220459,-14.800000190734863,-17,26.74696290074936,,903d185fccf839df
1498057717945,-14.699999809265137,-14.40000057220459,-16.399999618530273,26.31368472225259,,903d185fccf839df
1498057717965,-15.5,-14.300000190734863,-16.80000114440918,26.96256769602434,,903d185fccf839df
1498057718014,-16.399999618530273,-14.40000057220459,-15.90000057220459,27.00240767305022,,903d185fccf839df
1498057718054,-17,-14.5,-15.100000381469727,26.96775870860656,,903d185fccf839df
1498057718094,-17.80000114440918,-16.100000381469727,-12.699999809265137,27.154006004902072,,903d185fccf839df
1498057718134,-18.200000762939453,-17.5,-11.300000190734863,27.66188755658875,,903d185fccf839df
1498057718175,-18.200000762939453,-18,-10.5,27.66749032261425,,903d185fccf839df
1498057718219,-18.30000114440918,-18.399999618530273,-11.800000190734863,28.50771909882959,,903d185fccf839df
1498057718256,-18.100000381469727,-18.5,-11.699999809265137,28.40334514205658,,903d185fccf839df
1498057718280,-18.30000114440918,-18.600000381469727,-11.5,28.514909558661973,,903d185fccf839df
1498057718534,-18.200000762939453,-12.600000381469727,-12.40000057220459,25.372426771659093,,903d185fccf839df
1498057718584,-17.80000114440918,-12.600000381469727,-12,24.891766442361895,,903d185fccf839df
1498057718648,-17.80000114440918,-11.600000381469727,-12.100000381469727,24.45015425994202,,903d185fccf839df
1498057718694,-17.600000381469727,-11.199999809265137,-12.40000057220459,24.268498394899957,,903d185fccf839df
1498057718712,-17.600000381469727,-11.199999809265137,-12.40000057220459,24.268498394899957,,903d185fccf839df
1498057718776,-17.399999618530273,-11.40000057220459,-12.699999809265137,24.37231993980152,,903d185fccf839df
1498057718814,-17.200000762939453,-11.5,-12.800000190734863,24.32961237776197,,903d185fccf839df
1498057718856,-17.100000381469727,-11.199999809265137,-12.90000057220459,24.171471146684876,,903d185fccf839df
1498057718885,-17,-10.800000190734863,-13,23.9716500687592,,903d185fccf839df
1498057718954,-17.399999618530273,-9.90000057220459,-12.699999809265137,23.707804248808127,,903d185fccf839df
1498057719075,-18.899999618530273,-8.90000057220459,-11.5,23.84680268230828,,903d185fccf839df
1498057719238,-18.899999618530273,-10.100000381469727,-11.100000381469727,24.133586719229495,,903d185fccf839df
