UUID,iqrAccX,iqrAccY,iqrAccZ,iqrAccXYZ,meanAccX,meanAccY,meanAccZ,meanAccXYZ, covarianceAccXY, covarianceAccXZ, covarianceAccYZ,pressureDerivative, pressureIQR, iqrGyroX, iqrGyroY, iqrGyroZ, iqrGyroMagnitude, meanGyroX, meanGyroY, meanGyroZ, meanGyroMagnitude, covarianceGyroXY, covarianceGyroXZ, covarianceGyroYZ, class, timestamp 
903d185fccf839df,-0.7762495315611825,-1.0083825075801156,-0.577805882062395,-0.707662908073889,-1.1204107428812737,-1.489845627899911,1.9089304137761163,-0.4368533577778081,-0.35308802034288705,-0.5969960827507899,0.026832989647647444,-0.4271210630102508,-0.6476924576648841,-0.7613742721302498,-0.9097061413785685,0.15068859051862138,-0.7571903986510363,-0.7043910272895206,-0.7630501543043452,1.5241206180152849,-0.3237483970113066,0.14628876790513726,-0.9036740495465024,-0.7776483336032787,undefined,1496159765332
903d185fccf839df,-0.4449920427389301,-0.6426718130145832,-0.1088673002473493,-0.26251362933144645,-1.01336863869191,-1.6677736212893672,1.8429883293052722,-1.0849602837517565,-0.4355763310140156,-0.02072165035360447,0.008233809432850153,-1.03914942777109,1.8546401515151516,-0.4762174614549574,-0.7254953583827602,0.1668534674123494,-0.5992261112116679,-0.6199540213171117,-0.7381125667769817,0.9186426403342954,-0.45504267188929526,-0.08798197097661206,-0.6244173097386042,-0.4666536761310457,undefined,1496159766781
903d185fccf839df,-0.5718123285364909,-0.45776191323839216,0.2822337084243987,0.20288150263273014,-1.1057547693129883,-1.754595547565711,1.987276322202054,-0.26112584788346643,-0.3365483488071686,-0.33517740197336104,0.18312022666949213,-0.6891843326215433,3.3799750724153297,-0.3706724240471959,-0.9370745828971561,0.005204868063398404,-0.5960009350293463,-0.46983272105766233,-0.8573354423237791,0.5778224784223992,-0.4768506296918914,-0.2816877193094363,-0.6823873913815397,-0.422544814406193,undefined,1496159768283
903d185fccf839df,-0.5018185534603662,-0.5933624654884097,0.9834084797723839,0.8960787322843582,-1.097526215101504,-1.8360122406939872,1.9565985823943548,-0.5663223236931297,-0.33088401083477964,-0.5715998640152656,0.2400889925483943,-0.36637008073578564,1.4542669340463459,-0.19476397008910798,-0.9876009381689101,0.0536994422151394,-0.5876459986037325,-0.34493849428967543,-0.8742725653985549,0.32063495070346576,-0.45613471383180726,-0.3692939690545777,-0.7952365267264986,-0.4044738016217743,undefined,1496159769797
903d185fccf839df,-0.6764564705734192,-0.6350405595830205,1.455536988576592,1.4384895290847743,-1.1337010112197026,-1.8840830805247415,2.065746046435368,0.09069513339647327,-0.30481044379850625,-0.9429552634313757,0.25514473888720385,0.00542476582812863,0.7710213346702318,-0.2706823170381941,-0.9476009133540594,0.07794672929100989,-0.5675184013967031,-0.33276620471096946,-0.8736943003320814,0.15192686500142727,-0.4821645438607904,-0.34492557740395063,-0.7443311911937969,-0.4332808217821379,undefined,1496159771340
903d185fccf839df,-0.5406269258104073,-0.5370089672127718,1.4880751587590677,1.5401254819343269,-1.0287560455025115,-1.8782064099848805,1.9863337884894305,-0.36332956450300397,-0.33158695366967345,-1.1374431122213178,0.1329206274025481,0.15776436557589055,0.3662962344028521,-0.2216131273568371,-0.9160218778099467,0.07592611261311351,-0.5781657706413417,-0.30219783107565473,-0.8819151420377452,0.16454815654981755,-0.4759019685899652,-0.3835853929690793,-0.6865608462775311,-0.4227225640160229,undefined,1496159772843
903d185fccf839df,-0.553101045494349,-0.4741982747298063,1.4459666993352056,1.4190766631336287,-1.0033195142837428,-1.8800115698917172,2.02978080974687,-0.04426775359097314,-0.42164455335213874,-1.1835826577072286,-0.04099199961011395,0.11082244957746029,-0.669451871657754,-0.16606311107664015,-0.8560218369065536,0.10017348448314861,-0.5588662498838693,-0.1754566274052263,-0.8382970235586069,0.016507502567711115,-0.43867301202443687,-0.3605524970026975,-0.5109677592342186,-0.42921285104147655,undefined,1496159774294
903d185fccf839df,-0.43113190975677257,-0.44191244983313,1.590795026483461,1.579135371953405,-0.9571573034304329,-1.8607976752343212,1.9607668093614938,-0.45022717901982007,-0.4418134534866555,-1.2558339771025813,-0.07426873836773124,-0.08476793373649422,-0.7216744652406417,-0.13273304950542378,-0.8686534349272844,-0.04935154198967098,-0.5415020914803423,-0.20404986867892752,-0.8672008491311168,-0.11410211123651041,-0.4794518998435662,-0.37264902424256136,-0.5037578126449636,-0.44721523871567836,undefined,1496159775840
903d185fccf839df,-0.4020254579671931,-0.2746129707725882,1.05295178529735,0.9906164618193817,-0.9800532619132502,-1.788989559543263,1.912544063966551,-0.665749255493798,-0.4700232354235169,-1.0680496172589542,-0.1353358095280525,-0.011587848444631055,-0.8609347147950089,-0.2716081420090144,-0.8528639466041632,-0.10996978794406875,-0.622933635178889,-0.2947439553153978,-0.8927462052870756,-0.1010288300833269,-0.5350139129755203,-0.3176402811316602,-0.49170335149557587,-0.4433610322720336,undefined,1496159777286
903d185fccf839df,-0.2731261867277184,-0.30455079413276365,1.1856577799581092,1.1580602613404316,-0.894548267477775,-1.77204201399928,1.8011901880106465,-1.3558945078516371,-0.531151304963047,-0.9614610506681655,-0.11973143667834957,0.03176486502408515,-0.7738970588235294,-0.23827811929012166,-0.8486534041142746,-0.07157822652000585,-0.6288424459879307,-0.296149868047719,-0.8992112585860619,-0.059668605628063455,-0.5329817792896242,-0.32000933509269774,-0.5047603291013659,-0.5092035292990037,undefined,1496159778789
903d185fccf839df,-0.09017225883619041,-0.3127690041064631,1.3253825288880439,1.2147144412061779,-0.8167164016166287,-1.7655341194080376,1.791307378214091,-1.369647455819569,-0.5781665990947573,-1.102877241678916,-0.1459136428849325,-0.028389267596954395,-0.6215811608734403,-0.2929023235502729,-0.8760218677195635,-0.14229955586388557,-0.6838131861609712,-0.32457211788215096,-0.9374348355367266,-0.006266796618407142,-0.5482939002201656,-0.36524608151122656,-0.5395978954187091,-0.5091261635621729,undefined,1496159780311
903d185fccf839df,-0.13591074943542483,-0.4788943654867851,1.4638307479210246,1.3157984769480293,-0.910881960394431,-1.8182774123895038,1.7777665034194294,-1.5645774334579325,-0.517866728142217,-1.193046565791291,-0.15118595889436667,0.0009801260032708964,-0.7869527072192514,-0.24661064763370028,-0.9476008986295918,-0.25545358106109556,-0.7085730046075295,-0.3165039485064101,-0.9561862885883484,0.031921349246142074,-0.5416730365589167,-0.36240748738365336,-0.6052781655495767,-0.5431546519846399,undefined,1496159781817
903d185fccf839df,-0.21214153259540583,-0.524094608026109,1.4695729722932465,1.3542115406402715,-0.8959677009889903,-1.8403166748990607,1.885346600929784,-0.9001393530339326,-0.46766850170704144,-1.1492427890372372,-0.11007098843580715,0.08813632340506801,-0.7564895276292335,-0.2530915130848639,-1.0023378111157022,-0.3201129473124,-0.7340954470810493,-0.33009444653503317,-0.9811089281847911,-0.04108268118011933,-0.56288339737744,-0.38634468658732,-0.6584314226157355,-0.5872006208378012,undefined,1496159783332
903d185fccf839df,-0.05552189187538687,-0.44308647982937277,0.8685662795604943,0.7833671903011277,-0.8439220691750895,-1.7846315533304302,1.8845524034263281,-0.8037879166975221,-0.4238693922713201,-0.8184675047081463,-0.13992611197790963,0.030521280457004966,-0.6563962232620321,-0.3114190301790707,-0.9254956002527546,-0.3039480986833935,-0.772570369138686,-0.3502585383401292,-0.9257081802076795,-0.08165758534841606,-0.5647573434270178,-0.4093580114614672,-0.6157372961472042,-0.6197902346595215,undefined,1496159784767
903d185fccf839df,-0.05967993177003413,-0.2605246400456673,0.18525606507222703,0.11871944179249626,-0.7170068533974207,-1.5656527872026496,1.877154761045483,-0.46707375026450443,-0.27565854899218317,-0.5701576189934123,-0.07074897530300248,0.027932007628431794,-0.7303782308377896,-0.5613941681938297,-0.8676007753775524,-0.24535046940689212,-0.8642060375804592,-0.514972068784417,-0.9062290593937701,-0.12953135272556401,-0.6490003943836605,-0.40033555605434207,-0.5994840966616151,-0.5639881055335378,undefined,1496159786279
903d185fccf839df,-0.2703541256258772,-0.48711260468847684,0.004698878341485356,-0.06819869697016656,-0.7576559235322602,-1.3261767180778794,1.807120414200321,-0.538714941909755,-0.3443957310734217,-0.23566017561226227,-0.0036461726795632967,-0.06861271710907027,-0.7173225824420678,-0.7169342396799303,-0.8644428997996296,-0.32213356399029636,-0.8940258622044969,-0.7373977165885577,-0.9278841896932603,-0.34497100750135706,-0.8015818268960465,-0.3874113604962868,-0.6108284469976405,-0.5043133760709593,undefined,1496159787764
903d185fccf839df,-0.3923234338905023,-0.35386008320295254,0.016183072948979367,0.021767778554656936,-0.8961939748368447,-1.2937839884631306,1.7644044720206444,-0.7465384858774581,-0.32990768060878145,-0.14736842193221858,-0.03700153837001046,-0.05756292572362395,-0.852230949197861,-0.7974818150893141,-1.0128641121236703,-0.5848126580574082,-0.9914423508170479,-0.8794519760002066,-0.9893301813747299,-0.517695368941519,-0.9187223115268337,-0.41095226342183755,-0.6712599384025174,-0.5290276445285842,undefined,1496159789254
903d185fccf839df,-0.289758277295488,-0.4606969297730144,0.05127354051451414,0.19109356159209956,-0.7011360221608796,-1.3133332895160303,1.7814350928689984,-0.6514192663625001,-0.37746811756932974,-0.19788450251664227,0.013074532505265402,-0.06306517585521358,-0.9436204879679144,-0.7984076271093599,-0.8939166015198108,-0.7565642418693158,-0.9548148869410809,-0.8780270650015934,-0.9090697640958678,-0.5748389995215076,-0.8975259452778368,-0.397416459586683,-0.6555504535691655,-0.5250209494121724,undefined,1496159790899
903d185fccf839df,-0.10541837061115396,-0.4653930497579855,-0.013165424381283108,0.14511057803906205,-0.7514742255756939,-1.3468766642729715,1.8107179769584143,-0.5372093524236246,-0.45355341328166093,-0.24440211754770183,0.000005014931960994058,-0.06515162997119829,-0.36917195855614976,-0.815072631993419,-0.9212850724873335,-0.6959460383120004,-1.0008659277429754,-0.8726123980356166,-0.9046337859266498,-0.6558502188469891,-0.900554424129362,-0.41414071979182177,-0.6673179000642382,-0.5230721286254946,undefined,1496159792320
