timestamp, magneticFieldX, magneticFieldY, magneticFieldZ, magneticFieldMagnitude, UUID 
1497541012633,15.600000381469727,12.300000190734863,-23,30.391611086187297,,903d185fccf839df
1497541012745,15.5,12.90000057220459,-23.600000381469727,31.04222996006496,,903d185fccf839df
1497541012891,13.800000190734863,15.90000057220459,-23.80000114440918,31.77562082375971,,903d185fccf839df
1497541012968,12.90000057220459,17.700000762939453,-24.100000381469727,32.56547336585164,,903d185fccf839df
1497541012996,12.600000381469727,18.200000762939453,-24.200000762939453,32.79695176637633,,903d185fccf839df
1497541013104,12.90000057220459,18.80000114440918,-25.30000114440918,34.0578939420879,,903d185fccf839df
1497541013176,14.100000381469727,18.600000381469727,-26.100000381469727,35.013998011690916,,903d185fccf839df
1497541013257,15.5,17.700000762939453,-27.100000381469727,35.888021305753085,,903d185fccf839df
1497541013336,16.600000381469727,17.30000114440918,-27.700000762939453,36.635229979946814,,903d185fccf839df
1497541013360,16.700000762939453,17.100000381469727,-27.600000381469727,36.51109458885301,,903d185fccf839df
1497541013435,16.80000114440918,16,-27.700000762939453,36.13211992579499,,903d185fccf839df
1497541013518,17.100000381469727,15.100000381469727,-27.700000762939453,35.88467712673801,,903d185fccf839df
1497541013557,17.100000381469727,14.5,-28,35.87004326261831,,903d185fccf839df
1497541013616,16.80000114440918,13.699999809265137,-28.600000381469727,35.88718518391774,,903d185fccf839df
1497541013688,15.699999809265137,12.5,-30.600000381469727,36.593715807787184,,903d185fccf839df
1497541013698,15.40000057220459,12.5,-30.399999618530273,36.29834696050813,,903d185fccf839df
1497541013769,13.100000381469727,11.600000381469727,-31.399999618530273,35.946209669783315,,903d185fccf839df
1497541013796,13,11.100000381469727,-31.80000114440918,36.103324749715206,,903d185fccf839df
1497541013838,12.699999809265137,10.699999809265137,-32.20000076293945,36.230099075775755,,903d185fccf839df
1497541013887,10.699999809265137,8.699999809265137,-32.60000228881836,35.3968942777713,,903d185fccf839df
1497541013919,9.800000190734863,8.199999809265137,-32.900001525878906,35.294336019102225,,903d185fccf839df
1497541013948,9.100000381469727,8.100000381469727,-32.60000228881836,34.80201352312351,,903d185fccf839df
1497541013977,8.600000381469727,8,-32,34.08753447690031,,903d185fccf839df
1497541014032,7.400000095367432,7.5,-32.20000076293945,33.879936393488926,,903d185fccf839df
1497541014231,3.299999952316284,11.90000057220459,-33,35.23492607142506,,903d185fccf839df
1497541014296,2.799999952316284,14.800000190734863,-32.29999923706055,35.639443390895714,,903d185fccf839df
1497541014315,2.799999952316284,14.800000190734863,-32.29999923706055,35.639443390895714,,903d185fccf839df
1497541014357,2.6000001430511475,14.600000381469727,-32.79999923706055,35.996666098239444,,903d185fccf839df
1497541014416,2.4000000953674316,15.90000057220459,-32.79999923706055,36.529576768237774,,903d185fccf839df
1497541014489,1.8000000715255737,17.100000381469727,-32.29999923706055,36.59152799354315,,903d185fccf839df
1497541014508,1.600000023841858,17.30000114440918,-32.20000076293945,36.588114561074654,,903d185fccf839df
1497541014520,1.399999976158142,17.399999618530273,-32.10000228881836,36.53943260940137,,903d185fccf839df
1497541014607,0.30000001192092896,17.200000762939453,-32.10000228881836,36.41895362457638,,903d185fccf839df
1497541014631,0.10000000149011612,17.100000381469727,-32.10000228881836,36.37073218829691,,903d185fccf839df
1497541014698,-0.6000000238418579,17.100000381469727,-31.80000114440918,36.11107939325472,,903d185fccf839df
1497541014748,-1.100000023841858,17,-31.700000762939453,35.987498881163454,,903d185fccf839df
1497541014798,-1.7000000476837158,16.80000114440918,-31.899999618530273,36.09349022643831,,903d185fccf839df
1497541014836,-2.200000047683716,17,-31.899999618530273,36.21394738915036,,903d185fccf839df
1497541014889,-2.4000000953674316,17.600000381469727,-31.899999618530273,36.512052740787794,,903d185fccf839df
1497541014896,-2.5,17.700000762939453,-31.899999618530273,36.567062015071194,,903d185fccf839df
1497541014956,-2.4000000953674316,18.899999618530273,-31.80000114440918,37.07033912649696,,903d185fccf839df
1497541014987,-2.299999952316284,19.5,-31.700000762939453,37.28847108216488,,903d185fccf839df
1497541015028,-1.8000000715255737,20.700000762939453,-31.200000762939453,37.485598360923504,,903d185fccf839df
1497541015076,-1.7000000476837158,21.80000114440918,-31.100000381469727,38.01762845506136,,903d185fccf839df
1497541015116,-1.600000023841858,22.700000762939453,-30.80000114440918,38.29477921241082,,903d185fccf839df
1497541015148,-1.8000000715255737,23,-30.80000114440918,38.48220466568345,,903d185fccf839df
1497541015196,-2.200000047683716,23.5,-30.5,38.56604724563548,,903d185fccf839df
