timestamp, heading, UUID 
1497541012625,322.0859680175781,,903d185fccf839df
1497541012664,321.0540771484375,,903d185fccf839df
1497541012743,319.30010986328125,,903d185fccf839df
1497541012875,318.28753662109375,,903d185fccf839df
1497541012968,320.21307373046875,,903d185fccf839df
1497541013032,323.0662841796875,,903d185fccf839df
1497541013038,323.6648254394531,,903d185fccf839df
1497541013112,326.13311767578125,,903d185fccf839df
1497541013133,326.0338439941406,,903d185fccf839df
1497541013187,325.37872314453125,,903d185fccf839df
1497541013234,326.0666809082031,,903d185fccf839df
1497541013268,325.94635009765625,,903d185fccf839df
1497541013316,326.7753601074219,,903d185fccf839df
1497541013336,328.74273681640625,,903d185fccf839df
1497541013381,331.9700927734375,,903d185fccf839df
1497541013435,331.1762390136719,,903d185fccf839df
1497541013496,336.5577392578125,,903d185fccf839df
1497541013527,338.8817443847656,,903d185fccf839df
1497541013557,338.55938720703125,,903d185fccf839df
1497541013598,335.9024963378906,,903d185fccf839df
1497541013615,334.8964538574219,,903d185fccf839df
1497541013636,334.0933532714844,,903d185fccf839df
1497541013650,333.687255859375,,903d185fccf839df
1497541013687,332.9198303222656,,903d185fccf839df
1497541013709,332.8997802734375,,903d185fccf839df
1497541013716,332.9566650390625,,903d185fccf839df
1497541013727,333.021728515625,,903d185fccf839df
1497541013775,333.14654541015625,,903d185fccf839df
1497541013795,333.34271240234375,,903d185fccf839df
1497541013826,334.2196044921875,,903d185fccf839df
1497541013848,334.8920593261719,,903d185fccf839df
1497541013896,338.58575439453125,,903d185fccf839df
1497541013927,341.701904296875,,903d185fccf839df
1497541013935,342.1630859375,,903d185fccf839df
1497541013955,342.6195373535156,,903d185fccf839df
1497541013977,342.72637939453125,,903d185fccf839df
1497541014007,342.72760009765625,,903d185fccf839df
1497541014027,342.65765380859375,,903d185fccf839df
1497541014230,345.6096496582031,,903d185fccf839df
1497541014256,346.5387268066406,,903d185fccf839df
1497541014296,347.50189208984375,,903d185fccf839df
1497541014328,348.41168212890625,,903d185fccf839df
1497541014367,348.7581481933594,,903d185fccf839df
1497541014416,348.3641662597656,,903d185fccf839df
1497541014436,348.2965393066406,,903d185fccf839df
1497541014458,348.2582702636719,,903d185fccf839df
1497541014496,348.1881408691406,,903d185fccf839df
1497541014517,348.3124084472656,,903d185fccf839df
1497541014569,348.6754150390625,,903d185fccf839df
1497541014607,348.400146484375,,903d185fccf839df
1497541014627,348.4851379394531,,903d185fccf839df
1497541014669,348.819091796875,,903d185fccf839df
1497541014710,347.7238464355469,,903d185fccf839df
1497541014736,346.63641357421875,,903d185fccf839df
1497541014757,346.43194580078125,,903d185fccf839df
1497541014787,347.37164306640625,,903d185fccf839df
1497541014815,349.0548095703125,,903d185fccf839df
1497541014849,350.9923400878906,,903d185fccf839df
1497541014888,353.9094543457031,,903d185fccf839df
1497541014908,355.3802490234375,,903d185fccf839df
1497541014926,356.19549560546875,,903d185fccf839df
1497541014967,356.1689758300781,,903d185fccf839df
1497541014998,355.049560546875,,903d185fccf839df
1497541015018,353.86566162109375,,903d185fccf839df
1497541015048,350.98724365234375,,903d185fccf839df
1497541015075,349.81927490234375,,903d185fccf839df
1497541015098,349.8740539550781,,903d185fccf839df
1497541015128,350.7068786621094,,903d185fccf839df
1497541015147,352.1292419433594,,903d185fccf839df
1497541015176,355.15753173828125,,903d185fccf839df
1497541015195,357.43792724609375,,903d185fccf839df
1497541015216,0.12466923147439957,,903d185fccf839df
1497541015237,2.8739757537841797,,903d185fccf839df
1497541015267,5.631226539611816,,903d185fccf839df
1497541015295,6.089266777038574,,903d185fccf839df
1497541015317,5.581152439117432,,903d185fccf839df
1497541015327,5.11064338684082,,903d185fccf839df
1497541015356,2.7028653621673584,,903d185fccf839df
1497541015388,359.2655029296875,,903d185fccf839df
1497541015415,357.4197082519531,,903d185fccf839df
1497541015430,357.2001953125,,903d185fccf839df
1497541015447,357.0635681152344,,903d185fccf839df
1497541015476,357.2987060546875,,903d185fccf839df
1497541015495,357.6168212890625,,903d185fccf839df
1497541015516,357.9859619140625,,903d185fccf839df
1497541015538,358.3147277832031,,903d185fccf839df
1497541015588,359.07611083984375,,903d185fccf839df
1497541015688,0.3435986042022705,,903d185fccf839df
1497541015743,0.9673096537590027,,903d185fccf839df
1497541015763,0.8456516265869141,,903d185fccf839df
1497541015795,355.990234375,,903d185fccf839df
1497541015815,354.4223937988281,,903d185fccf839df
1497541015856,354.8468322753906,,903d185fccf839df
1497541015915,356.6190490722656,,903d185fccf839df
1497541015930,356.6910400390625,,903d185fccf839df
1497541015946,356.7911376953125,,903d185fccf839df
1497541015987,357.25604248046875,,903d185fccf839df
1497541016009,357.556396484375,,903d185fccf839df
1497541016029,357.8243713378906,,903d185fccf839df
1497541016047,358.10931396484375,,903d185fccf839df
1497541016096,359.0870666503906,,903d185fccf839df
1497541016116,359.3879699707031,,903d185fccf839df
1497541016136,359.6397399902344,,903d185fccf839df
