timestamp, light1, light2, light3, UUID 
1498153660927,1898,6329,1898,,903d185fccf839df
1498153660927,1898,6329,1898,,903d185fccf839df
1498153661119,1926,6331,1926,,903d185fccf839df
1498153661119,1926,6331,1926,,903d185fccf839df
1498153661293,1854,6336,1854,,903d185fccf839df
1498153661293,1854,6336,1854,,903d185fccf839df
1498153661293,1854,6336,1854,,903d185fccf839df
1498153661473,1770,6363,1770,,903d185fccf839df
1498153661473,1770,6363,1770,,903d185fccf839df
1498153661473,1770,6363,1770,,903d185fccf839df
1498153661473,1770,6363,1770,,903d185fccf839df
1498153661649,1722,6392,1722,,903d185fccf839df
1498153661649,1722,6392,1722,,903d185fccf839df
1498153661649,1722,6392,1722,,903d185fccf839df
1498153661829,1812,6385,1812,,903d185fccf839df
1498153661829,1812,6385,1812,,903d185fccf839df
1498153661829,1812,6385,1812,,903d185fccf839df
1498153661829,1812,6385,1812,,903d185fccf839df
1498153662009,1564,6456,1564,,903d185fccf839df
1498153662009,1564,6456,1564,,903d185fccf839df
1498153662009,1564,6456,1564,,903d185fccf839df
1498153662193,1686,6364,1686,,903d185fccf839df
1498153662193,1686,6364,1686,,903d185fccf839df
1498153662193,1686,6364,1686,,903d185fccf839df
1498153662193,1686,6364,1686,,903d185fccf839df
1498153662368,1813,6341,1813,,903d185fccf839df
1498153662368,1813,6341,1813,,903d185fccf839df
1498153662368,1813,6341,1813,,903d185fccf839df
1498153662368,1813,6341,1813,,903d185fccf839df
1498153662548,1884,6321,1884,,903d185fccf839df
1498153662548,1884,6321,1884,,903d185fccf839df
1498153662548,1884,6321,1884,,903d185fccf839df
1498153662728,1828,6337,1828,,903d185fccf839df
1498153662728,1828,6337,1828,,903d185fccf839df
1498153662728,1828,6337,1828,,903d185fccf839df
1498153662728,1828,6337,1828,,903d185fccf839df
1498153662908,1744,6362,1744,,903d185fccf839df
1498153662908,1744,6362,1744,,903d185fccf839df
1498153662908,1744,6362,1744,,903d185fccf839df
1498153662908,1744,6362,1744,,903d185fccf839df
1498153663088,1624,6384,1624,,903d185fccf839df
1498153663088,1624,6384,1624,,903d185fccf839df
1498153663088,1624,6384,1624,,903d185fccf839df
1498153663268,1541,6411,1541,,903d185fccf839df
1498153663268,1541,6411,1541,,903d185fccf839df
1498153663268,1541,6411,1541,,903d185fccf839df
1498153663268,1541,6411,1541,,903d185fccf839df
1498153663448,1536,6411,1536,,903d185fccf839df
1498153663448,1536,6411,1536,,903d185fccf839df
1498153663448,1536,6411,1536,,903d185fccf839df
1498153663628,1494,6413,1494,,903d185fccf839df
1498153663628,1494,6413,1494,,903d185fccf839df
1498153663628,1494,6413,1494,,903d185fccf839df
1498153663628,1494,6413,1494,,903d185fccf839df
1498153663809,1359,6434,1359,,903d185fccf839df
1498153663809,1359,6434,1359,,903d185fccf839df
1498153663809,1359,6434,1359,,903d185fccf839df
1498153663809,1359,6434,1359,,903d185fccf839df
1498153663991,1241,6397,1241,,903d185fccf839df
1498153663991,1241,6397,1241,,903d185fccf839df
1498153663991,1241,6397,1241,,903d185fccf839df
1498153664168,1201,6312,1201,,903d185fccf839df
1498153664168,1201,6312,1201,,903d185fccf839df
1498153664168,1201,6312,1201,,903d185fccf839df
1498153664349,1121,6312,1121,,903d185fccf839df
1498153664349,1121,6312,1121,,903d185fccf839df
1498153664349,1121,6312,1121,,903d185fccf839df
1498153664349,1121,6312,1121,,903d185fccf839df
1498153664529,1048,6369,1048,,903d185fccf839df
