UUID,iqrAccX,iqrAccY,iqrAccZ,iqrAccXYZ,meanAccX,meanAccY,meanAccZ,meanAccXYZ, covarianceAccXY, covarianceAccXZ, covarianceAccYZ,pressureDerivative, pressureIQR, iqrGyroX, iqrGyroY, iqrGyroZ, iqrGyroMagnitude, meanGyroX, meanGyroY, meanGyroZ, meanGyroMagnitude, covarianceGyroXY, covarianceGyroXZ, covarianceGyroYZ, class, timestamp 
903d185fccf839df,0.06921946023837464,-0.521453069762555,-0.6435206144442978,-0.704899374355625,-0.9406538847365751,-1.8537488186334703,1.9856842197012572,-0.36790666318576976,0.049829003631794086,-0.9977314732968021,0.09015861657314028,0.027514428378002356,-1.1285755069073085,-0.664161717738356,-0.8433902462480567,0.4477180126540034,0.2132255331718174,-0.6314327927852615,-0.5137755964724954,-0.02632068954153294,-0.49039544998578893,-0.9867492083404867,-0.4397533365878839,0.11783094808802018,undefined,1498153661711
903d185fccf839df,-0.027108550251144482,-0.3538601124309449,-0.22689917331145193,-0.3290178329073307,-1.1183944217687078,-1.6910660157512027,1.9367604681576185,-0.48525363447945935,-0.13172012114500875,-0.40560623493275777,-0.03223266939230775,-0.20252037705790985,-0.7934805314171123,-0.2632756654685339,-0.4907582127529641,-0.06349575980842032,0.17319224498669997,-0.2902190632625168,-0.47850001263549957,-0.2525495223837779,-0.3785380505918865,-0.4292767753513471,-0.6748296715333953,-0.22918624011057875,undefined,1498153662465
903d185fccf839df,-0.7020976993377057,-0.4046369097684449,-0.25241985990949917,-0.31783743040201645,-1.3059675801919932,-1.8123999670778848,1.9593752297327034,-0.5233924003609713,-0.09231812715955465,-0.48431253236204286,-0.044731399899485894,-0.07555898637662112,-0.7216744652406417,-0.5539875295749441,-0.872863977417173,-0.48580286481130835,-0.4301074864503705,-0.4853528906817023,-0.6919667420759806,-0.47649362700239023,-0.6031331171207649,-0.3367594339452472,-0.584003772278126,-0.250239343488565,undefined,1498153663233
903d185fccf839df,-0.3729191787046623,-0.423714984891367,-0.0980207352459586,-0.121272883471719,-1.1628173976263199,-1.8322658647428716,1.9896560287529075,-0.29914966198865367,-0.22531249841747855,-0.6961986448402138,-0.10883401734546384,-0.059027046637921125,-0.7826008244206774,-0.552135866682529,-0.8570744596451167,-0.5524829042699523,-0.5626490494803464,-0.5021518568214205,-0.7979688753901742,-0.5382514755162628,-0.6592871141251636,-0.3623510367260905,-0.5667929482324289,-0.3204111552202463,undefined,1498153663954
903d185fccf839df,-0.03473162339133112,-0.47507882645498073,0.11730797717879149,0.032294291668398416,-0.9746026351625559,-1.8466932355217187,2.0009259972112705,-0.19659458071096547,-0.26015003743391296,-0.7459322213610903,-0.12216373710714863,-0.04435263770759907,-0.845703125,-0.49751162357005413,-0.8865481760897654,-0.38073123566388006,-0.4605125403148634,-0.49295242211215207,-0.7922195208792436,-0.30240199579854155,-0.616031547182886,-0.4104777166613866,-0.5316304588013241,-0.3469109553757541,undefined,1498153664763
903d185fccf839df,-0.1400687375719575,-0.4518917048011936,0.11379885418115318,0.051494778942934825,-0.9250556403146801,-1.84234544088288,1.9765193745333653,-0.3295250571910949,-0.30001706294409264,-0.7961940074119737,-0.14428443935168836,0.07354109939457007,-0.8870460115864528,-0.430851584607656,-0.9012850416743237,-0.36456635877015203,-0.5938748457576832,-0.5152308137770965,-0.7971547722239366,-0.29286045903459296,-0.6285416187997691,-0.40901931665937064,-0.5695405462142107,-0.3581140369967311,undefined,1498153665507
903d185fccf839df,-0.12482257403887936,-0.46950215474483525,0.2717065935684332,0.2582016330952915,-0.9010305911813508,-1.8430171088442924,1.928463553593255,-0.6356254902064516,-0.339539568972162,-0.7575758423138476,-0.15326281311129275,0.07196438627136671,-0.8413512422014261,-0.4901049590496194,-0.8918113634049185,-0.3463808934632492,-0.6268167362051499,-0.5207455570160492,-0.825662655230886,-0.2967406873907104,-0.643545556112158,-0.42232299306083776,-0.5353030452952415,-0.3816595175894111,undefined,1498153666217
903d185fccf839df,-0.2052115006097368,-0.47830737971665604,0.33965493559881815,0.35717194303502614,-0.9322816459410669,-1.8559179176942955,1.9505221904360215,-0.5203016221742128,-0.3561479250857835,-0.7121953986695004,-0.11710438937408436,0.05368523628672503,-0.4083389037433155,-0.4252965829796363,-0.9076008590902735,-0.26151533216825934,-0.6064094204171548,-0.5144109223583241,-0.8300647732544688,-0.24647264566151103,-0.6362292061996668,-0.44282192438508894,-0.47960147272658765,-0.39142469313209316,undefined,1498153666956
903d185fccf839df,-0.20659751390795256,-0.4747852897279277,0.5489224817798202,0.4582934279234318,-0.8880818075340183,-1.8553754503759763,1.940915253258151,-0.5741864211571188,-0.3756018301516641,-0.6738572211196693,-0.10917822353422621,0.09604029414940578,-0.47361714572192515,-0.38641157805888565,-0.9097061266541009,-0.25545351039929176,-0.6186559111652302,-0.5247907852467502,-0.8456745933822195,-0.2543998285554812,-0.6431588902667262,-0.45354603998372794,-0.5021132140490334,-0.3935711014893526,undefined,1498153667749
903d185fccf839df,-0.20936954050438406,-0.4835905146997485,0.5029857033498442,0.4891019313217077,-0.8796927782156582,-1.8539630204008621,1.9382725933022422,-0.5958094695389099,-0.38618808503277263,-0.6210630940596634,-0.10181997614137243,0.04069507856845327,-0.5084322081105169,-0.39104072881453605,-0.9897062057327376,-0.2655565513916914,-0.6452600325245268,-0.541137861902073,-0.8618263830846141,-0.23693349939784863,-0.6564892043020493,-0.45080399034670476,-0.5037311608386988,-0.4091087792394747,undefined,1498153668483
903d185fccf839df,-0.24124786361605122,-0.4841775296978699,0.595178456218272,0.49519289841020653,-0.8995073314196641,-1.8616999114281767,1.966117322879676,-0.42347471071644344,-0.37632354107369714,-0.6799216725814623,-0.12022494588808101,0.11550484943811665,-0.5258397393048129,-0.39011491031910306,-0.9244429848764253,-0.3059687153612899,-0.6285022283778414,-0.5319574035579969,-0.8563078451472502,-0.21434020255324854,-0.6487693753270933,-0.452205690044699,-0.5167584482503745,-0.40548672602360236,undefined,1498153669230
903d185fccf839df,-0.20936954050438406,-0.4806554397091416,0.559768538507312,0.4582934279234318,-0.8615086349524568,-1.8601903161307975,1.9578821471744965,-0.4527122931769523,-0.42375416689338746,-0.732684934002089,-0.10347638811067246,0.22915918156760456,-0.6563962232620321,-0.4141865797235969,-0.9476009133540594,-0.30798930377446476,-0.6489529281870924,-0.5361272652486656,-0.8592620901219327,-0.19086913500346267,-0.649659317654353,-0.44345207880609916,-0.5415145631132218,-0.42076134665604636,undefined,1498153670002
903d185fccf839df,-0.22322967348654157,-0.45423976479367917,0.7224619307891841,0.6213501904408555,-0.8467094912160308,-1.8498595662109942,1.9276970149623784,-0.6044095051448433,-0.45652960076772076,-0.6444228049472741,-0.13838423170901193,0.14648824124702964,-0.10370710784313725,-0.41140908538497434,-0.9518114484817143,-0.18877342854356557,-0.648454263378509,-0.5050294562531187,-0.8644385795556792,-0.19065183563857188,-0.6339478284774438,-0.46298371039850167,-0.4854979391114372,-0.4362719185802367,undefined,1498153670772
903d185fccf839df,-0.2384758542723246,-0.48476457392398364,0.80986903076302,0.7580597859303838,-0.8289666646588898,-1.8591648764772553,1.9532140236344193,-0.4491219913687224,-0.4550198713428212,-0.5900158750094519,-0.13493480214873074,0.1698366930086018,0.39240753119429594,-0.4188157628561836,-0.9349693079710949,-0.18877342854356557,-0.6774432633280992,-0.5019742706190201,-0.8644572945836961,-0.19089895524727404,-0.6329596270269925,-0.45977552897269164,-0.5090744901539452,-0.45320336695532104,undefined,1498153671485
903d185fccf839df,-0.2800562532187972,-0.38086280234452874,1.1027166285964909,1.0739550649820333,-0.8254489543792405,-1.8304080889785086,1.883900224606665,-0.8345690469712971,-0.48336053025646586,-0.5715469622645397,-0.16350480351153054,0.15014125144375873,0.4446301247771836,-0.4280741161705825,-0.9728640652221181,-0.2978862769144259,-0.6937649134079388,-0.5089479024689209,-0.8796452057457251,-0.21023880580591497,-0.6450389066868991,-0.4539223763299238,-0.5202663132269949,-0.4569346823460226,undefined,1498153672223
903d185fccf839df,-0.29807446060101167,-0.3614913074065229,1.2086264233100468,1.072921500341376,-0.7697827622391091,-1.8189295984173368,1.9072713105098051,-0.64195825362936,-0.5353411416166127,-0.6278951946646737,-0.1748396980825287,0.10957210403388587,0.4054631795900179,-0.42992579201377207,-0.9728640652221181,-0.31000994871708265,-0.7024006493384946,-0.508594792801527,-0.8793623046011062,-0.2361281927242216,-0.650230110144257,-0.44998971653589614,-0.5215034832670731,-0.4593540483533887,undefined,1498153672993
903d185fccf839df,-0.30916256698673766,-0.3785147423520432,1.016585041971811,1.0714099188437407,-0.7859621631344781,-1.8249693158900007,1.8885996849674829,-0.7842000573810293,-0.5475194081203171,-0.4524654444118156,-0.16245954684739447,0.1778698841982064,-0.5954698640819964,-0.4289998893383046,-0.9739167026851487,-0.267577153937227,-0.6980827813732168,-0.5046825039873972,-0.8870013227465285,-0.21883793702670906,-0.6485491074007281,-0.4552197797888384,-0.5020205330929268,-0.4568277448725638,undefined,1498153673772
903d185fccf839df,-0.2869863197098759,-0.3720575773727079,0.9598019526773937,0.8414980247295991,-0.8012981388772145,-1.821328714836194,1.8842263149985485,-0.8102235344002815,-0.5581882072696087,-0.4017698360298533,-0.1495517835737763,0.09210525214203984,-0.7564895276292335,-0.43270324102468377,-0.9739167026851487,-0.2514122911758597,-0.6967103339207625,-0.5115353989117621,-0.8894943389072664,-0.23360713316860623,-0.6541852959823081,-0.45752485626517786,-0.5047191880355366,-0.4545317588209268,undefined,1498153674495
903d185fccf839df,-0.2925304074081487,-0.34564190245724546,1.0606079150356795,0.9316940056171223,-0.817621541359598,-1.8168123202460087,1.9001445316005847,-0.7006279539699877,-0.5679398110155952,-0.4083515505259443,-0.12449276556014864,-0.007716781563838144,-0.8957497771836007,-0.4336290918970531,-0.9707588050205245,-0.24535046940689212,-0.6930414826194241,-0.5098513828218071,-0.8941396179712232,-0.23896056105187258,-0.655486410138086,-0.44892819070363393,-0.5133739967096487,-0.46434031981041457,undefined,1498153675244
903d185fccf839df,-0.30916256698673766,-0.33331458749669635,1.016585041971811,0.9291488594788299,-0.784491311728829,-1.817613578538764,1.8904352856900641,-0.745776223117299,-0.6174109844647183,-0.4740027914311642,-0.08978476621683328,-0.03431396896864184,-0.8304715352049912,-0.43177744195541257,-1.002337781666767,-0.15644375955027412,-0.6937264567526855,-0.511406325963686,-0.8962136938660744,-0.21988155269813736,-0.6552539813167928,-0.4493999100125907,-0.5086650454440134,-0.4707683797230264,undefined,1498153675980
903d185fccf839df,-0.3216367211760892,-0.3597302624121588,0.9687338499018284,0.8040210693043961,-0.7308925437711896,-1.8230919495923268,1.895650191719844,-0.7169834848647322,-0.6043832940487067,-0.4621962954798901,-0.08296570139807029,-0.045631931406551515,-0.8870460115864528,-0.4336290918970531,-0.9833904251279566,-0.15240252619448136,-0.6937264567526855,-0.5139492860528251,-0.8913563953831432,-0.22601562602668435,-0.6566982711828243,-0.4364720054364103,-0.515161662970388,-0.47709166063813285,undefined,1498153676767
903d185fccf839df,-0.29807446060101167,-0.34857700667584474,0.9687338499018284,0.7855857501401311,-0.7379999623472719,-1.808003137564841,1.890169677111519,-0.7362122310713297,-0.6006636145428849,-0.3433437605883027,-0.07994609394969546,0.0349520755759307,-0.8870460115864528,-0.44196156843753354,-0.9823377803026923,-0.21504133229733244,-0.7656703861020764,-0.5168013078234854,-0.8903066826712405,-0.24344601659609708,-0.6609943700301507,-0.438858768450202,-0.5246146920422547,-0.4833305676194474,undefined,1498153677475
903d185fccf839df,-0.2814423010224226,-0.3356626767171742,0.9687338499018284,0.776031543333045,-0.7370022511849185,-1.795958641772705,1.8617782927299522,-0.8908756695770103,-0.6116361195353469,-0.3521602307713219,-0.0825411036895258,0.09890634032296833,-0.9044535427807487,-0.4391840935250728,-0.9549693240596371,-0.16250552478979868,-0.7656703861020764,-0.5166977630737377,-0.8885785082974244,-0.2514490894348083,-0.6614746543196676,-0.44151855013437896,-0.5189787146084592,-0.4878052552952885,undefined,1498153678253
903d185fccf839df,-0.0818560755306667,-0.32568342174911064,1.1894860989642233,1.0391502832907626,-0.7376605352832468,-1.80190519007713,1.8950926754805946,-0.6800328818968923,-0.6081346864156266,-0.3711072095949198,-0.0594524709289128,0.004247184195276465,-0.9218610739750446,-0.44473908220231795,-0.9539166645099051,-0.158464347963449,-0.7556132484809567,-0.5085377968842436,-0.8971471989003112,-0.24146265322657545,-0.6613019915404138,-0.4271947829541047,-0.5130114305254098,-0.5054945015678063,undefined,1498153678984
903d185fccf839df,-0.09987431741829095,-0.3802758165743997,1.104630279825649,1.0522866819423333,-0.6601989491400854,-1.80097582415245,1.8671641317947818,-0.8438623564155812,-0.6133765258264795,-0.32912850026723794,-0.038104139866965744,0.019358801831464864,-0.9001016599821747,-0.44844243388869715,-0.9854956853295502,-0.15846436209580975,-0.8113464690465472,-0.5287145555511478,-0.9237490736209896,-0.19924011535513936,-0.6725359992803687,-0.4623028846752283,-0.5132340566425175,-0.5008041477300779,undefined,1498153679778
903d185fccf839df,-0.045819833293286344,-0.38614596655561356,1.202884198937825,1.0950625578802307,-0.6431761189470045,-1.80558771703004,1.8818253040434185,-0.7831861085187554,-0.6069164706904001,-0.37506497856721166,0.0245172910323048,0.02691059162166454,-0.8696384803921569,-0.4438132313299486,-0.9886535829941745,-0.12613459417599293,-0.7949025234784494,-0.5111343037919743,-0.92244766683463,-0.17343232086793683,-0.6584834452048157,-0.46355447667023897,-0.5072109232631449,-0.49685096052099165,undefined,1498153680492
903d185fccf839df,-0.012555376114469349,-0.32040019908204115,1.0644354716309452,0.9388992051915868,-0.6032881867240558,-1.8327839142279054,1.8592852381298348,-0.9427733714994673,-0.6143398595055799,-0.42198433364963117,0.02203614749152839,0.009975557470195224,-0.843527183600713,-0.4539974096151677,-0.9802325201010986,-0.08774307514901235,-0.7666418982084657,-0.4994880211720671,-0.9151359993339271,-0.12529677982396584,-0.6430760179377745,-0.4671032088482941,-0.505082084990441,-0.496584800108688,undefined,1498153681293
903d185fccf839df,-0.007011322921606339,-0.4237149556633747,1.0695398122601143,0.9204638860273218,-0.5887442098913434,-1.866755868033268,1.870338315705322,-0.9401474339230821,-0.5774918674066828,-0.33730412649931757,0.049652758444575874,-0.03678893049339681,-0.843527183600713,-0.4595524112431874,-0.9676009073559003,-0.04531036516332128,-0.7688837541036372,-0.5063782637823362,-0.9098394133473559,-0.10243008910358192,-0.6421684807111151,-0.4676134713170255,-0.5060898353937552,-0.49862577558804244,undefined,1498153681996
903d185fccf839df,0.05397326219988676,-0.5334868479960512,1.0019106662382051,0.8808375580571572,-0.5380151507292601,-1.8625422743411668,1.8908613218385284,-0.7998814703468554,-0.5779421530666006,-0.34882065591322153,0.09824916226037027,-0.01817537125481607,-0.7608414104278075,-0.4595524112431874,-0.9833903956790215,-0.0796606508345091,-0.7640875716270423,-0.4960998967475957,-0.9165773425825027,-0.14100319512153991,-0.6450651956871833,-0.4691718396573475,-0.4938984180725396,-0.5148010532226238,undefined,1498153682773
903d185fccf839df,0.07337751738572676,-0.5604895671376273,1.0695398122601143,0.9204638860273218,-0.447490731103701,-1.8841296631060314,1.8819830948700422,-0.8601491713173376,-0.578963325234944,-0.34573756012768025,0.11497696624208022,0.014750344022563923,-0.7826008244206774,-0.474365766185606,-0.9560219394359664,-0.08572247260347672,-0.7640875716270423,-0.4888930072801202,-0.9179697080631855,-0.13310379271529327,-0.6426013454995366,-0.47391023110259456,-0.4690534097856715,-0.5209814028405504,undefined,1498153683481
903d185fccf839df,-0.005625378634210056,-0.5604895671376273,1.1512054502725766,0.9694526477445857,-0.4436438800712252,-1.8922866589475429,1.8769522792728048,-0.9034989625131171,-0.5827492253211519,-0.40447784842123,0.14381957993868447,0.006362957714345593,-0.7826008244206774,-0.4706624533515505,-0.9612851120266518,-0.0230836806329864,-0.7674257303124661,-0.47762670099294985,-0.9159406326336813,-0.11519539969197568,-0.633169561043033,-0.47840771792856696,-0.46519383845788737,-0.5276523056957628,undefined,1498153684240
903d185fccf839df,-0.0014673387395627991,-0.5687077771113267,1.080386377261505,0.9472509623810945,-0.4456598763946878,-1.8972246462959823,1.8985272088865137,-0.7821056435551678,-0.5577438239070699,-0.3599255642307662,0.16071081260911402,-0.04956786797544603,-0.7260263480392157,-0.4780691178719852,-0.950758796294216,-0.00893939215243323,-0.7621723454675668,-0.48382032023056576,-0.9115186481412701,-0.09531600620348829,-0.6304147299817704,-0.47095961331796415,-0.4755458561352884,-0.5304756520131009,undefined,1498153685012
