1495339201637,08:96:d7:23:d6:b7,-88;,08:95:2a:e3:85:d3,-90;,f4:e3:fb:8d:e9:d8,-80;,d4:63:fe:51:12:89,-81;,f4:e3:fb:8d:e9:d7,-82;,18:83:bf:a9:65:f0,-80;,34:31:c4:ee:45:53,-74;,e8:94:f6:52:1e:98,-87;,9c:80:df:2c:b3:9b,-85;,38:10:d5:f1:1e:94,-84;,78:94:b4:16:b5:a4,-85;,f4:e3:fb:8d:e9:d9,-86;,08:96:d7:d7:b5:96,-78;,f4:e3:fb:8d:e9:da,-86;,e8:40:f2:50:c0:74,-90;,94:10:3e:a8:37:24,-91;,24:00:ba:61:40:dd,-77;,24:00:ba:61:40:dc,-78;,00:26:5a:05:22:db,-78;,d4:63:fe:51:12:8d,-88;,70:5a:0f:50:4c:72,-85;,18:83:bf:e1:53:d3,-87;,64:d1:a3:0d:78:20,-89;,18:83:bf:e5:ab:89,-91;,68:72:51:34:a3:3b,-91;,00:1e:c0:17:e2:d6,-87;,00:23:ab:bf:04:60,-87;,,903d185fccf839df
1495339201908,08:96:d7:23:d6:b7,-88;,08:95:2a:e3:85:d3,-90;,f4:e3:fb:8d:e9:d8,-80;,d4:63:fe:51:12:89,-81;,f4:e3:fb:8d:e9:d7,-82;,18:83:bf:a9:65:f0,-80;,34:31:c4:ee:45:53,-74;,e8:94:f6:52:1e:98,-87;,9c:80:df:2c:b3:9b,-85;,38:10:d5:f1:1e:94,-84;,78:94:b4:16:b5:a4,-85;,f4:e3:fb:8d:e9:d9,-86;,08:96:d7:d7:b5:96,-78;,f4:e3:fb:8d:e9:da,-86;,e8:40:f2:50:c0:74,-90;,94:10:3e:a8:37:24,-91;,24:00:ba:61:40:dd,-77;,24:00:ba:61:40:dc,-78;,00:26:5a:05:22:db,-78;,d4:63:fe:51:12:8d,-88;,70:5a:0f:50:4c:72,-85;,18:83:bf:e1:53:d3,-87;,64:d1:a3:0d:78:20,-89;,18:83:bf:e5:ab:89,-91;,68:72:51:34:a3:3b,-91;,00:1e:c0:17:e2:d6,-87;,00:23:ab:bf:04:60,-87;,,903d185fccf839df
1495339202237,08:96:d7:23:d6:b7,-88;,08:95:2a:e3:85:d3,-90;,f4:e3:fb:8d:e9:d8,-80;,d4:63:fe:51:12:89,-81;,f4:e3:fb:8d:e9:d7,-82;,18:83:bf:a9:65:f0,-80;,34:31:c4:ee:45:53,-74;,e8:94:f6:52:1e:98,-87;,9c:80:df:2c:b3:9b,-85;,38:10:d5:f1:1e:94,-84;,78:94:b4:16:b5:a4,-85;,f4:e3:fb:8d:e9:d9,-86;,08:96:d7:d7:b5:96,-78;,f4:e3:fb:8d:e9:da,-86;,e8:40:f2:50:c0:74,-90;,94:10:3e:a8:37:24,-91;,24:00:ba:61:40:dd,-77;,24:00:ba:61:40:dc,-78;,00:26:5a:05:22:db,-78;,d4:63:fe:51:12:8d,-88;,70:5a:0f:50:4c:72,-85;,18:83:bf:e1:53:d3,-87;,64:d1:a3:0d:78:20,-89;,18:83:bf:e5:ab:89,-91;,68:72:51:34:a3:3b,-91;,00:1e:c0:17:e2:d6,-87;,00:23:ab:bf:04:60,-87;,,903d185fccf839df
1495339202512,08:96:d7:23:d6:b7,-87;,08:95:2a:e3:85:d3,-91;,f4:e3:fb:8d:e9:d8,-79;,d4:63:fe:51:12:89,-82;,f4:e3:fb:8d:e9:d7,-81;,18:83:bf:a9:65:f0,-81;,34:31:c4:ee:45:53,-73;,e8:94:f6:52:1e:98,-88;,9c:80:df:2c:b3:9b,-84;,38:10:d5:f1:1e:94,-85;,78:94:b4:16:b5:a4,-84;,f4:e3:fb:8d:e9:d9,-87;,08:96:d7:d7:b5:96,-77;,f4:e3:fb:8d:e9:da,-87;,e8:40:f2:50:c0:74,-89;,94:10:3e:a8:37:24,-92;,24:00:ba:61:40:dd,-76;,24:00:ba:61:40:dc,-79;,00:26:5a:05:22:db,-77;,d4:63:fe:51:12:8d,-89;,70:5a:0f:50:4c:72,-84;,18:83:bf:e1:53:d3,-88;,64:d1:a3:0d:78:20,-88;,18:83:bf:e5:ab:89,-92;,68:72:51:34:a3:3b,-90;,00:1e:c0:17:e2:d6,-88;,00:23:ab:bf:04:60,-86;,,903d185fccf839df
1495339202835,08:96:d7:23:d6:b7,-87;,08:95:2a:e3:85:d3,-91;,f4:e3:fb:8d:e9:d8,-79;,d4:63:fe:51:12:89,-82;,f4:e3:fb:8d:e9:d7,-81;,18:83:bf:a9:65:f0,-81;,34:31:c4:ee:45:53,-73;,e8:94:f6:52:1e:98,-88;,9c:80:df:2c:b3:9b,-84;,38:10:d5:f1:1e:94,-85;,78:94:b4:16:b5:a4,-84;,f4:e3:fb:8d:e9:d9,-87;,08:96:d7:d7:b5:96,-77;,f4:e3:fb:8d:e9:da,-87;,e8:40:f2:50:c0:74,-89;,94:10:3e:a8:37:24,-92;,24:00:ba:61:40:dd,-76;,24:00:ba:61:40:dc,-79;,00:26:5a:05:22:db,-77;,d4:63:fe:51:12:8d,-89;,70:5a:0f:50:4c:72,-84;,18:83:bf:e1:53:d3,-88;,64:d1:a3:0d:78:20,-88;,18:83:bf:e5:ab:89,-92;,68:72:51:34:a3:3b,-90;,00:1e:c0:17:e2:d6,-88;,00:23:ab:bf:04:60,-86;,,903d185fccf839df
1495339203134,08:96:d7:23:d6:b7,-87;,08:95:2a:e3:85:d3,-91;,f4:e3:fb:8d:e9:d8,-79;,d4:63:fe:51:12:89,-82;,f4:e3:fb:8d:e9:d7,-81;,18:83:bf:a9:65:f0,-81;,34:31:c4:ee:45:53,-73;,e8:94:f6:52:1e:98,-88;,9c:80:df:2c:b3:9b,-84;,38:10:d5:f1:1e:94,-85;,78:94:b4:16:b5:a4,-84;,f4:e3:fb:8d:e9:d9,-87;,08:96:d7:d7:b5:96,-77;,f4:e3:fb:8d:e9:da,-87;,e8:40:f2:50:c0:74,-89;,94:10:3e:a8:37:24,-92;,24:00:ba:61:40:dd,-76;,24:00:ba:61:40:dc,-79;,00:26:5a:05:22:db,-77;,d4:63:fe:51:12:8d,-89;,70:5a:0f:50:4c:72,-84;,18:83:bf:e1:53:d3,-88;,64:d1:a3:0d:78:20,-88;,18:83:bf:e5:ab:89,-92;,68:72:51:34:a3:3b,-90;,00:1e:c0:17:e2:d6,-88;,00:23:ab:bf:04:60,-86;,,903d185fccf839df
1495339203429,08:96:d7:23:d6:b7,-87;,08:95:2a:e3:85:d3,-91;,f4:e3:fb:8d:e9:d8,-79;,d4:63:fe:51:12:89,-82;,f4:e3:fb:8d:e9:d7,-81;,18:83:bf:a9:65:f0,-81;,34:31:c4:ee:45:53,-73;,e8:94:f6:52:1e:98,-88;,9c:80:df:2c:b3:9b,-84;,38:10:d5:f1:1e:94,-85;,78:94:b4:16:b5:a4,-84;,f4:e3:fb:8d:e9:d9,-87;,08:96:d7:d7:b5:96,-77;,f4:e3:fb:8d:e9:da,-87;,e8:40:f2:50:c0:74,-89;,94:10:3e:a8:37:24,-92;,24:00:ba:61:40:dd,-76;,24:00:ba:61:40:dc,-79;,00:26:5a:05:22:db,-77;,d4:63:fe:51:12:8d,-89;,70:5a:0f:50:4c:72,-84;,18:83:bf:e1:53:d3,-88;,64:d1:a3:0d:78:20,-88;,18:83:bf:e5:ab:89,-92;,68:72:51:34:a3:3b,-90;,00:1e:c0:17:e2:d6,-88;,00:23:ab:bf:04:60,-86;,,903d185fccf839df
1495339203715,08:96:d7:23:d6:b7,-80;,08:95:2a:e3:85:d3,-90;,f4:e3:fb:8d:e9:d8,-89;,d4:63:fe:51:12:89,-85;,f4:e3:fb:8d:e9:d7,-83;,18:83:bf:a9:65:f0,-80;,34:31:c4:ee:45:53,-83;,e8:94:f6:52:1e:98,-90;,9c:80:df:2c:b3:9b,-87;,38:10:d5:f1:1e:94,-85;,78:94:b4:16:b5:a4,-85;,f4:e3:fb:8d:e9:d9,-86;,08:96:d7:d7:b5:96,-83;,f4:e3:fb:8d:e9:da,-86;,e8:40:f2:50:c0:74,-83;,94:10:3e:a8:37:24,-91;,24:00:ba:61:40:dd,-82;,24:00:ba:61:40:dc,-86;,00:26:5a:05:22:db,-78;,d4:63:fe:51:12:8d,-88;,70:5a:0f:50:4c:72,-85;,18:83:bf:e1:53:d3,-88;,64:d1:a3:0d:78:20,-89;,18:83:bf:e5:ab:89,-91;,68:72:51:34:a3:3b,-91;,00:1e:c0:17:e2:d6,-83;,00:23:ab:bf:04:60,-87;,1c:c6:3c:40:f2:88,-79;,74:31:70:9c:25:a9,-84;,88:f7:c7:dc:9c:75,-85;,4c:09:d4:41:14:02,-86;,c8:0e:14:da:85:60,-86;,a4:99:47:33:22:1d,-90;,e0:60:66:7e:ea:72,-91;,ec:22:80:a4:dd:d1,-90;,a4:99:47:33:22:1e,-88;,,903d185fccf839df
1495339204022,08:96:d7:23:d6:b7,-80;,08:95:2a:e3:85:d3,-90;,f4:e3:fb:8d:e9:d8,-89;,d4:63:fe:51:12:89,-85;,f4:e3:fb:8d:e9:d7,-83;,18:83:bf:a9:65:f0,-80;,34:31:c4:ee:45:53,-83;,e8:94:f6:52:1e:98,-90;,9c:80:df:2c:b3:9b,-87;,38:10:d5:f1:1e:94,-85;,78:94:b4:16:b5:a4,-85;,f4:e3:fb:8d:e9:d9,-86;,08:96:d7:d7:b5:96,-83;,f4:e3:fb:8d:e9:da,-86;,e8:40:f2:50:c0:74,-83;,94:10:3e:a8:37:24,-91;,24:00:ba:61:40:dd,-82;,24:00:ba:61:40:dc,-86;,00:26:5a:05:22:db,-78;,d4:63:fe:51:12:8d,-88;,70:5a:0f:50:4c:72,-85;,18:83:bf:e1:53:d3,-88;,64:d1:a3:0d:78:20,-89;,18:83:bf:e5:ab:89,-91;,68:72:51:34:a3:3b,-91;,00:1e:c0:17:e2:d6,-83;,00:23:ab:bf:04:60,-87;,1c:c6:3c:40:f2:88,-79;,74:31:70:9c:25:a9,-84;,88:f7:c7:dc:9c:75,-85;,4c:09:d4:41:14:02,-86;,c8:0e:14:da:85:60,-86;,a4:99:47:33:22:1d,-90;,e0:60:66:7e:ea:72,-91;,ec:22:80:a4:dd:d1,-90;,a4:99:47:33:22:1e,-88;,,903d185fccf839df
1495339204315,08:96:d7:23:d6:b7,-80;,08:95:2a:e3:85:d3,-90;,f4:e3:fb:8d:e9:d8,-89;,d4:63:fe:51:12:89,-85;,f4:e3:fb:8d:e9:d7,-83;,18:83:bf:a9:65:f0,-80;,34:31:c4:ee:45:53,-83;,e8:94:f6:52:1e:98,-90;,9c:80:df:2c:b3:9b,-87;,38:10:d5:f1:1e:94,-85;,78:94:b4:16:b5:a4,-85;,f4:e3:fb:8d:e9:d9,-86;,08:96:d7:d7:b5:96,-83;,f4:e3:fb:8d:e9:da,-86;,e8:40:f2:50:c0:74,-83;,94:10:3e:a8:37:24,-91;,24:00:ba:61:40:dd,-82;,24:00:ba:61:40:dc,-86;,00:26:5a:05:22:db,-78;,d4:63:fe:51:12:8d,-88;,70:5a:0f:50:4c:72,-85;,18:83:bf:e1:53:d3,-88;,64:d1:a3:0d:78:20,-89;,18:83:bf:e5:ab:89,-91;,68:72:51:34:a3:3b,-91;,00:1e:c0:17:e2:d6,-83;,00:23:ab:bf:04:60,-87;,1c:c6:3c:40:f2:88,-79;,74:31:70:9c:25:a9,-84;,88:f7:c7:dc:9c:75,-85;,4c:09:d4:41:14:02,-86;,c8:0e:14:da:85:60,-86;,a4:99:47:33:22:1d,-90;,e0:60:66:7e:ea:72,-91;,ec:22:80:a4:dd:d1,-90;,a4:99:47:33:22:1e,-88;,,903d185fccf839df
1495339204613,08:96:d7:23:d6:b7,-80;,08:95:2a:e3:85:d3,-90;,f4:e3:fb:8d:e9:d8,-89;,d4:63:fe:51:12:89,-85;,f4:e3:fb:8d:e9:d7,-83;,18:83:bf:a9:65:f0,-80;,34:31:c4:ee:45:53,-83;,e8:94:f6:52:1e:98,-90;,9c:80:df:2c:b3:9b,-87;,38:10:d5:f1:1e:94,-85;,78:94:b4:16:b5:a4,-85;,f4:e3:fb:8d:e9:d9,-86;,08:96:d7:d7:b5:96,-83;,f4:e3:fb:8d:e9:da,-86;,e8:40:f2:50:c0:74,-83;,94:10:3e:a8:37:24,-91;,24:00:ba:61:40:dd,-82;,24:00:ba:61:40:dc,-86;,00:26:5a:05:22:db,-78;,d4:63:fe:51:12:8d,-88;,70:5a:0f:50:4c:72,-85;,18:83:bf:e1:53:d3,-88;,64:d1:a3:0d:78:20,-89;,18:83:bf:e5:ab:89,-91;,68:72:51:34:a3:3b,-91;,00:1e:c0:17:e2:d6,-83;,00:23:ab:bf:04:60,-87;,1c:c6:3c:40:f2:88,-79;,74:31:70:9c:25:a9,-84;,88:f7:c7:dc:9c:75,-85;,4c:09:d4:41:14:02,-86;,c8:0e:14:da:85:60,-86;,a4:99:47:33:22:1d,-90;,e0:60:66:7e:ea:72,-91;,ec:22:80:a4:dd:d1,-90;,a4:99:47:33:22:1e,-88;,,903d185fccf839df
1495339204919,08:96:d7:23:d6:b7,-80;,08:95:2a:e3:85:d3,-90;,f4:e3:fb:8d:e9:d8,-89;,d4:63:fe:51:12:89,-85;,f4:e3:fb:8d:e9:d7,-83;,18:83:bf:a9:65:f0,-80;,34:31:c4:ee:45:53,-83;,e8:94:f6:52:1e:98,-90;,9c:80:df:2c:b3:9b,-87;,38:10:d5:f1:1e:94,-85;,78:94:b4:16:b5:a4,-85;,f4:e3:fb:8d:e9:d9,-86;,08:96:d7:d7:b5:96,-83;,f4:e3:fb:8d:e9:da,-86;,e8:40:f2:50:c0:74,-83;,94:10:3e:a8:37:24,-91;,24:00:ba:61:40:dd,-82;,24:00:ba:61:40:dc,-86;,00:26:5a:05:22:db,-78;,d4:63:fe:51:12:8d,-88;,70:5a:0f:50:4c:72,-85;,18:83:bf:e1:53:d3,-88;,64:d1:a3:0d:78:20,-89;,18:83:bf:e5:ab:89,-91;,68:72:51:34:a3:3b,-91;,00:1e:c0:17:e2:d6,-83;,00:23:ab:bf:04:60,-87;,1c:c6:3c:40:f2:88,-79;,74:31:70:9c:25:a9,-84;,88:f7:c7:dc:9c:75,-85;,4c:09:d4:41:14:02,-86;,c8:0e:14:da:85:60,-86;,a4:99:47:33:22:1d,-90;,e0:60:66:7e:ea:72,-91;,ec:22:80:a4:dd:d1,-90;,a4:99:47:33:22:1e,-88;,,903d185fccf839df
1495339205218,08:96:d7:23:d6:b7,-80;,08:95:2a:e3:85:d3,-90;,f4:e3:fb:8d:e9:d8,-89;,d4:63:fe:51:12:89,-85;,f4:e3:fb:8d:e9:d7,-83;,18:83:bf:a9:65:f0,-80;,34:31:c4:ee:45:53,-83;,e8:94:f6:52:1e:98,-90;,9c:80:df:2c:b3:9b,-87;,38:10:d5:f1:1e:94,-85;,78:94:b4:16:b5:a4,-85;,f4:e3:fb:8d:e9:d9,-86;,08:96:d7:d7:b5:96,-83;,f4:e3:fb:8d:e9:da,-86;,e8:40:f2:50:c0:74,-83;,94:10:3e:a8:37:24,-91;,24:00:ba:61:40:dd,-82;,24:00:ba:61:40:dc,-86;,00:26:5a:05:22:db,-78;,d4:63:fe:51:12:8d,-88;,70:5a:0f:50:4c:72,-85;,18:83:bf:e1:53:d3,-88;,64:d1:a3:0d:78:20,-89;,18:83:bf:e5:ab:89,-91;,68:72:51:34:a3:3b,-91;,00:1e:c0:17:e2:d6,-83;,00:23:ab:bf:04:60,-87;,1c:c6:3c:40:f2:88,-79;,74:31:70:9c:25:a9,-84;,88:f7:c7:dc:9c:75,-85;,4c:09:d4:41:14:02,-86;,c8:0e:14:da:85:60,-86;,a4:99:47:33:22:1d,-90;,e0:60:66:7e:ea:72,-91;,ec:22:80:a4:dd:d1,-90;,a4:99:47:33:22:1e,-88;,,903d185fccf839df
1495339205628,08:96:d7:23:d6:b7,-80;,08:95:2a:e3:85:d3,-90;,f4:e3:fb:8d:e9:d8,-89;,d4:63:fe:51:12:89,-85;,f4:e3:fb:8d:e9:d7,-83;,18:83:bf:a9:65:f0,-80;,34:31:c4:ee:45:53,-83;,e8:94:f6:52:1e:98,-90;,9c:80:df:2c:b3:9b,-87;,38:10:d5:f1:1e:94,-85;,78:94:b4:16:b5:a4,-85;,f4:e3:fb:8d:e9:d9,-86;,08:96:d7:d7:b5:96,-83;,f4:e3:fb:8d:e9:da,-86;,e8:40:f2:50:c0:74,-83;,94:10:3e:a8:37:24,-91;,24:00:ba:61:40:dd,-82;,24:00:ba:61:40:dc,-86;,00:26:5a:05:22:db,-78;,d4:63:fe:51:12:8d,-88;,70:5a:0f:50:4c:72,-85;,18:83:bf:e1:53:d3,-88;,64:d1:a3:0d:78:20,-89;,18:83:bf:e5:ab:89,-91;,68:72:51:34:a3:3b,-91;,00:1e:c0:17:e2:d6,-83;,00:23:ab:bf:04:60,-87;,1c:c6:3c:40:f2:88,-79;,74:31:70:9c:25:a9,-84;,88:f7:c7:dc:9c:75,-85;,4c:09:d4:41:14:02,-86;,c8:0e:14:da:85:60,-86;,a4:99:47:33:22:1d,-90;,e0:60:66:7e:ea:72,-91;,ec:22:80:a4:dd:d1,-90;,a4:99:47:33:22:1e,-88;,,903d185fccf839df
1495339205825,08:96:d7:23:d6:b7,-80;,08:95:2a:e3:85:d3,-90;,f4:e3:fb:8d:e9:d8,-89;,d4:63:fe:51:12:89,-85;,f4:e3:fb:8d:e9:d7,-83;,18:83:bf:a9:65:f0,-80;,34:31:c4:ee:45:53,-83;,e8:94:f6:52:1e:98,-90;,9c:80:df:2c:b3:9b,-87;,38:10:d5:f1:1e:94,-85;,78:94:b4:16:b5:a4,-85;,f4:e3:fb:8d:e9:d9,-86;,08:96:d7:d7:b5:96,-83;,f4:e3:fb:8d:e9:da,-86;,e8:40:f2:50:c0:74,-83;,94:10:3e:a8:37:24,-91;,24:00:ba:61:40:dd,-82;,24:00:ba:61:40:dc,-86;,00:26:5a:05:22:db,-78;,d4:63:fe:51:12:8d,-88;,70:5a:0f:50:4c:72,-85;,18:83:bf:e1:53:d3,-88;,64:d1:a3:0d:78:20,-89;,18:83:bf:e5:ab:89,-91;,68:72:51:34:a3:3b,-91;,00:1e:c0:17:e2:d6,-83;,00:23:ab:bf:04:60,-87;,1c:c6:3c:40:f2:88,-79;,74:31:70:9c:25:a9,-84;,88:f7:c7:dc:9c:75,-85;,4c:09:d4:41:14:02,-86;,c8:0e:14:da:85:60,-86;,a4:99:47:33:22:1d,-90;,e0:60:66:7e:ea:72,-91;,ec:22:80:a4:dd:d1,-90;,a4:99:47:33:22:1e,-88;,,903d185fccf839df
1495339206122,08:96:d7:23:d6:b7,-80;,08:95:2a:e3:85:d3,-90;,f4:e3:fb:8d:e9:d8,-89;,d4:63:fe:51:12:89,-85;,f4:e3:fb:8d:e9:d7,-83;,18:83:bf:a9:65:f0,-80;,34:31:c4:ee:45:53,-83;,e8:94:f6:52:1e:98,-90;,9c:80:df:2c:b3:9b,-87;,38:10:d5:f1:1e:94,-85;,78:94:b4:16:b5:a4,-85;,f4:e3:fb:8d:e9:d9,-86;,08:96:d7:d7:b5:96,-83;,f4:e3:fb:8d:e9:da,-86;,e8:40:f2:50:c0:74,-83;,94:10:3e:a8:37:24,-91;,24:00:ba:61:40:dd,-82;,24:00:ba:61:40:dc,-86;,00:26:5a:05:22:db,-78;,d4:63:fe:51:12:8d,-88;,70:5a:0f:50:4c:72,-85;,18:83:bf:e1:53:d3,-88;,64:d1:a3:0d:78:20,-89;,18:83:bf:e5:ab:89,-91;,68:72:51:34:a3:3b,-91;,00:1e:c0:17:e2:d6,-83;,00:23:ab:bf:04:60,-87;,1c:c6:3c:40:f2:88,-79;,74:31:70:9c:25:a9,-84;,88:f7:c7:dc:9c:75,-85;,4c:09:d4:41:14:02,-86;,c8:0e:14:da:85:60,-86;,a4:99:47:33:22:1d,-90;,e0:60:66:7e:ea:72,-91;,ec:22:80:a4:dd:d1,-90;,a4:99:47:33:22:1e,-88;,,903d185fccf839df
1495339206423,08:96:d7:23:d6:b7,-80;,08:95:2a:e3:85:d3,-90;,f4:e3:fb:8d:e9:d8,-89;,d4:63:fe:51:12:89,-85;,f4:e3:fb:8d:e9:d7,-83;,18:83:bf:a9:65:f0,-80;,34:31:c4:ee:45:53,-83;,e8:94:f6:52:1e:98,-90;,9c:80:df:2c:b3:9b,-87;,38:10:d5:f1:1e:94,-85;,78:94:b4:16:b5:a4,-85;,f4:e3:fb:8d:e9:d9,-86;,08:96:d7:d7:b5:96,-83;,f4:e3:fb:8d:e9:da,-86;,e8:40:f2:50:c0:74,-83;,94:10:3e:a8:37:24,-91;,24:00:ba:61:40:dd,-82;,24:00:ba:61:40:dc,-86;,00:26:5a:05:22:db,-78;,d4:63:fe:51:12:8d,-88;,70:5a:0f:50:4c:72,-85;,18:83:bf:e1:53:d3,-88;,64:d1:a3:0d:78:20,-89;,18:83:bf:e5:ab:89,-91;,68:72:51:34:a3:3b,-91;,00:1e:c0:17:e2:d6,-83;,00:23:ab:bf:04:60,-87;,1c:c6:3c:40:f2:88,-79;,74:31:70:9c:25:a9,-84;,88:f7:c7:dc:9c:75,-85;,4c:09:d4:41:14:02,-86;,c8:0e:14:da:85:60,-86;,a4:99:47:33:22:1d,-90;,e0:60:66:7e:ea:72,-91;,ec:22:80:a4:dd:d1,-90;,a4:99:47:33:22:1e,-88;,,903d185fccf839df
