timestamp, latitude, longitude, accuracy, UUID 
1498140141013,48.1443972,11.5029467,32,,903d185fccf839df
1498140142008,48.1444,11.5029379,16,,903d185fccf839df
1498140143008,48.1444199,11.5029187,16,,903d185fccf839df
1498140144008,48.1444398,11.5029079,16,,903d185fccf839df
1498140145008,48.1444898,11.5028862,32,,903d185fccf839df
1498140146005,48.1444908,11.5028536,12,,903d185fccf839df
1498140147005,48.1444845,11.5028262,6,,903d185fccf839df
1498140148000,48.144477,11.5028165,6,,903d185fccf839df
1498140149000,48.1444751,11.502821,8,,903d185fccf839df
1498140150000,48.144474,11.5028262,8,,903d185fccf839df
1498140151000,48.1444705,11.5028185,8,,903d185fccf839df
1498140152000,48.144466,11.5028102,8,,903d185fccf839df
1498140153000,48.1444639,11.5028012,6,,903d185fccf839df
1498140154000,48.1444676,11.5027954,6,,903d185fccf839df
1498140155000,48.1444712,11.5027862,12,,903d185fccf839df
1498140156000,48.1444768,11.5027774,16,,903d185fccf839df
1498140157000,48.1444785,11.5027678,12,,903d185fccf839df
1498140158000,48.1444741,11.5027626,8,,903d185fccf839df
1498140159000,48.1444722,11.5027565,8,,903d185fccf839df
1498140160000,48.144472,11.5027578,8,,903d185fccf839df
1498140161000,48.144476,11.5027492,16,,903d185fccf839df
1498140162000,48.1444795,11.502744,24,,903d185fccf839df
1498140163000,48.1444807,11.5027408,24,,903d185fccf839df
1498140164000,48.1444813,11.5027379,24,,903d185fccf839df
1498140165000,48.1444824,11.5027361,12,,903d185fccf839df
1498140166000,48.1444838,11.5027341,24,,903d185fccf839df
1498140167000,48.1444841,11.5027304,24,,903d185fccf839df
1498140168000,48.1444841,11.5027304,24,,903d185fccf839df
1498140169000,48.1444841,11.5027304,32,,903d185fccf839df
1498140170000,48.1444841,11.5027304,32,,903d185fccf839df
1498140171000,48.1444841,11.5027304,24,,903d185fccf839df
1498140172000,48.1444841,11.5027304,96,,903d185fccf839df
1498140173000,48.1444861,11.5027199,32,,903d185fccf839df
