timestamp, latitude, longitude, accuracy, UUID 
1495814783633,48.157897,11.5662101,19.474000930786133,,903d185fccf839df
1495814788708,48.157897,11.5662101,19.474000930786133,,903d185fccf839df
1495814791694,48.1579758,11.5666105,64,,903d185fccf839df
1495814790027,48.1579758,11.5666105,71.77999877929688,,903d185fccf839df
1495814792694,48.1579895,11.5666189,64,,903d185fccf839df
1495814793694,48.1579994,11.5666405,64,,903d185fccf839df
1495814794694,48.1579973,11.5666801,64,,903d185fccf839df
1495814795694,48.1579875,11.5667137,48,,903d185fccf839df
1495814796694,48.157984,11.5667641,8,,903d185fccf839df
1495814798000,48.1579944,11.5667547,8,,903d185fccf839df
1495814799000,48.1579503,11.5667539,8,,903d185fccf839df
1495814800000,48.1579254,11.5667624,8,,903d185fccf839df
1495814801000,48.157909,11.5667716,8,,903d185fccf839df
1495814802000,48.1578892,11.5667787,8,,903d185fccf839df
1495814803000,48.1578806,11.5667906,8,,903d185fccf839df
1495814804000,48.1578744,11.5668009,8,,903d185fccf839df
1495814805000,48.1578712,11.5668102,6,,903d185fccf839df
1495814806000,48.1578661,11.5668179,6,,903d185fccf839df
1495814807000,48.1578598,11.5668375,6,,903d185fccf839df
1495814808000,48.1578568,11.5668478,6,,903d185fccf839df
1495814809000,48.157853,11.5668608,6,,903d185fccf839df
1495814810000,48.1578538,11.5668725,6,,903d185fccf839df
1495814811000,48.1578514,11.5668841,6,,903d185fccf839df
1495814812000,48.1578506,11.5668925,6,,903d185fccf839df
1495814813000,48.1578559,11.5669063,6,,903d185fccf839df
1495814814000,48.1578606,11.5669182,6,,903d185fccf839df
1495814815000,48.1578586,11.5669374,6,,903d185fccf839df
1495814816000,48.1578531,11.5669529,6,,903d185fccf839df
1495814817000,48.1578531,11.5669529,8,,903d185fccf839df
1495814818000,48.1578531,11.5669529,8,,903d185fccf839df
1495814819000,48.1578531,11.5669529,8,,903d185fccf839df
1495814820000,48.1578531,11.5669529,8,,903d185fccf839df
1495814821000,48.1578531,11.5669529,8,,903d185fccf839df
1495814822000,48.1578531,11.5669529,8,,903d185fccf839df
1495814823000,48.1578531,11.5669529,8,,903d185fccf839df
1495814824000,48.1578531,11.5669529,12,,903d185fccf839df
