timestamp, light1, light2, light3, UUID 
1495195186476,17271,6041,17271,,903d185fccf839df
1495195186476,17271,6041,17271,,903d185fccf839df
1495195186675,26432,6145,26432,,903d185fccf839df
1495195186841,43332,5728,43332,,903d185fccf839df
1495195187026,59502,5691,59502,,903d185fccf839df
1495195187026,59502,5691,59502,,903d185fccf839df
1495195187190,63269,5677,63269,,903d185fccf839df
1495195187190,63269,5677,63269,,903d185fccf839df
1495195187368,63945,5670,63945,,903d185fccf839df
1495195187368,63945,5670,63945,,903d185fccf839df
1495195187546,60410,5608,60410,,903d185fccf839df
1495195187546,60410,5608,60410,,903d185fccf839df
1495195187771,59249,5677,59249,,903d185fccf839df
1495195187906,67877,5639,67877,,903d185fccf839df
1495195187906,67877,5639,67877,,903d185fccf839df
1495195188086,71466,5484,71466,,903d185fccf839df
1495195188086,71466,5484,71466,,903d185fccf839df
1495195188266,78598,5500,78598,,903d185fccf839df
1495195188266,78598,5500,78598,,903d185fccf839df
1495195188446,78690,5463,78690,,903d185fccf839df
1495195188446,78690,5463,78690,,903d185fccf839df
1495195188627,66410,5533,66410,,903d185fccf839df
1495195188807,72742,5558,72742,,903d185fccf839df
1495195188807,72742,5558,72742,,903d185fccf839df
1495195188986,68186,5638,68186,,903d185fccf839df
1495195188986,68186,5638,68186,,903d185fccf839df
1495195189165,68271,5642,68271,,903d185fccf839df
1495195189165,68271,5642,68271,,903d185fccf839df
1495195189350,70594,5637,70594,,903d185fccf839df
1495195189350,70594,5637,70594,,903d185fccf839df
1495195189526,74557,5536,74557,,903d185fccf839df
1495195189705,63097,5671,63097,,903d185fccf839df
1495195189705,63097,5671,63097,,903d185fccf839df
1495195189887,72770,5654,72770,,903d185fccf839df
1495195189887,72770,5654,72770,,903d185fccf839df
1495195190065,65240,5664,65240,,903d185fccf839df
1495195190065,65240,5664,65240,,903d185fccf839df
1495195190247,74836,5521,74836,,903d185fccf839df
1495195190247,74836,5521,74836,,903d185fccf839df
1495195190426,76031,5463,76031,,903d185fccf839df
1495195190426,76031,5463,76031,,903d185fccf839df
1495195190608,80427,5481,80427,,903d185fccf839df
1495195190786,73790,5528,73790,,903d185fccf839df
1495195190786,73790,5528,73790,,903d185fccf839df
1495195190966,75621,5477,75621,,903d185fccf839df
1495195190966,75621,5477,75621,,903d185fccf839df
1495195191148,75288,5498,75288,,903d185fccf839df
1495195191148,75288,5498,75288,,903d185fccf839df
1495195191327,71299,5514,71299,,903d185fccf839df
1495195191327,71299,5514,71299,,903d185fccf839df
1495195191512,75920,5610,75920,,903d185fccf839df
1495195191685,77909,5508,77909,,903d185fccf839df
1495195191685,77909,5508,77909,,903d185fccf839df
1495195191867,68646,5609,68646,,903d185fccf839df
1495195191867,68646,5609,68646,,903d185fccf839df
1495195192048,70087,5619,70087,,903d185fccf839df
1495195192048,70087,5619,70087,,903d185fccf839df
1495195192228,60562,5688,60562,,903d185fccf839df
1495195192406,64025,5618,64025,,903d185fccf839df
1495195192406,64025,5618,64025,,903d185fccf839df
1495195192585,66274,5552,66274,,903d185fccf839df
1495195192585,66274,5552,66274,,903d185fccf839df
1495195192773,69338,5534,69338,,903d185fccf839df
1495195192773,69338,5534,69338,,903d185fccf839df
1495195192946,68627,5558,68627,,903d185fccf839df
1495195192946,68627,5558,68627,,903d185fccf839df
1495195193126,72944,5474,72944,,903d185fccf839df
1495195193126,72944,5474,72944,,903d185fccf839df
1495195193306,70014,5521,70014,,903d185fccf839df
1495195193486,70482,5542,70482,,903d185fccf839df
1495195193486,70482,5542,70482,,903d185fccf839df
1495195193666,73004,5495,73004,,903d185fccf839df
1495195193666,73004,5495,73004,,903d185fccf839df
1495195193847,74727,5528,74727,,903d185fccf839df
1495195193847,74727,5528,74727,,903d185fccf839df
1495195194035,70174,5523,70174,,903d185fccf839df
1495195194035,70174,5523,70174,,903d185fccf839df
1495195194207,72539,5511,72539,,903d185fccf839df
1495195194386,71705,5510,71705,,903d185fccf839df
1495195194386,71705,5510,71705,,903d185fccf839df
1495195194567,72750,5492,72750,,903d185fccf839df
1495195194567,72750,5492,72750,,903d185fccf839df
1495195194746,76362,5415,76362,,903d185fccf839df
1495195194746,76362,5415,76362,,903d185fccf839df
1495195194927,74156,5494,74156,,903d185fccf839df
1495195194927,74156,5494,74156,,903d185fccf839df
1495195195109,66391,5630,66391,,903d185fccf839df
1495195195287,72425,5504,72425,,903d185fccf839df
1495195195287,72425,5504,72425,,903d185fccf839df
1495195195467,70633,5520,70633,,903d185fccf839df
1495195195467,70633,5520,70633,,903d185fccf839df
1495195195651,67023,5612,67023,,903d185fccf839df
1495195195651,67023,5612,67023,,903d185fccf839df
1495195195827,69978,5559,69978,,903d185fccf839df
1495195196007,72325,5505,72325,,903d185fccf839df
1495195196007,72325,5505,72325,,903d185fccf839df
1495195196190,66052,5466,66052,,903d185fccf839df
1495195196190,66052,5466,66052,,903d185fccf839df
1495195196365,67379,5519,67379,,903d185fccf839df
1495195196365,67379,5519,67379,,903d185fccf839df
1495195196552,67517,5495,67517,,903d185fccf839df
1495195196552,67517,5495,67517,,903d185fccf839df
1495195196727,66652,5568,66652,,903d185fccf839df
1495195196727,66652,5568,66652,,903d185fccf839df
1495195196906,69790,5502,69790,,903d185fccf839df
1495195197090,79496,5372,79496,,903d185fccf839df
1495195197090,79496,5372,79496,,903d185fccf839df
1495195197268,67207,5508,67207,,903d185fccf839df
1495195197268,67207,5508,67207,,903d185fccf839df
1495195197446,70566,5508,70566,,903d185fccf839df
1495195197446,70566,5508,70566,,903d185fccf839df
1495195197625,65738,5575,65738,,903d185fccf839df
1495195197810,61130,5591,61130,,903d185fccf839df
1495195197810,61130,5591,61130,,903d185fccf839df
1495195197986,68898,5485,68898,,903d185fccf839df
1495195197986,68898,5485,68898,,903d185fccf839df
1495195198167,31708,5849,31708,,903d185fccf839df
1495195198167,31708,5849,31708,,903d185fccf839df
1495195198351,31719,5804,31719,,903d185fccf839df
1495195198351,31719,5804,31719,,903d185fccf839df
1495195198527,59123,5549,59123,,903d185fccf839df
1495195198527,59123,5549,59123,,903d185fccf839df
1495195198708,63868,5503,63868,,903d185fccf839df
1495195198891,64529,5481,64529,,903d185fccf839df
1495195198891,64529,5481,64529,,903d185fccf839df
1495195199079,72248,5443,72248,,903d185fccf839df
1495195199245,74117,5396,74117,,903d185fccf839df
1495195199245,74117,5396,74117,,903d185fccf839df
1495195199437,68797,5458,68797,,903d185fccf839df
1495195199605,67418,5488,67418,,903d185fccf839df
1495195199605,67418,5488,67418,,903d185fccf839df
1495195199788,67237,5504,67237,,903d185fccf839df
1495195199788,67237,5504,67237,,903d185fccf839df
1495195199969,59718,5702,59718,,903d185fccf839df
1495195199969,59718,5702,59718,,903d185fccf839df
1495195200154,65089,5590,65089,,903d185fccf839df
1495195200154,65089,5590,65089,,903d185fccf839df
1495195200328,66661,5516,66661,,903d185fccf839df
1495195200507,60045,5614,60045,,903d185fccf839df
1495195200507,60045,5614,60045,,903d185fccf839df
1495195200694,64240,5547,64240,,903d185fccf839df
1495195200694,64240,5547,64240,,903d185fccf839df
1495195200868,65210,5532,65210,,903d185fccf839df
1495195200868,65210,5532,65210,,903d185fccf839df
1495195201046,56515,5693,56515,,903d185fccf839df
1495195201046,56515,5693,56515,,903d185fccf839df
1495195201226,65395,5540,65395,,903d185fccf839df
1495195201407,62407,5566,62407,,903d185fccf839df
1495195201407,62407,5566,62407,,903d185fccf839df
1495195201587,61577,5564,61577,,903d185fccf839df
1495195201587,61577,5564,61577,,903d185fccf839df
1495195201773,61464,5555,61464,,903d185fccf839df
1495195201773,61464,5555,61464,,903d185fccf839df
1495195201946,63606,5557,63606,,903d185fccf839df
1495195201946,63606,5557,63606,,903d185fccf839df
1495195202126,60647,5562,60647,,903d185fccf839df
