timestamp, signal strength, UUID 
1495192619135,-95,,903d185fccf839df
1495192632901,-95,,903d185fccf839df
1495192632996,-95,,903d185fccf839df
1495192633090,-95,,903d185fccf839df
1495192633153,-95,,903d185fccf839df
1495192633255,-95,,903d185fccf839df
1495192633326,-95,,903d185fccf839df
1495192633413,-95,,903d185fccf839df
1495192633505,-95,,903d185fccf839df
1495192633589,-95,,903d185fccf839df
1495192633690,-95,,903d185fccf839df
1495192633791,-95,,903d185fccf839df
1495192633886,-95,,903d185fccf839df
1495192634007,-95,,903d185fccf839df
1495192634087,-95,,903d185fccf839df
1495192634187,-95,,903d185fccf839df
1495192634328,-95,,903d185fccf839df
1495192634402,-95,,903d185fccf839df
1495192634499,-95,,903d185fccf839df
1495192634599,-95,,903d185fccf839df
1495192634696,-95,,903d185fccf839df
1495192634870,-95,,903d185fccf839df
1495192635008,-95,,903d185fccf839df
1495192635083,-95,,903d185fccf839df
1495192635125,-95,,903d185fccf839df
1495192635215,-95,,903d185fccf839df
1495192635293,-95,,903d185fccf839df
1495192635390,-95,,903d185fccf839df
1495192635499,-95,,903d185fccf839df
1495192635593,-95,,903d185fccf839df
1495192635692,-95,,903d185fccf839df
1495192635796,-95,,903d185fccf839df
1495192635887,-95,,903d185fccf839df
1495192636005,-95,,903d185fccf839df
1495192636094,-95,,903d185fccf839df
1495192636187,-95,,903d185fccf839df
1495192636285,-95,,903d185fccf839df
1495192636394,-95,,903d185fccf839df
1495192636496,-95,,903d185fccf839df
1495192636604,-95,,903d185fccf839df
1495192636695,-95,,903d185fccf839df
1495192636791,-95,,903d185fccf839df
1495192636889,-95,,903d185fccf839df
1495192637001,-95,,903d185fccf839df
1495192637160,-91,,903d185fccf839df
1495192637193,-91,,903d185fccf839df
1495192637286,-91,,903d185fccf839df
1495192637393,-91,,903d185fccf839df
1495192637492,-91,,903d185fccf839df
1495192637589,-91,,903d185fccf839df
1495192637693,-91,,903d185fccf839df
1495192637790,-91,,903d185fccf839df
1495192637898,-91,,903d185fccf839df
1495192637991,-91,,903d185fccf839df
1495192638091,-91,,903d185fccf839df
1495192638185,-91,,903d185fccf839df
1495192638288,-91,,903d185fccf839df
1495192638391,-91,,903d185fccf839df
1495192638493,-91,,903d185fccf839df
1495192638587,-91,,903d185fccf839df
1495192638718,-91,,903d185fccf839df
1495192638825,-91,,903d185fccf839df
1495192638899,-91,,903d185fccf839df
1495192638998,-91,,903d185fccf839df
1495192639107,-91,,903d185fccf839df
1495192639191,-91,,903d185fccf839df
1495192639289,-91,,903d185fccf839df
1495192639393,-91,,903d185fccf839df
1495192639496,-91,,903d185fccf839df
1495192639596,-91,,903d185fccf839df
1495192639689,-91,,903d185fccf839df
1495192639798,-91,,903d185fccf839df
1495192639987,-91,,903d185fccf839df
1495192640088,-91,,903d185fccf839df
1495192640169,-91,,903d185fccf839df
1495192640244,-91,,903d185fccf839df
1495192640318,-91,,903d185fccf839df
1495192640393,-91,,903d185fccf839df
1495192640485,-91,,903d185fccf839df
1495192640583,-91,,903d185fccf839df
1495192640705,-91,,903d185fccf839df
1495192640793,-91,,903d185fccf839df
1495192640891,-91,,903d185fccf839df
1495192640993,-91,,903d185fccf839df
1495192641096,-91,,903d185fccf839df
1495192641188,-91,,903d185fccf839df
1495192641283,-91,,903d185fccf839df
1495192641395,-91,,903d185fccf839df
1495192641492,-91,,903d185fccf839df
1495192641587,-91,,903d185fccf839df
1495192641690,-91,,903d185fccf839df
1495192641794,-91,,903d185fccf839df
1495192641902,-91,,903d185fccf839df
1495192641994,-91,,903d185fccf839df
1495192642104,-91,,903d185fccf839df
1495192642195,-91,,903d185fccf839df
1495192642320,-91,,903d185fccf839df
1495192642399,-91,,903d185fccf839df
1495192642504,-91,,903d185fccf839df
1495192642597,-91,,903d185fccf839df
1495192642713,-91,,903d185fccf839df
1495192642799,-91,,903d185fccf839df
1495192642889,-91,,903d185fccf839df
1495192642981,-91,,903d185fccf839df
1495192643099,-91,,903d185fccf839df
1495192643199,-91,,903d185fccf839df
1495192643296,-91,,903d185fccf839df
1495192643393,-91,,903d185fccf839df
1495192643491,-91,,903d185fccf839df
1495192643592,-91,,903d185fccf839df
1495192643697,-91,,903d185fccf839df
1495192643791,-91,,903d185fccf839df
1495192643887,-91,,903d185fccf839df
1495192643989,-91,,903d185fccf839df
1495192644093,-91,,903d185fccf839df
