timestamp, pressure, UUID 
1495595112508,957.010009765625,903d185fccf839df
1495595112703,957.006103515625,903d185fccf839df
1495595112868,956.9970703125,903d185fccf839df
1495595113039,956.989501953125,903d185fccf839df
1495595113218,956.9921875,903d185fccf839df
1495595113397,956.979736328125,903d185fccf839df
1495595113578,956.97119140625,903d185fccf839df
1495595113777,956.961669921875,903d185fccf839df
1495595113938,956.936767578125,903d185fccf839df
1495595114121,956.917724609375,903d185fccf839df
1495595114300,956.89404296875,903d185fccf839df
1495595114478,956.866455078125,903d185fccf839df
1495595114659,956.8466796875,903d185fccf839df
1495595114839,956.82373046875,903d185fccf839df
1495595115017,956.813232421875,903d185fccf839df
1495595115199,956.785888671875,903d185fccf839df
1495595115384,956.791748046875,903d185fccf839df
1495595115564,956.796875,903d185fccf839df
1495595115740,956.800048828125,903d185fccf839df
1495595115918,956.81298828125,903d185fccf839df
1495595116101,956.808837890625,903d185fccf839df
1495595116278,956.81103515625,903d185fccf839df
1495595116457,956.818115234375,903d185fccf839df
1495595116638,956.818359375,903d185fccf839df
1495595116819,956.821044921875,903d185fccf839df
1495595116997,956.814208984375,903d185fccf839df
1495595117178,956.830810546875,903d185fccf839df
1495595117359,956.8251953125,903d185fccf839df
1495595117540,956.828125,903d185fccf839df
1495595117725,956.834228515625,903d185fccf839df
1495595117900,956.836669921875,903d185fccf839df
1495595118083,956.83740234375,903d185fccf839df
1495595118261,956.845947265625,903d185fccf839df
1495595118455,956.83984375,903d185fccf839df
1495595118620,956.83642578125,903d185fccf839df
1495595118798,956.837890625,903d185fccf839df
1495595118979,956.840087890625,903d185fccf839df
1495595119158,956.8310546875,903d185fccf839df
1495595119337,956.827880859375,903d185fccf839df
1495595119517,956.83251953125,903d185fccf839df
1495595119714,956.833251953125,903d185fccf839df
1495595119886,956.837158203125,903d185fccf839df
1495595120058,956.81982421875,903d185fccf839df
1495595120241,956.819091796875,903d185fccf839df
1495595120430,956.8193359375,903d185fccf839df
1495595120598,956.820556640625,903d185fccf839df
1495595120778,956.82861328125,903d185fccf839df
1495595120958,956.8310546875,903d185fccf839df
1495595121140,956.83251953125,903d185fccf839df
1495595121320,956.827392578125,903d185fccf839df
1495595121502,956.8203125,903d185fccf839df
1495595121679,956.825439453125,903d185fccf839df
1495595121862,956.818603515625,903d185fccf839df
1495595122038,956.8212890625,903d185fccf839df
1495595122219,956.81689453125,903d185fccf839df
1495595122397,956.8076171875,903d185fccf839df
1495595122579,956.818115234375,903d185fccf839df
1495595122758,956.826171875,903d185fccf839df
1495595122947,956.832763671875,903d185fccf839df
1495595123118,956.836669921875,903d185fccf839df
1495595123301,956.843017578125,903d185fccf839df
1495595123484,956.8466796875,903d185fccf839df
1495595123660,956.860107421875,903d185fccf839df
1495595123843,956.8544921875,903d185fccf839df
1495595124018,956.8525390625,903d185fccf839df
1495595124204,956.842529296875,903d185fccf839df
