timestamp, magneticFieldX, magneticFieldY, magneticFieldZ, magneticFieldMagnitude, UUID 
1497423263978,3.299999952316284,1.8000000715255737,-12.100000381469727,12.670438165261418,,903d185fccf839df
1497423286800,-0.699999988079071,9,-11.5,14.619849519736324,,903d185fccf839df
1497423286840,0,9.300000190734863,-11.699999809265137,14.945902611846916,,903d185fccf839df
1497423286870,-0.30000001192092896,9.40000057220459,-11.699999809265137,15.011329309324035,,903d185fccf839df
1497423287059,-2,8.300000190734863,-12.600000381469727,15.220052863090634,,903d185fccf839df
1497423287125,-1.8000000715255737,7.800000190734863,-13.100000381469727,15.352199193743582,,903d185fccf839df
1497423287172,-1.600000023841858,7.400000095367432,-13.699999809265137,15.652794942119627,,903d185fccf839df
1497423287190,-1.5,7.300000190734863,-13.90000057220459,15.771811021191688,,903d185fccf839df
1497423287218,-1.3000000715255737,7.200000286102295,-14.300000190734863,16.063001264921787,,903d185fccf839df
1497423287261,-1.3000000715255737,7.099999904632568,-14.300000190734863,16.018427061263097,,903d185fccf839df
1497423287328,-1.399999976158142,7.300000190734863,-14.40000057220459,16.20524657953731,,903d185fccf839df
1497423287349,-1.5,7.300000190734863,-14.40000057220459,16.21419183260973,,903d185fccf839df
1497423287393,-1.8000000715255737,6.800000190734863,-14.600000381469727,16.206171836326167,,903d185fccf839df
1497423287499,-2.200000047683716,5.099999904632568,-14.5,15.527395096220134,,903d185fccf839df
1497423287549,-2.1000001430511475,4.900000095367432,-13.800000190734863,14.793917786420693,,903d185fccf839df
1497423287610,-2.200000047683716,4.599999904632568,-13.40000057220459,14.337364221410532,,903d185fccf839df
1497423287671,-2.299999952316284,4.900000095367432,-13.100000381469727,14.174273034617173,,903d185fccf839df
1497423287717,-2.299999952316284,6.300000190734863,-12.300000190734863,14.009639929283734,,903d185fccf839df
1497423287799,-2.299999952316284,8.699999809265137,-11.5,14.602396884548261,,903d185fccf839df
1497423287848,-2.5,9.800000190734863,-11.699999809265137,15.465445363945255,,903d185fccf839df
1497423287919,-2.6000001430511475,10.90000057220459,-11.699999809265137,16.200617670717072,,903d185fccf839df
1497423288088,-3,11.800000190734863,-11.800000190734863,16.95523550371177,,903d185fccf839df
1497423288118,-3.200000047683716,11.699999809265137,-11.800000190734863,16.922470434531864,,903d185fccf839df
1497423288148,-3.4000000953674316,11.600000381469727,-11.699999809265137,16.82290143306582,,903d185fccf839df
1497423288198,-3.5,11.600000381469727,-11.600000381469727,16.77408792258958,,903d185fccf839df
1497423288238,-3.6000001430511475,11.699999809265137,-11.5,16.795832827861492,,903d185fccf839df
1497423288260,-3.700000047683716,11.699999809265137,-11.699999809265137,16.95494026274804,,903d185fccf839df
1497423288310,-3.799999952316284,11.90000057220459,-11.699999809265137,17.11549049367772,,903d185fccf839df
1497423288349,-3.799999952316284,12,-11.699999809265137,17.185167993651728,,903d185fccf839df
1497423288388,-3.9000000953674316,12.100000381469727,-11.699999809265137,17.277442057306374,,903d185fccf839df
1497423288448,-4,12.40000057220459,-11.5,17.378435193239493,,903d185fccf839df
1497423288470,-4.099999904632568,12.5,-11.40000057220459,17.407469838543726,,903d185fccf839df
1497423288538,-4.200000286102295,13.100000381469727,-11.199999809265137,17.73950433032158,,903d185fccf839df
1497423288568,-4.300000190734863,13.199999809265137,-11.300000190734863,17.900279169729394,,903d185fccf839df
1497423288638,-4.300000190734863,13.300000190734863,-11.600000381469727,18.164250986085225,,903d185fccf839df
1497423288658,-4.300000190734863,13.199999809265137,-11.600000381469727,18.09115819206235,,903d185fccf839df
1497423288708,-4.200000286102295,12.600000381469727,-12.800000190734863,18.445596346191966,,903d185fccf839df
1497423288739,-4.099999904632568,11.5,-14.100000381469727,18.651273744260074,,903d185fccf839df
1497423288811,-4.099999904632568,10.40000057220459,-15.5,19.11073025181001,,903d185fccf839df
1497423288838,-4.099999904632568,10.300000190734863,-14.90000057220459,18.571753099770966,,903d185fccf839df
1497423288859,-4,10.100000381469727,-15.199999809265137,18.682879945333852,,903d185fccf839df
1497423288908,-4,9.40000057220459,-15.699999809265137,18.730990322834536,,903d185fccf839df
1497423288959,-4,8.800000190734863,-15.600000381469727,18.35211209399471,,903d185fccf839df
1497423288990,-4,8.600000381469727,-15,17.747112630337003,,903d185fccf839df
1497423289049,-4.099999904632568,8.100000381469727,-14.40000057220459,17.02292641042747,,903d185fccf839df
1497423289068,-4.200000286102295,7.800000190734863,-14.40000057220459,16.90680404573175,,903d185fccf839df
1497423289138,-4.599999904632568,6.599999904632568,-13.800000190734863,15.973728426620132,,903d185fccf839df
1497423289178,-5.300000190734863,5.300000190734863,-13.5,15.441178844889825,,903d185fccf839df
1497423289248,-6.099999904632568,3.9000000953674316,-13.5,15.31894252474021,,903d185fccf839df
1497423289270,-6.400000095367432,3.6000001430511475,-13.5,15.367823654993938,,903d185fccf839df
