timestamp, heading, UUID 
1498136789129,253.65850830078125,,903d185fccf839df
1498136789887,249.87171936035156,,903d185fccf839df
1498136790066,248.94041442871094,,903d185fccf839df
1498136790165,250.64134216308594,,903d185fccf839df
1498136790226,253.06069946289062,,903d185fccf839df
1498136790306,255.7375030517578,,903d185fccf839df
1498136790362,257.1224670410156,,903d185fccf839df
1498136790397,256.6790466308594,,903d185fccf839df
1498136790439,257.41436767578125,,903d185fccf839df
1498136790480,258.58392333984375,,903d185fccf839df
1498136790512,258.8227233886719,,903d185fccf839df
1498136790582,258.49462890625,,903d185fccf839df
1498136790608,259.15936279296875,,903d185fccf839df
1498136790636,258.72955322265625,,903d185fccf839df
1498136790676,257.11810302734375,,903d185fccf839df
1498136790708,256.462158203125,,903d185fccf839df
1498136790760,255.01693725585938,,903d185fccf839df
1498136790797,254.013671875,,903d185fccf839df
1498136790818,253.3642578125,,903d185fccf839df
1498136790885,250.78274536132812,,903d185fccf839df
1498136790898,250.368408203125,,903d185fccf839df
1498136790939,249.20306396484375,,903d185fccf839df
1498136790978,248.40689086914062,,903d185fccf839df
1498136790999,247.97811889648438,,903d185fccf839df
1498136791049,246.9149169921875,,903d185fccf839df
1498136791207,243.73843383789062,,903d185fccf839df
1498136791237,243.32371520996094,,903d185fccf839df
1498136791249,243.23379516601562,,903d185fccf839df
1498136791258,243.15890502929688,,903d185fccf839df
1498136791286,242.86920166015625,,903d185fccf839df
1498136791325,242.49893188476562,,903d185fccf839df
1498136791358,242.17868041992188,,903d185fccf839df
1498136791387,241.99879455566406,,903d185fccf839df
1498136791410,241.9500732421875,,903d185fccf839df
1498136791426,241.93321228027344,,903d185fccf839df
1498136791469,241.74884033203125,,903d185fccf839df
1498136791476,241.77691650390625,,903d185fccf839df
1498136791503,242.04852294921875,,903d185fccf839df
1498136791527,242.9837188720703,,903d185fccf839df
1498136791567,244.06097412109375,,903d185fccf839df
1498136791588,244.228515625,,903d185fccf839df
1498136791671,244.17547607421875,,903d185fccf839df
1498136791706,243.09300231933594,,903d185fccf839df
1498136791726,242.5883331298828,,903d185fccf839df
1498136791757,241.89566040039062,,903d185fccf839df
1498136791765,241.70254516601562,,903d185fccf839df
1498136791798,241.4946746826172,,903d185fccf839df
1498136791806,241.50100708007812,,903d185fccf839df
1498136791845,241.55369567871094,,903d185fccf839df
1498136791877,242.0397491455078,,903d185fccf839df
1498136791897,242.4118194580078,,903d185fccf839df
1498136791966,241.26025390625,,903d185fccf839df
1498136792029,239.88327026367188,,903d185fccf839df
1498136792066,240.2652587890625,,903d185fccf839df
1498136792098,240.629638671875,,903d185fccf839df
1498136792117,240.93142700195312,,903d185fccf839df
1498136792148,241.61898803710938,,903d185fccf839df
1498136792165,241.88265991210938,,903d185fccf839df
1498136792186,241.69140625,,903d185fccf839df
1498136792205,241.1396484375,,903d185fccf839df
1498136792259,239.78564453125,,903d185fccf839df
1498136792285,238.88754272460938,,903d185fccf839df
1498136792318,237.88970947265625,,903d185fccf839df
1498136792417,234.78665161132812,,903d185fccf839df
1498136792518,233.52163696289062,,903d185fccf839df
1498136792627,236.82814025878906,,903d185fccf839df
1498136792667,237.90634155273438,,903d185fccf839df
1498136792687,238.62664794921875,,903d185fccf839df
1498136792709,239.77525329589844,,903d185fccf839df
1498136792726,241.27590942382812,,903d185fccf839df
1498136792759,243.0138702392578,,903d185fccf839df
1498136792766,243.3174591064453,,903d185fccf839df
1498136792786,243.50308227539062,,903d185fccf839df
1498136792825,242.75250244140625,,903d185fccf839df
1498136792858,241.90951538085938,,903d185fccf839df
1498136792886,241.6455078125,,903d185fccf839df
1498136792907,241.7888641357422,,903d185fccf839df
1498136792927,242.0465545654297,,903d185fccf839df
1498136792956,242.58824157714844,,903d185fccf839df
1498136792977,243.13235473632812,,903d185fccf839df
1498136792998,243.9500732421875,,903d185fccf839df
1498136793006,244.52798461914062,,903d185fccf839df
1498136793037,247.13424682617188,,903d185fccf839df
1498136793066,250.0283203125,,903d185fccf839df
1498136793077,250.73049926757812,,903d185fccf839df
1498136793097,251.8509521484375,,903d185fccf839df
1498136793125,253.05862426757812,,903d185fccf839df
1498136793165,254.2158966064453,,903d185fccf839df
1498136793178,254.36399841308594,,903d185fccf839df
1498136793197,254.39854431152344,,903d185fccf839df
1498136793216,253.97369384765625,,903d185fccf839df
1498136793246,252.48513793945312,,903d185fccf839df
1498136793262,251.92564392089844,,903d185fccf839df
1498136793292,250.8472442626953,,903d185fccf839df
1498136793306,251.07254028320312,,903d185fccf839df
1498136793332,251.8521728515625,,903d185fccf839df
1498136793365,252.970947265625,,903d185fccf839df
1498136793389,252.90786743164062,,903d185fccf839df
1498136793418,252.2439422607422,,903d185fccf839df
1498136793447,250.95730590820312,,903d185fccf839df
1498136793465,250.009033203125,,903d185fccf839df
