1498136789946,c4:3d:c7:69:a3:e4,-68;,ec:1a:59:1a:f6:41,-82;,00:1b:2f:51:13:d8,-83;,18:d6:c7:5b:3a:2e,-83;,d0:c7:c0:53:4e:e7,-68;,c4:04:15:43:87:00,-70;,64:66:b3:2a:a4:da,-72;,00:1f:3f:c4:e3:0b,-72;,70:af:6a:63:5b:bd,-75;,98:de:d0:2e:0e:06,-76;,64:d1:a3:35:b1:fc,-79;,30:b5:c2:fc:fe:55,-80;,64:d1:a3:3d:3e:2f,-80;,08:86:3b:76:e0:72,-80;,64:d1:a3:3d:83:7c,-81;,b8:f8:83:6b:e8:07,-81;,20:4e:7f:01:c7:58,-81;,14:cc:20:63:5c:0a,-81;,04:a1:51:25:e8:d2,-82;,f4:f2:6d:2d:0a:0e,-82;,54:b8:0a:08:b2:d4,-82;,98:de:d0:d4:05:02,-83;,84:16:f9:df:83:d2,-83;,e4:f4:c6:d9:7a:8f,-83;,dc:53:7c:a9:4d:48,-84;,08:6d:41:d5:7c:44,-85;,60:e3:27:60:62:fa,-85;,38:d5:47:47:5d:e5,-86;,a0:1d:48:99:04:35,-87;,60:e3:27:e7:90:a8,-87;,98:de:d0:2e:08:8a,-87;,e8:fc:af:88:93:04,-87;,e8:de:27:60:06:64,-87;,42:49:0f:99:60:7f,-87;,38:d5:47:47:59:3c,-87;,f4:f2:6d:3f:15:a0,-88;,64:66:b3:c1:fb:ba,-90;,9c:5c:8e:c7:32:58,-90;,00:0f:b5:0d:88:36,-86;,fa:8f:ca:7d:7d:9e,-76;,3a:0e:14:94:73:f5,-83;,04:53:7c:a9:4d:4a,-86;,,903d185fccf839df
1498136790223,c4:3d:c7:69:a3:e4,-68;,ec:1a:59:1a:f6:41,-82;,00:1b:2f:51:13:d8,-83;,18:d6:c7:5b:3a:2e,-83;,d0:c7:c0:53:4e:e7,-68;,c4:04:15:43:87:00,-70;,64:66:b3:2a:a4:da,-72;,00:1f:3f:c4:e3:0b,-72;,70:af:6a:63:5b:bd,-75;,98:de:d0:2e:0e:06,-76;,64:d1:a3:35:b1:fc,-79;,30:b5:c2:fc:fe:55,-80;,64:d1:a3:3d:3e:2f,-80;,08:86:3b:76:e0:72,-80;,64:d1:a3:3d:83:7c,-81;,b8:f8:83:6b:e8:07,-81;,20:4e:7f:01:c7:58,-81;,14:cc:20:63:5c:0a,-81;,04:a1:51:25:e8:d2,-82;,f4:f2:6d:2d:0a:0e,-82;,54:b8:0a:08:b2:d4,-82;,98:de:d0:d4:05:02,-83;,84:16:f9:df:83:d2,-83;,e4:f4:c6:d9:7a:8f,-83;,dc:53:7c:a9:4d:48,-84;,08:6d:41:d5:7c:44,-85;,60:e3:27:60:62:fa,-85;,38:d5:47:47:5d:e5,-86;,a0:1d:48:99:04:35,-87;,60:e3:27:e7:90:a8,-87;,98:de:d0:2e:08:8a,-87;,e8:fc:af:88:93:04,-87;,e8:de:27:60:06:64,-87;,42:49:0f:99:60:7f,-87;,38:d5:47:47:59:3c,-87;,f4:f2:6d:3f:15:a0,-88;,64:66:b3:c1:fb:ba,-90;,9c:5c:8e:c7:32:58,-90;,00:0f:b5:0d:88:36,-86;,fa:8f:ca:7d:7d:9e,-76;,3a:0e:14:94:73:f5,-83;,04:53:7c:a9:4d:4a,-86;,,903d185fccf839df
1498136790427,c4:3d:c7:69:a3:e4,-68;,ec:1a:59:1a:f6:41,-82;,00:1b:2f:51:13:d8,-83;,18:d6:c7:5b:3a:2e,-83;,d0:c7:c0:53:4e:e7,-68;,c4:04:15:43:87:00,-70;,64:66:b3:2a:a4:da,-72;,00:1f:3f:c4:e3:0b,-72;,70:af:6a:63:5b:bd,-75;,98:de:d0:2e:0e:06,-76;,64:d1:a3:35:b1:fc,-79;,30:b5:c2:fc:fe:55,-80;,64:d1:a3:3d:3e:2f,-80;,08:86:3b:76:e0:72,-80;,64:d1:a3:3d:83:7c,-81;,b8:f8:83:6b:e8:07,-81;,20:4e:7f:01:c7:58,-81;,14:cc:20:63:5c:0a,-81;,04:a1:51:25:e8:d2,-82;,f4:f2:6d:2d:0a:0e,-82;,54:b8:0a:08:b2:d4,-82;,98:de:d0:d4:05:02,-83;,84:16:f9:df:83:d2,-83;,e4:f4:c6:d9:7a:8f,-83;,dc:53:7c:a9:4d:48,-84;,08:6d:41:d5:7c:44,-85;,60:e3:27:60:62:fa,-85;,38:d5:47:47:5d:e5,-86;,a0:1d:48:99:04:35,-87;,60:e3:27:e7:90:a8,-87;,98:de:d0:2e:08:8a,-87;,e8:fc:af:88:93:04,-87;,e8:de:27:60:06:64,-87;,42:49:0f:99:60:7f,-87;,38:d5:47:47:59:3c,-87;,f4:f2:6d:3f:15:a0,-88;,64:66:b3:c1:fb:ba,-90;,9c:5c:8e:c7:32:58,-90;,00:0f:b5:0d:88:36,-86;,fa:8f:ca:7d:7d:9e,-76;,3a:0e:14:94:73:f5,-83;,04:53:7c:a9:4d:4a,-86;,,903d185fccf839df
1498136790728,c4:3d:c7:69:a3:e4,-68;,ec:1a:59:1a:f6:41,-82;,00:1b:2f:51:13:d8,-83;,18:d6:c7:5b:3a:2e,-83;,d0:c7:c0:53:4e:e7,-68;,c4:04:15:43:87:00,-70;,64:66:b3:2a:a4:da,-72;,00:1f:3f:c4:e3:0b,-72;,70:af:6a:63:5b:bd,-75;,98:de:d0:2e:0e:06,-76;,64:d1:a3:35:b1:fc,-79;,30:b5:c2:fc:fe:55,-80;,64:d1:a3:3d:3e:2f,-80;,08:86:3b:76:e0:72,-80;,64:d1:a3:3d:83:7c,-81;,b8:f8:83:6b:e8:07,-81;,20:4e:7f:01:c7:58,-81;,14:cc:20:63:5c:0a,-81;,04:a1:51:25:e8:d2,-82;,f4:f2:6d:2d:0a:0e,-82;,54:b8:0a:08:b2:d4,-82;,98:de:d0:d4:05:02,-83;,84:16:f9:df:83:d2,-83;,e4:f4:c6:d9:7a:8f,-83;,dc:53:7c:a9:4d:48,-84;,08:6d:41:d5:7c:44,-85;,60:e3:27:60:62:fa,-85;,38:d5:47:47:5d:e5,-86;,a0:1d:48:99:04:35,-87;,60:e3:27:e7:90:a8,-87;,98:de:d0:2e:08:8a,-87;,e8:fc:af:88:93:04,-87;,e8:de:27:60:06:64,-87;,42:49:0f:99:60:7f,-87;,38:d5:47:47:59:3c,-87;,f4:f2:6d:3f:15:a0,-88;,64:66:b3:c1:fb:ba,-90;,9c:5c:8e:c7:32:58,-90;,00:0f:b5:0d:88:36,-86;,fa:8f:ca:7d:7d:9e,-76;,3a:0e:14:94:73:f5,-83;,04:53:7c:a9:4d:4a,-86;,,903d185fccf839df
1498136791044,c4:3d:c7:69:a3:e4,-66;,ec:1a:59:1a:f6:41,-81;,00:1b:2f:51:13:d8,-81;,18:d6:c7:5b:3a:2e,-82;,d0:c7:c0:53:4e:e7,-66;,c4:04:15:43:87:00,-69;,64:66:b3:2a:a4:da,-70;,00:1f:3f:c4:e3:0b,-71;,70:af:6a:63:5b:bd,-73;,98:de:d0:2e:0e:06,-75;,64:d1:a3:35:b1:fc,-77;,30:b5:c2:fc:fe:55,-79;,64:d1:a3:3d:3e:2f,-78;,08:86:3b:76:e0:72,-79;,64:d1:a3:3d:83:7c,-79;,b8:f8:83:6b:e8:07,-80;,20:4e:7f:01:c7:58,-79;,14:cc:20:63:5c:0a,-80;,04:a1:51:25:e8:d2,-80;,f4:f2:6d:2d:0a:0e,-81;,54:b8:0a:08:b2:d4,-80;,98:de:d0:d4:05:02,-82;,84:16:f9:df:83:d2,-81;,e4:f4:c6:d9:7a:8f,-82;,dc:53:7c:a9:4d:48,-82;,08:6d:41:d5:7c:44,-84;,60:e3:27:60:62:fa,-83;,38:d5:47:47:5d:e5,-85;,a0:1d:48:99:04:35,-85;,60:e3:27:e7:90:a8,-86;,98:de:d0:2e:08:8a,-85;,e8:fc:af:88:93:04,-86;,e8:de:27:60:06:64,-85;,42:49:0f:99:60:7f,-86;,38:d5:47:47:59:3c,-85;,f4:f2:6d:3f:15:a0,-87;,64:66:b3:c1:fb:ba,-88;,9c:5c:8e:c7:32:58,-89;,00:0f:b5:0d:88:36,-84;,fa:8f:ca:7d:7d:9e,-75;,3a:0e:14:94:73:f5,-81;,04:53:7c:a9:4d:4a,-85;,,903d185fccf839df
1498136791314,c4:3d:c7:69:a3:e4,-66;,ec:1a:59:1a:f6:41,-81;,00:1b:2f:51:13:d8,-81;,18:d6:c7:5b:3a:2e,-82;,d0:c7:c0:53:4e:e7,-66;,c4:04:15:43:87:00,-69;,64:66:b3:2a:a4:da,-70;,00:1f:3f:c4:e3:0b,-71;,70:af:6a:63:5b:bd,-73;,98:de:d0:2e:0e:06,-75;,64:d1:a3:35:b1:fc,-77;,30:b5:c2:fc:fe:55,-79;,64:d1:a3:3d:3e:2f,-78;,08:86:3b:76:e0:72,-79;,64:d1:a3:3d:83:7c,-79;,b8:f8:83:6b:e8:07,-80;,20:4e:7f:01:c7:58,-79;,14:cc:20:63:5c:0a,-80;,04:a1:51:25:e8:d2,-80;,f4:f2:6d:2d:0a:0e,-81;,54:b8:0a:08:b2:d4,-80;,98:de:d0:d4:05:02,-82;,84:16:f9:df:83:d2,-81;,e4:f4:c6:d9:7a:8f,-82;,dc:53:7c:a9:4d:48,-82;,08:6d:41:d5:7c:44,-84;,60:e3:27:60:62:fa,-83;,38:d5:47:47:5d:e5,-85;,a0:1d:48:99:04:35,-85;,60:e3:27:e7:90:a8,-86;,98:de:d0:2e:08:8a,-85;,e8:fc:af:88:93:04,-86;,e8:de:27:60:06:64,-85;,42:49:0f:99:60:7f,-86;,38:d5:47:47:59:3c,-85;,f4:f2:6d:3f:15:a0,-87;,64:66:b3:c1:fb:ba,-88;,9c:5c:8e:c7:32:58,-89;,00:0f:b5:0d:88:36,-84;,fa:8f:ca:7d:7d:9e,-75;,3a:0e:14:94:73:f5,-81;,04:53:7c:a9:4d:4a,-85;,,903d185fccf839df
1498136791621,c4:3d:c7:69:a3:e4,-66;,ec:1a:59:1a:f6:41,-81;,00:1b:2f:51:13:d8,-81;,18:d6:c7:5b:3a:2e,-82;,d0:c7:c0:53:4e:e7,-66;,c4:04:15:43:87:00,-69;,64:66:b3:2a:a4:da,-70;,00:1f:3f:c4:e3:0b,-71;,70:af:6a:63:5b:bd,-73;,98:de:d0:2e:0e:06,-75;,64:d1:a3:35:b1:fc,-77;,30:b5:c2:fc:fe:55,-79;,64:d1:a3:3d:3e:2f,-78;,08:86:3b:76:e0:72,-79;,64:d1:a3:3d:83:7c,-79;,b8:f8:83:6b:e8:07,-80;,20:4e:7f:01:c7:58,-79;,14:cc:20:63:5c:0a,-80;,04:a1:51:25:e8:d2,-80;,f4:f2:6d:2d:0a:0e,-81;,54:b8:0a:08:b2:d4,-80;,98:de:d0:d4:05:02,-82;,84:16:f9:df:83:d2,-81;,e4:f4:c6:d9:7a:8f,-82;,dc:53:7c:a9:4d:48,-82;,08:6d:41:d5:7c:44,-84;,60:e3:27:60:62:fa,-83;,38:d5:47:47:5d:e5,-85;,a0:1d:48:99:04:35,-85;,60:e3:27:e7:90:a8,-86;,98:de:d0:2e:08:8a,-85;,e8:fc:af:88:93:04,-86;,e8:de:27:60:06:64,-85;,42:49:0f:99:60:7f,-86;,38:d5:47:47:59:3c,-85;,f4:f2:6d:3f:15:a0,-87;,64:66:b3:c1:fb:ba,-88;,9c:5c:8e:c7:32:58,-89;,00:0f:b5:0d:88:36,-84;,fa:8f:ca:7d:7d:9e,-75;,3a:0e:14:94:73:f5,-81;,04:53:7c:a9:4d:4a,-85;,,903d185fccf839df
1498136791946,c4:3d:c7:69:a3:e4,-66;,ec:1a:59:1a:f6:41,-81;,00:1b:2f:51:13:d8,-81;,18:d6:c7:5b:3a:2e,-82;,d0:c7:c0:53:4e:e7,-66;,c4:04:15:43:87:00,-69;,64:66:b3:2a:a4:da,-70;,00:1f:3f:c4:e3:0b,-71;,70:af:6a:63:5b:bd,-73;,98:de:d0:2e:0e:06,-75;,64:d1:a3:35:b1:fc,-77;,30:b5:c2:fc:fe:55,-79;,64:d1:a3:3d:3e:2f,-78;,08:86:3b:76:e0:72,-79;,64:d1:a3:3d:83:7c,-79;,b8:f8:83:6b:e8:07,-80;,20:4e:7f:01:c7:58,-79;,14:cc:20:63:5c:0a,-80;,04:a1:51:25:e8:d2,-80;,f4:f2:6d:2d:0a:0e,-81;,54:b8:0a:08:b2:d4,-80;,98:de:d0:d4:05:02,-82;,84:16:f9:df:83:d2,-81;,e4:f4:c6:d9:7a:8f,-82;,dc:53:7c:a9:4d:48,-82;,08:6d:41:d5:7c:44,-84;,60:e3:27:60:62:fa,-83;,38:d5:47:47:5d:e5,-85;,a0:1d:48:99:04:35,-85;,60:e3:27:e7:90:a8,-86;,98:de:d0:2e:08:8a,-85;,e8:fc:af:88:93:04,-86;,e8:de:27:60:06:64,-85;,42:49:0f:99:60:7f,-86;,38:d5:47:47:59:3c,-85;,f4:f2:6d:3f:15:a0,-87;,64:66:b3:c1:fb:ba,-88;,9c:5c:8e:c7:32:58,-89;,00:0f:b5:0d:88:36,-84;,fa:8f:ca:7d:7d:9e,-75;,3a:0e:14:94:73:f5,-81;,04:53:7c:a9:4d:4a,-85;,,903d185fccf839df
1498136792225,c4:3d:c7:69:a3:e4,-83;,ec:1a:59:1a:f6:41,-84;,18:d6:c7:5b:3a:2e,-83;,d0:c7:c0:53:4e:e7,-70;,c4:04:15:43:87:00,-72;,64:66:b3:2a:a4:da,-75;,00:1f:3f:c4:e3:0b,-79;,70:af:6a:63:5b:bd,-79;,98:de:d0:2e:0e:06,-81;,64:d1:a3:35:b1:fc,-76;,08:86:3b:76:e0:72,-82;,20:4e:7f:01:c7:58,-83;,04:a1:51:25:e8:d2,-81;,98:de:d0:d4:05:02,-85;,e4:f4:c6:d9:7a:8f,-82;,08:6d:41:d5:7c:44,-89;,60:e3:27:60:62:fa,-85;,a0:1d:48:99:04:35,-82;,60:e3:27:e7:90:a8,-81;,38:d5:47:47:59:3c,-82;,64:66:b3:c1:fb:ba,-85;,00:0f:b5:0d:88:36,-85;,fa:8f:ca:7d:7d:9e,-72;,3a:0e:14:94:73:f5,-84;,ac:16:2d:8e:30:b5,-76;,64:d1:a3:35:3e:a2,-76;,16:2f:68:39:20:7c,-77;,38:d5:47:47:5d:e6,-77;,30:b5:c2:ed:13:5e,-79;,38:d5:47:47:5d:e7,-79;,38:d5:47:47:5d:e4,-80;,00:0f:66:d3:71:48,-80;,18:83:bf:16:30:40,-82;,8c:2d:aa:53:21:1b,-83;,18:83:bf:16:30:41,-83;,64:d1:a3:3d:39:69,-83;,28:6c:07:cf:74:c4,-84;,c8:3a:35:06:57:e1,-84;,98:de:d0:d4:74:a6,-86;,14:cc:20:6f:2e:d6,-86;,14:2d:27:93:bc:b1,-89;,4a:0e:14:94:73:f5,-85;,,903d185fccf839df
1498136792586,c4:3d:c7:69:a3:e4,-83;,ec:1a:59:1a:f6:41,-84;,18:d6:c7:5b:3a:2e,-83;,d0:c7:c0:53:4e:e7,-70;,c4:04:15:43:87:00,-72;,64:66:b3:2a:a4:da,-75;,00:1f:3f:c4:e3:0b,-79;,70:af:6a:63:5b:bd,-79;,98:de:d0:2e:0e:06,-81;,64:d1:a3:35:b1:fc,-76;,08:86:3b:76:e0:72,-82;,20:4e:7f:01:c7:58,-83;,04:a1:51:25:e8:d2,-81;,98:de:d0:d4:05:02,-85;,e4:f4:c6:d9:7a:8f,-82;,08:6d:41:d5:7c:44,-89;,60:e3:27:60:62:fa,-85;,a0:1d:48:99:04:35,-82;,60:e3:27:e7:90:a8,-81;,38:d5:47:47:59:3c,-82;,64:66:b3:c1:fb:ba,-85;,00:0f:b5:0d:88:36,-85;,fa:8f:ca:7d:7d:9e,-72;,3a:0e:14:94:73:f5,-84;,ac:16:2d:8e:30:b5,-76;,64:d1:a3:35:3e:a2,-76;,16:2f:68:39:20:7c,-77;,38:d5:47:47:5d:e6,-77;,30:b5:c2:ed:13:5e,-79;,38:d5:47:47:5d:e7,-79;,38:d5:47:47:5d:e4,-80;,00:0f:66:d3:71:48,-80;,18:83:bf:16:30:40,-82;,8c:2d:aa:53:21:1b,-83;,18:83:bf:16:30:41,-83;,64:d1:a3:3d:39:69,-83;,28:6c:07:cf:74:c4,-84;,c8:3a:35:06:57:e1,-84;,98:de:d0:d4:74:a6,-86;,14:cc:20:6f:2e:d6,-86;,14:2d:27:93:bc:b1,-89;,4a:0e:14:94:73:f5,-85;,,903d185fccf839df
