UUID,iqrAccX,iqrAccY,iqrAccZ,iqrAccXYZ,meanAccX,meanAccY,meanAccZ,meanAccXYZ, covarianceAccXY, covarianceAccXZ, covarianceAccYZ,pressureDerivative, pressureIQR, iqrGyroX, iqrGyroY, iqrGyroZ, iqrGyroMagnitude, meanGyroX, meanGyroY, meanGyroZ, meanGyroMagnitude, covarianceGyroXY, covarianceGyroXZ, covarianceGyroYZ, class, timestamp 
903d185fccf839df,-0.6494291681264498,-0.6344535445848991,-0.670955460545402,-0.6232796364835491,-1.296956888698836,-1.3850148958395532,1.7752833099275989,-0.9468120768300383,0.0658654144844549,-0.6446117773355097,-0.09465001370665627,-0.5898091372472969,-0.39528325534759357,-0.22809395395567705,-0.7370743483893956,-0.2736389898385554,-0.4902324209772952,-0.3699099914274684,-0.6384599994987226,0.18887930747271034,-0.3788620045585494,-0.39257367240803664,-1.0498182053705845,-0.6456214691041229,undefined,1498057232621
903d185fccf839df,-0.6348759336053076,-0.3749926231353225,-0.3698141033674985,-0.45772788363303035,-0.9330088635413187,-1.3856310842305293,1.7770900334658017,-0.8768944377943503,-0.37288181510633434,-0.6048905204964571,0.04773602396418679,-1.1076862780569705,2.139688474821747,-0.5613941681938297,-0.7960217444675242,-0.27565964891353406,-0.7564068578148971,-0.5778791573048706,-0.817179924374876,-0.11229272122556752,-0.6269191718896583,-0.39324945216021956,-0.7612842992933241,-0.48761297753629895,undefined,1498057234036
903d185fccf839df,-0.45885210671026816,-0.4002343265105268,-0.07505285430486942,-0.1960920656799317,-0.7506332124870785,-1.450908727817371,1.7725721495339746,-0.9766391735379346,-0.5719496798631394,-0.31364713376101,0.044437861079504946,-0.6471470327874783,3.3930307208110517,-0.6317575264656707,-0.873916570706801,-0.2291855925131641,-0.7920360811458108,-0.5660458709441156,-0.8947120202131676,-0.0834250369697238,-0.6524006196662414,-0.414376920702126,-0.7011097299497019,-0.5053522391600394,undefined,1498057235552
903d185fccf839df,-0.32995276645997396,-0.3808627731165364,0.1329389243900271,0.20490102039449606,-0.618089303548096,-1.5380256795897327,1.790786670843158,-0.981659207300694,-0.6375676895356354,-0.3664356969476537,-0.0000019995114759690505,-0.5166431266163656,1.0277824197860963,-0.5826883497350883,-0.8949692389828414,-0.04935155612203175,-0.7358669437086925,-0.5431856971309396,-0.8859914372892539,0.06101328290868539,-0.61080494281567,-0.40669027904902494,-0.660604554054757,-0.4344802453961542,undefined,1498057237084
903d185fccf839df,-0.2412477773525269,-0.45952289977677163,0.1903601515644466,0.06139763283428153,-0.43148618743208356,-1.6581561918652472,1.8373289786337226,-0.893702018659279,-0.6210527513374103,-0.38304109361625177,0.006250164585974381,-0.19484128529544462,-1.02630626114082,-0.6076858700119515,-0.9286534831929112,0.1911007544882199,-0.7821361404822095,-0.5844039402917702,-0.9027816311813773,0.27836976167481176,-0.5940665075082396,-0.4187665182373575,-0.7060898562617172,-0.4694940457422274,undefined,1498057238572
903d185fccf839df,-0.18164927454006902,-0.43134617986694507,0.19546423805666616,0.12225660055680461,-0.17542376701132356,-1.645827528729067,1.8476693794705616,-0.7136510109889115,-0.28270052947677143,-0.5308763791137413,-0.05818220562336208,0.01967769217285638,-0.9523242535650625,-0.5826883367843138,-0.909706089842932,0.15877105723020693,-0.714615003903968,-0.6120244315650721,-0.8934878658147282,0.24816171860795683,-0.6152896254809826,-0.43473822694276243,-0.6202370621196119,-0.43214004045837057,undefined,1498057240048
903d185fccf839df,-0.2564939236329002,-0.34035873824616064,0.5884794062314712,0.4906941133118751,0.0802169488832169,-1.6282557490353966,1.7726304962074069,-1.0937615742727533,-0.2657430760785623,-0.2576376824428451,-0.002281976214774161,-0.11611620284966187,-0.8174158868092692,-0.46973661542995565,-0.9676009294426017,0.14664738542755015,-0.6978023796876208,-0.5105200087480306,-0.9175848818622981,0.3121884548005407,-0.56639558486189,-0.42620106526527596,-0.5907722382169779,-0.4213109747946715,undefined,1498057241543
903d185fccf839df,-0.08185611003607643,-0.3321405282724612,0.8162493930152438,0.9284504239896704,0.3186394109161375,-1.6343606845393057,1.7775929431997202,-0.955556914988194,-0.22798203546531226,-0.10841810072963462,-0.031458012548145065,-0.03172277180291003,-0.6346368092691622,-0.3225290204843355,-0.9591798518250582,0.2678839338657888,-0.6227987032136203,-0.43463867693558356,-0.890850066633892,0.42488967614686185,-0.4968497213295695,-0.4492270892926959,-0.6098926692593543,-0.4278837301154202,undefined,1498057243062
903d185fccf839df,-0.1317525887718435,-0.3503380516702089,0.9712858931479382,1.1263238661736847,0.3302313984503074,-1.6663947119532716,1.8076279610311958,-0.8064512560714171,-0.35345631396667826,0.18137636681879976,-0.03824408507441707,-0.0362685398473647,-0.8391753008021391,-0.29845733812906716,-0.9412850885758758,0.12037956646794787,-0.6804065261992512,-0.4440937606555465,-0.9061450947087093,0.28189970887863547,-0.5306758936296716,-0.47202980160251634,-0.6022965504685767,-0.46297013313531504,undefined,1498057244529
903d185fccf839df,0.0706056288109342,-0.4295851348725809,1.0197749689609734,1.082674871735023,0.4907705592510956,-1.631668083854869,1.74447054552962,-1.0812890035048903,-0.3038887073268135,0.603186342000705,-0.09051472101690937,0.15627242839708988,-0.7913045900178254,-0.2512397854385761,-0.9233903253266933,0.04157581280956492,-0.6621038259987069,-0.3929235762183727,-0.8973291129551595,0.06204070401574247,-0.5450951125533275,-0.5003653526416539,-0.5512673479410866,-0.4356536736107394,undefined,1498057246039
