timestamp, signal strength, UUID 
1498057205465,-87,,903d185fccf839df
1498057231147,-87,,903d185fccf839df
1498057231266,-87,,903d185fccf839df
1498057231359,-87,,903d185fccf839df
1498057231445,-87,,903d185fccf839df
1498057231544,-87,,903d185fccf839df
1498057231636,-87,,903d185fccf839df
1498057231741,-87,,903d185fccf839df
1498057231847,-87,,903d185fccf839df
1498057231934,-87,,903d185fccf839df
1498057232037,-87,,903d185fccf839df
1498057232110,-87,,903d185fccf839df
1498057232204,-87,,903d185fccf839df
1498057232319,-87,,903d185fccf839df
1498057232414,-87,,903d185fccf839df
1498057232507,-87,,903d185fccf839df
1498057232657,-87,,903d185fccf839df
1498057232716,-87,,903d185fccf839df
1498057232816,-87,,903d185fccf839df
1498057232910,-87,,903d185fccf839df
1498057233018,-87,,903d185fccf839df
1498057233133,-87,,903d185fccf839df
1498057233215,-87,,903d185fccf839df
1498057233320,-87,,903d185fccf839df
1498057233414,-87,,903d185fccf839df
1498057233514,-87,,903d185fccf839df
1498057233605,-87,,903d185fccf839df
1498057233720,-87,,903d185fccf839df
1498057233815,-87,,903d185fccf839df
1498057233915,-87,,903d185fccf839df
1498057234007,-87,,903d185fccf839df
1498057234121,-87,,903d185fccf839df
1498057234212,-87,,903d185fccf839df
1498057234318,-87,,903d185fccf839df
1498057234429,-87,,903d185fccf839df
1498057234514,-87,,903d185fccf839df
1498057234608,-87,,903d185fccf839df
1498057234722,-87,,903d185fccf839df
1498057234866,-87,,903d185fccf839df
1498057235005,-87,,903d185fccf839df
1498057235040,-87,,903d185fccf839df
1498057235120,-87,,903d185fccf839df
1498057235218,-87,,903d185fccf839df
1498057235318,-87,,903d185fccf839df
1498057235414,-87,,903d185fccf839df
1498057235517,-87,,903d185fccf839df
1498057235615,-87,,903d185fccf839df
1498057235710,-87,,903d185fccf839df
1498057235812,-87,,903d185fccf839df
1498057235916,-87,,903d185fccf839df
1498057236011,-87,,903d185fccf839df
1498057236114,-87,,903d185fccf839df
1498057236211,-87,,903d185fccf839df
1498057236319,-87,,903d185fccf839df
1498057236441,-87,,903d185fccf839df
1498057236511,-87,,903d185fccf839df
1498057236613,-87,,903d185fccf839df
1498057236712,-87,,903d185fccf839df
1498057236813,-87,,903d185fccf839df
1498057236913,-87,,903d185fccf839df
1498057237034,-87,,903d185fccf839df
1498057237143,-87,,903d185fccf839df
1498057237223,-87,,903d185fccf839df
1498057237321,-87,,903d185fccf839df
1498057237416,-87,,903d185fccf839df
1498057237507,-87,,903d185fccf839df
1498057237619,-87,,903d185fccf839df
1498057237714,-87,,903d185fccf839df
1498057237814,-87,,903d185fccf839df
1498057237915,-87,,903d185fccf839df
1498057238007,-87,,903d185fccf839df
1498057238108,-87,,903d185fccf839df
1498057238217,-87,,903d185fccf839df
1498057238309,-87,,903d185fccf839df
1498057238426,-87,,903d185fccf839df
1498057238515,-87,,903d185fccf839df
1498057238616,-87,,903d185fccf839df
1498057238709,-87,,903d185fccf839df
1498057238828,-87,,903d185fccf839df
1498057238919,-87,,903d185fccf839df
1498057239013,-87,,903d185fccf839df
1498057239115,-87,,903d185fccf839df
1498057239214,-87,,903d185fccf839df
1498057239314,-87,,903d185fccf839df
1498057239419,-87,,903d185fccf839df
1498057239513,-87,,903d185fccf839df
1498057239604,-87,,903d185fccf839df
1498057239713,-87,,903d185fccf839df
1498057239803,-87,,903d185fccf839df
1498057239912,-87,,903d185fccf839df
1498057240013,-87,,903d185fccf839df
1498057240112,-87,,903d185fccf839df
1498057240216,-87,,903d185fccf839df
1498057240313,-87,,903d185fccf839df
1498057240425,-87,,903d185fccf839df
1498057240512,-87,,903d185fccf839df
1498057240620,-87,,903d185fccf839df
1498057240717,-87,,903d185fccf839df
1498057240810,-87,,903d185fccf839df
1498057240915,-87,,903d185fccf839df
1498057241011,-87,,903d185fccf839df
1498057241108,-87,,903d185fccf839df
1498057241219,-87,,903d185fccf839df
1498057241314,-87,,903d185fccf839df
1498057241426,-87,,903d185fccf839df
1498057241520,-87,,903d185fccf839df
1498057241619,-87,,903d185fccf839df
1498057241713,-87,,903d185fccf839df
1498057241814,-87,,903d185fccf839df
1498057241913,-87,,903d185fccf839df
1498057242016,-87,,903d185fccf839df
1498057242109,-87,,903d185fccf839df
1498057242221,-87,,903d185fccf839df
1498057242316,-87,,903d185fccf839df
1498057242424,-87,,903d185fccf839df
1498057242515,-87,,903d185fccf839df
1498057242613,-87,,903d185fccf839df
1498057242713,-87,,903d185fccf839df
1498057242812,-87,,903d185fccf839df
1498057242926,-87,,903d185fccf839df
1498057243017,-87,,903d185fccf839df
1498057243121,-87,,903d185fccf839df
1498057243222,-87,,903d185fccf839df
1498057243319,-87,,903d185fccf839df
1498057243423,-87,,903d185fccf839df
1498057243516,-87,,903d185fccf839df
1498057243613,-87,,903d185fccf839df
1498057243719,-87,,903d185fccf839df
1498057243812,-87,,903d185fccf839df
1498057243908,-87,,903d185fccf839df
1498057244020,-87,,903d185fccf839df
1498057244120,-87,,903d185fccf839df
1498057244212,-87,,903d185fccf839df
1498057244318,-87,,903d185fccf839df
1498057244411,-87,,903d185fccf839df
1498057244510,-87,,903d185fccf839df
1498057244613,-87,,903d185fccf839df
1498057244713,-87,,903d185fccf839df
1498057244843,-87,,903d185fccf839df
1498057244924,-87,,903d185fccf839df
1498057245011,-87,,903d185fccf839df
1498057245129,-87,,903d185fccf839df
1498057245207,-87,,903d185fccf839df
1498057245315,-87,,903d185fccf839df
1498057245420,-87,,903d185fccf839df
1498057245513,-87,,903d185fccf839df
1498057245611,-87,,903d185fccf839df
1498057245712,-87,,903d185fccf839df
1498057245819,-87,,903d185fccf839df
1498057245913,-87,,903d185fccf839df
1498057246014,-87,,903d185fccf839df
1498057246112,-87,,903d185fccf839df
1498057246211,-87,,903d185fccf839df
1498057246310,-87,,903d185fccf839df
1498057246411,-87,,903d185fccf839df
1498057246511,-87,,903d185fccf839df
1498057246621,-87,,903d185fccf839df
1498057246715,-87,,903d185fccf839df
1498057246809,-87,,903d185fccf839df
1498057246915,-87,,903d185fccf839df
1498057247013,-87,,903d185fccf839df
1498057247112,-87,,903d185fccf839df
1498057247217,-87,,903d185fccf839df
1498057247320,-87,,903d185fccf839df
1498057247420,-87,,903d185fccf839df
1498057247512,-87,,903d185fccf839df
1498057247616,-87,,903d185fccf839df
1498057247714,-87,,903d185fccf839df
1498057247825,-87,,903d185fccf839df
1498057247915,-87,,903d185fccf839df
1498057248012,-87,,903d185fccf839df
1498057248110,-87,,903d185fccf839df
1498057248205,-87,,903d185fccf839df
1498057248314,-87,,903d185fccf839df
1498057248414,-87,,903d185fccf839df
1498057248518,-87,,903d185fccf839df
1498057248608,-87,,903d185fccf839df
1498057248712,-87,,903d185fccf839df
1498057248828,-87,,903d185fccf839df
1498057248911,-87,,903d185fccf839df
1498057249013,-87,,903d185fccf839df
1498057249112,-87,,903d185fccf839df
1498057249216,-87,,903d185fccf839df
1498057249320,-87,,903d185fccf839df
1498057249411,-87,,903d185fccf839df
1498057249511,-87,,903d185fccf839df
1498057249630,-87,,903d185fccf839df
1498057249727,-87,,903d185fccf839df
1498057249806,-87,,903d185fccf839df
1498057249926,-87,,903d185fccf839df
1498057250013,-87,,903d185fccf839df
1498057250117,-87,,903d185fccf839df
1498057250213,-87,,903d185fccf839df
1498057250307,-87,,903d185fccf839df
1498057250413,-87,,903d185fccf839df
1498057250604,-87,,903d185fccf839df
1498057250716,-87,,903d185fccf839df
1498057250840,-87,,903d185fccf839df
1498057250930,-87,,903d185fccf839df
1498057251019,-87,,903d185fccf839df
1498057251115,-87,,903d185fccf839df
