UUID,iqrAccX,iqrAccY,iqrAccZ,iqrAccXYZ,meanAccX,meanAccY,meanAccZ,meanAccXYZ, covarianceAccXY, covarianceAccXZ, covarianceAccYZ,pressureDerivative, pressureIQR, iqrGyroX, iqrGyroY, iqrGyroZ, iqrGyroMagnitude, meanGyroX, meanGyroY, meanGyroZ, meanGyroMagnitude, covarianceGyroXY, covarianceGyroXZ, covarianceGyroYZ, class, timestamp 
903d185fccf839df,0.18910976580838101,-0.5208660255364413,2.14139899217402,2.1356534545167563,0.43973182501729263,-1.8687523404966406,1.992267608584823,0.15520687613423678,-0.6248632714162744,0.7519151311535125,-0.19773487646164803,3.921238686576472,1.967789104278075,-0.19846726997238898,-0.9749693254237117,0.34466705671391457,-0.6050396785835328,-0.3214778631667852,-0.9854896758310125,0.2665009496803355,-0.488933855116335,-0.4927213671074981,-0.34819120516854063,-0.5147379671921539,undefined,1498737066297
903d185fccf839df,0.20158381648150334,-0.5513908346667458,1.5158288196632235,1.428929025755354,0.451598771965055,-1.8448351060122627,1.986936671457232,0.11471033877101114,-0.6740546883345531,0.647048078488371,-0.12113034570030337,2.3219369991129244,0.7144468582887701,-0.3447490010948652,-0.9907588358335344,-0.2534329078537561,-0.8244466278413546,-0.4458923161173326,-1.0053528778357752,-0.0016010596650326814,-0.6021969006508827,-0.5222709693192904,-0.5279497355209323,-0.5223819258828388,undefined,1498737067712
903d185fccf839df,0.1898027724574889,-0.4800683954830279,1.4517084154335285,1.3950806342776823,0.3396025594814557,-1.8223388174860018,1.9312891722760348,-0.26074368631472494,-0.6791398956484904,0.7546136180109096,-0.15666242605456202,1.4678538126021459,-0.27778241978609625,-0.363265707723663,-1.002337781666767,0.10623519319323009,-0.709519970217258,-0.4421305492671816,-0.9851128538145587,0.27994796472940037,-0.5477069801699341,-0.4967541067612472,-0.6394471748854261,-0.4309948964690997,undefined,1498737069253
903d185fccf839df,-0.0527496927519067,-0.6191911254057507,0.6331399089014429,0.5660134083598678,0.2078933125893856,-1.8446839986830683,1.9671362053969446,-0.1412782496528804,-0.536950847726651,0.22579341907192743,-0.09671413144777276,-0.15229214472379507,-0.49537655971479505,-0.41881577580695817,-1.0181272920765896,1.084209538645737,-0.4112939008883595,-0.5062516050176762,-0.9719081225160959,1.0417770675606173,-0.4112177230760526,-0.48730320350672324,-0.6811087383194439,-0.33688047766237195,undefined,1498737070739
903d185fccf839df,0.0775356262911935,-0.47478526049993536,0.6120854250525625,0.7005163218500599,-0.15410150731404218,-1.7576426595600505,1.8984482980222557,-0.5728186043506813,-0.6106034290739735,0.025454603748051818,-0.10791429790397962,0.1232299945633728,-0.22555982620320855,-0.4577007224492233,-0.9633903869527131,0.536624623584096,-0.6496366372916594,-0.48699340310833056,-0.89739586104249,0.7853858378882187,-0.43625916125533987,-0.49345900203431264,-0.6897991811176715,-0.46146138190602476,undefined,1498737072210
903d185fccf839df,-0.012555376114469349,-0.5827961662942324,0.6618507766256021,0.6963705202769919,-0.32175836778475264,-1.7393092179820808,1.855277407699781,-0.8310964143397028,-0.7481257705510049,-0.11497503316795035,-0.0835948050961797,-0.00005900637472828086,0.03990502450980393,-0.4734399282640112,-0.9665482846173372,0.3365845617376075,-0.639338176554569,-0.5463834688373946,-0.9132118774439117,0.699551745714476,-0.488954185389251,-0.4753027737048313,-0.7172714205678733,-0.42207302452735485,undefined,1498737073761
903d185fccf839df,-0.004239296325174835,-0.3374237217115384,1.1639656665031255,1.0382037895268914,-0.3806542693030956,-1.669527539661254,1.859340465050093,-0.6832643566376014,-0.8146093761100445,0.27271060422772025,-0.03727766916161659,0.007874834966390264,0.33583305481283426,-0.5512100028593852,-0.9591798444628243,0.39316154607149095,-0.6162877819152035,-0.5923859709735932,-0.8891218571000302,0.6330150636814987,-0.510825376187299,-0.4789444809918104,-0.682895974036346,-0.47144095441332684,undefined,1498737075225
903d185fccf839df,0.11218592424117757,-0.39729930997590457,1.163965920640075,1.2322301496789163,-0.3921742485778135,-1.6684537604692553,1.7990810940129767,-1.0864390192275974,-0.7761271811369188,0.4364212720518359,-0.007305193170082541,-0.19592073378013325,0.10518326648841357,-0.5725041844006437,-0.9360219380718917,0.053699470479860935,-0.7153749421239278,-0.5721142174206884,-0.8816142785889273,0.4482645102493608,-0.5394853523841704,-0.49339982351564843,-0.6807825349841046,-0.51696170353235,undefined,1498737076729
903d185fccf839df,0.047043195708808,-0.4025823280470277,1.1741735853506152,1.0348008350927638,-0.23980193746919526,-1.619062241811251,1.811351774782219,-0.8871784708905118,-0.6297434640485369,0.5171782648193525,-0.043188996612120056,-0.09451688281627321,-0.9131573083778967,-0.5715782946759507,-0.8949692389828414,-0.2433298527289957,-0.8607037221936159,-0.5440782753456241,-0.8910599734131338,-0.10139839538572566,-0.6482908218561566,-0.4694436259693214,-0.644793262896312,-0.5621058969835454,undefined,1498737078217
903d185fccf839df,0.19118864773406571,-0.4407384198368872,1.2813596558241753,1.080862698159422,-0.18822945249830886,-1.63882117858244,1.8962997690191319,-0.323671624955137,-0.6229167273429924,0.36617358653324517,-0.1560765902014085,0.033588338626866714,-0.9305648395721926,-0.5576908553597743,-0.9212850504006321,-0.2352474708115748,-0.8294901964928059,-0.5780165223232575,-0.9301371616333087,-0.03443055623406171,-0.6609255486651764,-0.44899746137841834,-0.655688102871144,-0.5346594675382887,undefined,1498737079710
903d185fccf839df,0.19118864773406571,-0.4554138532459066,1.4172558316110466,1.304820480536862,-0.22741796370030287,-1.6865798987262004,1.9394653960683526,-0.08155746944039619,-0.5207368943122471,-0.28229273208694905,-0.25448795067461855,-0.013286763433818915,-0.9305648395721926,-0.45770073539999784,-0.8160217900050015,-0.09380486865325843,-0.7981839646825107,-0.4579945723817685,-0.8542847353046261,0.09741093352895801,-0.5604899554198397,-0.3764024458178482,-0.600243594635196,-0.4655725089127452,undefined,1498737081228
903d185fccf839df,0.10109771433922234,-0.39729919306393524,1.5773969265098593,1.4453112079348167,-0.34165090943008136,-1.6329608120017753,1.8974489748011134,-0.25299333045439576,-0.6180842699491639,-0.46642734667653835,-0.29264212903821096,-0.05145575432396039,-0.8174158868092692,-0.4447391210546416,-0.802337561883474,0.04561706029771846,-0.7056526573836597,-0.4300726250757038,-0.8186639714128473,0.16564144478988582,-0.5203872417870649,-0.33726846326308013,-0.5904557514654708,-0.5260781556042278,undefined,1498737082803
903d185fccf839df,0.3062278895076121,-0.41901880645041123,1.7011715322200827,1.5368385615556197,-0.23587279915796852,-1.590112127283007,1.8232752942586936,-0.6279339310858558,-0.5569788242130519,-0.1731426100268451,-0.1915858757983381,-0.07906875015207532,-0.8174158868092692,-0.32993569795554484,-0.7612848775188913,0.16281223405655662,-0.6611909117485681,-0.37847813275881825,-0.8103727504628143,0.3368259671915038,-0.46164411381832693,-0.33468714489524537,-0.49179224097038,-0.5193868611983772,undefined,1498737084220
903d185fccf839df,0.3214739667771659,-0.45423976479367917,1.7203113482920072,1.7448809468846789,-0.08661704908866141,-1.50468029053915,1.7954282818129064,-0.573629493117243,-0.75989393591983,0.38001504279083603,-0.172054911484087,-0.04874817783269859,-0.9566761363636364,-0.20865146120838265,-0.7286532486851507,0.40124398451835497,-0.5707753335318999,-0.24924808406134788,-0.7453233990755868,0.5561614253804039,-0.3298472725343737,-0.38947087090094823,-0.38637569949372713,-0.5202205961393452,undefined,1498737085718
903d185fccf839df,0.21613699061817845,-0.5129413815177872,1.8785382836877629,1.7501685069242612,-0.26383961188821115,-1.6103578741134168,1.8766787765700204,-0.30304732140536944,-0.6648027791820222,0.7992925428647908,-0.2929589892368219,0.013430868440481592,-0.9218610739750446,-0.19013479343190853,-0.6886532017835986,0.7386855282262532,-0.5428441294879622,-0.2002310989463675,-0.6989765238101259,0.7121630736254316,-0.26442456181328094,-0.438251763187917,-0.4390614137596338,-0.5449658912211041,undefined,1498737087214
903d185fccf839df,0.15238030988943438,-0.527616756470822,1.7509358672453244,1.6860610477726843,-0.44855015686639443,-1.6703218090145435,1.854996027109345,-0.6298308325080505,-0.6537775959112541,0.9201492454333872,-0.2539531546311327,0.19673524122854028,-0.9349167223707665,-0.11143889386571433,-0.7697059183252658,0.6982732794624901,-0.5604241398219723,-0.13799093103182566,-0.7293216919399834,0.7986715424716488,-0.22841886844696274,-0.5049971418509988,-0.497156488376569,-0.6069381830548667,undefined,1498737088750
903d185fccf839df,0.12188801732868783,-0.5739909413224116,1.9423396189774569,1.8528114542305805,-0.40907365581984256,-1.7590984338714273,1.9104875644668713,-0.47122117243708267,-0.5404089169751012,0.8871583021639152,-0.2607613052764518,-0.030801180261027745,-0.504080325311943,-0.1818022650883299,-0.796021751829758,0.5083362444760404,-0.6270075174351307,-0.1836514544475218,-0.7571130241732585,0.7691835174495886,-0.26993486724895877,-0.49551666765034563,-0.5582086321596993,-0.5201952937370189,undefined,1498737090226
903d185fccf839df,0.1939606743304972,-0.5845572112885965,2.1299147975665256,2.160771669877884,-0.15159179988534588,-1.702227727910465,1.8922156732411108,-0.4098617552329136,-0.338639938906664,0.7388617642278751,-0.06923419095470373,-0.08417582969755222,-0.3778757241532977,-0.19198643042277447,-0.7854954287350884,0.43357373830581103,-0.6055798010808611,-0.19956614296631098,-0.7943150678064143,0.6771162080740861,-0.3098609567481751,-0.5114232375800499,-0.6261057964265259,-0.44417830240271683,undefined,1498737091710
903d185fccf839df,0.20227689214143066,-0.5340738629941725,2.3819291951883415,2.382002715540953,-0.2622967548317894,-1.6430277844114667,1.903195111082007,-0.27582862603634456,-0.2625678285195807,0.1400822576364553,-0.017267695057712213,-0.16551693416369603,0.6100016711229947,-0.27531149369539354,-0.8370744214698731,0.2941518093548341,-0.6565370783181876,-0.25995076140639667,-0.8510382141158205,0.3898582104006559,-0.4226533961018568,-0.4230790723179999,-0.5249596632366644,-0.45950489631767094,undefined,1498737093206
903d185fccf839df,0.2895956609182036,-0.47713340817639793,2.1701096057612297,2.1711281676337144,-0.10290959147514704,-1.6408382986388148,1.8472354702792346,-0.5685456184932295,-0.15859476274974035,0.26639769551275444,0.1724556430984937,-0.1934946065900206,-0.15592970142602494,-0.3401198503392149,-0.852863917155228,0.39518224754355197,-0.7413411291657059,-0.3428933248820792,-0.8557750552016722,0.4693603822339489,-0.4473680170670806,-0.3803286057239798,-0.5387665190335238,-0.4110832430294176,undefined,1498737094726
903d185fccf839df,0.47254962331514133,-0.4653930497579855,1.7343475861456108,1.86519690037439,-0.17097005241764146,-1.6700283247761458,1.8817227485172279,-0.446067899931301,-0.14550695116423823,-0.07444130859812949,0.09044498598149954,-0.08459288840463867,-0.852230949197861,-0.35493316642930983,-0.8412849565975279,0.2941518093548341,-0.7348860854247898,-0.3650902921889679,-0.8392765754542034,0.37302770430448856,-0.46819874744538525,-0.39814314982406357,-0.5002264391654287,-0.45693951642007913,undefined,1498737096217
