timestamp, light1, light2, light3, UUID 
1494344207789,2253,5843,2253,,903d185fccf839df
1494344209226,2784,5987,2784,,903d185fccf839df
1494344209404,3132,6014,3132,,903d185fccf839df
1494344209404,3132,6014,3132,,903d185fccf839df
1494344209622,3207,6027,3207,,903d185fccf839df
1494344209622,3207,6027,3207,,903d185fccf839df
1494344209766,3415,6043,3415,,903d185fccf839df
1494344209766,3415,6043,3415,,903d185fccf839df
1494344209952,3771,6084,3771,,903d185fccf839df
1494344210127,4180,6116,4180,,903d185fccf839df
1494344210127,4180,6116,4180,,903d185fccf839df
1494344210306,4839,6155,4839,,903d185fccf839df
1494344210306,4839,6155,4839,,903d185fccf839df
1494344210492,5250,6179,5250,,903d185fccf839df
1494344210492,5250,6179,5250,,903d185fccf839df
1494344210845,6084,6136,6084,,903d185fccf839df
1494344210845,6084,6136,6084,,903d185fccf839df
1494344211026,6371,6068,6371,,903d185fccf839df
1494344211026,6371,6068,6371,,903d185fccf839df
1494344211216,6296,5993,6296,,903d185fccf839df
1494344211216,6296,5993,6296,,903d185fccf839df
1494344211390,6436,5981,6436,,903d185fccf839df
1494344211390,6436,5981,6436,,903d185fccf839df
1494344211566,6483,5988,6483,,903d185fccf839df
1494344211566,6483,5988,6483,,903d185fccf839df
1494344211745,6323,5963,6323,,903d185fccf839df
1494344211745,6323,5963,6323,,903d185fccf839df
1494344211928,6497,5943,6497,,903d185fccf839df
1494344212105,6622,5909,6622,,903d185fccf839df
1494344212105,6622,5909,6622,,903d185fccf839df
1494344212286,6209,5910,6209,,903d185fccf839df
1494344212286,6209,5910,6209,,903d185fccf839df
1494344212465,6702,5918,6702,,903d185fccf839df
1494344212465,6702,5918,6702,,903d185fccf839df
1494344212648,6787,5897,6787,,903d185fccf839df
1494344212648,6787,5897,6787,,903d185fccf839df
1494344212825,6851,5903,6851,,903d185fccf839df
1494344213005,7043,5928,7043,,903d185fccf839df
1494344213005,7043,5928,7043,,903d185fccf839df
1494344213188,7640,5938,7640,,903d185fccf839df
1494344213188,7640,5938,7640,,903d185fccf839df
1494344213365,7117,5942,7117,,903d185fccf839df
1494344213365,7117,5942,7117,,903d185fccf839df
1494344213545,7411,5970,7411,,903d185fccf839df
1494344213545,7411,5970,7411,,903d185fccf839df
1494344213726,7738,5973,7738,,903d185fccf839df
1494344213905,7802,5965,7802,,903d185fccf839df
1494344213905,7802,5965,7802,,903d185fccf839df
1494344214085,7500,6011,7500,,903d185fccf839df
1494344214085,7500,6011,7500,,903d185fccf839df
1494344214266,7997,5984,7997,,903d185fccf839df
1494344214266,7997,5984,7997,,903d185fccf839df
1494344214446,8102,5987,8102,,903d185fccf839df
1494344214626,8017,6025,8017,,903d185fccf839df
1494344214626,8017,6025,8017,,903d185fccf839df
1494344214805,8600,6013,8600,,903d185fccf839df
1494344214805,8600,6013,8600,,903d185fccf839df
1494344214986,8329,6032,8329,,903d185fccf839df
1494344214986,8329,6032,8329,,903d185fccf839df
1494344215166,8444,6044,8444,,903d185fccf839df
1494344215166,8444,6044,8444,,903d185fccf839df
1494344215346,8954,6021,8954,,903d185fccf839df
1494344215346,8954,6021,8954,,903d185fccf839df
1494344215527,9236,6017,9236,,903d185fccf839df
1494344215707,8440,6049,8440,,903d185fccf839df
1494344215707,8440,6049,8440,,903d185fccf839df
1494344215886,9113,6019,9113,,903d185fccf839df
1494344215886,9113,6019,9113,,903d185fccf839df
1494344216067,9439,6016,9439,,903d185fccf839df
1494344216067,9439,6016,9439,,903d185fccf839df
1494344216246,9311,6027,9311,,903d185fccf839df
1494344216425,9290,6041,9290,,903d185fccf839df
1494344216425,9290,6041,9290,,903d185fccf839df
1494344216610,10173,6018,10173,,903d185fccf839df
1494344216610,10173,6018,10173,,903d185fccf839df
1494344216786,9525,6025,9525,,903d185fccf839df
1494344216786,9525,6025,9525,,903d185fccf839df
1494344216968,9415,6026,9415,,903d185fccf839df
1494344216968,9415,6026,9415,,903d185fccf839df
1494344217147,9882,6012,9882,,903d185fccf839df
1494344217147,9882,6012,9882,,903d185fccf839df
1494344217334,9768,6022,9768,,903d185fccf839df
1494344217505,9262,6048,9262,,903d185fccf839df
1494344217505,9262,6048,9262,,903d185fccf839df
1494344217685,10031,6026,10031,,903d185fccf839df
1494344217685,10031,6026,10031,,903d185fccf839df
1494344217866,9940,6029,9940,,903d185fccf839df
1494344217866,9940,6029,9940,,903d185fccf839df
1494344218072,9326,6049,9326,,903d185fccf839df
1494344218072,9326,6049,9326,,903d185fccf839df
1494344218229,10133,6026,10133,,903d185fccf839df
1494344218408,9942,6037,9942,,903d185fccf839df
1494344218408,9942,6037,9942,,903d185fccf839df
1494344218589,9441,6053,9441,,903d185fccf839df
1494344218589,9441,6053,9441,,903d185fccf839df
1494344218767,9970,6042,9970,,903d185fccf839df
1494344218767,9970,6042,9970,,903d185fccf839df
1494344218945,10038,6048,10038,,903d185fccf839df
1494344219127,9120,6080,9120,,903d185fccf839df
1494344219127,9120,6080,9120,,903d185fccf839df
1494344219307,9927,6040,9927,,903d185fccf839df
1494344219307,9927,6040,9927,,903d185fccf839df
1494344219489,9742,6048,9742,,903d185fccf839df
1494344219489,9742,6048,9742,,903d185fccf839df
1494344219666,9405,6058,9405,,903d185fccf839df
1494344219666,9405,6058,9405,,903d185fccf839df
1494344219846,9773,6047,9773,,903d185fccf839df
1494344220038,9996,6023,9996,,903d185fccf839df
1494344220038,9996,6023,9996,,903d185fccf839df
1494344220205,9147,6066,9147,,903d185fccf839df
1494344220205,9147,6066,9147,,903d185fccf839df
1494344220388,9309,6016,9309,,903d185fccf839df
1494344220388,9309,6016,9309,,903d185fccf839df
1494344220568,9207,5985,9207,,903d185fccf839df
1494344220568,9207,5985,9207,,903d185fccf839df
1494344220746,8727,5981,8727,,903d185fccf839df
1494344220746,8727,5981,8727,,903d185fccf839df
1494344220926,8379,5972,8379,,903d185fccf839df
1494344221106,8360,5938,8360,,903d185fccf839df
1494344221106,8360,5938,8360,,903d185fccf839df
1494344221290,7491,5955,7491,,903d185fccf839df
1494344221290,7491,5955,7491,,903d185fccf839df
1494344221466,6806,5966,6806,,903d185fccf839df
1494344221466,6806,5966,6806,,903d185fccf839df
1494344221646,6666,5971,6666,,903d185fccf839df
1494344221831,6728,5940,6728,,903d185fccf839df
1494344221831,6728,5940,6728,,903d185fccf839df
1494344222005,6841,6000,6841,,903d185fccf839df
1494344222005,6841,6000,6841,,903d185fccf839df
1494344222186,7040,5962,7040,,903d185fccf839df
1494344222186,7040,5962,7040,,903d185fccf839df
1494344222365,6958,5930,6958,,903d185fccf839df
1494344222365,6958,5930,6958,,903d185fccf839df
1494344222552,6076,5943,6076,,903d185fccf839df
1494344222725,5714,5845,5714,,903d185fccf839df
1494344222725,5714,5845,5714,,903d185fccf839df
1494344222906,5241,5857,5241,,903d185fccf839df
1494344222906,5241,5857,5241,,903d185fccf839df
1494344223085,5046,5885,5046,,903d185fccf839df
1494344223085,5046,5885,5046,,903d185fccf839df
1494344223266,5368,5923,5368,,903d185fccf839df
1494344223266,5368,5923,5368,,903d185fccf839df
1494344223447,5764,6016,5764,,903d185fccf839df
1494344223627,5162,6045,5162,,903d185fccf839df
1494344223627,5162,6045,5162,,903d185fccf839df
1494344223812,6256,6072,6256,,903d185fccf839df
1494344223812,6256,6072,6256,,903d185fccf839df
1494344223986,6667,6041,6667,,903d185fccf839df
1494344223986,6667,6041,6667,,903d185fccf839df
1494344224166,7056,6051,7056,,903d185fccf839df
1494344224166,7056,6051,7056,,903d185fccf839df
1494344224348,7629,6059,7629,,903d185fccf839df
1494344224526,8842,6016,8842,,903d185fccf839df
1494344224526,8842,6016,8842,,903d185fccf839df
1494344224706,8324,6052,8324,,903d185fccf839df
1494344224706,8324,6052,8324,,903d185fccf839df
1494344224887,8881,6052,8881,,903d185fccf839df
1494344224887,8881,6052,8881,,903d185fccf839df
1494344225070,9411,6062,9411,,903d185fccf839df
1494344225070,9411,6062,9411,,903d185fccf839df
1494344225246,9778,6058,9778,,903d185fccf839df
1494344225426,9478,6066,9478,,903d185fccf839df
1494344225426,9478,6066,9478,,903d185fccf839df
1494344225607,9833,6075,9833,,903d185fccf839df
1494344225607,9833,6075,9833,,903d185fccf839df
1494344225786,8446,6102,8446,,903d185fccf839df
1494344225786,8446,6102,8446,,903d185fccf839df
1494344225974,8179,6110,8179,,903d185fccf839df
1494344225974,8179,6110,8179,,903d185fccf839df
1494344226146,9775,6106,9775,,903d185fccf839df
1494344226146,9775,6106,9775,,903d185fccf839df
1494344226330,9987,6117,9987,,903d185fccf839df
1494344226505,9040,6132,9040,,903d185fccf839df
1494344226505,9040,6132,9040,,903d185fccf839df
1494344226686,10100,6108,10100,,903d185fccf839df
1494344226686,10100,6108,10100,,903d185fccf839df
1494344226869,9773,6121,9773,,903d185fccf839df
1494344226869,9773,6121,9773,,903d185fccf839df
1494344227046,9143,6139,9143,,903d185fccf839df
1494344227046,9143,6139,9143,,903d185fccf839df
1494344227227,10200,6141,10200,,903d185fccf839df
1494344227406,10207,6157,10207,,903d185fccf839df
1494344227406,10207,6157,10207,,903d185fccf839df
1494344227585,9861,6176,9861,,903d185fccf839df
1494344227585,9861,6176,9861,,903d185fccf839df
1494344227765,10418,6190,10418,,903d185fccf839df
1494344227765,10418,6190,10418,,903d185fccf839df
1494344227945,10909,6237,10909,,903d185fccf839df
1494344227945,10909,6237,10909,,903d185fccf839df
1494344228131,10097,6268,10097,,903d185fccf839df
1494344228306,10928,6271,10928,,903d185fccf839df
1494344228306,10928,6271,10928,,903d185fccf839df
1494344228486,10824,6281,10824,,903d185fccf839df
1494344228486,10824,6281,10824,,903d185fccf839df
1494344228666,10653,6275,10653,,903d185fccf839df
1494344228666,10653,6275,10653,,903d185fccf839df
1494344228846,8763,6308,8763,,903d185fccf839df
1494344229026,8971,6301,8971,,903d185fccf839df
1494344229026,8971,6301,8971,,903d185fccf839df
1494344229206,9899,6290,9899,,903d185fccf839df
1494344229206,9899,6290,9899,,903d185fccf839df
1494344229392,9706,6306,9706,,903d185fccf839df
1494344229392,9706,6306,9706,,903d185fccf839df
1494344229567,10048,6290,10048,,903d185fccf839df
1494344229567,10048,6290,10048,,903d185fccf839df
1494344229749,10005,6303,10005,,903d185fccf839df
1494344229926,9901,6306,9901,,903d185fccf839df
1494344229926,9901,6306,9901,,903d185fccf839df
1494344230105,10065,6307,10065,,903d185fccf839df
1494344230105,10065,6307,10065,,903d185fccf839df
1494344230286,10993,6269,10993,,903d185fccf839df
1494344230286,10993,6269,10993,,903d185fccf839df
1494344230472,10831,6290,10831,,903d185fccf839df
1494344230472,10831,6290,10831,,903d185fccf839df
