1494344209230,7c:4f:b5:0c:d9:64,-76;,20:2b:c1:e9:cc:67,-75;,0e:96:d7:b4:63:50,-83;,5c:49:79:03:be:eb,-71;,18:83:bf:47:ab:9f,-76;,9c:d3:6d:b9:b0:7c,-85;,00:15:0c:89:0a:f4,-81;,c8:0e:14:01:f8:00,-76;,e0:88:5d:e7:04:74,-77;,ec:08:6b:6d:97:88,-87;,00:1c:4a:44:a2:61,-76;,34:81:c4:16:54:e1,-86;,c0:25:06:f4:f5:7c,-86;,64:51:06:fe:c0:fa,-69;,dc:53:7c:82:14:fe,-69;,38:10:d5:87:5e:12,-75;,5c:49:79:35:e6:ed,-80;,24:65:11:37:bc:c2,-82;,00:1c:28:9b:ae:e7,-79;,c8:0e:14:01:f8:01,-86;,5c:49:79:03:be:ec,-84;,74:31:70:71:c8:ad,-89;,00:1a:2b:9b:fd:42,-86;,38:60:77:d3:5e:5d,-85;,94:4a:0c:32:d5:bc,-83;,18:83:bf:47:ab:a1,-90;,00:1a:8c:0a:c5:00,-85;,38:10:d5:ab:bd:b2,-92;,38:10:d5:87:5d:72,-90;,f4:06:8d:56:84:11,-94;,18:d6:c7:85:4d:3a,-91;,f4:9f:f3:c1:ce:05,-95;,e0:28:6d:85:07:b6,-92;,94:4a:0c:32:d5:be,-95;,c0:25:06:f4:f5:7d,-92;,e0:28:6d:85:07:b5,-90;,e0:60:66:40:99:93,-87;,f4:f2:6d:34:17:f6,-90;,a4:99:47:cb:02:9b,-88;,18:83:bf:58:33:73,-91;,e0:60:66:fa:da:6b,-89;,20:2b:c1:eb:26:bb,-94;,c0:25:06:32:85:fa,-91;,18:83:bf:47:ab:a0,-79;,04:53:7c:a4:e3:f0,-78;,a4:99:47:cb:02:9c,-93;,d4:21:22:9c:34:96,-93;,,903d185fccf839df
1494344209515,7c:4f:b5:0c:d9:64,-76;,20:2b:c1:e9:cc:67,-75;,0e:96:d7:b4:63:50,-83;,5c:49:79:03:be:eb,-71;,18:83:bf:47:ab:9f,-76;,9c:d3:6d:b9:b0:7c,-85;,00:15:0c:89:0a:f4,-81;,c8:0e:14:01:f8:00,-76;,e0:88:5d:e7:04:74,-77;,ec:08:6b:6d:97:88,-87;,00:1c:4a:44:a2:61,-76;,34:81:c4:16:54:e1,-86;,c0:25:06:f4:f5:7c,-86;,64:51:06:fe:c0:fa,-69;,dc:53:7c:82:14:fe,-69;,38:10:d5:87:5e:12,-75;,5c:49:79:35:e6:ed,-80;,24:65:11:37:bc:c2,-82;,00:1c:28:9b:ae:e7,-79;,c8:0e:14:01:f8:01,-86;,5c:49:79:03:be:ec,-84;,74:31:70:71:c8:ad,-89;,00:1a:2b:9b:fd:42,-86;,38:60:77:d3:5e:5d,-85;,94:4a:0c:32:d5:bc,-83;,18:83:bf:47:ab:a1,-90;,00:1a:8c:0a:c5:00,-85;,38:10:d5:ab:bd:b2,-92;,38:10:d5:87:5d:72,-90;,f4:06:8d:56:84:11,-94;,18:d6:c7:85:4d:3a,-91;,f4:9f:f3:c1:ce:05,-95;,e0:28:6d:85:07:b6,-92;,94:4a:0c:32:d5:be,-95;,c0:25:06:f4:f5:7d,-92;,e0:28:6d:85:07:b5,-90;,e0:60:66:40:99:93,-87;,f4:f2:6d:34:17:f6,-90;,a4:99:47:cb:02:9b,-88;,18:83:bf:58:33:73,-91;,e0:60:66:fa:da:6b,-89;,20:2b:c1:eb:26:bb,-94;,c0:25:06:32:85:fa,-91;,18:83:bf:47:ab:a0,-79;,04:53:7c:a4:e3:f0,-78;,a4:99:47:cb:02:9c,-93;,d4:21:22:9c:34:96,-93;,,903d185fccf839df
1494344209754,7c:4f:b5:0c:d9:64,-74;,20:2b:c1:e9:cc:67,-79;,0e:96:d7:b4:63:50,-86;,5c:49:79:03:be:eb,-79;,18:83:bf:47:ab:9f,-81;,9c:d3:6d:b9:b0:7c,-79;,00:15:0c:89:0a:f4,-79;,e0:88:5d:e7:04:74,-82;,ec:08:6b:6d:97:88,-83;,00:1c:4a:44:a2:61,-81;,34:81:c4:16:54:e1,-88;,c0:25:06:f4:f5:7c,-88;,64:51:06:fe:c0:fa,-78;,dc:53:7c:82:14:fe,-69;,38:10:d5:87:5e:12,-77;,5c:49:79:35:e6:ed,-79;,00:1c:28:9b:ae:e7,-78;,c8:0e:14:01:f8:01,-82;,5c:49:79:03:be:ec,-83;,74:31:70:71:c8:ad,-85;,00:1a:2b:9b:fd:42,-85;,38:60:77:d3:5e:5d,-83;,94:4a:0c:32:d5:bc,-79;,18:83:bf:47:ab:a1,-86;,38:10:d5:ab:bd:b2,-88;,38:10:d5:87:5d:72,-89;,f4:06:8d:56:84:11,-90;,18:d6:c7:85:4d:3a,-90;,f4:9f:f3:c1:ce:05,-91;,e0:28:6d:85:07:b6,-91;,94:4a:0c:32:d5:be,-91;,c0:25:06:f4:f5:7d,-91;,e0:60:66:40:99:93,-85;,f4:f2:6d:34:17:f6,-84;,18:83:bf:58:33:73,-86;,04:53:7c:a4:e3:f0,-75;,d4:21:22:9c:34:96,-92;,5c:49:79:35:e6:ec,-65;,00:1c:28:a9:70:2f,-77;,18:d6:c7:85:4d:3b,-83;,08:96:d7:04:66:c7,-84;,f4:f2:6d:e8:23:b4,-85;,08:96:d7:04:57:69,-86;,9c:c7:a6:56:9b:6b,-88;,e0:28:6d:ce:a8:db,-88;,98:de:d0:cc:c4:d4,-88;,14:cc:20:63:5c:0a,-88;,f4:c7:14:3e:ef:b4,-90;,02:23:08:c7:f7:5a,-85;,00:15:0c:25:62:b2,-88;,04:53:7c:82:14:00,-71;,,903d185fccf839df
1494344209988,7c:4f:b5:0c:d9:64,-74;,20:2b:c1:e9:cc:67,-79;,0e:96:d7:b4:63:50,-86;,5c:49:79:03:be:eb,-79;,18:83:bf:47:ab:9f,-81;,9c:d3:6d:b9:b0:7c,-79;,00:15:0c:89:0a:f4,-79;,e0:88:5d:e7:04:74,-82;,ec:08:6b:6d:97:88,-83;,00:1c:4a:44:a2:61,-81;,34:81:c4:16:54:e1,-88;,c0:25:06:f4:f5:7c,-88;,64:51:06:fe:c0:fa,-78;,dc:53:7c:82:14:fe,-69;,38:10:d5:87:5e:12,-77;,5c:49:79:35:e6:ed,-79;,00:1c:28:9b:ae:e7,-78;,c8:0e:14:01:f8:01,-82;,5c:49:79:03:be:ec,-83;,74:31:70:71:c8:ad,-85;,00:1a:2b:9b:fd:42,-85;,38:60:77:d3:5e:5d,-83;,94:4a:0c:32:d5:bc,-79;,18:83:bf:47:ab:a1,-86;,38:10:d5:ab:bd:b2,-88;,38:10:d5:87:5d:72,-89;,f4:06:8d:56:84:11,-90;,18:d6:c7:85:4d:3a,-90;,f4:9f:f3:c1:ce:05,-91;,e0:28:6d:85:07:b6,-91;,94:4a:0c:32:d5:be,-91;,c0:25:06:f4:f5:7d,-91;,e0:60:66:40:99:93,-85;,f4:f2:6d:34:17:f6,-84;,18:83:bf:58:33:73,-86;,04:53:7c:a4:e3:f0,-75;,d4:21:22:9c:34:96,-92;,5c:49:79:35:e6:ec,-65;,00:1c:28:a9:70:2f,-77;,18:d6:c7:85:4d:3b,-83;,08:96:d7:04:66:c7,-84;,f4:f2:6d:e8:23:b4,-85;,08:96:d7:04:57:69,-86;,9c:c7:a6:56:9b:6b,-88;,e0:28:6d:ce:a8:db,-88;,98:de:d0:cc:c4:d4,-88;,14:cc:20:63:5c:0a,-88;,f4:c7:14:3e:ef:b4,-90;,02:23:08:c7:f7:5a,-85;,00:15:0c:25:62:b2,-88;,04:53:7c:82:14:00,-71;,,903d185fccf839df
1494344210303,7c:4f:b5:0c:d9:64,-74;,20:2b:c1:e9:cc:67,-79;,0e:96:d7:b4:63:50,-86;,5c:49:79:03:be:eb,-79;,18:83:bf:47:ab:9f,-81;,9c:d3:6d:b9:b0:7c,-79;,00:15:0c:89:0a:f4,-79;,e0:88:5d:e7:04:74,-82;,ec:08:6b:6d:97:88,-83;,00:1c:4a:44:a2:61,-81;,34:81:c4:16:54:e1,-88;,c0:25:06:f4:f5:7c,-88;,64:51:06:fe:c0:fa,-78;,dc:53:7c:82:14:fe,-69;,38:10:d5:87:5e:12,-77;,5c:49:79:35:e6:ed,-79;,00:1c:28:9b:ae:e7,-78;,c8:0e:14:01:f8:01,-82;,5c:49:79:03:be:ec,-83;,74:31:70:71:c8:ad,-85;,00:1a:2b:9b:fd:42,-85;,38:60:77:d3:5e:5d,-83;,94:4a:0c:32:d5:bc,-79;,18:83:bf:47:ab:a1,-86;,38:10:d5:ab:bd:b2,-88;,38:10:d5:87:5d:72,-89;,f4:06:8d:56:84:11,-90;,18:d6:c7:85:4d:3a,-90;,f4:9f:f3:c1:ce:05,-91;,e0:28:6d:85:07:b6,-91;,94:4a:0c:32:d5:be,-91;,c0:25:06:f4:f5:7d,-91;,e0:60:66:40:99:93,-85;,f4:f2:6d:34:17:f6,-84;,18:83:bf:58:33:73,-86;,04:53:7c:a4:e3:f0,-75;,d4:21:22:9c:34:96,-92;,5c:49:79:35:e6:ec,-65;,00:1c:28:a9:70:2f,-77;,18:d6:c7:85:4d:3b,-83;,08:96:d7:04:66:c7,-84;,f4:f2:6d:e8:23:b4,-85;,08:96:d7:04:57:69,-86;,9c:c7:a6:56:9b:6b,-88;,e0:28:6d:ce:a8:db,-88;,98:de:d0:cc:c4:d4,-88;,14:cc:20:63:5c:0a,-88;,f4:c7:14:3e:ef:b4,-90;,02:23:08:c7:f7:5a,-85;,00:15:0c:25:62:b2,-88;,04:53:7c:82:14:00,-71;,,903d185fccf839df
1494344210590,7c:4f:b5:0c:d9:64,-74;,20:2b:c1:e9:cc:67,-79;,0e:96:d7:b4:63:50,-86;,5c:49:79:03:be:eb,-79;,18:83:bf:47:ab:9f,-81;,9c:d3:6d:b9:b0:7c,-79;,00:15:0c:89:0a:f4,-79;,e0:88:5d:e7:04:74,-82;,ec:08:6b:6d:97:88,-83;,00:1c:4a:44:a2:61,-81;,34:81:c4:16:54:e1,-88;,c0:25:06:f4:f5:7c,-88;,64:51:06:fe:c0:fa,-78;,dc:53:7c:82:14:fe,-69;,38:10:d5:87:5e:12,-77;,5c:49:79:35:e6:ed,-79;,00:1c:28:9b:ae:e7,-78;,c8:0e:14:01:f8:01,-82;,5c:49:79:03:be:ec,-83;,74:31:70:71:c8:ad,-85;,00:1a:2b:9b:fd:42,-85;,38:60:77:d3:5e:5d,-83;,94:4a:0c:32:d5:bc,-79;,18:83:bf:47:ab:a1,-86;,38:10:d5:ab:bd:b2,-88;,38:10:d5:87:5d:72,-89;,f4:06:8d:56:84:11,-90;,18:d6:c7:85:4d:3a,-90;,f4:9f:f3:c1:ce:05,-91;,e0:28:6d:85:07:b6,-91;,94:4a:0c:32:d5:be,-91;,c0:25:06:f4:f5:7d,-91;,e0:60:66:40:99:93,-85;,f4:f2:6d:34:17:f6,-84;,18:83:bf:58:33:73,-86;,04:53:7c:a4:e3:f0,-75;,d4:21:22:9c:34:96,-92;,5c:49:79:35:e6:ec,-65;,00:1c:28:a9:70:2f,-77;,18:d6:c7:85:4d:3b,-83;,08:96:d7:04:66:c7,-84;,f4:f2:6d:e8:23:b4,-85;,08:96:d7:04:57:69,-86;,9c:c7:a6:56:9b:6b,-88;,e0:28:6d:ce:a8:db,-88;,98:de:d0:cc:c4:d4,-88;,14:cc:20:63:5c:0a,-88;,f4:c7:14:3e:ef:b4,-90;,02:23:08:c7:f7:5a,-85;,00:15:0c:25:62:b2,-88;,04:53:7c:82:14:00,-71;,,903d185fccf839df
1494344210903,7c:4f:b5:0c:d9:64,-74;,20:2b:c1:e9:cc:67,-79;,0e:96:d7:b4:63:50,-86;,5c:49:79:03:be:eb,-79;,18:83:bf:47:ab:9f,-81;,9c:d3:6d:b9:b0:7c,-79;,00:15:0c:89:0a:f4,-79;,e0:88:5d:e7:04:74,-82;,ec:08:6b:6d:97:88,-83;,00:1c:4a:44:a2:61,-81;,34:81:c4:16:54:e1,-88;,c0:25:06:f4:f5:7c,-88;,64:51:06:fe:c0:fa,-78;,dc:53:7c:82:14:fe,-69;,38:10:d5:87:5e:12,-77;,5c:49:79:35:e6:ed,-79;,00:1c:28:9b:ae:e7,-78;,c8:0e:14:01:f8:01,-82;,5c:49:79:03:be:ec,-83;,74:31:70:71:c8:ad,-85;,00:1a:2b:9b:fd:42,-85;,38:60:77:d3:5e:5d,-83;,94:4a:0c:32:d5:bc,-79;,18:83:bf:47:ab:a1,-86;,38:10:d5:ab:bd:b2,-88;,38:10:d5:87:5d:72,-89;,f4:06:8d:56:84:11,-90;,18:d6:c7:85:4d:3a,-90;,f4:9f:f3:c1:ce:05,-91;,e0:28:6d:85:07:b6,-91;,94:4a:0c:32:d5:be,-91;,c0:25:06:f4:f5:7d,-91;,e0:60:66:40:99:93,-85;,f4:f2:6d:34:17:f6,-84;,18:83:bf:58:33:73,-86;,04:53:7c:a4:e3:f0,-75;,d4:21:22:9c:34:96,-92;,5c:49:79:35:e6:ec,-65;,00:1c:28:a9:70:2f,-77;,18:d6:c7:85:4d:3b,-83;,08:96:d7:04:66:c7,-84;,f4:f2:6d:e8:23:b4,-85;,08:96:d7:04:57:69,-86;,9c:c7:a6:56:9b:6b,-88;,e0:28:6d:ce:a8:db,-88;,98:de:d0:cc:c4:d4,-88;,14:cc:20:63:5c:0a,-88;,f4:c7:14:3e:ef:b4,-90;,02:23:08:c7:f7:5a,-85;,00:15:0c:25:62:b2,-88;,04:53:7c:82:14:00,-71;,,903d185fccf839df
1494344211228,7c:4f:b5:0c:d9:64,-74;,20:2b:c1:e9:cc:67,-79;,0e:96:d7:b4:63:50,-86;,5c:49:79:03:be:eb,-79;,18:83:bf:47:ab:9f,-81;,9c:d3:6d:b9:b0:7c,-79;,00:15:0c:89:0a:f4,-79;,e0:88:5d:e7:04:74,-82;,ec:08:6b:6d:97:88,-83;,00:1c:4a:44:a2:61,-81;,34:81:c4:16:54:e1,-88;,c0:25:06:f4:f5:7c,-88;,64:51:06:fe:c0:fa,-78;,dc:53:7c:82:14:fe,-69;,38:10:d5:87:5e:12,-77;,5c:49:79:35:e6:ed,-79;,00:1c:28:9b:ae:e7,-78;,c8:0e:14:01:f8:01,-82;,5c:49:79:03:be:ec,-83;,74:31:70:71:c8:ad,-85;,00:1a:2b:9b:fd:42,-85;,38:60:77:d3:5e:5d,-83;,94:4a:0c:32:d5:bc,-79;,18:83:bf:47:ab:a1,-86;,38:10:d5:ab:bd:b2,-88;,38:10:d5:87:5d:72,-89;,f4:06:8d:56:84:11,-90;,18:d6:c7:85:4d:3a,-90;,f4:9f:f3:c1:ce:05,-91;,e0:28:6d:85:07:b6,-91;,94:4a:0c:32:d5:be,-91;,c0:25:06:f4:f5:7d,-91;,e0:60:66:40:99:93,-85;,f4:f2:6d:34:17:f6,-84;,18:83:bf:58:33:73,-86;,04:53:7c:a4:e3:f0,-75;,d4:21:22:9c:34:96,-92;,5c:49:79:35:e6:ec,-65;,00:1c:28:a9:70:2f,-77;,18:d6:c7:85:4d:3b,-83;,08:96:d7:04:66:c7,-84;,f4:f2:6d:e8:23:b4,-85;,08:96:d7:04:57:69,-86;,9c:c7:a6:56:9b:6b,-88;,e0:28:6d:ce:a8:db,-88;,98:de:d0:cc:c4:d4,-88;,14:cc:20:63:5c:0a,-88;,f4:c7:14:3e:ef:b4,-90;,02:23:08:c7:f7:5a,-85;,00:15:0c:25:62:b2,-88;,04:53:7c:82:14:00,-71;,,903d185fccf839df
1494344211483,7c:4f:b5:0c:d9:64,-74;,20:2b:c1:e9:cc:67,-79;,0e:96:d7:b4:63:50,-86;,5c:49:79:03:be:eb,-79;,18:83:bf:47:ab:9f,-81;,9c:d3:6d:b9:b0:7c,-79;,00:15:0c:89:0a:f4,-79;,e0:88:5d:e7:04:74,-82;,ec:08:6b:6d:97:88,-83;,00:1c:4a:44:a2:61,-81;,34:81:c4:16:54:e1,-88;,c0:25:06:f4:f5:7c,-88;,64:51:06:fe:c0:fa,-78;,dc:53:7c:82:14:fe,-69;,38:10:d5:87:5e:12,-77;,5c:49:79:35:e6:ed,-79;,00:1c:28:9b:ae:e7,-78;,c8:0e:14:01:f8:01,-82;,5c:49:79:03:be:ec,-83;,74:31:70:71:c8:ad,-85;,00:1a:2b:9b:fd:42,-85;,38:60:77:d3:5e:5d,-83;,94:4a:0c:32:d5:bc,-79;,18:83:bf:47:ab:a1,-86;,38:10:d5:ab:bd:b2,-88;,38:10:d5:87:5d:72,-89;,f4:06:8d:56:84:11,-90;,18:d6:c7:85:4d:3a,-90;,f4:9f:f3:c1:ce:05,-91;,e0:28:6d:85:07:b6,-91;,94:4a:0c:32:d5:be,-91;,c0:25:06:f4:f5:7d,-91;,e0:60:66:40:99:93,-85;,f4:f2:6d:34:17:f6,-84;,18:83:bf:58:33:73,-86;,04:53:7c:a4:e3:f0,-75;,d4:21:22:9c:34:96,-92;,5c:49:79:35:e6:ec,-65;,00:1c:28:a9:70:2f,-77;,18:d6:c7:85:4d:3b,-83;,08:96:d7:04:66:c7,-84;,f4:f2:6d:e8:23:b4,-85;,08:96:d7:04:57:69,-86;,9c:c7:a6:56:9b:6b,-88;,e0:28:6d:ce:a8:db,-88;,98:de:d0:cc:c4:d4,-88;,14:cc:20:63:5c:0a,-88;,f4:c7:14:3e:ef:b4,-90;,02:23:08:c7:f7:5a,-85;,00:15:0c:25:62:b2,-88;,04:53:7c:82:14:00,-71;,,903d185fccf839df
1494344211783,7c:4f:b5:0c:d9:64,-74;,20:2b:c1:e9:cc:67,-79;,0e:96:d7:b4:63:50,-86;,5c:49:79:03:be:eb,-79;,18:83:bf:47:ab:9f,-81;,9c:d3:6d:b9:b0:7c,-79;,00:15:0c:89:0a:f4,-79;,e0:88:5d:e7:04:74,-82;,ec:08:6b:6d:97:88,-83;,00:1c:4a:44:a2:61,-81;,34:81:c4:16:54:e1,-88;,c0:25:06:f4:f5:7c,-88;,64:51:06:fe:c0:fa,-78;,dc:53:7c:82:14:fe,-69;,38:10:d5:87:5e:12,-77;,5c:49:79:35:e6:ed,-79;,00:1c:28:9b:ae:e7,-78;,c8:0e:14:01:f8:01,-82;,5c:49:79:03:be:ec,-83;,74:31:70:71:c8:ad,-85;,00:1a:2b:9b:fd:42,-85;,38:60:77:d3:5e:5d,-83;,94:4a:0c:32:d5:bc,-79;,18:83:bf:47:ab:a1,-86;,38:10:d5:ab:bd:b2,-88;,38:10:d5:87:5d:72,-89;,f4:06:8d:56:84:11,-90;,18:d6:c7:85:4d:3a,-90;,f4:9f:f3:c1:ce:05,-91;,e0:28:6d:85:07:b6,-91;,94:4a:0c:32:d5:be,-91;,c0:25:06:f4:f5:7d,-91;,e0:60:66:40:99:93,-85;,f4:f2:6d:34:17:f6,-84;,18:83:bf:58:33:73,-86;,04:53:7c:a4:e3:f0,-75;,d4:21:22:9c:34:96,-92;,5c:49:79:35:e6:ec,-65;,00:1c:28:a9:70:2f,-77;,18:d6:c7:85:4d:3b,-83;,08:96:d7:04:66:c7,-84;,f4:f2:6d:e8:23:b4,-85;,08:96:d7:04:57:69,-86;,9c:c7:a6:56:9b:6b,-88;,e0:28:6d:ce:a8:db,-88;,98:de:d0:cc:c4:d4,-88;,14:cc:20:63:5c:0a,-88;,f4:c7:14:3e:ef:b4,-90;,02:23:08:c7:f7:5a,-85;,00:15:0c:25:62:b2,-88;,04:53:7c:82:14:00,-71;,,903d185fccf839df
1494344212088,7c:4f:b5:0c:d9:64,-74;,20:2b:c1:e9:cc:67,-79;,0e:96:d7:b4:63:50,-86;,5c:49:79:03:be:eb,-79;,18:83:bf:47:ab:9f,-81;,9c:d3:6d:b9:b0:7c,-79;,00:15:0c:89:0a:f4,-79;,e0:88:5d:e7:04:74,-82;,ec:08:6b:6d:97:88,-83;,00:1c:4a:44:a2:61,-81;,34:81:c4:16:54:e1,-88;,c0:25:06:f4:f5:7c,-88;,64:51:06:fe:c0:fa,-78;,dc:53:7c:82:14:fe,-69;,38:10:d5:87:5e:12,-77;,5c:49:79:35:e6:ed,-79;,00:1c:28:9b:ae:e7,-78;,c8:0e:14:01:f8:01,-82;,5c:49:79:03:be:ec,-83;,74:31:70:71:c8:ad,-85;,00:1a:2b:9b:fd:42,-85;,38:60:77:d3:5e:5d,-83;,94:4a:0c:32:d5:bc,-79;,18:83:bf:47:ab:a1,-86;,38:10:d5:ab:bd:b2,-88;,38:10:d5:87:5d:72,-89;,f4:06:8d:56:84:11,-90;,18:d6:c7:85:4d:3a,-90;,f4:9f:f3:c1:ce:05,-91;,e0:28:6d:85:07:b6,-91;,94:4a:0c:32:d5:be,-91;,c0:25:06:f4:f5:7d,-91;,e0:60:66:40:99:93,-85;,f4:f2:6d:34:17:f6,-84;,18:83:bf:58:33:73,-86;,04:53:7c:a4:e3:f0,-75;,d4:21:22:9c:34:96,-92;,5c:49:79:35:e6:ec,-65;,00:1c:28:a9:70:2f,-77;,18:d6:c7:85:4d:3b,-83;,08:96:d7:04:66:c7,-84;,f4:f2:6d:e8:23:b4,-85;,08:96:d7:04:57:69,-86;,9c:c7:a6:56:9b:6b,-88;,e0:28:6d:ce:a8:db,-88;,98:de:d0:cc:c4:d4,-88;,14:cc:20:63:5c:0a,-88;,f4:c7:14:3e:ef:b4,-90;,02:23:08:c7:f7:5a,-85;,00:15:0c:25:62:b2,-88;,04:53:7c:82:14:00,-71;,,903d185fccf839df
1494344212379,7c:4f:b5:0c:d9:64,-74;,20:2b:c1:e9:cc:67,-79;,0e:96:d7:b4:63:50,-86;,5c:49:79:03:be:eb,-79;,18:83:bf:47:ab:9f,-81;,9c:d3:6d:b9:b0:7c,-79;,00:15:0c:89:0a:f4,-79;,e0:88:5d:e7:04:74,-82;,ec:08:6b:6d:97:88,-83;,00:1c:4a:44:a2:61,-81;,34:81:c4:16:54:e1,-88;,c0:25:06:f4:f5:7c,-88;,64:51:06:fe:c0:fa,-78;,dc:53:7c:82:14:fe,-69;,38:10:d5:87:5e:12,-77;,5c:49:79:35:e6:ed,-79;,00:1c:28:9b:ae:e7,-78;,c8:0e:14:01:f8:01,-82;,5c:49:79:03:be:ec,-83;,74:31:70:71:c8:ad,-85;,00:1a:2b:9b:fd:42,-85;,38:60:77:d3:5e:5d,-83;,94:4a:0c:32:d5:bc,-79;,18:83:bf:47:ab:a1,-86;,38:10:d5:ab:bd:b2,-88;,38:10:d5:87:5d:72,-89;,f4:06:8d:56:84:11,-90;,18:d6:c7:85:4d:3a,-90;,f4:9f:f3:c1:ce:05,-91;,e0:28:6d:85:07:b6,-91;,94:4a:0c:32:d5:be,-91;,c0:25:06:f4:f5:7d,-91;,e0:60:66:40:99:93,-85;,f4:f2:6d:34:17:f6,-84;,18:83:bf:58:33:73,-86;,04:53:7c:a4:e3:f0,-75;,d4:21:22:9c:34:96,-92;,5c:49:79:35:e6:ec,-65;,00:1c:28:a9:70:2f,-77;,18:d6:c7:85:4d:3b,-83;,08:96:d7:04:66:c7,-84;,f4:f2:6d:e8:23:b4,-85;,08:96:d7:04:57:69,-86;,9c:c7:a6:56:9b:6b,-88;,e0:28:6d:ce:a8:db,-88;,98:de:d0:cc:c4:d4,-88;,14:cc:20:63:5c:0a,-88;,f4:c7:14:3e:ef:b4,-90;,02:23:08:c7:f7:5a,-85;,00:15:0c:25:62:b2,-88;,04:53:7c:82:14:00,-71;,,903d185fccf839df
