timestamp, latitude, longitude, accuracy, UUID 
1498668370657,48.1574781,11.5666557,19.59600067138672,,903d185fccf839df
1498668370686,48.1574781,11.5666557,19.59600067138672,,903d185fccf839df
1498668375989,48.157451,11.5668025,24,,903d185fccf839df
1498668377010,48.1574536,11.5668083,32,,903d185fccf839df
1498668378007,48.1574567,11.5668173,24,,903d185fccf839df
1498668379007,48.1574578,11.566823,24,,903d185fccf839df
1498668380011,48.1574565,11.5668319,8,,903d185fccf839df
1498668381011,48.1574561,11.566843,8,,903d185fccf839df
1498668381999,48.1574558,11.5668549,12,,903d185fccf839df
1498668382999,48.1574558,11.566855,12,,903d185fccf839df
1498668383999,48.1574558,11.566855,12,,903d185fccf839df
1498668384999,48.1574558,11.566855,16,,903d185fccf839df
1498668384926,48.1574558,11.566855,25.270000457763672,,903d185fccf839df
1498668385999,48.1574476,11.5668971,8,,903d185fccf839df
1498668386999,48.157445,11.5669147,12,,903d185fccf839df
1498668387999,48.1574423,11.5669503,8,,903d185fccf839df
1498668388999,48.1574405,11.5669756,8,,903d185fccf839df
1498668389999,48.1574362,11.5670232,8,,903d185fccf839df
1498668390999,48.1574427,11.5670663,8,,903d185fccf839df
1498668391999,48.157446,11.5671,12,,903d185fccf839df
1498668392999,48.157446,11.5671003,12,,903d185fccf839df
1498668393999,48.1574473,11.56715,8,,903d185fccf839df
1498668394999,48.1574472,11.5671502,8,,903d185fccf839df
1498668395999,48.1574342,11.5671714,8,,903d185fccf839df
1498668396999,48.1574342,11.5671717,8,,903d185fccf839df
1498668397999,48.1574389,11.5672296,8,,903d185fccf839df
1498668398999,48.1574414,11.5672486,8,,903d185fccf839df
1498668399999,48.1574332,11.5672793,8,,903d185fccf839df
1498668400999,48.1574332,11.5672793,8,,903d185fccf839df
1498668401999,48.1574332,11.5672793,8,,903d185fccf839df
1498668402999,48.1574332,11.5672793,8,,903d185fccf839df
1498668403999,48.1574332,11.5672793,8,,903d185fccf839df
1498668404999,48.1574332,11.5672793,8,,903d185fccf839df
1498668405999,48.1574332,11.5672793,8,,903d185fccf839df
