timestamp, pressure, UUID 
1.49754E+12,953.7272949,903d185fccf839df
1.49754E+12,953.7121582,903d185fccf839df
1.49754E+12,953.7148438,903d185fccf839df
1.49754E+12,953.71875,903d185fccf839df
1.49754E+12,953.7319336,903d185fccf839df
1.49754E+12,953.7416992,903d185fccf839df
1.49754E+12,953.7514648,903d185fccf839df
1.49754E+12,953.7553711,903d185fccf839df
1.49754E+12,953.7585449,903d185fccf839df
1.49754E+12,953.7578125,903d185fccf839df
1.49754E+12,953.7568359,903d185fccf839df
1.49754E+12,953.763916,903d185fccf839df
1.49754E+12,953.7529297,903d185fccf839df
1.49754E+12,953.7531738,903d185fccf839df
1.49754E+12,953.7561035,903d185fccf839df
1.49754E+12,953.7468262,903d185fccf839df
1.49754E+12,953.7365723,903d185fccf839df
1.49754E+12,953.7451172,903d185fccf839df
1.49754E+12,953.7468262,903d185fccf839df
1.49754E+12,953.7392578,903d185fccf839df
1.49754E+12,953.7487793,903d185fccf839df
1.49754E+12,953.748291,903d185fccf839df
1.49754E+12,953.753418,903d185fccf839df
1.49754E+12,953.7666016,903d185fccf839df
1.49754E+12,953.7697754,903d185fccf839df
1.49754E+12,953.762207,903d185fccf839df
1.49754E+12,953.7592773,903d185fccf839df
1.49754E+12,953.7543945,903d185fccf839df
1.49754E+12,953.7570801,903d185fccf839df
1.49754E+12,953.7612305,903d185fccf839df
1.49754E+12,953.7585449,903d185fccf839df
1.49754E+12,953.7590332,903d185fccf839df
1.49754E+12,953.7683105,903d185fccf839df
1.49754E+12,953.765625,903d185fccf839df
1.49754E+12,953.7807617,903d185fccf839df
1.49754E+12,953.7841797,903d185fccf839df
1.49754E+12,953.795166,903d185fccf839df
1.49754E+12,953.7902832,903d185fccf839df
1.49754E+12,953.798584,903d185fccf839df
1.49754E+12,953.7910156,903d185fccf839df
1.49754E+12,953.7954102,903d185fccf839df
1.49754E+12,953.7958984,903d185fccf839df
1.49754E+12,953.7912598,903d185fccf839df
1.49754E+12,953.7824707,903d185fccf839df
1.49754E+12,953.7773438,903d185fccf839df
1.49754E+12,953.78125,903d185fccf839df
1.49754E+12,953.7790527,903d185fccf839df
1.49754E+12,953.7839355,903d185fccf839df
1.49754E+12,953.767334,903d185fccf839df
1.49754E+12,953.7666016,903d185fccf839df
1.49754E+12,953.7661133,903d185fccf839df
1.49754E+12,953.7548828,903d185fccf839df
1.49754E+12,953.7607422,903d185fccf839df
1.49754E+12,953.7492676,903d185fccf839df
1.49754E+12,953.7497559,903d185fccf839df
1.49754E+12,953.7390137,903d185fccf839df
1.49754E+12,953.732666,903d185fccf839df
1.49754E+12,953.729248,903d185fccf839df
1.49754E+12,953.7194824,903d185fccf839df
1.49754E+12,953.720459,903d185fccf839df
1.49754E+12,953.7175293,903d185fccf839df
1.49754E+12,953.7172852,903d185fccf839df
1.49754E+12,953.7312012,903d185fccf839df
1.49754E+12,953.7373047,903d185fccf839df
1.49754E+12,953.7438965,903d185fccf839df
1.49754E+12,953.7595215,903d185fccf839df
1.49754E+12,953.7565918,903d185fccf839df
1.49754E+12,953.7575684,903d185fccf839df
1.49754E+12,953.7573242,903d185fccf839df
1.49754E+12,953.7595215,903d185fccf839df
1.49754E+12,953.7695313,903d185fccf839df
1.49754E+12,953.7648926,903d185fccf839df
1.49754E+12,953.7524414,903d185fccf839df
1.49754E+12,953.7390137,903d185fccf839df
1.49754E+12,953.737793,903d185fccf839df
1.49754E+12,953.7458496,903d185fccf839df
1.49754E+12,953.7346191,903d185fccf839df
1.49754E+12,953.7199707,903d185fccf839df
1.49754E+12,953.7294922,903d185fccf839df
1.49754E+12,953.7250977,903d185fccf839df
1.49754E+12,953.7424316,903d185fccf839df
1.49754E+12,953.744873,903d185fccf839df
1.49754E+12,953.7414551,903d185fccf839df
1.49754E+12,953.7299805,903d185fccf839df
1.49754E+12,953.739502,903d185fccf839df
1.49754E+12,953.7463379,903d185fccf839df
1.49754E+12,953.7429199,903d185fccf839df
1.49754E+12,953.7368164,903d185fccf839df
1.49754E+12,953.7387695,903d185fccf839df
1.49754E+12,953.7329102,903d185fccf839df
1.49754E+12,953.7358398,903d185fccf839df
1.49754E+12,953.7390137,903d185fccf839df
1.49754E+12,953.7675781,903d185fccf839df
1.49754E+12,953.7763672,903d185fccf839df
1.49754E+12,953.7739258,903d185fccf839df
1.49754E+12,953.7683105,903d185fccf839df
1.49754E+12,953.7556152,903d185fccf839df
1.49754E+12,953.7416992,903d185fccf839df
1.49754E+12,953.7365723,903d185fccf839df
1.49754E+12,953.732666,903d185fccf839df
1.49754E+12,953.7197266,903d185fccf839df
1.49754E+12,953.7209473,903d185fccf839df
1.49754E+12,953.7253418,903d185fccf839df
1.49754E+12,953.7241211,903d185fccf839df
1.49754E+12,953.7282715,903d185fccf839df
1.49754E+12,953.723877,903d185fccf839df
1.49754E+12,953.7258301,903d185fccf839df
1.49754E+12,953.7331543,903d185fccf839df
1.49754E+12,953.723877,903d185fccf839df
1.49754E+12,953.7172852,903d185fccf839df
1.49754E+12,953.7077637,903d185fccf839df
1.49754E+12,953.7072754,903d185fccf839df
1.49754E+12,953.7138672,903d185fccf839df
1.49754E+12,953.7109375,903d185fccf839df
1.49754E+12,953.7248535,903d185fccf839df
1.49754E+12,953.7653809,903d185fccf839df
1.49754E+12,953.7624512,903d185fccf839df
1.49754E+12,953.7468262,903d185fccf839df
1.49754E+12,953.7348633,903d185fccf839df
1.49754E+12,953.7312012,903d185fccf839df
1.49754E+12,953.7260742,903d185fccf839df
1.49754E+12,953.7280273,903d185fccf839df
1.49754E+12,953.7246094,903d185fccf839df
1.49754E+12,953.7102051,903d185fccf839df
1.49754E+12,953.7263184,903d185fccf839df
1.49754E+12,953.7434082,903d185fccf839df
1.49754E+12,953.7370605,903d185fccf839df
1.49754E+12,953.7421875,903d185fccf839df
1.49754E+12,953.7485352,903d185fccf839df
1.49754E+12,953.7490234,903d185fccf839df
1.49754E+12,953.7507324,903d185fccf839df
1.49754E+12,953.7470703,903d185fccf839df
1.49754E+12,953.739502,903d185fccf839df
1.49754E+12,953.7553711,903d185fccf839df
1.49754E+12,953.7521973,903d185fccf839df
1.49754E+12,953.7490234,903d185fccf839df
1.49754E+12,953.7509766,903d185fccf839df
1.49754E+12,953.7504883,903d185fccf839df
1.49754E+12,953.7585449,903d185fccf839df
1.49754E+12,953.7600098,903d185fccf839df
1.49754E+12,953.7497559,903d185fccf839df
1.49754E+12,953.7587891,903d185fccf839df
1.49754E+12,953.7666016,903d185fccf839df
1.49754E+12,953.7717285,903d185fccf839df
1.49754E+12,953.7719727,903d185fccf839df
1.49754E+12,953.7785645,903d185fccf839df
1.49754E+12,953.7797852,903d185fccf839df
1.49754E+12,953.7697754,903d185fccf839df
1.49754E+12,953.7602539,903d185fccf839df
1.49754E+12,953.7595215,903d185fccf839df
1.49754E+12,953.7438965,903d185fccf839df
1.49754E+12,953.7570801,903d185fccf839df
1.49754E+12,953.753418,903d185fccf839df
1.49754E+12,953.7429199,903d185fccf839df
1.49754E+12,953.7512207,903d185fccf839df
1.49754E+12,953.753418,903d185fccf839df
1.49754E+12,953.7558594,903d185fccf839df
1.49754E+12,953.7558594,903d185fccf839df
1.49754E+12,953.7475586,903d185fccf839df
1.49754E+12,953.7348633,903d185fccf839df
1.49754E+12,953.7390137,903d185fccf839df
1.49754E+12,953.7370605,903d185fccf839df
1.49754E+12,953.748291,903d185fccf839df
1.49754E+12,953.75,903d185fccf839df
1.49754E+12,953.7548828,903d185fccf839df
1.49754E+12,953.7539063,903d185fccf839df
1.49754E+12,953.7619629,903d185fccf839df
1.49754E+12,953.7487793,903d185fccf839df
1.49754E+12,953.7492676,903d185fccf839df
1.49754E+12,953.7568359,903d185fccf839df
1.49754E+12,953.7509766,903d185fccf839df
1.49754E+12,953.7412109,903d185fccf839df
1.49754E+12,953.7341309,903d185fccf839df
1.49754E+12,953.7302246,903d185fccf839df
1.49754E+12,953.7272949,903d185fccf839df
1.49754E+12,953.7263184,903d185fccf839df
1.49754E+12,953.7314453,903d185fccf839df
1.49754E+12,953.729248,903d185fccf839df
1.49754E+12,953.7226563,903d185fccf839df
1.49754E+12,953.7192383,903d185fccf839df
1.49754E+12,953.7260742,903d185fccf839df
1.49754E+12,953.7299805,903d185fccf839df
1.49754E+12,953.7287598,903d185fccf839df
1.49754E+12,953.7268066,903d185fccf839df
1.49754E+12,953.7346191,903d185fccf839df
1.49754E+12,953.7424316,903d185fccf839df
1.49754E+12,953.748291,903d185fccf839df
1.49754E+12,953.7456055,903d185fccf839df
1.49754E+12,953.7285156,903d185fccf839df
1.49754E+12,953.7321777,903d185fccf839df
1.49754E+12,953.7387695,903d185fccf839df
1.49754E+12,953.7404785,903d185fccf839df
1.49754E+12,953.7216797,903d185fccf839df
1.49754E+12,953.6984863,903d185fccf839df
1.49754E+12,953.7001953,903d185fccf839df
1.49754E+12,953.7087402,903d185fccf839df
1.49754E+12,953.7141113,903d185fccf839df
1.49754E+12,953.7111816,903d185fccf839df
1.49754E+12,953.7092285,903d185fccf839df
1.49754E+12,953.720459,903d185fccf839df
1.49754E+12,953.7419434,903d185fccf839df
1.49754E+12,953.7492676,903d185fccf839df
1.49754E+12,953.7539063,903d185fccf839df
1.49754E+12,953.7543945,903d185fccf839df
1.49754E+12,953.7573242,903d185fccf839df
1.49754E+12,953.7636719,903d185fccf839df
1.49754E+12,953.7578125,903d185fccf839df
1.49754E+12,953.7509766,903d185fccf839df
1.49754E+12,953.7521973,903d185fccf839df
1.49754E+12,953.7509766,903d185fccf839df
1.49754E+12,953.7458496,903d185fccf839df
1.49754E+12,953.736084,903d185fccf839df
1.49754E+12,953.7226563,903d185fccf839df
1.49754E+12,953.7231445,903d185fccf839df
1.49754E+12,953.7202148,903d185fccf839df
1.49754E+12,953.7255859,903d185fccf839df
1.49754E+12,953.7248535,903d185fccf839df
1.49754E+12,953.717041,903d185fccf839df
1.49754E+12,953.7380371,903d185fccf839df
1.49754E+12,953.7438965,903d185fccf839df
1.49754E+12,953.7561035,903d185fccf839df
1.49754E+12,953.765625,903d185fccf839df
1.49754E+12,953.7629395,903d185fccf839df
1.49754E+12,953.7590332,903d185fccf839df
1.49754E+12,953.7548828,903d185fccf839df
1.49754E+12,953.7446289,903d185fccf839df
1.49754E+12,953.7434082,903d185fccf839df
1.49754E+12,953.7387695,903d185fccf839df
1.49754E+12,953.7211914,903d185fccf839df
1.49754E+12,953.7216797,903d185fccf839df
1.49754E+12,953.7080078,903d185fccf839df
1.49754E+12,953.7106934,903d185fccf839df
1.49754E+12,953.7180176,903d185fccf839df
1.49754E+12,953.7185059,903d185fccf839df
1.49754E+12,953.7192383,903d185fccf839df
1.49754E+12,953.7280273,903d185fccf839df
1.49754E+12,953.7333984,903d185fccf839df
1.49754E+12,953.7456055,903d185fccf839df
1.49754E+12,953.7546387,903d185fccf839df
1.49754E+12,953.7490234,903d185fccf839df
1.49754E+12,953.7348633,903d185fccf839df
1.49754E+12,953.7341309,903d185fccf839df
1.49754E+12,953.723877,903d185fccf839df
1.49754E+12,953.7321777,903d185fccf839df
1.49754E+12,953.7260742,903d185fccf839df
1.49754E+12,953.7160645,903d185fccf839df
1.49754E+12,953.722168,903d185fccf839df
1.49754E+12,953.720459,903d185fccf839df
1.49754E+12,953.7141113,903d185fccf839df
