prediction, timestamp 
sitting,1497359726225
walking downstairs,1497359727766
sitting,1497359729252
walking downstairs,1497359730738
walking downstairs,1497359732240
walking downstairs,1497359733729
walking downstairs,1497359735238
walking downstairs,1497359736785
walking downstairs,1497359738258
walking downstairs,1497359739746
walking downstairs,1497359741238
walking downstairs,1497359742745
walking downstairs,1497359744232
walking downstairs,1497359745778
walking downstairs,1497359747256
walking downstairs,1497359748744
walking downstairs,1497359750240
walking downstairs,1497359751725
walking downstairs,1497359753250
walking downstairs,1497359754736
walking downstairs,1497359756263
walking downstairs,1497359757740
walking downstairs,1497359759231
walking downstairs,1497359760734
walking downstairs,1497359762234
walking downstairs,1497359763774
walking downstairs,1497359765245
walking downstairs,1497359766734
walking downstairs,1497359768235
walking downstairs,1497359769726
walking downstairs,1497359771221
walking downstairs,1497359772746
walking downstairs,1497359774231
walking downstairs,1497359775792
walking downstairs,1497359777230
walking downstairs,1497359778728
walking downstairs,1497359780230
walking downstairs,1497359781747
walking downstairs,1497359783215
walking downstairs,1497359784725
walking downstairs,1497359786233
walking downstairs,1497359787782
walking downstairs,1497359789218
walking downstairs,1497359790739
walking downstairs,1497359792232
walking downstairs,1497359793743
walking downstairs,1497359795226
walking downstairs,1497359796733
walking downstairs,1497359798274
walking downstairs,1497359799728
walking downstairs,1497359801235
walking downstairs,1497359802724
walking downstairs,1497359804231
walking downstairs,1497359805733
walking downstairs,1497359807232
walking downstairs,1497359808724
walking downstairs,1497359810276
walking downstairs,1497359811781
walking downstairs,1497359813235
walking downstairs,1497359814749
walking downstairs,1497359816236
walking downstairs,1497359817728
walking downstairs,1497359819234
walking downstairs,1497359820736
sitting,1497359822294
sitting,1497359823735
sitting,1497359825230
sitting,1497359826741
walking downstairs,1497359828228
walking downstairs,1497359829727
walking downstairs,1497359831228
walking downstairs,1497359832772
walking downstairs,1497359834234
walking downstairs,1497359835729
walking downstairs,1497359837226
walking downstairs,1497359838746
sitting,1497359840234
sitting,1497359841732
sitting,1497359843277
sitting,1497359844747
sitting,1497359846225
sitting,1497359847717
sitting,1497359849221
sitting,1497359850710
sitting,1497359852209
sitting,1497359853736
sitting,1497359855291
sitting,1497359856732
sitting,1497359858215
sitting,1497359859728
sitting,1497359861213
sitting,1497359862726
sitting,1497359864250
sitting,1497359865709
walking downstairs,1497359867221
walking downstairs,1497359868723
walking downstairs,1497359870227
walking downstairs,1497359871714
sitting,1497359873238
sitting,1497359874766
sitting,1497359877018
sitting,1497359877718
walking downstairs,1497359879212
walking downstairs,1497359880735
sitting,1497359882227
sitting,1497359883713
sitting,1497359885209
sitting,1497359887092
sitting,1497359888248
sitting,1497359889732
sitting,1497359891233
sitting,1497359892735
sitting,1497359894229
sitting,1497359895726
sitting,1497359897206
sitting,1497359898736
sitting,1497359900234
sitting,1497359902534
sitting,1497359903220
sitting,1497359904727
sitting,1497359906216
walking downstairs,1497359907737
walking,1497359909223
sitting,1497359910720
sitting,1497359913454
sitting,1497359914447
sitting,1497359915228
sitting,1497359916796
sitting,1497359918216
sitting,1497359922086
sitting,1497359922749
sitting,1497359924232
sitting,1497359925746
sitting,1497359927222
walking downstairs,1497359928727
walking downstairs,1497359930223
walking downstairs,1497359931788
sitting,1497359933217
sitting,1497359934764
sitting,1497359936228
sitting,1497359937718
sitting,1497359939223
sitting,1497359940736
walking downstairs,1497359942220
walking,1497359943778
sitting,1497359945214
walking downstairs,1497359946719
sitting,1497359948217
walking downstairs,1497359949732
walking downstairs,1497359951233
sitting,1497359952740
sitting,1497359954219
sitting,1497359955783
sitting,1497359957218
sitting,1497359958871
sitting,1497359960224
sitting,1497359961825
sitting,1497359963232
sitting,1497359964732
sitting,1497359966231
walking downstairs,1497359967709
walking downstairs,1497359969277
sitting,1497359970757
sitting,1497359972228
sitting,1497359973732
sitting,1497359975224
walking downstairs,1497359976734
