timestamp, heading, UUID 
1497326056185,7.483530044555664,,903d185fccf839df
1497326056222,4.562819004058838,,903d185fccf839df
1497326056308,4.1264238357543945,,903d185fccf839df
1497326056352,2.6482319831848145,,903d185fccf839df
1497326056374,2.25396728515625,,903d185fccf839df
1497326056396,1.8984553813934326,,903d185fccf839df
1497326056482,359.9661560058594,,903d185fccf839df
1497326056493,359.9202575683594,,903d185fccf839df
1497326056563,0.7985337376594543,,903d185fccf839df
1497326056581,1.0016051530838013,,903d185fccf839df
1497326056603,1.3655269145965576,,903d185fccf839df
1497326056642,2.5693960189819336,,903d185fccf839df
1497326056695,3.367363452911377,,903d185fccf839df
1497326056715,4.309044361114502,,903d185fccf839df
1497326056751,5.827205181121826,,903d185fccf839df
1497326056772,6.2584075927734375,,903d185fccf839df
1497326056808,6.786381721496582,,903d185fccf839df
1497326056868,6.216953754425049,,903d185fccf839df
1497326056892,5.311746597290039,,903d185fccf839df
1497326056912,4.704265117645264,,903d185fccf839df
1497326056970,3.959462881088257,,903d185fccf839df
1497326056991,4.208966255187988,,903d185fccf839df
1497326057014,4.524205207824707,,903d185fccf839df
1497326057144,6.989542007446289,,903d185fccf839df
1497326057163,7.163784027099609,,903d185fccf839df
1497326057172,7.243437767028809,,903d185fccf839df
1497326057195,7.42360782623291,,903d185fccf839df
1497326057232,7.797403812408447,,903d185fccf839df
1497326057262,7.960975646972656,,903d185fccf839df
1497326057275,8.03770923614502,,903d185fccf839df
1497326057294,8.169659614562988,,903d185fccf839df
1497326057312,8.206585884094238,,903d185fccf839df
1497326057346,8.15179443359375,,903d185fccf839df
1497326057364,8.25208568572998,,903d185fccf839df
1497326057382,8.505611419677734,,903d185fccf839df
1497326057393,8.613004684448242,,903d185fccf839df
1497326057432,9.115416526794434,,903d185fccf839df
1497326057443,9.3387451171875,,903d185fccf839df
1497326057463,9.670804023742676,,903d185fccf839df
1497326057481,9.593146324157715,,903d185fccf839df
1497326057532,7.728933811187744,,903d185fccf839df
1497326057552,6.653618335723877,,903d185fccf839df
1497326057575,5.662715435028076,,903d185fccf839df
1497326057602,4.448340892791748,,903d185fccf839df
1497326057632,3.3141393661499023,,903d185fccf839df
