timestamp, lastAccessTime, proximity, UUID 
1497326056113,1497326056213,far,,903d185fccf839df
1497326056113,1497326056302,far,,903d185fccf839df
1497326056113,1497326056333,far,,903d185fccf839df
1497326056113,1497326056370,far,,903d185fccf839df
1497326056113,1497326056391,far,,903d185fccf839df
1497326056113,1497326056414,far,,903d185fccf839df
1497326056113,1497326056498,far,,903d185fccf839df
1497326056113,1497326056522,far,,903d185fccf839df
1497326056113,1497326056568,far,,903d185fccf839df
1497326056113,1497326056590,far,,903d185fccf839df
1497326056113,1497326056614,far,,903d185fccf839df
1497326056113,1497326056671,far,,903d185fccf839df
1497326056113,1497326056704,far,,903d185fccf839df
1497326056113,1497326056749,far,,903d185fccf839df
1497326056113,1497326056778,far,,903d185fccf839df
1497326056113,1497326056802,far,,903d185fccf839df
1497326056113,1497326056864,far,,903d185fccf839df
1497326056113,1497326056895,far,,903d185fccf839df
1497326056113,1497326056917,far,,903d185fccf839df
1497326056113,1497326056974,far,,903d185fccf839df
1497326056113,1497326057013,far,,903d185fccf839df
1497326056113,1497326057055,far,,903d185fccf839df
1497326056113,1497326057096,far,,903d185fccf839df
1497326056113,1497326057120,far,,903d185fccf839df
1497326056113,1497326057160,far,,903d185fccf839df
1497326056113,1497326057191,far,,903d185fccf839df
1497326056113,1497326057206,far,,903d185fccf839df
1497326056113,1497326057246,far,,903d185fccf839df
1497326056113,1497326057273,far,,903d185fccf839df
1497326056113,1497326057293,far,,903d185fccf839df
1497326056113,1497326057304,far,,903d185fccf839df
1497326056113,1497326057341,far,,903d185fccf839df
1497326056113,1497326057355,far,,903d185fccf839df
1497326056113,1497326057369,far,,903d185fccf839df
1497326056113,1497326057392,far,,903d185fccf839df
1497326056113,1497326057414,far,,903d185fccf839df
1497326056113,1497326057444,far,,903d185fccf839df
1497326056113,1497326057462,far,,903d185fccf839df
1497326056113,1497326057496,far,,903d185fccf839df
1497326056113,1497326057521,far,,903d185fccf839df
1497326056113,1497326057546,far,,903d185fccf839df
1497326056113,1497326057565,far,,903d185fccf839df
1497326056113,1497326057585,far,,903d185fccf839df
1497326056113,1497326057610,far,,903d185fccf839df
1497326056113,1497326057648,far,,903d185fccf839df
1497326056113,1497326057667,far,,903d185fccf839df
1497326056113,1497326057692,far,,903d185fccf839df
1497326056113,1497326057717,far,,903d185fccf839df
1497326056113,1497326057745,far,,903d185fccf839df
1497326056113,1497326057766,far,,903d185fccf839df
1497326056113,1497326057784,far,,903d185fccf839df
1497326056113,1497326057805,far,,903d185fccf839df
1497326056113,1497326057848,far,,903d185fccf839df
1497326056113,1497326057872,far,,903d185fccf839df
1497326056113,1497326057899,far,,903d185fccf839df
1497326056113,1497326057915,far,,903d185fccf839df
1497326056113,1497326057972,far,,903d185fccf839df
1497326056113,1497326057987,far,,903d185fccf839df
1497326056113,1497326058005,far,,903d185fccf839df
1497326056113,1497326058044,far,,903d185fccf839df
1497326056113,1497326058069,far,,903d185fccf839df
1497326056113,1497326058084,far,,903d185fccf839df
1497326056113,1497326058097,far,,903d185fccf839df
1497326056113,1497326058104,far,,903d185fccf839df
1497326056113,1497326058136,far,,903d185fccf839df
1497326056113,1497326058146,far,,903d185fccf839df
1497326056113,1497326058159,far,,903d185fccf839df
1497326056113,1497326058166,far,,903d185fccf839df
1497326056113,1497326058181,far,,903d185fccf839df
1497326056113,1497326058202,far,,903d185fccf839df
1497326056113,1497326058236,far,,903d185fccf839df
1497326056113,1497326058256,far,,903d185fccf839df
1497326056113,1497326058273,far,,903d185fccf839df
1497326056113,1497326058290,far,,903d185fccf839df
1497326056113,1497326058323,far,,903d185fccf839df
1497326056113,1497326058356,far,,903d185fccf839df
1497326056113,1497326058372,far,,903d185fccf839df
1497326056113,1497326058393,far,,903d185fccf839df
1497326056113,1497326058412,far,,903d185fccf839df
1497326056113,1497326058439,far,,903d185fccf839df
1497326056113,1497326058460,far,,903d185fccf839df
1497326056113,1497326058491,far,,903d185fccf839df
1497326056113,1497326058511,far,,903d185fccf839df
1497326056113,1497326058531,far,,903d185fccf839df
1497326056113,1497326058545,far,,903d185fccf839df
1497326056113,1497326058565,far,,903d185fccf839df
1497326056113,1497326058580,far,,903d185fccf839df
1497326056113,1497326058603,far,,903d185fccf839df
1497326056113,1497326058630,far,,903d185fccf839df
1497326056113,1497326058644,far,,903d185fccf839df
1497326056113,1497326058660,far,,903d185fccf839df
1497326056113,1497326058675,far,,903d185fccf839df
1497326056113,1497326058690,far,,903d185fccf839df
1497326056113,1497326058694,far,,903d185fccf839df
1497326056113,1497326058710,far,,903d185fccf839df
1497326056113,1497326058740,far,,903d185fccf839df
1497326056113,1497326058751,far,,903d185fccf839df
1497326056113,1497326058765,far,,903d185fccf839df
1497326056113,1497326058784,far,,903d185fccf839df
1497326056113,1497326058806,far,,903d185fccf839df
1497326056113,1497326058822,far,,903d185fccf839df
1497326056113,1497326058842,far,,903d185fccf839df
1497326056113,1497326058853,far,,903d185fccf839df
1497326056113,1497326058874,far,,903d185fccf839df
1497326056113,1497326058923,far,,903d185fccf839df
1497326056113,1497326058949,far,,903d185fccf839df
1497326056113,1497326058987,far,,903d185fccf839df
1497326056113,1497326059007,far,,903d185fccf839df
1497326056113,1497326059032,far,,903d185fccf839df
1497326056113,1497326059044,far,,903d185fccf839df
1497326056113,1497326059052,far,,903d185fccf839df
1497326056113,1497326059063,far,,903d185fccf839df
1497326056113,1497326059079,far,,903d185fccf839df
1497326056113,1497326059093,far,,903d185fccf839df
1497326056113,1497326059106,far,,903d185fccf839df
1497326056113,1497326059163,far,,903d185fccf839df
1497326056113,1497326059177,far,,903d185fccf839df
1497326056113,1497326059183,far,,903d185fccf839df
1497326056113,1497326059201,far,,903d185fccf839df
1497326056113,1497326059233,far,,903d185fccf839df
