prediction, timestamp 
sitting,1497326057633
sitting,1497326059155
sitting,1497326060658
sitting,1497326062156
sitting,1497326063655
sitting,1497326065147
sitting,1497326066656
sitting,1497326068165
sitting,1497326069644
sitting,1497326071214
sitting,1497326072662
walking,1497326074162
walking,1497326075656
sitting,1497326077160
sitting,1497326078657
sitting,1497326080151
sitting,1497326081658
sitting,1497326083168
sitting,1497326084714
walking,1497326086169
walking,1497326087656
sitting,1497326089155
sitting,1497326090659
sitting,1497326092145
sitting,1497326093648
sitting,1497326095154
sitting,1497326096692
sitting,1497326098160
walking downstairs,1497326099653
walking,1497326101184
walking,1497326102655
sitting,1497326104160
sitting,1497326105652
sitting,1497326107153
sitting,1497326108659
sitting,1497326110205
sitting,1497326111661
sitting,1497326113170
sitting,1497326114656
sitting,1497326116149
sitting,1497326117654
sitting,1497326119151
sitting,1497326120660
sitting,1497326122170
sitting,1497326123685
sitting,1497326125172
sitting,1497326126655
sitting,1497326128193
sitting,1497326129652
sitting,1497326131162
sitting,1497326132659
sitting,1497326134148
sitting,1497326135719
sitting,1497326137189
sitting,1497326138666
walking,1497326140154
walking,1497326141669
sitting,1497326143169
sitting,1497326144661
sitting,1497326146153
sitting,1497326147720
sitting,1497326149156
walking downstairs,1497326150658
walking,1497326152168
sitting,1497326153655
sitting,1497326155165
sitting,1497326156651
sitting,1497326158170
sitting,1497326159704
sitting,1497326161167
sitting,1497326162663
sitting,1497326164164
sitting,1497326165660
sitting,1497326167163
sitting,1497326168675
walking downstairs,1497326170161
walking downstairs,1497326171702
walking,1497326173167
sitting,1497326174672
sitting,1497326176155
sitting,1497326177660
sitting,1497326179159
sitting,1497326180646
sitting,1497326182142
sitting,1497326183631
walking downstairs,1497326185134
walking downstairs,1497326186633
walking downstairs,1497326188132
walking downstairs,1497326189662
walking downstairs,1497326191225
walking downstairs,1497326192664
walking downstairs,1497326194169
walking downstairs,1497326195667
walking downstairs,1497326197150
walking downstairs,1497326198652
walking downstairs,1497326200155
walking downstairs,1497326201644
walking downstairs,1497326203177
walking downstairs,1497326204670
sitting,1497326206144
sitting,1497326207654
walking downstairs,1497326209160
walking downstairs,1497326210649
walking downstairs,1497326212147
walking,1497326213624
sitting,1497326215149
sitting,1497326216650
sitting,1497326218154
sitting,1497326219725
sitting,1497326221140
sitting,1497326222662
walking downstairs,1497326224210
walking downstairs,1497326225647
walking downstairs,1497326227147
walking,1497326228646
walking,1497326230146
sitting,1497326231657
sitting,1497326233135
sitting,1497326234661
sitting,1497326236237
sitting,1497326237676
sitting,1497326239161
sitting,1497326240647
sitting,1497326242248
sitting,1497326243659
sitting,1497326245167
sitting,1497326246746
sitting,1497326248754
sitting,1497326249621
sitting,1497326251121
sitting,1497326252625
sitting,1497326254148
sitting,1497326256255
sitting,1497326257255
sitting,1497326259234
sitting,1497326260318
sitting,1497326262249
sitting,1497326263220
sitting,1497326265255
sitting,1497326266240
sitting,1497326268279
sitting,1497326269259
sitting,1497326271304
sitting,1497326272267
sitting,1497326274214
sitting,1497326275242
sitting,1497326277284
sitting,1497326278244
sitting,1497326280297
sitting,1497326281259
sitting,1497326283449
sitting,1497326284221
sitting,1497326286184
sitting,1497326287187
sitting,1497326288676
sitting,1497326290159
sitting,1497326291676
sitting,1497326293162
sitting,1497326294670
sitting,1497326296161
walking,1497326297638
walking,1497326299162
walking downstairs,1497326300723
walking downstairs,1497326302162
walking downstairs,1497326303657
walking downstairs,1497326305160
walking downstairs,1497326306657
walking downstairs,1497326308162
walking downstairs,1497326309680
walking downstairs,1497326311225
walking downstairs,1497326312661
walking downstairs,1497326314153
walking downstairs,1497326315663
walking,1497326317145
walking,1497326318666
walking,1497326320157
walking,1497326321664
walking,1497326323188
walking downstairs,1497326324664
walking downstairs,1497326326161
walking downstairs,1497326327664
walking downstairs,1497326329151
walking,1497326330729
walking,1497326332151
walking,1497326333655
walking upstairs,1497326335158
walking downstairs,1497326336661
walking upstairs,1497326338157
walking upstairs,1497326339669
walking downstairs,1497326341158
walking downstairs,1497326342688
walking downstairs,1497326344222
sitting,1497326345667
walking downstairs,1497326347160
walking downstairs,1497326348661
walking downstairs,1497326350165
walking downstairs,1497326351651
walking downstairs,1497326353159
walking downstairs,1497326354701
walking,1497326356198
sitting,1497326357672
sitting,1497326359169
sitting,1497326360656
sitting,1497326362161
walking,1497326363650
sitting,1497326365168
walking downstairs,1497326366667
walking downstairs,1497326368235
walking downstairs,1497326369670
walking downstairs,1497326371160
walking downstairs,1497326372665
walking downstairs,1497326374170
walking downstairs,1497326375648
walking downstairs,1497326377158
walking downstairs,1497326378698
walking downstairs,1497326380197
walking downstairs,1497326381664
walking downstairs,1497326383161
walking downstairs,1497326384667
walking downstairs,1497326386169
walking downstairs,1497326387662
walking downstairs,1497326389167
walking downstairs,1497326390655
walking downstairs,1497326392238
walking downstairs,1497326393670
walking downstairs,1497326395156
walking downstairs,1497326396670
walking downstairs,1497326398155
walking downstairs,1497326399664
walking downstairs,1497326401154
walking downstairs,1497326402667
walking downstairs,1497326404163
walking downstairs,1497326405728
walking downstairs,1497326407164
