timestamp, latitude, longitude, accuracy, UUID 
1490100721579,48.148924,11.5677293,19.44499969482422,,903d185fccf839df
1490100741569,48.148924,11.5677293,19.45400047302246,,903d185fccf839df
1490100745956,48.1488053,11.5668009,16,,903d185fccf839df
1490100746959,48.1488139,11.5668022,24,,903d185fccf839df
1490100747959,48.1488229,11.5668021,32,,903d185fccf839df
1490100748959,48.148836,11.5667981,24,,903d185fccf839df
1490100749959,48.148838,11.5667928,24,,903d185fccf839df
1490100750959,48.148839,11.5667967,24,,903d185fccf839df
1490100751959,48.1488389,11.5667967,24,,903d185fccf839df
1490100752959,48.1488389,11.5667967,32,,903d185fccf839df
1490100753959,48.1488389,11.5667967,32,,903d185fccf839df
1490100754959,48.1488389,11.5667967,32,,903d185fccf839df
1490100755959,48.1488389,11.5667967,32,,903d185fccf839df
1490100757959,48.1491553,11.5668379,48,,903d185fccf839df
1490100758959,48.1493708,11.5669489,48,,903d185fccf839df
1490100759959,48.1493713,11.5669499,48,,903d185fccf839df
1490100760959,48.1493713,11.5669499,48,,903d185fccf839df
1490100761959,48.1493713,11.5669499,32,,903d185fccf839df
1490100762959,48.1493713,11.5669499,48,,903d185fccf839df
1490100763959,48.1493713,11.5669499,48,,903d185fccf839df
1490100764959,48.1493713,11.5669499,48,,903d185fccf839df
1490100765959,48.1493713,11.5669499,48,,903d185fccf839df
1490100773269,48.148827,11.5682096,36.900001525878906,,903d185fccf839df
1490100778334,48.1486247,11.5679665,20.768999099731445,,903d185fccf839df
1490100783354,48.1486146,11.5680654,19.631000518798828,,903d185fccf839df
1490100788441,48.1486247,11.5679665,20.204999923706055,,903d185fccf839df
1490100793466,48.1486247,11.5679665,20.20599937438965,,903d185fccf839df
1490100798519,48.1486347,11.5678677,19.591999053955078,,903d185fccf839df
1490100803586,48.1486347,11.5678677,19.599000930786133,,903d185fccf839df
1490100808659,48.1486347,11.5678677,19.958999633789062,,903d185fccf839df
1490100813670,48.1486347,11.5678677,23.09600067138672,,903d185fccf839df
1490100818742,48.149158,11.5673622,50,,903d185fccf839df
1490100823784,48.1483127,11.567941,23.492000579833984,,903d185fccf839df
1490100828850,48.1482473,11.5678111,19.650999069213867,,903d185fccf839df
1490100833889,48.1483227,11.5678422,22.118000030517578,,903d185fccf839df
1490100838955,48.1482599,11.5680738,19.780000686645508,,903d185fccf839df
1490100844084,48.1482171,11.5681076,20.70199966430664,,903d185fccf839df
1490100848893,48.148594,11.5680838,98.4000015258789,,903d185fccf839df
1490100854010,48.148594,11.5680838,104.0999984741211,,903d185fccf839df
1490100857969,48.148594,11.5680838,155.5800018310547,,903d185fccf839df
1490100863951,48.1487102,11.5678988,22.20199966430664,,903d185fccf839df
1490100868985,48.1486901,11.5680965,22.363000869750977,,903d185fccf839df
1490100873885,48.1487756,11.5680287,25.79400062561035,,903d185fccf839df
1490100879098,48.1488838,11.5681248,19.988000869750977,,903d185fccf839df
1490100884054,48.1488838,11.5681248,19.489999771118164,,903d185fccf839df
