timestamp, light1, light2, light3, UUID 
1490100739972,14428,7123,14428,,903d185fccf839df
1490100740158,14160,7165,14160,,903d185fccf839df
1490100740158,14160,7165,14160,,903d185fccf839df
1490100740333,13270,7198,13270,,903d185fccf839df
1490100740333,13270,7198,13270,,903d185fccf839df
1490100740512,12550,7235,12550,,903d185fccf839df
1490100740512,12550,7235,12550,,903d185fccf839df
1490100740694,12339,7274,12339,,903d185fccf839df
1490100740694,12339,7274,12339,,903d185fccf839df
1490100740872,12239,7261,12239,,903d185fccf839df
1490100740872,12239,7261,12239,,903d185fccf839df
1490100741053,12719,7234,12719,,903d185fccf839df
1490100741053,12719,7234,12719,,903d185fccf839df
1490100741236,13143,7222,13143,,903d185fccf839df
1490100741236,13143,7222,13143,,903d185fccf839df
1490100741417,13369,7210,13369,,903d185fccf839df
1490100741594,13270,7198,13270,,903d185fccf839df
1490100741594,13270,7198,13270,,903d185fccf839df
1490100741772,12649,7247,12649,,903d185fccf839df
1490100741772,12649,7247,12649,,903d185fccf839df
1490100741960,13270,7198,13270,,903d185fccf839df
1490100741960,13270,7198,13270,,903d185fccf839df
1490100742134,13905,7153,13905,,903d185fccf839df
1490100742314,13523,7128,13523,,903d185fccf839df
1490100742314,13523,7128,13523,,903d185fccf839df
1490100742496,12648,7185,12648,,903d185fccf839df
1490100742496,12648,7185,12648,,903d185fccf839df
1490100742675,13029,7149,13029,,903d185fccf839df
1490100742675,13029,7149,13029,,903d185fccf839df
1490100742851,13283,7139,13283,,903d185fccf839df
1490100742851,13283,7139,13283,,903d185fccf839df
1490100743032,13071,7114,13071,,903d185fccf839df
1490100743032,13071,7114,13071,,903d185fccf839df
1490100743216,11828,7143,11828,,903d185fccf839df
1490100743393,11376,7196,11376,,903d185fccf839df
1490100743393,11376,7196,11376,,903d185fccf839df
1490100743574,12109,7093,12109,,903d185fccf839df
1490100743574,12109,7093,12109,,903d185fccf839df
1490100743759,12223,7107,12223,,903d185fccf839df
1490100743759,12223,7107,12223,,903d185fccf839df
1490100743932,11898,7130,11898,,903d185fccf839df
1490100743932,11898,7130,11898,,903d185fccf839df
1490100744112,12957,7077,12957,,903d185fccf839df
1490100744293,11940,7092,11940,,903d185fccf839df
1490100744293,11940,7092,11940,,903d185fccf839df
1490100744471,10726,7151,10726,,903d185fccf839df
1490100744471,10726,7151,10726,,903d185fccf839df
1490100744652,10486,7165,10486,,903d185fccf839df
1490100744652,10486,7165,10486,,903d185fccf839df
1490100744834,10385,7075,10385,,903d185fccf839df
1490100744834,10385,7075,10385,,903d185fccf839df
1490100745019,10936,7039,10936,,903d185fccf839df
1490100745197,11770,7090,11770,,903d185fccf839df
1490100745197,11770,7090,11770,,903d185fccf839df
1490100745374,10485,7091,10485,,903d185fccf839df
1490100745374,10485,7091,10485,,903d185fccf839df
1490100745552,9553,7177,9553,,903d185fccf839df
1490100745552,9553,7177,9553,,903d185fccf839df
1490100745731,9100,7073,9100,,903d185fccf839df
1490100745731,9100,7073,9100,,903d185fccf839df
1490100745923,10074,7025,10074,,903d185fccf839df
1490100746102,10992,6998,10992,,903d185fccf839df
1490100746102,10992,6998,10992,,903d185fccf839df
1490100746279,11486,6981,11486,,903d185fccf839df
1490100746279,11486,6981,11486,,903d185fccf839df
1490100746453,11062,6986,11062,,903d185fccf839df
1490100746453,11062,6986,11062,,903d185fccf839df
1490100746632,9947,7053,9947,,903d185fccf839df
1490100746632,9947,7053,9947,,903d185fccf839df
1490100746815,8592,7155,8592,,903d185fccf839df
1490100746992,7800,7129,7800,,903d185fccf839df
1490100746992,7800,7129,7800,,903d185fccf839df
1490100747178,6458,7234,6458,,903d185fccf839df
1490100747178,6458,7234,6458,,903d185fccf839df
1490100747352,5031,7273,5031,,903d185fccf839df
1490100747352,5031,7273,5031,,903d185fccf839df
1490100747532,3886,7250,3886,,903d185fccf839df
1490100747532,3886,7250,3886,,903d185fccf839df
1490100747714,2855,7555,2855,,903d185fccf839df
1490100747896,2445,7341,2445,,903d185fccf839df
1490100747896,2445,7341,2445,,903d185fccf839df
1490100748072,1246,6720,1246,,903d185fccf839df
1490100748072,1246,6720,1246,,903d185fccf839df
1490100748265,1079,6521,1079,,903d185fccf839df
1490100748265,1079,6521,1079,,903d185fccf839df
1490100748435,1089,6567,1089,,903d185fccf839df
1490100748435,1089,6567,1089,,903d185fccf839df
1490100748617,918,6456,918,,903d185fccf839df
1490100748792,893,6399,893,,903d185fccf839df
1490100748792,893,6399,893,,903d185fccf839df
1490100748972,934,6458,934,,903d185fccf839df
1490100748972,934,6458,934,,903d185fccf839df
1490100749162,741,6042,741,,903d185fccf839df
1490100749162,741,6042,741,,903d185fccf839df
1490100749332,675,5921,675,,903d185fccf839df
1490100749332,675,5921,675,,903d185fccf839df
1490100749512,628,5793,628,,903d185fccf839df
1490100749698,531,5518,531,,903d185fccf839df
1490100749698,531,5518,531,,903d185fccf839df
1490100749874,451,5366,451,,903d185fccf839df
