1498060771555,62:02:b4:09:45:bd,-56;,4c:09:d4:0c:fd:5b,-86;,4c:09:d4:0c:fd:5c,-83;,4c:09:d4:0c:fd:5d,-88;,9e:c7:a6:83:ce:87,-89;,08:96:d7:d1:20:71,-90;,9c:c7:a6:83:ce:87,-90;,08:96:d7:d1:20:70,-89;,00:23:08:bd:a2:7f,-90;,a4:2b:b0:ab:e6:e3,-91;,4c:09:d4:0c:fd:5e,-90;,58:7f:66:a5:96:e0,-91;,00:16:b6:b7:3d:43,-86;,,903d185fccf839df
1498060771858,62:02:b4:09:45:bd,-56;,4c:09:d4:0c:fd:5b,-86;,4c:09:d4:0c:fd:5c,-83;,4c:09:d4:0c:fd:5d,-88;,9e:c7:a6:83:ce:87,-89;,08:96:d7:d1:20:71,-90;,9c:c7:a6:83:ce:87,-90;,08:96:d7:d1:20:70,-89;,00:23:08:bd:a2:7f,-90;,a4:2b:b0:ab:e6:e3,-91;,4c:09:d4:0c:fd:5e,-90;,58:7f:66:a5:96:e0,-91;,00:16:b6:b7:3d:43,-86;,,903d185fccf839df
1498060772152,62:02:b4:09:45:bd,-56;,4c:09:d4:0c:fd:5b,-86;,4c:09:d4:0c:fd:5c,-83;,4c:09:d4:0c:fd:5d,-88;,9e:c7:a6:83:ce:87,-89;,08:96:d7:d1:20:71,-90;,9c:c7:a6:83:ce:87,-90;,08:96:d7:d1:20:70,-89;,00:23:08:bd:a2:7f,-90;,a4:2b:b0:ab:e6:e3,-91;,4c:09:d4:0c:fd:5e,-90;,58:7f:66:a5:96:e0,-91;,00:16:b6:b7:3d:43,-86;,,903d185fccf839df
1498060772457,62:02:b4:09:45:bd,-56;,4c:09:d4:0c:fd:5b,-86;,4c:09:d4:0c:fd:5c,-83;,4c:09:d4:0c:fd:5d,-88;,9e:c7:a6:83:ce:87,-89;,08:96:d7:d1:20:71,-90;,9c:c7:a6:83:ce:87,-90;,08:96:d7:d1:20:70,-89;,00:23:08:bd:a2:7f,-90;,a4:2b:b0:ab:e6:e3,-91;,4c:09:d4:0c:fd:5e,-90;,58:7f:66:a5:96:e0,-91;,00:16:b6:b7:3d:43,-86;,,903d185fccf839df
1498060772763,62:02:b4:09:45:bd,-56;,4c:09:d4:0c:fd:5b,-86;,4c:09:d4:0c:fd:5c,-83;,4c:09:d4:0c:fd:5d,-88;,9e:c7:a6:83:ce:87,-89;,08:96:d7:d1:20:71,-90;,9c:c7:a6:83:ce:87,-90;,08:96:d7:d1:20:70,-89;,00:23:08:bd:a2:7f,-90;,a4:2b:b0:ab:e6:e3,-91;,4c:09:d4:0c:fd:5e,-90;,58:7f:66:a5:96:e0,-91;,00:16:b6:b7:3d:43,-86;,,903d185fccf839df
1498060773054,62:02:b4:09:45:bd,-56;,4c:09:d4:0c:fd:5b,-86;,4c:09:d4:0c:fd:5c,-83;,4c:09:d4:0c:fd:5d,-88;,9e:c7:a6:83:ce:87,-89;,08:96:d7:d1:20:71,-90;,9c:c7:a6:83:ce:87,-90;,08:96:d7:d1:20:70,-89;,00:23:08:bd:a2:7f,-90;,a4:2b:b0:ab:e6:e3,-91;,4c:09:d4:0c:fd:5e,-90;,58:7f:66:a5:96:e0,-91;,00:16:b6:b7:3d:43,-86;,,903d185fccf839df
1498060773356,62:02:b4:09:45:bd,-56;,4c:09:d4:0c:fd:5b,-86;,4c:09:d4:0c:fd:5c,-83;,4c:09:d4:0c:fd:5d,-88;,9e:c7:a6:83:ce:87,-89;,08:96:d7:d1:20:71,-90;,9c:c7:a6:83:ce:87,-90;,08:96:d7:d1:20:70,-89;,00:23:08:bd:a2:7f,-90;,a4:2b:b0:ab:e6:e3,-91;,4c:09:d4:0c:fd:5e,-90;,58:7f:66:a5:96:e0,-91;,00:16:b6:b7:3d:43,-86;,,903d185fccf839df
1498060773650,62:02:b4:09:45:bd,-56;,4c:09:d4:0c:fd:5b,-86;,4c:09:d4:0c:fd:5c,-83;,4c:09:d4:0c:fd:5d,-88;,9e:c7:a6:83:ce:87,-89;,08:96:d7:d1:20:71,-90;,9c:c7:a6:83:ce:87,-90;,08:96:d7:d1:20:70,-89;,00:23:08:bd:a2:7f,-90;,a4:2b:b0:ab:e6:e3,-91;,4c:09:d4:0c:fd:5e,-90;,58:7f:66:a5:96:e0,-91;,00:16:b6:b7:3d:43,-86;,,903d185fccf839df
1498060773947,62:02:b4:09:45:bd,-56;,4c:09:d4:0c:fd:5b,-86;,4c:09:d4:0c:fd:5c,-83;,4c:09:d4:0c:fd:5d,-88;,9e:c7:a6:83:ce:87,-89;,08:96:d7:d1:20:71,-90;,9c:c7:a6:83:ce:87,-90;,08:96:d7:d1:20:70,-89;,00:23:08:bd:a2:7f,-90;,a4:2b:b0:ab:e6:e3,-91;,4c:09:d4:0c:fd:5e,-90;,58:7f:66:a5:96:e0,-91;,00:16:b6:b7:3d:43,-86;,,903d185fccf839df
1498060774246,62:02:b4:09:45:bd,-56;,4c:09:d4:0c:fd:5b,-86;,4c:09:d4:0c:fd:5c,-83;,4c:09:d4:0c:fd:5d,-88;,9e:c7:a6:83:ce:87,-89;,08:96:d7:d1:20:71,-90;,9c:c7:a6:83:ce:87,-90;,08:96:d7:d1:20:70,-89;,00:23:08:bd:a2:7f,-90;,a4:2b:b0:ab:e6:e3,-91;,4c:09:d4:0c:fd:5e,-90;,58:7f:66:a5:96:e0,-91;,00:16:b6:b7:3d:43,-86;,,903d185fccf839df
1498060774553,62:02:b4:09:45:bd,-56;,4c:09:d4:0c:fd:5b,-86;,4c:09:d4:0c:fd:5c,-83;,4c:09:d4:0c:fd:5d,-88;,9e:c7:a6:83:ce:87,-89;,08:96:d7:d1:20:71,-90;,9c:c7:a6:83:ce:87,-90;,08:96:d7:d1:20:70,-89;,00:23:08:bd:a2:7f,-90;,a4:2b:b0:ab:e6:e3,-91;,4c:09:d4:0c:fd:5e,-90;,58:7f:66:a5:96:e0,-91;,00:16:b6:b7:3d:43,-86;,,903d185fccf839df
1498060774854,62:02:b4:09:45:bd,-56;,4c:09:d4:0c:fd:5b,-86;,4c:09:d4:0c:fd:5c,-83;,4c:09:d4:0c:fd:5d,-88;,9e:c7:a6:83:ce:87,-89;,08:96:d7:d1:20:71,-90;,9c:c7:a6:83:ce:87,-90;,08:96:d7:d1:20:70,-89;,00:23:08:bd:a2:7f,-90;,a4:2b:b0:ab:e6:e3,-91;,4c:09:d4:0c:fd:5e,-90;,58:7f:66:a5:96:e0,-91;,00:16:b6:b7:3d:43,-86;,,903d185fccf839df
1498060775159,62:02:b4:09:45:bd,-56;,4c:09:d4:0c:fd:5b,-86;,4c:09:d4:0c:fd:5c,-83;,4c:09:d4:0c:fd:5d,-88;,9e:c7:a6:83:ce:87,-89;,08:96:d7:d1:20:71,-90;,9c:c7:a6:83:ce:87,-90;,08:96:d7:d1:20:70,-89;,00:23:08:bd:a2:7f,-90;,a4:2b:b0:ab:e6:e3,-91;,4c:09:d4:0c:fd:5e,-90;,58:7f:66:a5:96:e0,-91;,00:16:b6:b7:3d:43,-86;,,903d185fccf839df
1498060775454,62:02:b4:09:45:bd,-56;,4c:09:d4:0c:fd:5b,-86;,4c:09:d4:0c:fd:5c,-83;,4c:09:d4:0c:fd:5d,-88;,9e:c7:a6:83:ce:87,-89;,08:96:d7:d1:20:71,-90;,9c:c7:a6:83:ce:87,-90;,08:96:d7:d1:20:70,-89;,00:23:08:bd:a2:7f,-90;,a4:2b:b0:ab:e6:e3,-91;,4c:09:d4:0c:fd:5e,-90;,58:7f:66:a5:96:e0,-91;,00:16:b6:b7:3d:43,-86;,,903d185fccf839df
1498060775758,62:02:b4:09:45:bd,-56;,4c:09:d4:0c:fd:5b,-86;,4c:09:d4:0c:fd:5c,-83;,4c:09:d4:0c:fd:5d,-88;,9e:c7:a6:83:ce:87,-89;,08:96:d7:d1:20:71,-90;,9c:c7:a6:83:ce:87,-90;,08:96:d7:d1:20:70,-89;,00:23:08:bd:a2:7f,-90;,a4:2b:b0:ab:e6:e3,-91;,4c:09:d4:0c:fd:5e,-90;,58:7f:66:a5:96:e0,-91;,00:16:b6:b7:3d:43,-86;,,903d185fccf839df
1498060776048,62:02:b4:09:45:bd,-56;,4c:09:d4:0c:fd:5b,-86;,4c:09:d4:0c:fd:5c,-83;,4c:09:d4:0c:fd:5d,-88;,9e:c7:a6:83:ce:87,-89;,08:96:d7:d1:20:71,-90;,9c:c7:a6:83:ce:87,-90;,08:96:d7:d1:20:70,-89;,00:23:08:bd:a2:7f,-90;,a4:2b:b0:ab:e6:e3,-91;,4c:09:d4:0c:fd:5e,-90;,58:7f:66:a5:96:e0,-91;,00:16:b6:b7:3d:43,-86;,,903d185fccf839df
1498060776351,62:02:b4:09:45:bd,-56;,4c:09:d4:0c:fd:5b,-86;,4c:09:d4:0c:fd:5c,-83;,4c:09:d4:0c:fd:5d,-88;,9e:c7:a6:83:ce:87,-89;,08:96:d7:d1:20:71,-90;,9c:c7:a6:83:ce:87,-90;,08:96:d7:d1:20:70,-89;,00:23:08:bd:a2:7f,-90;,a4:2b:b0:ab:e6:e3,-91;,4c:09:d4:0c:fd:5e,-90;,58:7f:66:a5:96:e0,-91;,00:16:b6:b7:3d:43,-86;,,903d185fccf839df
1498060776660,62:02:b4:09:45:bd,-56;,4c:09:d4:0c:fd:5b,-86;,4c:09:d4:0c:fd:5c,-83;,4c:09:d4:0c:fd:5d,-88;,9e:c7:a6:83:ce:87,-89;,08:96:d7:d1:20:71,-90;,9c:c7:a6:83:ce:87,-90;,08:96:d7:d1:20:70,-89;,00:23:08:bd:a2:7f,-90;,a4:2b:b0:ab:e6:e3,-91;,4c:09:d4:0c:fd:5e,-90;,58:7f:66:a5:96:e0,-91;,00:16:b6:b7:3d:43,-86;,,903d185fccf839df
1498060776956,62:02:b4:09:45:bd,-56;,4c:09:d4:0c:fd:5b,-86;,4c:09:d4:0c:fd:5c,-83;,4c:09:d4:0c:fd:5d,-88;,9e:c7:a6:83:ce:87,-89;,08:96:d7:d1:20:71,-90;,9c:c7:a6:83:ce:87,-90;,08:96:d7:d1:20:70,-89;,00:23:08:bd:a2:7f,-90;,a4:2b:b0:ab:e6:e3,-91;,4c:09:d4:0c:fd:5e,-90;,58:7f:66:a5:96:e0,-91;,00:16:b6:b7:3d:43,-86;,,903d185fccf839df
1498060777254,62:02:b4:09:45:bd,-56;,4c:09:d4:0c:fd:5b,-86;,4c:09:d4:0c:fd:5c,-83;,4c:09:d4:0c:fd:5d,-88;,9e:c7:a6:83:ce:87,-89;,08:96:d7:d1:20:71,-90;,9c:c7:a6:83:ce:87,-90;,08:96:d7:d1:20:70,-89;,00:23:08:bd:a2:7f,-90;,a4:2b:b0:ab:e6:e3,-91;,4c:09:d4:0c:fd:5e,-90;,58:7f:66:a5:96:e0,-91;,00:16:b6:b7:3d:43,-86;,,903d185fccf839df
1498060777552,62:02:b4:09:45:bd,-56;,4c:09:d4:0c:fd:5b,-86;,4c:09:d4:0c:fd:5c,-83;,4c:09:d4:0c:fd:5d,-88;,9e:c7:a6:83:ce:87,-89;,08:96:d7:d1:20:71,-90;,9c:c7:a6:83:ce:87,-90;,08:96:d7:d1:20:70,-89;,00:23:08:bd:a2:7f,-90;,a4:2b:b0:ab:e6:e3,-91;,4c:09:d4:0c:fd:5e,-90;,58:7f:66:a5:96:e0,-91;,00:16:b6:b7:3d:43,-86;,,903d185fccf839df
1498060777859,62:02:b4:09:45:bd,-56;,4c:09:d4:0c:fd:5b,-86;,4c:09:d4:0c:fd:5c,-83;,4c:09:d4:0c:fd:5d,-88;,9e:c7:a6:83:ce:87,-89;,08:96:d7:d1:20:71,-90;,9c:c7:a6:83:ce:87,-90;,08:96:d7:d1:20:70,-89;,00:23:08:bd:a2:7f,-90;,a4:2b:b0:ab:e6:e3,-91;,4c:09:d4:0c:fd:5e,-90;,58:7f:66:a5:96:e0,-91;,00:16:b6:b7:3d:43,-86;,,903d185fccf839df
1498060778156,62:02:b4:09:45:bd,-56;,4c:09:d4:0c:fd:5b,-86;,4c:09:d4:0c:fd:5c,-83;,4c:09:d4:0c:fd:5d,-88;,9e:c7:a6:83:ce:87,-89;,08:96:d7:d1:20:71,-90;,9c:c7:a6:83:ce:87,-90;,08:96:d7:d1:20:70,-89;,00:23:08:bd:a2:7f,-90;,a4:2b:b0:ab:e6:e3,-91;,4c:09:d4:0c:fd:5e,-90;,58:7f:66:a5:96:e0,-91;,00:16:b6:b7:3d:43,-86;,,903d185fccf839df
1498060778495,62:02:b4:09:45:bd,-56;,4c:09:d4:0c:fd:5b,-86;,4c:09:d4:0c:fd:5c,-83;,4c:09:d4:0c:fd:5d,-88;,9e:c7:a6:83:ce:87,-89;,08:96:d7:d1:20:71,-90;,9c:c7:a6:83:ce:87,-90;,08:96:d7:d1:20:70,-89;,00:23:08:bd:a2:7f,-90;,a4:2b:b0:ab:e6:e3,-91;,4c:09:d4:0c:fd:5e,-90;,58:7f:66:a5:96:e0,-91;,00:16:b6:b7:3d:43,-86;,,903d185fccf839df
1498060778746,62:02:b4:09:45:bd,-56;,4c:09:d4:0c:fd:5b,-86;,4c:09:d4:0c:fd:5c,-83;,4c:09:d4:0c:fd:5d,-88;,9e:c7:a6:83:ce:87,-89;,08:96:d7:d1:20:71,-90;,9c:c7:a6:83:ce:87,-90;,08:96:d7:d1:20:70,-89;,00:23:08:bd:a2:7f,-90;,a4:2b:b0:ab:e6:e3,-91;,4c:09:d4:0c:fd:5e,-90;,58:7f:66:a5:96:e0,-91;,00:16:b6:b7:3d:43,-86;,,903d185fccf839df
1498060779054,62:02:b4:09:45:bd,-56;,4c:09:d4:0c:fd:5b,-86;,4c:09:d4:0c:fd:5c,-83;,4c:09:d4:0c:fd:5d,-88;,9e:c7:a6:83:ce:87,-89;,08:96:d7:d1:20:71,-90;,9c:c7:a6:83:ce:87,-90;,08:96:d7:d1:20:70,-89;,00:23:08:bd:a2:7f,-90;,a4:2b:b0:ab:e6:e3,-91;,4c:09:d4:0c:fd:5e,-90;,58:7f:66:a5:96:e0,-91;,00:16:b6:b7:3d:43,-86;,,903d185fccf839df
1498060779349,62:02:b4:09:45:bd,-56;,4c:09:d4:0c:fd:5b,-86;,4c:09:d4:0c:fd:5c,-83;,4c:09:d4:0c:fd:5d,-88;,9e:c7:a6:83:ce:87,-89;,08:96:d7:d1:20:71,-90;,9c:c7:a6:83:ce:87,-90;,08:96:d7:d1:20:70,-89;,00:23:08:bd:a2:7f,-90;,a4:2b:b0:ab:e6:e3,-91;,4c:09:d4:0c:fd:5e,-90;,58:7f:66:a5:96:e0,-91;,00:16:b6:b7:3d:43,-86;,,903d185fccf839df
1498060779644,62:02:b4:09:45:bd,-56;,4c:09:d4:0c:fd:5b,-86;,4c:09:d4:0c:fd:5c,-83;,4c:09:d4:0c:fd:5d,-88;,9e:c7:a6:83:ce:87,-89;,08:96:d7:d1:20:71,-90;,9c:c7:a6:83:ce:87,-90;,08:96:d7:d1:20:70,-89;,00:23:08:bd:a2:7f,-90;,a4:2b:b0:ab:e6:e3,-91;,4c:09:d4:0c:fd:5e,-90;,58:7f:66:a5:96:e0,-91;,00:16:b6:b7:3d:43,-86;,,903d185fccf839df
1498060779953,62:02:b4:09:45:bd,-56;,4c:09:d4:0c:fd:5b,-86;,4c:09:d4:0c:fd:5c,-83;,4c:09:d4:0c:fd:5d,-88;,9e:c7:a6:83:ce:87,-89;,08:96:d7:d1:20:71,-90;,9c:c7:a6:83:ce:87,-90;,08:96:d7:d1:20:70,-89;,00:23:08:bd:a2:7f,-90;,a4:2b:b0:ab:e6:e3,-91;,4c:09:d4:0c:fd:5e,-90;,58:7f:66:a5:96:e0,-91;,00:16:b6:b7:3d:43,-86;,,903d185fccf839df
1498060780249,62:02:b4:09:45:bd,-56;,4c:09:d4:0c:fd:5b,-86;,4c:09:d4:0c:fd:5c,-83;,4c:09:d4:0c:fd:5d,-88;,9e:c7:a6:83:ce:87,-89;,08:96:d7:d1:20:71,-90;,9c:c7:a6:83:ce:87,-90;,08:96:d7:d1:20:70,-89;,00:23:08:bd:a2:7f,-90;,a4:2b:b0:ab:e6:e3,-91;,4c:09:d4:0c:fd:5e,-90;,58:7f:66:a5:96:e0,-91;,00:16:b6:b7:3d:43,-86;,,903d185fccf839df
1498060780548,62:02:b4:09:45:bd,-56;,4c:09:d4:0c:fd:5b,-86;,4c:09:d4:0c:fd:5c,-83;,4c:09:d4:0c:fd:5d,-88;,9e:c7:a6:83:ce:87,-89;,08:96:d7:d1:20:71,-90;,9c:c7:a6:83:ce:87,-90;,08:96:d7:d1:20:70,-89;,00:23:08:bd:a2:7f,-90;,a4:2b:b0:ab:e6:e3,-91;,4c:09:d4:0c:fd:5e,-90;,58:7f:66:a5:96:e0,-91;,00:16:b6:b7:3d:43,-86;,,903d185fccf839df
