UUID, meanHeading, class, timestamp 
903d185fccf839df,305.31631413685176,undefined,1497373234937
903d185fccf839df,312.9134152507322,undefined,1497373235927
903d185fccf839df,325.86882125296654,undefined,1497373236925
903d185fccf839df,342.0488823683897,undefined,1497373237929
903d185fccf839df,348.6732203496785,undefined,1497373238921
903d185fccf839df,346.25417430892617,undefined,1497373239931
903d185fccf839df,342.1662643772824,undefined,1497373240924
903d185fccf839df,339.84091214247854,undefined,1497373241929
903d185fccf839df,345.5073925275669,undefined,1497373242943
903d185fccf839df,358.35351321535404,undefined,1497373243924
903d185fccf839df,14.052989594536388,undefined,1497373244925
903d185fccf839df,27.594624610315094,undefined,1497373245961
903d185fccf839df,30.23160516908457,undefined,1497373246929
903d185fccf839df,25.32484382847342,undefined,1497373247918
903d185fccf839df,368.737691339079,undefined,1497373248960
903d185fccf839df,357.25904464258144,undefined,1497373249933
903d185fccf839df,361.139221694315,undefined,1497373250925
903d185fccf839df,26.466932869969686,undefined,1497373251936
903d185fccf839df,43.67666511613003,undefined,1497373252927
903d185fccf839df,54.35100180564998,undefined,1497373253932
903d185fccf839df,59.92970737170958,undefined,1497373254937
903d185fccf839df,64.49209475838818,undefined,1497373255924
903d185fccf839df,68.96770709962466,undefined,1497373256935
903d185fccf839df,74.38135407504653,undefined,1497373257961
903d185fccf839df,77.04716349816479,undefined,1497373258924
903d185fccf839df,76.2038881521808,undefined,1497373259927
903d185fccf839df,69.31232839731467,undefined,1497373260944
903d185fccf839df,52.36479467350003,undefined,1497373261927
903d185fccf839df,42.727887203422085,undefined,1497373262927
903d185fccf839df,49.895623152444685,undefined,1497373263924
903d185fccf839df,69.98857789487391,undefined,1497373264923
903d185fccf839df,86.23775254559895,undefined,1497373265922
903d185fccf839df,95.7293189703939,undefined,1497373266929
903d185fccf839df,98.55409804025733,undefined,1497373267921
903d185fccf839df,98.06315085473751,undefined,1497373268922
903d185fccf839df,97.19023465211619,undefined,1497373269929
903d185fccf839df,98.47353405576686,undefined,1497373270919
903d185fccf839df,100.50141614282029,undefined,1497373271925
903d185fccf839df,101.7553728817918,undefined,1497373272929
903d185fccf839df,106.15669232098206,undefined,1497373273921
