timestamp, latitude, longitude, accuracy, UUID 
1495052247748,48.1439451,11.497623,8,,903d185fccf839df
1495052248752,48.1439451,11.4976062,16,,903d185fccf839df
1495052249752,48.1439482,11.4975936,16,,903d185fccf839df
1495052250752,48.1439521,11.4975713,16,,903d185fccf839df
1495052251753,48.1439491,11.4975541,16,,903d185fccf839df
1495052252753,48.1439419,11.4975224,12,,903d185fccf839df
1495052254000,48.1439181,11.4975007,8,,903d185fccf839df
1495052255000,48.1438958,11.4974421,8,,903d185fccf839df
1495052256000,48.1438803,11.4974005,8,,903d185fccf839df
1495052257000,48.143872,11.4973689,8,,903d185fccf839df
1495052258000,48.1438766,11.4973556,8,,903d185fccf839df
1495052259000,48.1438806,11.4973382,8,,903d185fccf839df
1495052260000,48.1438876,11.4973304,8,,903d185fccf839df
1495052261000,48.1438957,11.4973177,8,,903d185fccf839df
1495052262000,48.1438975,11.4972989,8,,903d185fccf839df
1495052263000,48.1438972,11.4972877,8,,903d185fccf839df
1495052264000,48.1439012,11.4972628,8,,903d185fccf839df
1495052265000,48.1439029,11.4972353,8,,903d185fccf839df
1495052266000,48.1439073,11.4972218,8,,903d185fccf839df
1495052267000,48.1439083,11.4972034,8,,903d185fccf839df
1495052268000,48.1439027,11.4971798,8,,903d185fccf839df
1495052269000,48.1439001,11.4971614,8,,903d185fccf839df
1495052270000,48.1438974,11.4971463,8,,903d185fccf839df
1495052271000,48.1438936,11.4971288,8,,903d185fccf839df
1495052272000,48.1438944,11.497119,8,,903d185fccf839df
1495052273000,48.1439099,11.497108,8,,903d185fccf839df
1495052274000,48.1439233,11.4970971,8,,903d185fccf839df
1495052275000,48.1439297,11.4970843,8,,903d185fccf839df
1495052276000,48.1439326,11.4970644,8,,903d185fccf839df
1495052277000,48.1439326,11.4970644,8,,903d185fccf839df
1495052278000,48.1439214,11.497033,8,,903d185fccf839df
1495052279000,48.1439161,11.4970145,8,,903d185fccf839df
1495052280000,48.1439124,11.496996,8,,903d185fccf839df
1495052281000,48.1439111,11.496978,6,,903d185fccf839df
1495052282000,48.1439099,11.4969566,8,,903d185fccf839df
1495052288000,48.1439015,11.4968106,19.422000885009766,,903d185fccf839df
1495052289000,48.1439017,11.4967883,7.789999961853027,,903d185fccf839df
1495052290000,48.1439028,11.4967674,6,,903d185fccf839df
1495052291000,48.1439036,11.4967478,6,,903d185fccf839df
1495052292000,48.1439029,11.4967263,6,,903d185fccf839df
1495052293000,48.1439008,11.4967056,8,,903d185fccf839df
1495052294000,48.143899,11.4966808,8,,903d185fccf839df
1495052295000,48.1439,11.4966564,4,,903d185fccf839df
1495052296000,48.1438996,11.4966389,4,,903d185fccf839df
1495052297000,48.1438998,11.496622,4,,903d185fccf839df
1495052298000,48.1439004,11.4966022,4,,903d185fccf839df
