timestamp, heading, UUID 
1495052244579,208.05267333984375,,903d185fccf839df
1495052244724,206.9431915283203,,903d185fccf839df
1495052244818,206.38287353515625,,903d185fccf839df
1495052244877,205.71649169921875,,903d185fccf839df
1495052244895,205.89300537109375,,903d185fccf839df
1495052244924,206.0498046875,,903d185fccf839df
1495052244945,206.0592041015625,,903d185fccf839df
1495052245045,206.52969360351562,,903d185fccf839df
1495052245074,206.58164978027344,,903d185fccf839df
1495052245126,203.71243286132812,,903d185fccf839df
1495052245145,202.61964416503906,,903d185fccf839df
1495052245176,202.11126708984375,,903d185fccf839df
1495052245214,203.0712890625,,903d185fccf839df
1495052245224,203.3800048828125,,903d185fccf839df
1495052245235,203.61843872070312,,903d185fccf839df
1495052245265,203.89321899414062,,903d185fccf839df
1495052245285,204.1459503173828,,903d185fccf839df
1495052245306,204.3937225341797,,903d185fccf839df
1495052245325,204.50343322753906,,903d185fccf839df
1495052245344,204.64793395996094,,903d185fccf839df
1495052245414,205.9540252685547,,903d185fccf839df
1495052245427,205.75247192382812,,903d185fccf839df
1495052245444,205.42820739746094,,903d185fccf839df
1495052245485,205.43687438964844,,903d185fccf839df
1495052245494,206.10647583007812,,903d185fccf839df
1495052245515,207.70953369140625,,903d185fccf839df
1495052245546,209.18966674804688,,903d185fccf839df
1495052245565,209.4030303955078,,903d185fccf839df
1495052245597,209.59432983398438,,903d185fccf839df
1495052245605,209.64544677734375,,903d185fccf839df
1495052245626,209.67941284179688,,903d185fccf839df
1495052245657,209.85153198242188,,903d185fccf839df
1495052245684,210.24481201171875,,903d185fccf839df
1495052245725,210.65008544921875,,903d185fccf839df
1495052245752,210.65829467773438,,903d185fccf839df
1495052245846,207.3220977783203,,903d185fccf839df
1495052245854,206.80995178222656,,903d185fccf839df
1495052245864,206.49563598632812,,903d185fccf839df
1495052245884,206.27146911621094,,903d185fccf839df
1495052245897,207.27841186523438,,903d185fccf839df
1495052245915,211.92645263671875,,903d185fccf839df
1495052245955,216.4977264404297,,903d185fccf839df
1495052246015,219.39784240722656,,903d185fccf839df
1495052246034,220.11492919921875,,903d185fccf839df
1495052246044,220.38436889648438,,903d185fccf839df
1495052246078,221.20782470703125,,903d185fccf839df
1495052246097,222.0575408935547,,903d185fccf839df
1495052246116,222.98526000976562,,903d185fccf839df
1495052246135,223.70492553710938,,903d185fccf839df
1495052246156,224.00021362304688,,903d185fccf839df
1495052246185,222.2467803955078,,903d185fccf839df
1495052246219,217.8766632080078,,903d185fccf839df
1495052246225,216.4690399169922,,903d185fccf839df
1495052246255,212.4007110595703,,903d185fccf839df
1495052246286,209.28712463378906,,903d185fccf839df
1495052246304,208.06292724609375,,903d185fccf839df
1495052246325,207.19268798828125,,903d185fccf839df
1495052246345,206.3162384033203,,903d185fccf839df
1495052246368,205.3744354248047,,903d185fccf839df
1495052246388,204.4921417236328,,903d185fccf839df
1495052246416,203.508056640625,,903d185fccf839df
1495052246425,203.2530975341797,,903d185fccf839df
1495052246439,203.0043487548828,,903d185fccf839df
1495052246494,202.40411376953125,,903d185fccf839df
1495052246515,202.31381225585938,,903d185fccf839df
1495052246524,202.2475128173828,,903d185fccf839df
1495052246546,202.20916748046875,,903d185fccf839df
1495052246585,205.9888458251953,,903d185fccf839df
1495052246615,215.59234619140625,,903d185fccf839df
1495052246641,222.27005004882812,,903d185fccf839df
1495052246664,232.56246948242188,,903d185fccf839df
1495052246704,243.93289184570312,,903d185fccf839df
1495052246737,245.21978759765625,,903d185fccf839df
1495052246765,244.78018188476562,,903d185fccf839df
1495052246805,241.02413940429688,,903d185fccf839df
1495052246814,240.55160522460938,,903d185fccf839df
1495052246845,240.53176879882812,,903d185fccf839df
1495052246877,241.12451171875,,903d185fccf839df
1495052246911,242.28952026367188,,903d185fccf839df
1495052246934,246.58802795410156,,903d185fccf839df
1495052246944,248.09088134765625,,903d185fccf839df
1495052246974,250.3424072265625,,903d185fccf839df
1495052246995,249.90118408203125,,903d185fccf839df
1495052247015,248.14697265625,,903d185fccf839df
1495052247024,247.821044921875,,903d185fccf839df
1495052247047,248.06593322753906,,903d185fccf839df
1495052247075,250.3425750732422,,903d185fccf839df
1495052247094,253.77871704101562,,903d185fccf839df
1495052247125,260.0327453613281,,903d185fccf839df
1495052247149,264.27410888671875,,903d185fccf839df
