timestamp, lastAccessTime, proximity, UUID 
1495052244484,1495052244629,far,,903d185fccf839df
1495052244484,1495052244735,far,,903d185fccf839df
1495052244484,1495052244836,far,,903d185fccf839df
1495052244484,1495052244888,far,,903d185fccf839df
1495052244484,1495052244911,far,,903d185fccf839df
1495052244484,1495052244936,far,,903d185fccf839df
1495052244484,1495052244964,far,,903d185fccf839df
1495052244484,1495052245043,far,,903d185fccf839df
1495052244484,1495052245069,far,,903d185fccf839df
1495052244484,1495052245116,far,,903d185fccf839df
1495052244484,1495052245137,far,,903d185fccf839df
1495052244484,1495052245156,far,,903d185fccf839df
1495052244484,1495052245201,far,,903d185fccf839df
1495052244484,1495052245224,far,,903d185fccf839df
1495052244484,1495052245249,far,,903d185fccf839df
1495052244484,1495052245271,far,,903d185fccf839df
1495052244484,1495052245300,far,,903d185fccf839df
1495052244484,1495052245323,far,,903d185fccf839df
1495052244484,1495052245351,far,,903d185fccf839df
1495052244484,1495052245378,far,,903d185fccf839df
1495052244484,1495052245407,far,,903d185fccf839df
1495052244484,1495052245425,far,,903d185fccf839df
1495052244484,1495052245447,far,,903d185fccf839df
1495052244484,1495052245470,far,,903d185fccf839df
1495052244484,1495052245503,far,,903d185fccf839df
1495052244484,1495052245530,far,,903d185fccf839df
1495052244484,1495052245551,far,,903d185fccf839df
1495052244484,1495052245570,far,,903d185fccf839df
1495052244484,1495052245601,far,,903d185fccf839df
1495052244484,1495052245615,far,,903d185fccf839df
1495052244484,1495052245631,far,,903d185fccf839df
1495052244484,1495052245663,far,,903d185fccf839df
1495052244484,1495052245709,far,,903d185fccf839df
1495052244484,1495052245742,far,,903d185fccf839df
1495052244484,1495052245774,far,,903d185fccf839df
1495052244484,1495052245795,far,,903d185fccf839df
1495052244484,1495052245804,far,,903d185fccf839df
1495052244484,1495052245813,far,,903d185fccf839df
1495052244484,1495052245824,far,,903d185fccf839df
1495052244484,1495052245840,far,,903d185fccf839df
1495052244484,1495052245851,far,,903d185fccf839df
1495052244484,1495052245876,far,,903d185fccf839df
1495052244484,1495052245891,far,,903d185fccf839df
1495052244484,1495052245909,far,,903d185fccf839df
1495052244484,1495052245925,far,,903d185fccf839df
1495052244484,1495052245959,far,,903d185fccf839df
1495052244484,1495052246021,far,,903d185fccf839df
1495052244484,1495052246041,far,,903d185fccf839df
1495052244484,1495052246056,far,,903d185fccf839df
1495052244484,1495052246084,far,,903d185fccf839df
1495052244484,1495052246104,far,,903d185fccf839df
1495052244484,1495052246132,far,,903d185fccf839df
1495052244484,1495052246158,far,,903d185fccf839df
1495052244484,1495052246187,far,,903d185fccf839df
1495052244484,1495052246206,far,,903d185fccf839df
1495052244484,1495052246226,far,,903d185fccf839df
1495052244484,1495052246262,far,,903d185fccf839df
1495052244484,1495052246297,far,,903d185fccf839df
1495052244484,1495052246316,far,,903d185fccf839df
1495052244484,1495052246337,far,,903d185fccf839df
1495052244484,1495052246352,far,,903d185fccf839df
1495052244484,1495052246385,far,,903d185fccf839df
1495052244484,1495052246408,far,,903d185fccf839df
1495052244484,1495052246424,far,,903d185fccf839df
1495052244484,1495052246449,far,,903d185fccf839df
1495052244484,1495052246472,far,,903d185fccf839df
1495052244484,1495052246504,far,,903d185fccf839df
1495052244484,1495052246526,far,,903d185fccf839df
1495052244484,1495052246559,far,,903d185fccf839df
1495052244484,1495052246601,far,,903d185fccf839df
1495052244484,1495052246627,far,,903d185fccf839df
1495052244484,1495052246650,far,,903d185fccf839df
1495052244484,1495052246678,far,,903d185fccf839df
1495052244484,1495052246718,far,,903d185fccf839df
1495052244484,1495052246745,far,,903d185fccf839df
1495052244484,1495052246775,far,,903d185fccf839df
1495052244484,1495052246815,far,,903d185fccf839df
1495052244484,1495052246834,far,,903d185fccf839df
1495052244484,1495052246865,far,,903d185fccf839df
1495052244484,1495052246906,far,,903d185fccf839df
1495052244484,1495052246925,far,,903d185fccf839df
1495052244484,1495052246941,far,,903d185fccf839df
1495052244484,1495052246964,far,,903d185fccf839df
1495052244484,1495052246990,far,,903d185fccf839df
1495052244484,1495052247007,far,,903d185fccf839df
1495052244484,1495052247026,far,,903d185fccf839df
1495052244484,1495052247047,far,,903d185fccf839df
1495052244484,1495052247068,far,,903d185fccf839df
1495052244484,1495052247099,far,,903d185fccf839df
1495052244484,1495052247115,far,,903d185fccf839df
1495052244484,1495052247131,far,,903d185fccf839df
1495052244484,1495052247163,far,,903d185fccf839df
1495052244484,1495052247200,far,,903d185fccf839df
1495052244484,1495052247215,far,,903d185fccf839df
1495052244484,1495052247233,far,,903d185fccf839df
1495052244484,1495052247254,far,,903d185fccf839df
1495052244484,1495052247285,far,,903d185fccf839df
1495052244484,1495052247310,far,,903d185fccf839df
1495052244484,1495052247329,far,,903d185fccf839df
1495052244484,1495052247345,far,,903d185fccf839df
1495052244484,1495052247368,far,,903d185fccf839df
1495052244484,1495052247401,far,,903d185fccf839df
1495052244484,1495052247418,far,,903d185fccf839df
1495052244484,1495052247432,far,,903d185fccf839df
1495052244484,1495052247470,far,,903d185fccf839df
1495052244484,1495052247539,far,,903d185fccf839df
1495052244484,1495052247557,far,,903d185fccf839df
1495052244484,1495052247591,far,,903d185fccf839df
1495052244484,1495052247613,far,,903d185fccf839df
1495052244484,1495052247629,far,,903d185fccf839df
1495052244484,1495052247646,far,,903d185fccf839df
1495052244484,1495052247666,far,,903d185fccf839df
1495052244484,1495052247697,far,,903d185fccf839df
1495052244484,1495052247717,far,,903d185fccf839df
1495052244484,1495052247741,far,,903d185fccf839df
1495052244484,1495052247773,far,,903d185fccf839df
1495052244484,1495052247850,far,,903d185fccf839df
1495052244484,1495052247885,far,,903d185fccf839df
1495052244484,1495052247930,far,,903d185fccf839df
1495052244484,1495052247946,far,,903d185fccf839df
1495052244484,1495052247967,far,,903d185fccf839df
