timestamp, light1, light2, light3, UUID 
1495052244472,2,3522,2,,903d185fccf839df
1495052244648,2,4136,2,,903d185fccf839df
1495052244648,2,4136,2,,903d185fccf839df
1495052244844,1,3522,1,,903d185fccf839df
1495052244844,1,3522,1,,903d185fccf839df
1495052245024,1,3522,1,,903d185fccf839df
1495052245024,1,3522,1,,903d185fccf839df
1495052245192,1,3522,1,,903d185fccf839df
1495052245192,1,3522,1,,903d185fccf839df
1495052245424,2,4136,2,,903d185fccf839df
1495052245546,2,2907,2,,903d185fccf839df
1495052245546,2,2907,2,,903d185fccf839df
1495052245725,2,4136,2,,903d185fccf839df
1495052245725,2,4136,2,,903d185fccf839df
1495052245906,2,4136,2,,903d185fccf839df
1495052245906,2,4136,2,,903d185fccf839df
1495052246087,1,3522,1,,903d185fccf839df
1495052246266,1,3522,1,,903d185fccf839df
1495052246266,1,3522,1,,903d185fccf839df
1495052246458,1,3522,1,,903d185fccf839df
1495052246458,1,3522,1,,903d185fccf839df
1495052246625,1,3522,1,,903d185fccf839df
1495052246625,1,3522,1,,903d185fccf839df
1495052246805,1,3522,1,,903d185fccf839df
1495052246805,1,3522,1,,903d185fccf839df
1495052246986,1,3522,1,,903d185fccf839df
1495052246986,1,3522,1,,903d185fccf839df
1495052247166,1,3522,1,,903d185fccf839df
1495052247347,2,2907,2,,903d185fccf839df
1495052247347,2,2907,2,,903d185fccf839df
1495052247527,1,3522,1,,903d185fccf839df
1495052247527,1,3522,1,,903d185fccf839df
1495052247709,2,4136,2,,903d185fccf839df
1495052247709,2,4136,2,,903d185fccf839df
1495052247888,2,2907,2,,903d185fccf839df
1495052248068,3,4444,3,,903d185fccf839df
1495052248068,3,4444,3,,903d185fccf839df
1495052248245,4,3890,4,,903d185fccf839df
1495052248245,4,3890,4,,903d185fccf839df
1495052248428,4,3522,4,,903d185fccf839df
1495052248428,4,3522,4,,903d185fccf839df
1495052248612,4,3522,4,,903d185fccf839df
1495052248612,4,3522,4,,903d185fccf839df
1495052248798,5,4136,5,,903d185fccf839df
1495052248965,5,4136,5,,903d185fccf839df
1495052248965,5,4136,5,,903d185fccf839df
1495052249146,7,3153,7,,903d185fccf839df
1495052249146,7,3153,7,,903d185fccf839df
1495052249336,8,3354,8,,903d185fccf839df
1495052249336,8,3354,8,,903d185fccf839df
1495052249507,7,3153,7,,903d185fccf839df
1495052249507,7,3153,7,,903d185fccf839df
1495052249686,8,3522,8,,903d185fccf839df
1495052249868,5,3785,5,,903d185fccf839df
1495052249868,5,3785,5,,903d185fccf839df
1495052250048,7,3726,7,,903d185fccf839df
1495052250048,7,3726,7,,903d185fccf839df
1495052250227,8,3689,8,,903d185fccf839df
1495052250227,8,3689,8,,903d185fccf839df
1495052250411,8,3689,8,,903d185fccf839df
1495052250411,8,3689,8,,903d185fccf839df
1495052250588,9,3522,9,,903d185fccf839df
1495052250588,9,3522,9,,903d185fccf839df
1495052250797,8,3689,8,,903d185fccf839df
1495052250948,9,3689,9,,903d185fccf839df
1495052250948,9,3689,9,,903d185fccf839df
1495052251127,11,3785,11,,903d185fccf839df
1495052251127,11,3785,11,,903d185fccf839df
1495052251308,11,3522,11,,903d185fccf839df
1495052251308,11,3522,11,,903d185fccf839df
1495052251486,11,3785,11,,903d185fccf839df
1495052251667,12,3644,12,,903d185fccf839df
1495052251667,12,3644,12,,903d185fccf839df
1495052251848,11,3785,11,,903d185fccf839df
1495052251848,11,3785,11,,903d185fccf839df
1495052252026,9,3522,9,,903d185fccf839df
1495052252026,9,3522,9,,903d185fccf839df
1495052252205,11,3399,11,,903d185fccf839df
1495052252205,11,3399,11,,903d185fccf839df
1495052252385,12,3522,12,,903d185fccf839df
1495052252566,11,3522,11,,903d185fccf839df
1495052252566,11,3522,11,,903d185fccf839df
1495052252745,12,3522,12,,903d185fccf839df
1495052252745,12,3522,12,,903d185fccf839df
1495052252926,10,3380,10,,903d185fccf839df
1495052252926,10,3380,10,,903d185fccf839df
1495052253105,7,3522,7,,903d185fccf839df
1495052253105,7,3522,7,,903d185fccf839df
1495052253285,9,3522,9,,903d185fccf839df
1495052253466,9,3380,9,,903d185fccf839df
1495052253466,9,3380,9,,903d185fccf839df
1495052253653,9,3522,9,,903d185fccf839df
1495052253653,9,3522,9,,903d185fccf839df
1495052253831,10,3522,10,,903d185fccf839df
1495052253831,10,3522,10,,903d185fccf839df
1495052254005,9,3380,9,,903d185fccf839df
1495052254005,9,3380,9,,903d185fccf839df
1495052254189,9,3380,9,,903d185fccf839df
1495052254370,11,3399,11,,903d185fccf839df
1495052254370,11,3399,11,,903d185fccf839df
1495052254547,10,3380,10,,903d185fccf839df
1495052254547,10,3380,10,,903d185fccf839df
1495052254730,8,3214,8,,903d185fccf839df
1495052254730,8,3214,8,,903d185fccf839df
1495052254906,6,3317,6,,903d185fccf839df
1495052255091,8,3354,8,,903d185fccf839df
1495052255091,8,3354,8,,903d185fccf839df
1495052255265,8,3354,8,,903d185fccf839df
1495052255265,8,3354,8,,903d185fccf839df
1495052255446,6,3522,6,,903d185fccf839df
1495052255446,6,3522,6,,903d185fccf839df
1495052255626,7,3522,7,,903d185fccf839df
1495052255626,7,3522,7,,903d185fccf839df
1495052255806,7,3153,7,,903d185fccf839df
1495052255806,7,3153,7,,903d185fccf839df
1495052255992,8,3354,8,,903d185fccf839df
1495052256167,7,3726,7,,903d185fccf839df
1495052256167,7,3726,7,,903d185fccf839df
1495052256346,5,3785,5,,903d185fccf839df
1495052256346,5,3785,5,,903d185fccf839df
1495052256528,7,3153,7,,903d185fccf839df
1495052256528,7,3153,7,,903d185fccf839df
1495052256710,6,3317,6,,903d185fccf839df
1495052256710,6,3317,6,,903d185fccf839df
1495052256885,6,3522,6,,903d185fccf839df
