1498201536654,4c:09:d4:0c:fd:5b,-83;,4c:09:d4:0c:fd:5d,-87;,4c:09:d4:0c:fd:5e,-86;,00:16:b6:b7:3d:43,-89;,9c:c7:a6:83:ce:8b,-79;,9e:c7:a6:83:ce:8b,-81;,d4:21:22:20:f6:95,-89;,58:7f:66:a5:96:e1,-89;,08:96:d7:d1:20:71,-90;,58:7f:66:a5:96:e2,-88;,2a:65:11:b0:ea:7b,-78;,24:65:11:b0:ea:7b,-79;,54:a0:50:76:0b:18,-80;,e0:28:6d:50:b7:97,-86;,e0:28:6d:01:da:19,-86;,18:83:bf:bd:1c:4c,-87;,24:65:11:b3:0d:2c,-90;,9c:80:df:8a:54:ef,-90;,14:b9:68:32:50:63,-91;,bc:ee:7b:30:70:d0,-91;,58:2a:f7:76:f5:ed,-91;,4c:09:d4:0c:fd:5c,-85;,52:28:6d:50:b7:97,-86;,62:28:6d:50:b7:97,-87;,fa:8f:ca:74:cf:c8,-89;,,903d185fccf839df
1498201536956,4c:09:d4:0c:fd:5b,-83;,4c:09:d4:0c:fd:5d,-87;,4c:09:d4:0c:fd:5e,-86;,00:16:b6:b7:3d:43,-89;,9c:c7:a6:83:ce:8b,-79;,9e:c7:a6:83:ce:8b,-81;,d4:21:22:20:f6:95,-89;,58:7f:66:a5:96:e1,-89;,08:96:d7:d1:20:71,-90;,58:7f:66:a5:96:e2,-88;,2a:65:11:b0:ea:7b,-78;,24:65:11:b0:ea:7b,-79;,54:a0:50:76:0b:18,-80;,e0:28:6d:50:b7:97,-86;,e0:28:6d:01:da:19,-86;,18:83:bf:bd:1c:4c,-87;,24:65:11:b3:0d:2c,-90;,9c:80:df:8a:54:ef,-90;,14:b9:68:32:50:63,-91;,bc:ee:7b:30:70:d0,-91;,58:2a:f7:76:f5:ed,-91;,4c:09:d4:0c:fd:5c,-85;,52:28:6d:50:b7:97,-86;,62:28:6d:50:b7:97,-87;,fa:8f:ca:74:cf:c8,-89;,,903d185fccf839df
1498201537256,4c:09:d4:0c:fd:5b,-83;,4c:09:d4:0c:fd:5d,-87;,4c:09:d4:0c:fd:5e,-86;,00:16:b6:b7:3d:43,-89;,9c:c7:a6:83:ce:8b,-79;,9e:c7:a6:83:ce:8b,-81;,d4:21:22:20:f6:95,-89;,58:7f:66:a5:96:e1,-89;,08:96:d7:d1:20:71,-90;,58:7f:66:a5:96:e2,-88;,2a:65:11:b0:ea:7b,-78;,24:65:11:b0:ea:7b,-79;,54:a0:50:76:0b:18,-80;,e0:28:6d:50:b7:97,-86;,e0:28:6d:01:da:19,-86;,18:83:bf:bd:1c:4c,-87;,24:65:11:b3:0d:2c,-90;,9c:80:df:8a:54:ef,-90;,14:b9:68:32:50:63,-91;,bc:ee:7b:30:70:d0,-91;,58:2a:f7:76:f5:ed,-91;,4c:09:d4:0c:fd:5c,-85;,52:28:6d:50:b7:97,-86;,62:28:6d:50:b7:97,-87;,fa:8f:ca:74:cf:c8,-89;,,903d185fccf839df
1498201537543,4c:09:d4:0c:fd:5b,-83;,4c:09:d4:0c:fd:5d,-87;,4c:09:d4:0c:fd:5e,-86;,00:16:b6:b7:3d:43,-89;,9c:c7:a6:83:ce:8b,-79;,9e:c7:a6:83:ce:8b,-81;,d4:21:22:20:f6:95,-89;,58:7f:66:a5:96:e1,-89;,08:96:d7:d1:20:71,-90;,58:7f:66:a5:96:e2,-88;,2a:65:11:b0:ea:7b,-78;,24:65:11:b0:ea:7b,-79;,54:a0:50:76:0b:18,-80;,e0:28:6d:50:b7:97,-86;,e0:28:6d:01:da:19,-86;,18:83:bf:bd:1c:4c,-87;,24:65:11:b3:0d:2c,-90;,9c:80:df:8a:54:ef,-90;,14:b9:68:32:50:63,-91;,bc:ee:7b:30:70:d0,-91;,58:2a:f7:76:f5:ed,-91;,4c:09:d4:0c:fd:5c,-85;,52:28:6d:50:b7:97,-86;,62:28:6d:50:b7:97,-87;,fa:8f:ca:74:cf:c8,-89;,,903d185fccf839df
1498201537850,4c:09:d4:0c:fd:5b,-83;,4c:09:d4:0c:fd:5d,-87;,4c:09:d4:0c:fd:5e,-86;,00:16:b6:b7:3d:43,-89;,9c:c7:a6:83:ce:8b,-79;,9e:c7:a6:83:ce:8b,-81;,d4:21:22:20:f6:95,-89;,58:7f:66:a5:96:e1,-89;,08:96:d7:d1:20:71,-90;,58:7f:66:a5:96:e2,-88;,2a:65:11:b0:ea:7b,-78;,24:65:11:b0:ea:7b,-79;,54:a0:50:76:0b:18,-80;,e0:28:6d:50:b7:97,-86;,e0:28:6d:01:da:19,-86;,18:83:bf:bd:1c:4c,-87;,24:65:11:b3:0d:2c,-90;,9c:80:df:8a:54:ef,-90;,14:b9:68:32:50:63,-91;,bc:ee:7b:30:70:d0,-91;,58:2a:f7:76:f5:ed,-91;,4c:09:d4:0c:fd:5c,-85;,52:28:6d:50:b7:97,-86;,62:28:6d:50:b7:97,-87;,fa:8f:ca:74:cf:c8,-89;,,903d185fccf839df
1498201538153,4c:09:d4:0c:fd:5b,-83;,4c:09:d4:0c:fd:5d,-87;,4c:09:d4:0c:fd:5e,-86;,00:16:b6:b7:3d:43,-89;,9c:c7:a6:83:ce:8b,-79;,9e:c7:a6:83:ce:8b,-81;,d4:21:22:20:f6:95,-89;,58:7f:66:a5:96:e1,-89;,08:96:d7:d1:20:71,-90;,58:7f:66:a5:96:e2,-88;,2a:65:11:b0:ea:7b,-78;,24:65:11:b0:ea:7b,-79;,54:a0:50:76:0b:18,-80;,e0:28:6d:50:b7:97,-86;,e0:28:6d:01:da:19,-86;,18:83:bf:bd:1c:4c,-87;,24:65:11:b3:0d:2c,-90;,9c:80:df:8a:54:ef,-90;,14:b9:68:32:50:63,-91;,bc:ee:7b:30:70:d0,-91;,58:2a:f7:76:f5:ed,-91;,4c:09:d4:0c:fd:5c,-85;,52:28:6d:50:b7:97,-86;,62:28:6d:50:b7:97,-87;,fa:8f:ca:74:cf:c8,-89;,,903d185fccf839df
1498201538457,4c:09:d4:0c:fd:5b,-83;,4c:09:d4:0c:fd:5d,-87;,4c:09:d4:0c:fd:5e,-86;,00:16:b6:b7:3d:43,-89;,9c:c7:a6:83:ce:8b,-79;,9e:c7:a6:83:ce:8b,-81;,d4:21:22:20:f6:95,-89;,58:7f:66:a5:96:e1,-89;,08:96:d7:d1:20:71,-90;,58:7f:66:a5:96:e2,-88;,2a:65:11:b0:ea:7b,-78;,24:65:11:b0:ea:7b,-79;,54:a0:50:76:0b:18,-80;,e0:28:6d:50:b7:97,-86;,e0:28:6d:01:da:19,-86;,18:83:bf:bd:1c:4c,-87;,24:65:11:b3:0d:2c,-90;,9c:80:df:8a:54:ef,-90;,14:b9:68:32:50:63,-91;,bc:ee:7b:30:70:d0,-91;,58:2a:f7:76:f5:ed,-91;,4c:09:d4:0c:fd:5c,-85;,52:28:6d:50:b7:97,-86;,62:28:6d:50:b7:97,-87;,fa:8f:ca:74:cf:c8,-89;,,903d185fccf839df
1498201538739,4c:09:d4:0c:fd:5b,-83;,4c:09:d4:0c:fd:5d,-87;,4c:09:d4:0c:fd:5e,-86;,00:16:b6:b7:3d:43,-89;,9c:c7:a6:83:ce:8b,-79;,9e:c7:a6:83:ce:8b,-81;,d4:21:22:20:f6:95,-89;,58:7f:66:a5:96:e1,-89;,08:96:d7:d1:20:71,-90;,58:7f:66:a5:96:e2,-88;,2a:65:11:b0:ea:7b,-78;,24:65:11:b0:ea:7b,-79;,54:a0:50:76:0b:18,-80;,e0:28:6d:50:b7:97,-86;,e0:28:6d:01:da:19,-86;,18:83:bf:bd:1c:4c,-87;,24:65:11:b3:0d:2c,-90;,9c:80:df:8a:54:ef,-90;,14:b9:68:32:50:63,-91;,bc:ee:7b:30:70:d0,-91;,58:2a:f7:76:f5:ed,-91;,4c:09:d4:0c:fd:5c,-85;,52:28:6d:50:b7:97,-86;,62:28:6d:50:b7:97,-87;,fa:8f:ca:74:cf:c8,-89;,,903d185fccf839df
1498201539042,4c:09:d4:0c:fd:5b,-83;,4c:09:d4:0c:fd:5d,-87;,4c:09:d4:0c:fd:5e,-86;,00:16:b6:b7:3d:43,-89;,9c:c7:a6:83:ce:8b,-79;,9e:c7:a6:83:ce:8b,-81;,d4:21:22:20:f6:95,-89;,58:7f:66:a5:96:e1,-89;,08:96:d7:d1:20:71,-90;,58:7f:66:a5:96:e2,-88;,2a:65:11:b0:ea:7b,-78;,24:65:11:b0:ea:7b,-79;,54:a0:50:76:0b:18,-80;,e0:28:6d:50:b7:97,-86;,e0:28:6d:01:da:19,-86;,18:83:bf:bd:1c:4c,-87;,24:65:11:b3:0d:2c,-90;,9c:80:df:8a:54:ef,-90;,14:b9:68:32:50:63,-91;,bc:ee:7b:30:70:d0,-91;,58:2a:f7:76:f5:ed,-91;,4c:09:d4:0c:fd:5c,-85;,52:28:6d:50:b7:97,-86;,62:28:6d:50:b7:97,-87;,fa:8f:ca:74:cf:c8,-89;,,903d185fccf839df
1498201539352,4c:09:d4:0c:fd:5b,-83;,4c:09:d4:0c:fd:5d,-87;,4c:09:d4:0c:fd:5e,-86;,00:16:b6:b7:3d:43,-89;,9c:c7:a6:83:ce:8b,-79;,9e:c7:a6:83:ce:8b,-81;,d4:21:22:20:f6:95,-89;,58:7f:66:a5:96:e1,-89;,08:96:d7:d1:20:71,-90;,58:7f:66:a5:96:e2,-88;,2a:65:11:b0:ea:7b,-78;,24:65:11:b0:ea:7b,-79;,54:a0:50:76:0b:18,-80;,e0:28:6d:50:b7:97,-86;,e0:28:6d:01:da:19,-86;,18:83:bf:bd:1c:4c,-87;,24:65:11:b3:0d:2c,-90;,9c:80:df:8a:54:ef,-90;,14:b9:68:32:50:63,-91;,bc:ee:7b:30:70:d0,-91;,58:2a:f7:76:f5:ed,-91;,4c:09:d4:0c:fd:5c,-85;,52:28:6d:50:b7:97,-86;,62:28:6d:50:b7:97,-87;,fa:8f:ca:74:cf:c8,-89;,,903d185fccf839df
1498201539656,4c:09:d4:0c:fd:5b,-83;,4c:09:d4:0c:fd:5d,-87;,4c:09:d4:0c:fd:5e,-86;,00:16:b6:b7:3d:43,-89;,9c:c7:a6:83:ce:8b,-79;,9e:c7:a6:83:ce:8b,-81;,d4:21:22:20:f6:95,-89;,58:7f:66:a5:96:e1,-89;,08:96:d7:d1:20:71,-90;,58:7f:66:a5:96:e2,-88;,2a:65:11:b0:ea:7b,-78;,24:65:11:b0:ea:7b,-79;,54:a0:50:76:0b:18,-80;,e0:28:6d:50:b7:97,-86;,e0:28:6d:01:da:19,-86;,18:83:bf:bd:1c:4c,-87;,24:65:11:b3:0d:2c,-90;,9c:80:df:8a:54:ef,-90;,14:b9:68:32:50:63,-91;,bc:ee:7b:30:70:d0,-91;,58:2a:f7:76:f5:ed,-91;,4c:09:d4:0c:fd:5c,-85;,52:28:6d:50:b7:97,-86;,62:28:6d:50:b7:97,-87;,fa:8f:ca:74:cf:c8,-89;,,903d185fccf839df
1498201539944,4c:09:d4:0c:fd:5b,-83;,4c:09:d4:0c:fd:5d,-87;,4c:09:d4:0c:fd:5e,-86;,00:16:b6:b7:3d:43,-89;,9c:c7:a6:83:ce:8b,-79;,9e:c7:a6:83:ce:8b,-81;,d4:21:22:20:f6:95,-89;,58:7f:66:a5:96:e1,-89;,08:96:d7:d1:20:71,-90;,58:7f:66:a5:96:e2,-88;,2a:65:11:b0:ea:7b,-78;,24:65:11:b0:ea:7b,-79;,54:a0:50:76:0b:18,-80;,e0:28:6d:50:b7:97,-86;,e0:28:6d:01:da:19,-86;,18:83:bf:bd:1c:4c,-87;,24:65:11:b3:0d:2c,-90;,9c:80:df:8a:54:ef,-90;,14:b9:68:32:50:63,-91;,bc:ee:7b:30:70:d0,-91;,58:2a:f7:76:f5:ed,-91;,4c:09:d4:0c:fd:5c,-85;,52:28:6d:50:b7:97,-86;,62:28:6d:50:b7:97,-87;,fa:8f:ca:74:cf:c8,-89;,,903d185fccf839df
1498201540242,4c:09:d4:0c:fd:5b,-83;,4c:09:d4:0c:fd:5d,-87;,4c:09:d4:0c:fd:5e,-86;,00:16:b6:b7:3d:43,-89;,9c:c7:a6:83:ce:8b,-79;,9e:c7:a6:83:ce:8b,-81;,d4:21:22:20:f6:95,-89;,58:7f:66:a5:96:e1,-89;,08:96:d7:d1:20:71,-90;,58:7f:66:a5:96:e2,-88;,2a:65:11:b0:ea:7b,-78;,24:65:11:b0:ea:7b,-79;,54:a0:50:76:0b:18,-80;,e0:28:6d:50:b7:97,-86;,e0:28:6d:01:da:19,-86;,18:83:bf:bd:1c:4c,-87;,24:65:11:b3:0d:2c,-90;,9c:80:df:8a:54:ef,-90;,14:b9:68:32:50:63,-91;,bc:ee:7b:30:70:d0,-91;,58:2a:f7:76:f5:ed,-91;,4c:09:d4:0c:fd:5c,-85;,52:28:6d:50:b7:97,-86;,62:28:6d:50:b7:97,-87;,fa:8f:ca:74:cf:c8,-89;,,903d185fccf839df
