timestamp, magneticFieldX, magneticFieldY, magneticFieldZ, magneticFieldMagnitude, UUID 
1494346432738,23,-14.600000381469727,-27.80000114440918,38.92300208813208,,903d185fccf839df
1494346433026,23.5,-12,-31.30000114440918,40.93824695167787,,903d185fccf839df
1494346433078,23.30000114440918,-11.800000190734863,-31.700000762939453,41.07335093293889,,903d185fccf839df
1494346433086,23.200000762939453,-11.800000190734863,-31.80000114440918,41.09403981153747,,903d185fccf839df
1494346433170,23,-11.40000057220459,-32.5,41.415093947905845,,903d185fccf839df
1494346433257,22.899999618530273,-10.5,-32.70000076293945,41.278929397539265,,903d185fccf839df
1494346433298,22.899999618530273,-10.199999809265137,-32.5,41.04509674042277,,903d185fccf839df
1494346433352,23,-9.800000190734863,-32.5,41.00353644401331,,903d185fccf839df
1494346433387,23.100000381469727,-9.5,-32.79999923706055,41.227418209330445,,903d185fccf839df
1494346433426,23.200000762939453,-9.199999809265137,-32.70000076293945,41.13599506176652,,903d185fccf839df
1494346433488,23.399999618530273,-8.90000057220459,-32.79999923706055,41.262694653800466,,903d185fccf839df
1494346433540,23.700000762939453,-8.699999809265137,-32.60000228881836,41.232756276103004,,903d185fccf839df
1494346433567,23.80000114440918,-8.5,-32.29999923706055,41.01194924005381,,903d185fccf839df
1494346433619,24,-8.199999809265137,-32,40.83185028704638,,903d185fccf839df
1494346433638,24.100000381469727,-8.100000381469727,-31.80000114440918,40.71437162806115,,903d185fccf839df
1494346433678,24.30000114440918,-7.700000286102295,-31.5,40.52197004095132,,903d185fccf839df
1494346433737,24.5,-7.099999904632568,-31.100000381469727,40.22275502523501,,903d185fccf839df
1494346433758,24.5,-7,-31.200000762939453,40.28262731596045,,903d185fccf839df
1494346433789,24.5,-6.599999904632568,-31,40.06007984962828,,903d185fccf839df
1494346433821,24.399999618530273,-6.300000190734863,-31,39.95059433591656,,903d185fccf839df
1494346433880,24,-5.599999904632568,-31.399999618530273,39.91641215891657,,903d185fccf839df
1494346433926,23.5,-5.099999904632568,-31.899999618530273,39.94834143832627,,903d185fccf839df
1494346433948,23.200000762939453,-4.900000095367432,-32.10000228881836,39.90814713499504,,903d185fccf839df
1494346434006,22.100000381469727,-4,-32.70000076293945,39.66988836289572,,903d185fccf839df
1494346434027,21.80000114440918,-3.700000047683716,-32.79999923706055,39.557174034856196,,903d185fccf839df
1494346434079,21,-2.9000000953674316,-33.20000076293945,39.390988703451725,,903d185fccf839df
1494346434127,20.100000381469727,-2,-33.5,39.11853792980541,,903d185fccf839df
1494346434148,19.80000114440918,-1.600000023841858,-33.60000228881836,39.032809844050725,,903d185fccf839df
1494346434377,17.5,4.700000286102295,-34.10000228881836,38.61541379713545,,903d185fccf839df
1494346434398,17.30000114440918,5.200000286102295,-34,38.50103949097188,,903d185fccf839df
1494346434449,16.399999618530273,6.400000095367432,-34.400001525878906,38.64298256832828,,903d185fccf839df
1494346434478,15.100000381469727,7.099999904632568,-34.60000228881836,38.41328111295672,,903d185fccf839df
1494346434509,13.300000190734863,7.900000095367432,-35.20000076293945,38.44918774564113,,903d185fccf839df
1494346434546,11,8.5,-36.20000076293945,38.77744271450301,,903d185fccf839df
1494346434610,8.199999809265137,8.5,-37.70000076293945,39.506708758466196,,903d185fccf839df
1494346434633,7.300000190734863,8.5,-37.400001525878906,39.04228646930741,,903d185fccf839df
1494346434668,6.200000286102295,8.699999809265137,-37.20000076293945,38.70361850194427,,903d185fccf839df
1494346434729,5.599999904632568,8.600000381469727,-37.70000076293945,39.07185744854434,,903d185fccf839df
1494346434748,5.5,8.600000381469727,-37.70000076293945,39.05765028488487,,903d185fccf839df
1494346434788,4.400000095367432,8.800000190734863,-37.70000076293945,38.96267498663635,,903d185fccf839df
1494346434830,3.299999952316284,8.800000190734863,-37.70000076293945,38.85382916642264,,903d185fccf839df
1494346434886,1.899999976158142,8.90000057220459,-37.70000076293945,38.782857626423855,,903d185fccf839df
1494346434918,1.3000000715255737,9.100000381469727,-37.60000228881836,38.70736541280426,,903d185fccf839df
1494346434955,0.699999988079071,9.300000190734863,-37.400001525878906,38.545299808262435,,903d185fccf839df
1494346435007,0,9.699999809265137,-37.20000076293945,38.4438562611572,,903d185fccf839df
1494346435057,-0.800000011920929,10.100000381469727,-37.10000228881836,38.458551273558456,,903d185fccf839df
1494346435079,-0.9000000357627869,10.40000057220459,-37.10000228881836,38.54063008830412,,903d185fccf839df
1494346435118,-1.399999976158142,10.90000057220459,-36.70000076293945,38.31005125792392,,903d185fccf839df
1494346435158,-1.8000000715255737,11.300000190734863,-36.5,38.251535952028924,,903d185fccf839df
1494346435219,-2.299999952316284,11.600000381469727,-36.10000228881836,37.987632432903226,,903d185fccf839df
1494346435238,-2.4000000953674316,11.600000381469727,-36.29999923706055,38.183896533126564,,903d185fccf839df
1494346435277,-2.9000000953674316,11.600000381469727,-36.20000076293945,38.123615740050575,,903d185fccf839df
1494346435318,-3.4000000953674316,11.5,-36.10000228881836,38.03971878836306,,903d185fccf839df
1494346435351,-3.700000047683716,11.199999809265137,-35.900001525878906,37.78809407657152,,903d185fccf839df
1494346435408,-4.700000286102295,10.699999809265137,-35.900001525878906,37.75433827413025,,903d185fccf839df
1494346435438,-5.099999904632568,10.40000057220459,-36,37.817588627688004,,903d185fccf839df
1494346435478,-5.700000286102295,9.90000057220459,-35.900001525878906,37.673731830518754,,903d185fccf839df
1494346435519,-6.5,9.40000057220459,-35.79999923706055,37.57991352861088,,903d185fccf839df
1494346435549,-7,9,-35.60000228881836,37.381280173662795,,903d185fccf839df
1494346435597,-8,8.300000190734863,-35.70000076293945,37.515065129815994,,903d185fccf839df
1494346435638,-8.699999809265137,7.800000190734863,-35.29999923706055,37.18359805881633,,903d185fccf839df
1494346435678,-9.199999809265137,7.200000286102295,-35.29999923706055,37.1829257748398,,903d185fccf839df
1494346435746,-10.199999809265137,6.400000095367432,-35.400001525878906,37.39197978758684,,903d185fccf839df
1494346435821,-11.100000381469727,6.099999904632568,-35.10000228881836,37.31528021647804,,903d185fccf839df
1494346435838,-11.40000057220459,6.099999904632568,-35,37.3117944596389,,903d185fccf839df
1494346435878,-11.800000190734863,6.400000095367432,-34.70000076293945,37.206049189385304,,903d185fccf839df
1494346435926,-12.40000057220459,6.5,-34.5,37.23251280488096,,903d185fccf839df
1494346435946,-12.699999809265137,6.599999904632568,-34.5,37.351037346300394,,903d185fccf839df
1494346436008,-13.5,6.900000095367432,-34.10000228881836,37.318496503401825,,903d185fccf839df
1494346436041,-13.90000057220459,7.099999904632568,-33.79999923706055,37.229826258341824,,903d185fccf839df
1494346436081,-14.40000057220459,7.300000190734863,-33.60000228881836,37.27747606615546,,903d185fccf839df
1494346436139,-15.100000381469727,7.599999904632568,-33.29999923706055,37.34514561044425,,903d185fccf839df
1494346436158,-15.300000190734863,7.700000286102295,-33.29999923706055,37.446894516168214,,903d185fccf839df
1494346436198,-15.600000381469727,7.900000095367432,-33.20000076293945,37.52345940809466,,903d185fccf839df
1494346436240,-15.800000190734863,8.300000190734863,-33.10000228881836,37.60505426403706,,903d185fccf839df
1494346436259,-15.800000190734863,8.40000057220459,-33,37.53931288938346,,903d185fccf839df
1494346436307,-15.90000057220459,8.699999809265137,-33.29999923706055,37.91292523938927,,903d185fccf839df
1494346436348,-16,8.699999809265137,-33.5,38.130565099563,,903d185fccf839df
1494346436387,-15.800000190734863,8.699999809265137,-34.10000228881836,38.5764199332406,,903d185fccf839df
1494346436427,-15.5,8.699999809265137,-34.29999923706055,38.63198137613947,,903d185fccf839df
1494346436477,-15.199999809265137,8.5,-34.70000076293945,38.824992996480475,,903d185fccf839df
