timestamp, gyroscopeX, gyroscopeY, gyroscopeZ, UUID 
1498539591573,-0.44634580612182617,-0.6295713186264038,-0.4388889670372009,,903d185fccf839df
1498539591759,0.1257012039422989,0.2269013226032257,-0.8905611038208008,,903d185fccf839df
1498539592022,-0.770186185836792,0.03621899336576462,0.18855181336402893,,903d185fccf839df
1498539592058,-0.7659251689910889,0.07563377916812897,0.17363810539245605,,903d185fccf839df
1498539592092,-0.7254450917243958,0.049002163112163544,0.2183792144060135,,903d185fccf839df
1498539592144,-0.3483414649963379,0.14913702011108398,0.1896170675754547,,903d185fccf839df
1498539592289,0.4676510989665985,-0.2322276532649994,0.8617989420890808,,903d185fccf839df
1498539592443,0.6593986749649048,-0.015978965908288956,0.4452805519104004,,903d185fccf839df
1498539592484,1.0162622928619385,-0.027696875855326653,0.36964675784111023,,903d185fccf839df
1498539592527,0.8085356950759888,-0.023435818031430244,0.4410194754600525,,903d185fccf839df
1498539592572,0.5880259871482849,0.04367584362626076,0.25672873854637146,,903d185fccf839df
1498539592617,0.43249738216400146,-0.007456851191818714,-0.02130528911948204,,903d185fccf839df
1498539592651,-0.08309062570333481,0.03621899336576462,-0.03515372797846794,,903d185fccf839df
1498539592702,-0.5390238165855408,0.16085493564605713,-0.34514567255973816,,903d185fccf839df
1498539592723,-0.5123922228813171,0.14700649678707123,-0.3376888334751129,,903d185fccf839df
1498539592752,-0.2407497614622116,0.06285060197114944,-0.11504855751991272,,903d185fccf839df
1498539592791,0.4878911077976227,0.09693906456232071,0.12889699637889862,,903d185fccf839df
1498539592813,0.3163835406303406,-0.012783173471689224,0.02556634694337845,,903d185fccf839df
1498539592845,-0.3067961633205414,0.06924218684434891,-0.18429075181484222,,903d185fccf839df
1498539592891,0.426105797290802,0.020240023732185364,-0.06817692518234253,,903d185fccf839df
1498539592903,0.7648598551750183,-0.02130528911948204,0.019174760207533836,,903d185fccf839df
1498539592920,1.1536813974380493,-0.12783172726631165,0.08309062570333481,,903d185fccf839df
