timestamp, latitude, longitude, accuracy, UUID 
1494444213999,48.1573399,11.567371,6,,903d185fccf839df
1494444214999,48.1573432,11.5673414,12,,903d185fccf839df
1494444215999,48.1573595,11.5673217,16,,903d185fccf839df
1494444216999,48.1573735,11.5673087,16,,903d185fccf839df
1494444217999,48.1573813,11.5672911,8,,903d185fccf839df
1494444218999,48.1573876,11.5672894,12,,903d185fccf839df
1494444219999,48.1574035,11.5672826,12,,903d185fccf839df
1494444220999,48.1574215,11.5672631,12,,903d185fccf839df
1494444221999,48.1574168,11.5672608,8,,903d185fccf839df
1494444222999,48.1574244,11.5672534,8,,903d185fccf839df
1494444223999,48.1574277,11.5672498,16,,903d185fccf839df
1494444224999,48.1574287,11.5672437,6,,903d185fccf839df
1494444225999,48.1574257,11.5672294,8,,903d185fccf839df
1494444226999,48.1574256,11.5672109,8,,903d185fccf839df
1494444227999,48.1574257,11.5672082,8,,903d185fccf839df
1494444228999,48.1574205,11.5671997,16,,903d185fccf839df
1494444229999,48.1574116,11.567194,8,,903d185fccf839df
1494444230999,48.1573795,11.5671713,8,,903d185fccf839df
1494444231999,48.1573742,11.5671585,8,,903d185fccf839df
1494444232999,48.1573633,11.5671523,8,,903d185fccf839df
1494444233999,48.1573536,11.5671479,8,,903d185fccf839df
1494444234999,48.1573322,11.567104,8,,903d185fccf839df
1494444235999,48.1573231,11.5670375,8,,903d185fccf839df
1494444236999,48.1573186,11.5669936,8,,903d185fccf839df
1494444237999,48.1573437,11.5669166,8,,903d185fccf839df
1494444238999,48.15736,11.5668763,16,,903d185fccf839df
1494444239999,48.1573674,11.5668557,8,,903d185fccf839df
1494444240999,48.1573794,11.5668382,8,,903d185fccf839df
1494444241999,48.1573952,11.5668247,8,,903d185fccf839df
1494444242999,48.1574079,11.5668119,12,,903d185fccf839df
1494444243999,48.1574171,11.5667994,6,,903d185fccf839df
1494444244999,48.1574222,11.5667972,6,,903d185fccf839df
1494444245999,48.1574242,11.5667971,8,,903d185fccf839df
1494444246999,48.1574217,11.566795,6,,903d185fccf839df
1494444247999,48.1574216,11.566795,8,,903d185fccf839df
1494444248999,48.1574235,11.5667946,12,,903d185fccf839df
1494444249999,48.1574229,11.5667918,6,,903d185fccf839df
1494444250999,48.157419,11.5667869,6,,903d185fccf839df
1494444251999,48.157419,11.5667868,6,,903d185fccf839df
1494444252999,48.157419,11.5667868,6,,903d185fccf839df
1494444253999,48.157419,11.5667868,6,,903d185fccf839df
1494444254999,48.157419,11.5667868,12,,903d185fccf839df
1494444255999,48.157419,11.5667868,16,,903d185fccf839df
1494444256999,48.157419,11.5667868,16,,903d185fccf839df
1494444257999,48.157419,11.5667868,16,,903d185fccf839df
1494444258999,48.157419,11.5667868,16,,903d185fccf839df
1494444259999,48.157419,11.5667868,16,,903d185fccf839df
1494444260999,48.1574142,11.5667842,16,,903d185fccf839df
1494444271999,48.157392,11.5667111,24,,903d185fccf839df
1494444280915,48.1574309,11.5664431,20.148000717163086,,903d185fccf839df
1494444285916,48.1574963,11.5665731,20.36400032043457,,903d185fccf839df
1494444287999,48.1573561,11.5667809,32,,903d185fccf839df
1494444293697,48.1573561,11.5667809,124.56500244140625,,903d185fccf839df
1494444300989,48.1574963,11.5665731,19.930999755859375,,903d185fccf839df
1494444305989,48.1575064,11.5664742,20.27400016784668,,903d185fccf839df
1494444311008,48.1574963,11.5665731,19.90399932861328,,903d185fccf839df
1494444316021,48.1574862,11.5666719,19.398000717163086,,903d185fccf839df
1494444321037,48.1574963,11.5665731,19.58799934387207,,903d185fccf839df
1494444326043,48.1574862,11.5666719,21.659000396728516,,903d185fccf839df
1494444331142,48.1574862,11.5666719,19.5049991607666,,903d185fccf839df
1494444336139,48.1574862,11.5666719,19.490999221801758,,903d185fccf839df
1494444341150,48.1574862,11.5666719,19.406999588012695,,903d185fccf839df
1494444346168,48.1574862,11.5666719,19.520000457763672,,903d185fccf839df
1494444351168,48.1574862,11.5666719,21.76300048828125,,903d185fccf839df
1494444356186,48.1574862,11.5666719,21.788000106811523,,903d185fccf839df
1494444361200,48.1574862,11.5666719,21.773000717163086,,903d185fccf839df
1494444366227,48.1574862,11.5666719,23.158000946044922,,903d185fccf839df
1494444371891,48.1574862,11.5666719,19.44499969482422,,903d185fccf839df
1494444376877,48.1574862,11.5666719,19.386999130249023,,903d185fccf839df
1494444381892,48.1574862,11.5666719,20.57900047302246,,903d185fccf839df
1494444386873,48.1574862,11.5666719,19.46500015258789,,903d185fccf839df
1494444391889,48.1574963,11.5665731,21.16900062561035,,903d185fccf839df
1494444396970,48.1574963,11.5665731,20.125,,903d185fccf839df
1494444401974,48.1574963,11.5665731,19.525999069213867,,903d185fccf839df
1494444406996,48.1575718,11.5666042,19.583999633789062,,903d185fccf839df
1494444411989,48.1574963,11.5665731,19.513999938964844,,903d185fccf839df
1494444416973,48.1574963,11.5665731,19.445999145507812,,903d185fccf839df
1494444421994,48.1574963,11.5665731,21.325000762939453,,903d185fccf839df
1494444424999,48.1574342,11.5664964,48,,903d185fccf839df
1494444425999,48.1574364,11.5665021,32,,903d185fccf839df
1494444429999,48.1574381,11.5665165,24,,903d185fccf839df
1494444430999,48.1574395,11.566519,24,,903d185fccf839df
1494444431999,48.1574396,11.5665151,24,,903d185fccf839df
1494444430836,48.1574396,11.5665151,27.357999801635742,,903d185fccf839df
1494444432999,48.1574401,11.5665126,24,,903d185fccf839df
1494444433999,48.1574415,11.566513,24,,903d185fccf839df
1494444434999,48.1574439,11.5665139,24,,903d185fccf839df
1494444435999,48.1574513,11.5665062,24,,903d185fccf839df
1494444436999,48.1574827,11.5664984,24,,903d185fccf839df
1494444437999,48.1574927,11.5665156,32,,903d185fccf839df
1494444438999,48.1574928,11.5665216,24,,903d185fccf839df
1494444439999,48.1574925,11.5665429,24,,903d185fccf839df
1494444440999,48.1574855,11.5665603,16,,903d185fccf839df
1494444441999,48.1574863,11.5665624,16,,903d185fccf839df
1494444442999,48.1574933,11.5665703,16,,903d185fccf839df
1494444443999,48.1575027,11.5665668,32,,903d185fccf839df
1494444444999,48.1575117,11.5665736,16,,903d185fccf839df
1494444445999,48.1575188,11.5665818,16,,903d185fccf839df
1494444446999,48.1575217,11.5665868,16,,903d185fccf839df
1494444447999,48.1575237,11.5665862,16,,903d185fccf839df
1494444448999,48.1575233,11.5665861,12,,903d185fccf839df
1494444449999,48.1575236,11.5665856,12,,903d185fccf839df
1494444450999,48.1575276,11.5665839,24,,903d185fccf839df
1494444451999,48.1575347,11.5665795,24,,903d185fccf839df
1494444452999,48.1575426,11.5665728,12,,903d185fccf839df
1494444453999,48.1575491,11.5665665,12,,903d185fccf839df
1494444454999,48.1575542,11.5665612,16,,903d185fccf839df
1494444455999,48.1575577,11.5665582,16,,903d185fccf839df
1494444456999,48.1575549,11.5665596,16,,903d185fccf839df
1494444457999,48.1575535,11.5665681,16,,903d185fccf839df
1494444458999,48.1575502,11.5665708,12,,903d185fccf839df
1494444459999,48.1575398,11.5665707,16,,903d185fccf839df
1494444460999,48.1575429,11.5665636,24,,903d185fccf839df
1494444461999,48.1575463,11.56656,16,,903d185fccf839df
1494444462999,48.1575586,11.5665616,16,,903d185fccf839df
1494444463999,48.157569,11.5665733,16,,903d185fccf839df
1494444464999,48.1575669,11.5665887,16,,903d185fccf839df
1494444465999,48.1575647,11.5666107,16,,903d185fccf839df
1494444466999,48.1575638,11.5666275,16,,903d185fccf839df
1494444467999,48.1575603,11.566634,24,,903d185fccf839df
1494444468999,48.1575521,11.5666379,24,,903d185fccf839df
1494444469999,48.1575462,11.566635,24,,903d185fccf839df
1494444470999,48.1575421,11.5666294,32,,903d185fccf839df
1494444474999,48.1575406,11.5666016,24,,903d185fccf839df
1494444487934,48.1574963,11.5665731,20.110000610351562,,903d185fccf839df
1494444493012,48.1574963,11.5665731,21.319000244140625,,903d185fccf839df
1494444498027,48.1574963,11.5665731,21.316999435424805,,903d185fccf839df
1494444503031,48.157451,11.5662454,21.7450008392334,,903d185fccf839df
1494444508026,48.1574309,11.5664431,21.166000366210938,,903d185fccf839df
1494444513020,48.1574938,11.5662115,21.113000869750977,,903d185fccf839df
1494444518033,48.1574409,11.5663442,19.60099983215332,,903d185fccf839df
1494444522742,48.157451,11.5662454,20.191999435424805,,903d185fccf839df
1494444528133,48.1574283,11.5660815,20.312000274658203,,903d185fccf839df
1494444533151,48.1575793,11.5661437,25.868999481201172,,903d185fccf839df
1494444538145,48.1574309,11.5664431,23.243999481201172,,903d185fccf839df
