timestamp, lastAccessTime, proximity, UUID 
1498140136280,1498140136354,far,,903d185fccf839df
1498140136280,1498140136392,far,,903d185fccf839df
1498140136280,1498140136541,far,,903d185fccf839df
1498140136280,1498140136644,far,,903d185fccf839df
1498140136280,1498140136699,far,,903d185fccf839df
1498140136280,1498140136775,far,,903d185fccf839df
1498140136280,1498140137108,far,,903d185fccf839df
1498140136280,1498140137201,far,,903d185fccf839df
1498140136280,1498140137216,far,,903d185fccf839df
1498140136280,1498140137228,far,,903d185fccf839df
1498140136280,1498140137235,far,,903d185fccf839df
1498140136280,1498140137254,far,,903d185fccf839df
1498140136280,1498140137277,far,,903d185fccf839df
1498140136280,1498140137332,far,,903d185fccf839df
1498140136280,1498140137352,far,,903d185fccf839df
1498140136280,1498140137381,far,,903d185fccf839df
1498140136280,1498140137407,far,,903d185fccf839df
1498140136280,1498140137433,far,,903d185fccf839df
1498140136280,1498140137464,far,,903d185fccf839df
1498140136280,1498140137508,far,,903d185fccf839df
1498140136280,1498140137529,far,,903d185fccf839df
1498140136280,1498140137549,far,,903d185fccf839df
1498140136280,1498140137580,far,,903d185fccf839df
1498140136280,1498140137618,far,,903d185fccf839df
1498140136280,1498140137646,far,,903d185fccf839df
1498140136280,1498140137661,far,,903d185fccf839df
1498140136280,1498140137687,far,,903d185fccf839df
1498140136280,1498140137703,far,,903d185fccf839df
1498140136280,1498140137712,far,,903d185fccf839df
1498140136280,1498140137733,far,,903d185fccf839df
1498140136280,1498140137762,far,,903d185fccf839df
1498140136280,1498140137975,far,,903d185fccf839df
1498140136280,1498140138024,far,,903d185fccf839df
1498140136280,1498140138044,far,,903d185fccf839df
1498140136280,1498140138084,far,,903d185fccf839df
1498140136280,1498140138126,far,,903d185fccf839df
1498140136280,1498140138156,far,,903d185fccf839df
1498140136280,1498140138178,far,,903d185fccf839df
1498140136280,1498140138231,far,,903d185fccf839df
1498140136280,1498140138256,far,,903d185fccf839df
1498140136280,1498140138279,far,,903d185fccf839df
1498140136280,1498140138312,far,,903d185fccf839df
1498140136280,1498140138333,far,,903d185fccf839df
1498140136280,1498140138360,far,,903d185fccf839df
1498140136280,1498140138405,far,,903d185fccf839df
1498140136280,1498140138433,far,,903d185fccf839df
1498140136280,1498140138456,far,,903d185fccf839df
1498140136280,1498140138479,far,,903d185fccf839df
1498140136280,1498140138509,far,,903d185fccf839df
1498140136280,1498140138526,far,,903d185fccf839df
1498140136280,1498140138541,far,,903d185fccf839df
1498140136280,1498140138560,far,,903d185fccf839df
1498140136280,1498140138592,far,,903d185fccf839df
1498140136280,1498140138610,far,,903d185fccf839df
1498140136280,1498140138632,far,,903d185fccf839df
1498140136280,1498140138666,far,,903d185fccf839df
1498140136280,1498140138694,far,,903d185fccf839df
1498140136280,1498140138713,far,,903d185fccf839df
1498140136280,1498140138729,far,,903d185fccf839df
1498140136280,1498140138746,far,,903d185fccf839df
1498140136280,1498140138761,far,,903d185fccf839df
1498140136280,1498140138793,far,,903d185fccf839df
1498140136280,1498140138811,far,,903d185fccf839df
1498140136280,1498140138828,far,,903d185fccf839df
1498140136280,1498140138852,far,,903d185fccf839df
1498140136280,1498140138880,far,,903d185fccf839df
1498140136280,1498140138917,far,,903d185fccf839df
1498140136280,1498140138938,far,,903d185fccf839df
1498140136280,1498140138961,far,,903d185fccf839df
1498140136280,1498140138999,far,,903d185fccf839df
1498140136280,1498140139019,far,,903d185fccf839df
1498140136280,1498140139035,far,,903d185fccf839df
1498140136280,1498140139064,far,,903d185fccf839df
1498140136280,1498140139099,far,,903d185fccf839df
1498140136280,1498140139120,far,,903d185fccf839df
1498140136280,1498140139140,far,,903d185fccf839df
1498140136280,1498140139153,far,,903d185fccf839df
1498140136280,1498140139166,far,,903d185fccf839df
1498140136280,1498140139193,far,,903d185fccf839df
1498140136280,1498140139220,far,,903d185fccf839df
1498140136280,1498140139238,far,,903d185fccf839df
1498140136280,1498140139265,far,,903d185fccf839df
1498140136280,1498140139310,far,,903d185fccf839df
1498140136280,1498140139330,far,,903d185fccf839df
1498140136280,1498140139346,far,,903d185fccf839df
1498140136280,1498140139359,far,,903d185fccf839df
1498140136280,1498140139384,far,,903d185fccf839df
1498140136280,1498140139408,far,,903d185fccf839df
1498140136280,1498140139425,far,,903d185fccf839df
1498140136280,1498140139444,far,,903d185fccf839df
1498140136280,1498140139464,far,,903d185fccf839df
1498140136280,1498140139490,far,,903d185fccf839df
1498140136280,1498140139511,far,,903d185fccf839df
1498140136280,1498140139528,far,,903d185fccf839df
1498140136280,1498140139552,far,,903d185fccf839df
1498140136280,1498140139575,far,,903d185fccf839df
1498140136280,1498140139613,far,,903d185fccf839df
1498140136280,1498140139636,far,,903d185fccf839df
1498140136280,1498140139654,far,,903d185fccf839df
1498140136280,1498140139673,far,,903d185fccf839df
1498140136280,1498140139696,far,,903d185fccf839df
1498140136280,1498140139715,far,,903d185fccf839df
1498140136280,1498140139731,far,,903d185fccf839df
1498140136280,1498140139749,far,,903d185fccf839df
1498140136280,1498140139778,far,,903d185fccf839df
1498140136280,1498140139802,far,,903d185fccf839df
1498140136280,1498140139821,far,,903d185fccf839df
1498140136280,1498140139836,far,,903d185fccf839df
1498140136280,1498140139857,far,,903d185fccf839df
1498140136280,1498140139879,far,,903d185fccf839df
1498140136280,1498140139909,far,,903d185fccf839df
1498140136280,1498140139929,far,,903d185fccf839df
1498140136280,1498140139951,far,,903d185fccf839df
1498140136280,1498140139981,far,,903d185fccf839df
1498140136280,1498140140013,far,,903d185fccf839df
1498140136280,1498140140043,far,,903d185fccf839df
1498140136280,1498140140066,far,,903d185fccf839df
1498140136280,1498140140113,far,,903d185fccf839df
1498140136280,1498140140131,far,,903d185fccf839df
1498140136280,1498140140162,far,,903d185fccf839df
1498140136280,1498140140194,far,,903d185fccf839df
1498140136280,1498140140227,far,,903d185fccf839df
1498140136280,1498140140242,far,,903d185fccf839df
1498140136280,1498140140261,far,,903d185fccf839df
1498140136280,1498140140305,far,,903d185fccf839df
1498140136280,1498140140327,far,,903d185fccf839df
1498140136280,1498140140345,far,,903d185fccf839df
1498140136280,1498140140370,far,,903d185fccf839df
1498140136280,1498140140411,far,,903d185fccf839df
1498140136280,1498140140428,far,,903d185fccf839df
1498140136280,1498140140469,far,,903d185fccf839df
1498140136280,1498140140509,far,,903d185fccf839df
1498140136280,1498140140536,far,,903d185fccf839df
1498140136280,1498140140552,far,,903d185fccf839df
1498140136280,1498140140577,far,,903d185fccf839df
1498140136280,1498140140605,far,,903d185fccf839df
1498140136280,1498140140634,far,,903d185fccf839df
1498140136280,1498140140655,far,,903d185fccf839df
1498140136280,1498140140681,far,,903d185fccf839df
1498140136280,1498140140716,far,,903d185fccf839df
1498140136280,1498140140745,far,,903d185fccf839df
1498140136280,1498140140779,far,,903d185fccf839df
1498140136280,1498140140858,far,,903d185fccf839df
1498140136280,1498140140907,far,,903d185fccf839df
1498140136280,1498140140929,far,,903d185fccf839df
1498140136280,1498140140948,far,,903d185fccf839df
1498140136280,1498140140964,far,,903d185fccf839df
1498140136280,1498140140996,far,,903d185fccf839df
1498140136280,1498140141020,far,,903d185fccf839df
1498140136280,1498140141036,far,,903d185fccf839df
1498140136280,1498140141064,far,,903d185fccf839df
1498140136280,1498140141092,far,,903d185fccf839df
1498140136280,1498140141116,far,,903d185fccf839df
1498140136280,1498140141133,far,,903d185fccf839df
1498140136280,1498140141153,far,,903d185fccf839df
1498140136280,1498140141184,far,,903d185fccf839df
1498140136280,1498140141210,far,,903d185fccf839df
1498140136280,1498140141228,far,,903d185fccf839df
1498140136280,1498140141250,far,,903d185fccf839df
1498140136280,1498140141267,far,,903d185fccf839df
1498140136280,1498140141303,far,,903d185fccf839df
1498140136280,1498140141311,far,,903d185fccf839df
1498140136280,1498140141328,far,,903d185fccf839df
1498140136280,1498140141356,far,,903d185fccf839df
1498140136280,1498140141369,far,,903d185fccf839df
1498140136280,1498140141397,far,,903d185fccf839df
1498140136280,1498140141415,far,,903d185fccf839df
1498140136280,1498140141432,far,,903d185fccf839df
1498140136280,1498140141453,far,,903d185fccf839df
1498140136280,1498140141483,far,,903d185fccf839df
1498140136280,1498140141510,far,,903d185fccf839df
1498140136280,1498140141529,far,,903d185fccf839df
1498140136280,1498140141547,far,,903d185fccf839df
1498140136280,1498140141561,far,,903d185fccf839df
1498140136280,1498140141608,far,,903d185fccf839df
1498140136280,1498140141640,far,,903d185fccf839df
1498140136280,1498140141669,far,,903d185fccf839df
1498140136280,1498140141698,far,,903d185fccf839df
1498140136280,1498140141718,far,,903d185fccf839df
1498140136280,1498140141743,far,,903d185fccf839df
1498140136280,1498140141764,far,,903d185fccf839df
1498140136280,1498140141795,far,,903d185fccf839df
1498140136280,1498140141812,far,,903d185fccf839df
1498140136280,1498140141826,far,,903d185fccf839df
1498140136280,1498140141845,far,,903d185fccf839df
1498140136280,1498140141864,far,,903d185fccf839df
1498140136280,1498140141890,far,,903d185fccf839df
1498140136280,1498140141905,far,,903d185fccf839df
1498140136280,1498140141924,far,,903d185fccf839df
1498140136280,1498140141942,far,,903d185fccf839df
1498140136280,1498140141968,far,,903d185fccf839df
1498140136280,1498140141998,far,,903d185fccf839df
1498140136280,1498140142023,far,,903d185fccf839df
1498140136280,1498140142037,far,,903d185fccf839df
1498140136280,1498140142054,far,,903d185fccf839df
1498140136280,1498140142076,far,,903d185fccf839df
1498140136280,1498140142095,far,,903d185fccf839df
1498140136280,1498140142104,far,,903d185fccf839df
1498140136280,1498140142122,far,,903d185fccf839df
1498140136280,1498140142140,far,,903d185fccf839df
1498140136280,1498140142155,far,,903d185fccf839df
1498140136280,1498140142177,far,,903d185fccf839df
1498140136280,1498140142196,far,,903d185fccf839df
1498140136280,1498140142216,far,,903d185fccf839df
1498140136280,1498140142235,far,,903d185fccf839df
1498140136280,1498140142262,far,,903d185fccf839df
1498140136280,1498140142329,far,,903d185fccf839df
1498140136280,1498140142347,far,,903d185fccf839df
1498140136280,1498140142361,far,,903d185fccf839df
1498140136280,1498140142399,far,,903d185fccf839df
1498140136280,1498140142418,far,,903d185fccf839df
1498140136280,1498140142439,far,,903d185fccf839df
1498140136280,1498140142466,far,,903d185fccf839df
1498140136280,1498140142496,far,,903d185fccf839df
1498140136280,1498140142516,far,,903d185fccf839df
1498140136280,1498140142550,far,,903d185fccf839df
1498140136280,1498140142577,far,,903d185fccf839df
1498140136280,1498140142615,far,,903d185fccf839df
1498140136280,1498140142637,far,,903d185fccf839df
1498140136280,1498140142650,far,,903d185fccf839df
1498140136280,1498140142668,far,,903d185fccf839df
1498140136280,1498140142694,far,,903d185fccf839df
1498140136280,1498140142709,far,,903d185fccf839df
1498140136280,1498140142730,far,,903d185fccf839df
1498140136280,1498140142750,far,,903d185fccf839df
1498140136280,1498140142760,far,,903d185fccf839df
1498140136280,1498140142791,far,,903d185fccf839df
1498140136280,1498140142805,far,,903d185fccf839df
1498140136280,1498140142817,far,,903d185fccf839df
1498140136280,1498140142826,far,,903d185fccf839df
1498140136280,1498140142835,far,,903d185fccf839df
1498140136280,1498140142853,far,,903d185fccf839df
1498140136280,1498140142871,far,,903d185fccf839df
1498140136280,1498140142896,far,,903d185fccf839df
1498140136280,1498140142905,far,,903d185fccf839df
1498140136280,1498140142914,far,,903d185fccf839df
1498140136280,1498140142932,far,,903d185fccf839df
1498140136280,1498140142947,far,,903d185fccf839df
1498140136280,1498140142961,far,,903d185fccf839df
1498140136280,1498140142994,far,,903d185fccf839df
1498140136280,1498140143012,far,,903d185fccf839df
1498140136280,1498140143027,far,,903d185fccf839df
1498140136280,1498140143038,far,,903d185fccf839df
1498140136280,1498140143057,far,,903d185fccf839df
1498140136280,1498140143079,far,,903d185fccf839df
1498140136280,1498140143113,far,,903d185fccf839df
1498140136280,1498140143135,far,,903d185fccf839df
1498140136280,1498140143161,far,,903d185fccf839df
1498140136280,1498140143194,far,,903d185fccf839df
1498140136280,1498140143210,far,,903d185fccf839df
1498140136280,1498140143228,far,,903d185fccf839df
1498140136280,1498140143244,far,,903d185fccf839df
1498140136280,1498140143260,far,,903d185fccf839df
1498140136280,1498140143296,far,,903d185fccf839df
1498140136280,1498140143316,far,,903d185fccf839df
1498140136280,1498140143333,far,,903d185fccf839df
1498140136280,1498140143350,far,,903d185fccf839df
1498140136280,1498140143370,far,,903d185fccf839df
1498140136280,1498140143395,far,,903d185fccf839df
1498140136280,1498140143409,far,,903d185fccf839df
1498140136280,1498140143423,far,,903d185fccf839df
1498140136280,1498140143445,far,,903d185fccf839df
1498140136280,1498140143465,far,,903d185fccf839df
1498140136280,1498140143491,far,,903d185fccf839df
1498140136280,1498140143507,far,,903d185fccf839df
1498140136280,1498140143517,far,,903d185fccf839df
1498140136280,1498140143535,far,,903d185fccf839df
1498140136280,1498140143556,far,,903d185fccf839df
1498140136280,1498140143586,far,,903d185fccf839df
1498140136280,1498140143611,far,,903d185fccf839df
1498140136280,1498140143631,far,,903d185fccf839df
1498140136280,1498140143655,far,,903d185fccf839df
1498140136280,1498140143691,far,,903d185fccf839df
1498140136280,1498140143717,far,,903d185fccf839df
1498140136280,1498140143734,far,,903d185fccf839df
1498140136280,1498140143760,far,,903d185fccf839df
1498140136280,1498140143839,far,,903d185fccf839df
1498140136280,1498140143868,far,,903d185fccf839df
1498140136280,1498140143913,far,,903d185fccf839df
1498140136280,1498140143935,far,,903d185fccf839df
1498140136280,1498140143956,far,,903d185fccf839df
1498140136280,1498140143979,far,,903d185fccf839df
1498140136280,1498140144009,far,,903d185fccf839df
1498140136280,1498140144027,far,,903d185fccf839df
1498140136280,1498140144041,far,,903d185fccf839df
1498140136280,1498140144069,far,,903d185fccf839df
1498140136280,1498140144107,far,,903d185fccf839df
1498140136280,1498140144131,far,,903d185fccf839df
1498140136280,1498140144149,far,,903d185fccf839df
1498140136280,1498140144165,far,,903d185fccf839df
1498140136280,1498140144187,far,,903d185fccf839df
1498140136280,1498140144207,far,,903d185fccf839df
1498140136280,1498140144218,far,,903d185fccf839df
1498140136280,1498140144235,far,,903d185fccf839df
1498140136280,1498140144255,far,,903d185fccf839df
1498140136280,1498140144277,far,,903d185fccf839df
1498140136280,1498140144317,far,,903d185fccf839df
1498140136280,1498140144337,far,,903d185fccf839df
1498140136280,1498140144356,far,,903d185fccf839df
1498140136280,1498140144370,far,,903d185fccf839df
1498140136280,1498140144397,far,,903d185fccf839df
1498140136280,1498140144416,far,,903d185fccf839df
1498140136280,1498140144427,far,,903d185fccf839df
1498140136280,1498140144434,far,,903d185fccf839df
1498140136280,1498140144448,far,,903d185fccf839df
1498140136280,1498140144466,far,,903d185fccf839df
1498140136280,1498140144494,far,,903d185fccf839df
1498140136280,1498140144512,far,,903d185fccf839df
1498140136280,1498140144531,far,,903d185fccf839df
1498140136280,1498140144546,far,,903d185fccf839df
1498140136280,1498140144564,far,,903d185fccf839df
1498140136280,1498140144599,far,,903d185fccf839df
1498140136280,1498140144618,far,,903d185fccf839df
1498140136280,1498140144630,far,,903d185fccf839df
1498140136280,1498140144660,far,,903d185fccf839df
1498140136280,1498140144686,far,,903d185fccf839df
1498140136280,1498140144707,far,,903d185fccf839df
1498140136280,1498140144723,far,,903d185fccf839df
1498140136280,1498140144744,far,,903d185fccf839df
1498140136280,1498140144764,far,,903d185fccf839df
1498140136280,1498140144799,far,,903d185fccf839df
1498140136280,1498140144822,far,,903d185fccf839df
1498140136280,1498140144843,far,,903d185fccf839df
1498140136280,1498140144860,far,,903d185fccf839df
1498140136280,1498140144888,far,,903d185fccf839df
1498140136280,1498140144908,far,,903d185fccf839df
1498140136280,1498140144926,far,,903d185fccf839df
1498140136280,1498140144942,far,,903d185fccf839df
1498140136280,1498140144965,far,,903d185fccf839df
1498140136280,1498140144999,far,,903d185fccf839df
1498140136280,1498140145022,far,,903d185fccf839df
1498140136280,1498140145042,far,,903d185fccf839df
1498140136280,1498140145056,far,,903d185fccf839df
1498140136280,1498140145083,far,,903d185fccf839df
1498140136280,1498140145113,far,,903d185fccf839df
1498140136280,1498140145134,far,,903d185fccf839df
1498140136280,1498140145149,far,,903d185fccf839df
1498140136280,1498140145179,far,,903d185fccf839df
1498140136280,1498140145212,far,,903d185fccf839df
1498140136280,1498140145228,far,,903d185fccf839df
1498140136280,1498140145246,far,,903d185fccf839df
1498140136280,1498140145276,far,,903d185fccf839df
1498140136280,1498140145346,far,,903d185fccf839df
1498140136280,1498140145370,far,,903d185fccf839df
1498140136280,1498140145405,far,,903d185fccf839df
1498140136280,1498140145443,far,,903d185fccf839df
