1498140147653,ae:5f:3e:5b:b5:f9,-74;,38:10:d5:2b:55:6a,-88;,c8:0e:14:f3:79:ae,-89;,c8:0e:14:10:c0:2c,-91;,8c:0d:76:5f:7a:b6,-91;,4c:09:d4:0c:fd:5b,-84;,38:10:d5:2b:55:69,-86;,08:96:d7:d1:20:70,-90;,4c:09:d4:0c:fd:5c,-85;,,903d185fccf839df
1498140147961,ae:5f:3e:5b:b5:f9,-74;,38:10:d5:2b:55:6a,-88;,c8:0e:14:f3:79:ae,-89;,c8:0e:14:10:c0:2c,-91;,8c:0d:76:5f:7a:b6,-91;,4c:09:d4:0c:fd:5b,-84;,38:10:d5:2b:55:69,-86;,08:96:d7:d1:20:70,-90;,4c:09:d4:0c:fd:5c,-85;,,903d185fccf839df
1498140148257,ae:5f:3e:5b:b5:f9,-74;,38:10:d5:2b:55:6a,-88;,c8:0e:14:f3:79:ae,-89;,c8:0e:14:10:c0:2c,-91;,8c:0d:76:5f:7a:b6,-91;,4c:09:d4:0c:fd:5b,-84;,38:10:d5:2b:55:69,-86;,08:96:d7:d1:20:70,-90;,4c:09:d4:0c:fd:5c,-85;,,903d185fccf839df
1498140148557,ae:5f:3e:5b:b5:f9,-74;,38:10:d5:2b:55:6a,-88;,c8:0e:14:f3:79:ae,-89;,c8:0e:14:10:c0:2c,-91;,8c:0d:76:5f:7a:b6,-91;,4c:09:d4:0c:fd:5b,-84;,38:10:d5:2b:55:69,-86;,08:96:d7:d1:20:70,-90;,4c:09:d4:0c:fd:5c,-85;,,903d185fccf839df
1498140148849,ae:5f:3e:5b:b5:f9,-74;,38:10:d5:2b:55:6a,-88;,c8:0e:14:f3:79:ae,-89;,c8:0e:14:10:c0:2c,-91;,8c:0d:76:5f:7a:b6,-91;,4c:09:d4:0c:fd:5b,-84;,38:10:d5:2b:55:69,-86;,08:96:d7:d1:20:70,-90;,4c:09:d4:0c:fd:5c,-85;,,903d185fccf839df
1498140149159,ae:5f:3e:5b:b5:f9,-74;,38:10:d5:2b:55:6a,-88;,c8:0e:14:f3:79:ae,-89;,c8:0e:14:10:c0:2c,-91;,8c:0d:76:5f:7a:b6,-91;,4c:09:d4:0c:fd:5b,-84;,38:10:d5:2b:55:69,-86;,08:96:d7:d1:20:70,-90;,4c:09:d4:0c:fd:5c,-85;,,903d185fccf839df
1498140149458,ae:5f:3e:5b:b5:f9,-74;,38:10:d5:2b:55:6a,-88;,c8:0e:14:f3:79:ae,-89;,c8:0e:14:10:c0:2c,-91;,8c:0d:76:5f:7a:b6,-91;,4c:09:d4:0c:fd:5b,-84;,38:10:d5:2b:55:69,-86;,08:96:d7:d1:20:70,-90;,4c:09:d4:0c:fd:5c,-85;,,903d185fccf839df
1498140149763,ae:5f:3e:5b:b5:f9,-74;,38:10:d5:2b:55:6a,-88;,c8:0e:14:f3:79:ae,-89;,c8:0e:14:10:c0:2c,-91;,8c:0d:76:5f:7a:b6,-91;,4c:09:d4:0c:fd:5b,-84;,38:10:d5:2b:55:69,-86;,08:96:d7:d1:20:70,-90;,4c:09:d4:0c:fd:5c,-85;,,903d185fccf839df
1498140150066,ae:5f:3e:5b:b5:f9,-74;,38:10:d5:2b:55:6a,-88;,c8:0e:14:f3:79:ae,-89;,c8:0e:14:10:c0:2c,-91;,8c:0d:76:5f:7a:b6,-91;,4c:09:d4:0c:fd:5b,-84;,38:10:d5:2b:55:69,-86;,08:96:d7:d1:20:70,-90;,4c:09:d4:0c:fd:5c,-85;,,903d185fccf839df
1498140150355,ae:5f:3e:5b:b5:f9,-74;,38:10:d5:2b:55:6a,-88;,c8:0e:14:f3:79:ae,-89;,c8:0e:14:10:c0:2c,-91;,8c:0d:76:5f:7a:b6,-91;,4c:09:d4:0c:fd:5b,-84;,38:10:d5:2b:55:69,-86;,08:96:d7:d1:20:70,-90;,4c:09:d4:0c:fd:5c,-85;,,903d185fccf839df
1498140150654,ae:5f:3e:5b:b5:f9,-74;,38:10:d5:2b:55:6a,-88;,c8:0e:14:f3:79:ae,-89;,c8:0e:14:10:c0:2c,-91;,8c:0d:76:5f:7a:b6,-91;,4c:09:d4:0c:fd:5b,-84;,38:10:d5:2b:55:69,-86;,08:96:d7:d1:20:70,-90;,4c:09:d4:0c:fd:5c,-85;,,903d185fccf839df
1498140150960,ae:5f:3e:5b:b5:f9,-74;,38:10:d5:2b:55:6a,-88;,c8:0e:14:f3:79:ae,-89;,c8:0e:14:10:c0:2c,-91;,8c:0d:76:5f:7a:b6,-91;,4c:09:d4:0c:fd:5b,-84;,38:10:d5:2b:55:69,-86;,08:96:d7:d1:20:70,-90;,4c:09:d4:0c:fd:5c,-85;,,903d185fccf839df
1498140151259,ae:5f:3e:5b:b5:f9,-74;,38:10:d5:2b:55:6a,-88;,c8:0e:14:f3:79:ae,-89;,c8:0e:14:10:c0:2c,-91;,8c:0d:76:5f:7a:b6,-91;,4c:09:d4:0c:fd:5b,-84;,38:10:d5:2b:55:69,-86;,08:96:d7:d1:20:70,-90;,4c:09:d4:0c:fd:5c,-85;,,903d185fccf839df
1498140151547,ae:5f:3e:5b:b5:f9,-74;,38:10:d5:2b:55:6a,-88;,c8:0e:14:f3:79:ae,-89;,c8:0e:14:10:c0:2c,-91;,8c:0d:76:5f:7a:b6,-91;,4c:09:d4:0c:fd:5b,-84;,38:10:d5:2b:55:69,-86;,08:96:d7:d1:20:70,-90;,4c:09:d4:0c:fd:5c,-85;,,903d185fccf839df
1498140151852,ae:5f:3e:5b:b5:f9,-74;,38:10:d5:2b:55:6a,-88;,c8:0e:14:f3:79:ae,-89;,c8:0e:14:10:c0:2c,-91;,8c:0d:76:5f:7a:b6,-91;,4c:09:d4:0c:fd:5b,-84;,38:10:d5:2b:55:69,-86;,08:96:d7:d1:20:70,-90;,4c:09:d4:0c:fd:5c,-85;,,903d185fccf839df
1498140152162,ae:5f:3e:5b:b5:f9,-74;,38:10:d5:2b:55:6a,-88;,c8:0e:14:f3:79:ae,-89;,c8:0e:14:10:c0:2c,-91;,8c:0d:76:5f:7a:b6,-91;,4c:09:d4:0c:fd:5b,-84;,38:10:d5:2b:55:69,-86;,08:96:d7:d1:20:70,-90;,4c:09:d4:0c:fd:5c,-85;,,903d185fccf839df
1498140152461,ae:5f:3e:5b:b5:f9,-74;,38:10:d5:2b:55:6a,-88;,c8:0e:14:f3:79:ae,-89;,c8:0e:14:10:c0:2c,-91;,8c:0d:76:5f:7a:b6,-91;,4c:09:d4:0c:fd:5b,-84;,38:10:d5:2b:55:69,-86;,08:96:d7:d1:20:70,-90;,4c:09:d4:0c:fd:5c,-85;,,903d185fccf839df
1498140152754,ae:5f:3e:5b:b5:f9,-74;,38:10:d5:2b:55:6a,-88;,c8:0e:14:f3:79:ae,-89;,c8:0e:14:10:c0:2c,-91;,8c:0d:76:5f:7a:b6,-91;,4c:09:d4:0c:fd:5b,-84;,38:10:d5:2b:55:69,-86;,08:96:d7:d1:20:70,-90;,4c:09:d4:0c:fd:5c,-85;,,903d185fccf839df
1498140153056,ae:5f:3e:5b:b5:f9,-74;,38:10:d5:2b:55:6a,-88;,c8:0e:14:f3:79:ae,-89;,c8:0e:14:10:c0:2c,-91;,8c:0d:76:5f:7a:b6,-91;,4c:09:d4:0c:fd:5b,-84;,38:10:d5:2b:55:69,-86;,08:96:d7:d1:20:70,-90;,4c:09:d4:0c:fd:5c,-85;,,903d185fccf839df
1498140153349,ae:5f:3e:5b:b5:f9,-74;,38:10:d5:2b:55:6a,-88;,c8:0e:14:f3:79:ae,-89;,c8:0e:14:10:c0:2c,-91;,8c:0d:76:5f:7a:b6,-91;,4c:09:d4:0c:fd:5b,-84;,38:10:d5:2b:55:69,-86;,08:96:d7:d1:20:70,-90;,4c:09:d4:0c:fd:5c,-85;,,903d185fccf839df
1498140153658,ae:5f:3e:5b:b5:f9,-74;,38:10:d5:2b:55:6a,-88;,c8:0e:14:f3:79:ae,-89;,c8:0e:14:10:c0:2c,-91;,8c:0d:76:5f:7a:b6,-91;,4c:09:d4:0c:fd:5b,-84;,38:10:d5:2b:55:69,-86;,08:96:d7:d1:20:70,-90;,4c:09:d4:0c:fd:5c,-85;,,903d185fccf839df
1498140153965,ae:5f:3e:5b:b5:f9,-74;,38:10:d5:2b:55:6a,-88;,c8:0e:14:f3:79:ae,-89;,c8:0e:14:10:c0:2c,-91;,8c:0d:76:5f:7a:b6,-91;,4c:09:d4:0c:fd:5b,-84;,38:10:d5:2b:55:69,-86;,08:96:d7:d1:20:70,-90;,4c:09:d4:0c:fd:5c,-85;,,903d185fccf839df
1498140154255,ae:5f:3e:5b:b5:f9,-74;,38:10:d5:2b:55:6a,-88;,c8:0e:14:f3:79:ae,-89;,c8:0e:14:10:c0:2c,-91;,8c:0d:76:5f:7a:b6,-91;,4c:09:d4:0c:fd:5b,-84;,38:10:d5:2b:55:69,-86;,08:96:d7:d1:20:70,-90;,4c:09:d4:0c:fd:5c,-85;,,903d185fccf839df
1498140154554,ae:5f:3e:5b:b5:f9,-74;,38:10:d5:2b:55:6a,-88;,c8:0e:14:f3:79:ae,-89;,c8:0e:14:10:c0:2c,-91;,8c:0d:76:5f:7a:b6,-91;,4c:09:d4:0c:fd:5b,-84;,38:10:d5:2b:55:69,-86;,08:96:d7:d1:20:70,-90;,4c:09:d4:0c:fd:5c,-85;,,903d185fccf839df
1498140154852,ae:5f:3e:5b:b5:f9,-74;,38:10:d5:2b:55:6a,-88;,c8:0e:14:f3:79:ae,-89;,c8:0e:14:10:c0:2c,-91;,8c:0d:76:5f:7a:b6,-91;,4c:09:d4:0c:fd:5b,-84;,38:10:d5:2b:55:69,-86;,08:96:d7:d1:20:70,-90;,4c:09:d4:0c:fd:5c,-85;,,903d185fccf839df
1498140155160,ae:5f:3e:5b:b5:f9,-74;,38:10:d5:2b:55:6a,-88;,c8:0e:14:f3:79:ae,-89;,c8:0e:14:10:c0:2c,-91;,8c:0d:76:5f:7a:b6,-91;,4c:09:d4:0c:fd:5b,-84;,38:10:d5:2b:55:69,-86;,08:96:d7:d1:20:70,-90;,4c:09:d4:0c:fd:5c,-85;,,903d185fccf839df
1498140155459,ae:5f:3e:5b:b5:f9,-74;,38:10:d5:2b:55:6a,-88;,c8:0e:14:f3:79:ae,-89;,c8:0e:14:10:c0:2c,-91;,8c:0d:76:5f:7a:b6,-91;,4c:09:d4:0c:fd:5b,-84;,38:10:d5:2b:55:69,-86;,08:96:d7:d1:20:70,-90;,4c:09:d4:0c:fd:5c,-85;,,903d185fccf839df
1498140155754,ae:5f:3e:5b:b5:f9,-74;,38:10:d5:2b:55:6a,-88;,c8:0e:14:f3:79:ae,-89;,c8:0e:14:10:c0:2c,-91;,8c:0d:76:5f:7a:b6,-91;,4c:09:d4:0c:fd:5b,-84;,38:10:d5:2b:55:69,-86;,08:96:d7:d1:20:70,-90;,4c:09:d4:0c:fd:5c,-85;,,903d185fccf839df
1498140156056,ae:5f:3e:5b:b5:f9,-74;,38:10:d5:2b:55:6a,-88;,c8:0e:14:f3:79:ae,-89;,c8:0e:14:10:c0:2c,-91;,8c:0d:76:5f:7a:b6,-91;,4c:09:d4:0c:fd:5b,-84;,38:10:d5:2b:55:69,-86;,08:96:d7:d1:20:70,-90;,4c:09:d4:0c:fd:5c,-85;,,903d185fccf839df
1498140156368,ae:5f:3e:5b:b5:f9,-74;,38:10:d5:2b:55:6a,-88;,c8:0e:14:f3:79:ae,-89;,c8:0e:14:10:c0:2c,-91;,8c:0d:76:5f:7a:b6,-91;,4c:09:d4:0c:fd:5b,-84;,38:10:d5:2b:55:69,-86;,08:96:d7:d1:20:70,-90;,4c:09:d4:0c:fd:5c,-85;,,903d185fccf839df
1498140156673,ae:5f:3e:5b:b5:f9,-74;,38:10:d5:2b:55:6a,-88;,c8:0e:14:f3:79:ae,-89;,c8:0e:14:10:c0:2c,-91;,8c:0d:76:5f:7a:b6,-91;,4c:09:d4:0c:fd:5b,-84;,38:10:d5:2b:55:69,-86;,08:96:d7:d1:20:70,-90;,4c:09:d4:0c:fd:5c,-85;,,903d185fccf839df
1498140156950,ae:5f:3e:5b:b5:f9,-74;,38:10:d5:2b:55:6a,-88;,c8:0e:14:f3:79:ae,-89;,c8:0e:14:10:c0:2c,-91;,8c:0d:76:5f:7a:b6,-91;,4c:09:d4:0c:fd:5b,-84;,38:10:d5:2b:55:69,-86;,08:96:d7:d1:20:70,-90;,4c:09:d4:0c:fd:5c,-85;,,903d185fccf839df
1498140157253,ae:5f:3e:5b:b5:f9,-74;,38:10:d5:2b:55:6a,-88;,c8:0e:14:f3:79:ae,-89;,c8:0e:14:10:c0:2c,-91;,8c:0d:76:5f:7a:b6,-91;,4c:09:d4:0c:fd:5b,-84;,38:10:d5:2b:55:69,-86;,08:96:d7:d1:20:70,-90;,4c:09:d4:0c:fd:5c,-85;,,903d185fccf839df
1498140157559,ae:5f:3e:5b:b5:f9,-74;,38:10:d5:2b:55:6a,-88;,c8:0e:14:f3:79:ae,-89;,c8:0e:14:10:c0:2c,-91;,8c:0d:76:5f:7a:b6,-91;,4c:09:d4:0c:fd:5b,-84;,38:10:d5:2b:55:69,-86;,08:96:d7:d1:20:70,-90;,4c:09:d4:0c:fd:5c,-85;,,903d185fccf839df
1498140157858,ae:5f:3e:5b:b5:f9,-74;,38:10:d5:2b:55:6a,-88;,c8:0e:14:f3:79:ae,-89;,c8:0e:14:10:c0:2c,-91;,8c:0d:76:5f:7a:b6,-91;,4c:09:d4:0c:fd:5b,-84;,38:10:d5:2b:55:69,-86;,08:96:d7:d1:20:70,-90;,4c:09:d4:0c:fd:5c,-85;,,903d185fccf839df
1498140158149,ae:5f:3e:5b:b5:f9,-74;,38:10:d5:2b:55:6a,-88;,c8:0e:14:f3:79:ae,-89;,c8:0e:14:10:c0:2c,-91;,8c:0d:76:5f:7a:b6,-91;,4c:09:d4:0c:fd:5b,-84;,38:10:d5:2b:55:69,-86;,08:96:d7:d1:20:70,-90;,4c:09:d4:0c:fd:5c,-85;,,903d185fccf839df
