1498668370508,64:66:b3:c1:fb:ba,-72;,98:de:d0:d4:74:a6,-84;,9c:5c:8e:c7:32:58,-81;,f4:f2:6d:3f:15:a0,-78;,c4:3d:c7:69:a3:e4,-72;,64:d1:a3:35:b1:fc,-78;,04:a1:51:d2:e1:10,-83;,18:d6:c7:5b:3a:2e,-81;,00:22:b0:97:8d:bd,-73;,fa:8f:ca:9c:12:05,-77;,ec:1a:59:1a:f6:41,-74;,98:de:d0:d4:05:02,-84;,60:e3:27:be:21:fc,-88;,98:de:d0:ed:e5:24,-88;,64:70:02:f2:56:52,-84;,d0:c7:c0:53:4e:e7,-71;,f4:f2:6d:e8:91:42,-68;,34:bd:f9:e2:e5:5c,-76;,08:bd:43:bd:34:0e,-76;,00:1b:2f:51:13:d8,-81;,38:d5:47:47:5d:4c,-81;,10:fe:ed:32:ad:aa,-85;,18:a6:f7:75:7e:2e,-82;,28:6c:07:cf:74:c4,-90;,34:15:9e:89:b5:22,-86;,90:9f:33:e4:60:2c,-91;,5c:49:79:0e:cb:5e,-87;,c4:04:15:50:e3:9c,-92;,e4:f4:c6:d9:7a:8f,-89;,00:0f:66:d3:71:48,-90;,00:14:6c:f5:88:30,-90;,,903d185fccf839df
1498668370794,64:66:b3:c1:fb:ba,-73;,98:de:d0:d4:74:a6,-79;,9c:5c:8e:c7:32:58,-79;,f4:f2:6d:3f:15:a0,-78;,64:d1:a3:35:b1:fc,-78;,04:a1:51:d2:e1:10,-80;,18:d6:c7:5b:3a:2e,-74;,00:22:b0:97:8d:bd,-67;,fa:8f:ca:9c:12:05,-72;,ec:1a:59:1a:f6:41,-75;,60:e3:27:be:21:fc,-88;,d0:c7:c0:53:4e:e7,-75;,00:1b:2f:51:13:d8,-75;,00:0f:66:d3:71:48,-82;,64:d1:a3:4a:bb:16,-77;,02:23:08:c7:f7:5a,-78;,64:d1:a3:35:3e:a2,-78;,00:1f:3f:f7:23:b9,-78;,54:b8:0a:08:b2:d4,-80;,38:d5:47:47:5d:e7,-81;,38:d5:47:47:5d:e4,-82;,38:d5:47:47:5d:e5,-82;,04:a1:51:25:e8:d2,-83;,30:b5:c2:81:14:90,-84;,98:de:d0:2e:08:8a,-84;,02:23:08:75:70:88,-85;,38:d5:47:47:5d:e6,-85;,08:86:3b:76:e0:72,-87;,e8:de:27:bb:77:18,-88;,98:de:d0:2e:0e:06,-88;,04:a1:51:af:1c:e5,-89;,60:e3:27:f5:15:fc,-89;,f4:5e:ab:a6:c5:26,-81;,4a:0e:14:94:73:f5,-85;,,903d185fccf839df
1498668370961,64:66:b3:c1:fb:ba,-73;,98:de:d0:d4:74:a6,-79;,9c:5c:8e:c7:32:58,-79;,f4:f2:6d:3f:15:a0,-78;,64:d1:a3:35:b1:fc,-78;,04:a1:51:d2:e1:10,-80;,18:d6:c7:5b:3a:2e,-74;,00:22:b0:97:8d:bd,-67;,fa:8f:ca:9c:12:05,-72;,ec:1a:59:1a:f6:41,-75;,60:e3:27:be:21:fc,-88;,d0:c7:c0:53:4e:e7,-75;,00:1b:2f:51:13:d8,-75;,00:0f:66:d3:71:48,-82;,64:d1:a3:4a:bb:16,-77;,02:23:08:c7:f7:5a,-78;,64:d1:a3:35:3e:a2,-78;,00:1f:3f:f7:23:b9,-78;,54:b8:0a:08:b2:d4,-80;,38:d5:47:47:5d:e7,-81;,38:d5:47:47:5d:e4,-82;,38:d5:47:47:5d:e5,-82;,04:a1:51:25:e8:d2,-83;,30:b5:c2:81:14:90,-84;,98:de:d0:2e:08:8a,-84;,02:23:08:75:70:88,-85;,38:d5:47:47:5d:e6,-85;,08:86:3b:76:e0:72,-87;,e8:de:27:bb:77:18,-88;,98:de:d0:2e:0e:06,-88;,04:a1:51:af:1c:e5,-89;,60:e3:27:f5:15:fc,-89;,f4:5e:ab:a6:c5:26,-81;,4a:0e:14:94:73:f5,-85;,,903d185fccf839df
1498668371237,64:66:b3:c1:fb:ba,-73;,98:de:d0:d4:74:a6,-79;,9c:5c:8e:c7:32:58,-79;,f4:f2:6d:3f:15:a0,-78;,64:d1:a3:35:b1:fc,-78;,04:a1:51:d2:e1:10,-80;,18:d6:c7:5b:3a:2e,-74;,00:22:b0:97:8d:bd,-67;,fa:8f:ca:9c:12:05,-72;,ec:1a:59:1a:f6:41,-75;,60:e3:27:be:21:fc,-88;,d0:c7:c0:53:4e:e7,-75;,00:1b:2f:51:13:d8,-75;,00:0f:66:d3:71:48,-82;,64:d1:a3:4a:bb:16,-77;,02:23:08:c7:f7:5a,-78;,64:d1:a3:35:3e:a2,-78;,00:1f:3f:f7:23:b9,-78;,54:b8:0a:08:b2:d4,-80;,38:d5:47:47:5d:e7,-81;,38:d5:47:47:5d:e4,-82;,38:d5:47:47:5d:e5,-82;,04:a1:51:25:e8:d2,-83;,30:b5:c2:81:14:90,-84;,98:de:d0:2e:08:8a,-84;,02:23:08:75:70:88,-85;,38:d5:47:47:5d:e6,-85;,08:86:3b:76:e0:72,-87;,e8:de:27:bb:77:18,-88;,98:de:d0:2e:0e:06,-88;,04:a1:51:af:1c:e5,-89;,60:e3:27:f5:15:fc,-89;,f4:5e:ab:a6:c5:26,-81;,4a:0e:14:94:73:f5,-85;,,903d185fccf839df
1498668371550,64:66:b3:c1:fb:ba,-73;,98:de:d0:d4:74:a6,-79;,9c:5c:8e:c7:32:58,-79;,f4:f2:6d:3f:15:a0,-78;,64:d1:a3:35:b1:fc,-78;,04:a1:51:d2:e1:10,-80;,18:d6:c7:5b:3a:2e,-74;,00:22:b0:97:8d:bd,-67;,fa:8f:ca:9c:12:05,-72;,ec:1a:59:1a:f6:41,-75;,60:e3:27:be:21:fc,-88;,d0:c7:c0:53:4e:e7,-75;,00:1b:2f:51:13:d8,-75;,00:0f:66:d3:71:48,-82;,64:d1:a3:4a:bb:16,-77;,02:23:08:c7:f7:5a,-78;,64:d1:a3:35:3e:a2,-78;,00:1f:3f:f7:23:b9,-78;,54:b8:0a:08:b2:d4,-80;,38:d5:47:47:5d:e7,-81;,38:d5:47:47:5d:e4,-82;,38:d5:47:47:5d:e5,-82;,04:a1:51:25:e8:d2,-83;,30:b5:c2:81:14:90,-84;,98:de:d0:2e:08:8a,-84;,02:23:08:75:70:88,-85;,38:d5:47:47:5d:e6,-85;,08:86:3b:76:e0:72,-87;,e8:de:27:bb:77:18,-88;,98:de:d0:2e:0e:06,-88;,04:a1:51:af:1c:e5,-89;,60:e3:27:f5:15:fc,-89;,f4:5e:ab:a6:c5:26,-81;,4a:0e:14:94:73:f5,-85;,,903d185fccf839df
1498668371849,64:66:b3:c1:fb:ba,-73;,98:de:d0:d4:74:a6,-79;,9c:5c:8e:c7:32:58,-79;,f4:f2:6d:3f:15:a0,-78;,64:d1:a3:35:b1:fc,-78;,04:a1:51:d2:e1:10,-80;,18:d6:c7:5b:3a:2e,-74;,00:22:b0:97:8d:bd,-67;,fa:8f:ca:9c:12:05,-72;,ec:1a:59:1a:f6:41,-75;,60:e3:27:be:21:fc,-88;,d0:c7:c0:53:4e:e7,-75;,00:1b:2f:51:13:d8,-75;,00:0f:66:d3:71:48,-82;,64:d1:a3:4a:bb:16,-77;,02:23:08:c7:f7:5a,-78;,64:d1:a3:35:3e:a2,-78;,00:1f:3f:f7:23:b9,-78;,54:b8:0a:08:b2:d4,-80;,38:d5:47:47:5d:e7,-81;,38:d5:47:47:5d:e4,-82;,38:d5:47:47:5d:e5,-82;,04:a1:51:25:e8:d2,-83;,30:b5:c2:81:14:90,-84;,98:de:d0:2e:08:8a,-84;,02:23:08:75:70:88,-85;,38:d5:47:47:5d:e6,-85;,08:86:3b:76:e0:72,-87;,e8:de:27:bb:77:18,-88;,98:de:d0:2e:0e:06,-88;,04:a1:51:af:1c:e5,-89;,60:e3:27:f5:15:fc,-89;,f4:5e:ab:a6:c5:26,-81;,4a:0e:14:94:73:f5,-85;,,903d185fccf839df
1498668372150,64:66:b3:c1:fb:ba,-73;,98:de:d0:d4:74:a6,-79;,9c:5c:8e:c7:32:58,-79;,f4:f2:6d:3f:15:a0,-78;,64:d1:a3:35:b1:fc,-78;,04:a1:51:d2:e1:10,-80;,18:d6:c7:5b:3a:2e,-74;,00:22:b0:97:8d:bd,-67;,fa:8f:ca:9c:12:05,-72;,ec:1a:59:1a:f6:41,-75;,60:e3:27:be:21:fc,-88;,d0:c7:c0:53:4e:e7,-75;,00:1b:2f:51:13:d8,-75;,00:0f:66:d3:71:48,-82;,64:d1:a3:4a:bb:16,-77;,02:23:08:c7:f7:5a,-78;,64:d1:a3:35:3e:a2,-78;,00:1f:3f:f7:23:b9,-78;,54:b8:0a:08:b2:d4,-80;,38:d5:47:47:5d:e7,-81;,38:d5:47:47:5d:e4,-82;,38:d5:47:47:5d:e5,-82;,04:a1:51:25:e8:d2,-83;,30:b5:c2:81:14:90,-84;,98:de:d0:2e:08:8a,-84;,02:23:08:75:70:88,-85;,38:d5:47:47:5d:e6,-85;,08:86:3b:76:e0:72,-87;,e8:de:27:bb:77:18,-88;,98:de:d0:2e:0e:06,-88;,04:a1:51:af:1c:e5,-89;,60:e3:27:f5:15:fc,-89;,f4:5e:ab:a6:c5:26,-81;,4a:0e:14:94:73:f5,-85;,,903d185fccf839df
1498668372443,64:66:b3:c1:fb:ba,-73;,98:de:d0:d4:74:a6,-79;,9c:5c:8e:c7:32:58,-79;,f4:f2:6d:3f:15:a0,-78;,64:d1:a3:35:b1:fc,-78;,04:a1:51:d2:e1:10,-80;,18:d6:c7:5b:3a:2e,-74;,00:22:b0:97:8d:bd,-67;,fa:8f:ca:9c:12:05,-72;,ec:1a:59:1a:f6:41,-75;,60:e3:27:be:21:fc,-88;,d0:c7:c0:53:4e:e7,-75;,00:1b:2f:51:13:d8,-75;,00:0f:66:d3:71:48,-82;,64:d1:a3:4a:bb:16,-77;,02:23:08:c7:f7:5a,-78;,64:d1:a3:35:3e:a2,-78;,00:1f:3f:f7:23:b9,-78;,54:b8:0a:08:b2:d4,-80;,38:d5:47:47:5d:e7,-81;,38:d5:47:47:5d:e4,-82;,38:d5:47:47:5d:e5,-82;,04:a1:51:25:e8:d2,-83;,30:b5:c2:81:14:90,-84;,98:de:d0:2e:08:8a,-84;,02:23:08:75:70:88,-85;,38:d5:47:47:5d:e6,-85;,08:86:3b:76:e0:72,-87;,e8:de:27:bb:77:18,-88;,98:de:d0:2e:0e:06,-88;,04:a1:51:af:1c:e5,-89;,60:e3:27:f5:15:fc,-89;,f4:5e:ab:a6:c5:26,-81;,4a:0e:14:94:73:f5,-85;,,903d185fccf839df
1498668372759,64:66:b3:c1:fb:ba,-73;,98:de:d0:d4:74:a6,-79;,9c:5c:8e:c7:32:58,-79;,f4:f2:6d:3f:15:a0,-78;,64:d1:a3:35:b1:fc,-78;,04:a1:51:d2:e1:10,-80;,18:d6:c7:5b:3a:2e,-74;,00:22:b0:97:8d:bd,-67;,fa:8f:ca:9c:12:05,-72;,ec:1a:59:1a:f6:41,-75;,60:e3:27:be:21:fc,-88;,d0:c7:c0:53:4e:e7,-75;,00:1b:2f:51:13:d8,-75;,00:0f:66:d3:71:48,-82;,64:d1:a3:4a:bb:16,-77;,02:23:08:c7:f7:5a,-78;,64:d1:a3:35:3e:a2,-78;,00:1f:3f:f7:23:b9,-78;,54:b8:0a:08:b2:d4,-80;,38:d5:47:47:5d:e7,-81;,38:d5:47:47:5d:e4,-82;,38:d5:47:47:5d:e5,-82;,04:a1:51:25:e8:d2,-83;,30:b5:c2:81:14:90,-84;,98:de:d0:2e:08:8a,-84;,02:23:08:75:70:88,-85;,38:d5:47:47:5d:e6,-85;,08:86:3b:76:e0:72,-87;,e8:de:27:bb:77:18,-88;,98:de:d0:2e:0e:06,-88;,04:a1:51:af:1c:e5,-89;,60:e3:27:f5:15:fc,-89;,f4:5e:ab:a6:c5:26,-81;,4a:0e:14:94:73:f5,-85;,,903d185fccf839df
1498668373065,64:66:b3:c1:fb:ba,-73;,98:de:d0:d4:74:a6,-79;,9c:5c:8e:c7:32:58,-79;,f4:f2:6d:3f:15:a0,-78;,64:d1:a3:35:b1:fc,-78;,04:a1:51:d2:e1:10,-80;,18:d6:c7:5b:3a:2e,-74;,00:22:b0:97:8d:bd,-67;,fa:8f:ca:9c:12:05,-72;,ec:1a:59:1a:f6:41,-75;,60:e3:27:be:21:fc,-88;,d0:c7:c0:53:4e:e7,-75;,00:1b:2f:51:13:d8,-75;,00:0f:66:d3:71:48,-82;,64:d1:a3:4a:bb:16,-77;,02:23:08:c7:f7:5a,-78;,64:d1:a3:35:3e:a2,-78;,00:1f:3f:f7:23:b9,-78;,54:b8:0a:08:b2:d4,-80;,38:d5:47:47:5d:e7,-81;,38:d5:47:47:5d:e4,-82;,38:d5:47:47:5d:e5,-82;,04:a1:51:25:e8:d2,-83;,30:b5:c2:81:14:90,-84;,98:de:d0:2e:08:8a,-84;,02:23:08:75:70:88,-85;,38:d5:47:47:5d:e6,-85;,08:86:3b:76:e0:72,-87;,e8:de:27:bb:77:18,-88;,98:de:d0:2e:0e:06,-88;,04:a1:51:af:1c:e5,-89;,60:e3:27:f5:15:fc,-89;,f4:5e:ab:a6:c5:26,-81;,4a:0e:14:94:73:f5,-85;,,903d185fccf839df
1498668373354,64:66:b3:c1:fb:ba,-73;,98:de:d0:d4:74:a6,-79;,9c:5c:8e:c7:32:58,-79;,f4:f2:6d:3f:15:a0,-78;,64:d1:a3:35:b1:fc,-78;,04:a1:51:d2:e1:10,-80;,18:d6:c7:5b:3a:2e,-74;,00:22:b0:97:8d:bd,-67;,fa:8f:ca:9c:12:05,-72;,ec:1a:59:1a:f6:41,-75;,60:e3:27:be:21:fc,-88;,d0:c7:c0:53:4e:e7,-75;,00:1b:2f:51:13:d8,-75;,00:0f:66:d3:71:48,-82;,64:d1:a3:4a:bb:16,-77;,02:23:08:c7:f7:5a,-78;,64:d1:a3:35:3e:a2,-78;,00:1f:3f:f7:23:b9,-78;,54:b8:0a:08:b2:d4,-80;,38:d5:47:47:5d:e7,-81;,38:d5:47:47:5d:e4,-82;,38:d5:47:47:5d:e5,-82;,04:a1:51:25:e8:d2,-83;,30:b5:c2:81:14:90,-84;,98:de:d0:2e:08:8a,-84;,02:23:08:75:70:88,-85;,38:d5:47:47:5d:e6,-85;,08:86:3b:76:e0:72,-87;,e8:de:27:bb:77:18,-88;,98:de:d0:2e:0e:06,-88;,04:a1:51:af:1c:e5,-89;,60:e3:27:f5:15:fc,-89;,f4:5e:ab:a6:c5:26,-81;,4a:0e:14:94:73:f5,-85;,,903d185fccf839df
